name,coverage,nFlId
Morgan Burnett,"[3.591819513163745, 4.77844816630535, 5.278895162481777, 3.1882448836412656, 0.7964920074549025, 1.3573795931801567, 12.1578321872128, 3.0502498861943055, 0.9817026558511313, 10.01630877909183, 6.900329975612916, 7.125876245860564, 8.79843868032519, 1.3096737935737726, 10.507931527954444, 6.496454446594237, 4.513399364640275, 10.674240621875644, 11.62655905126025, 14.880482560083273, 13.312704733976332, 18.81285061866091]",496727.0
Coty Sensabaugh,"[1.201742332334491, 1.6747093777496518, 1.5908886167057255, 2.716611735680936, 2.7954160788443265, 7.022405058460489, 1.4332216874629575, 1.7393414202014772, 1.588000270649715, 1.6705421907648739, 5.746774077975586, 7.401592192338259, 2.5851839066952476, 3.3988514549531335, 4.250546390140895, 2.0300743291824954, 7.774821617752022, 6.675945377095054, 1.1998413187942296, 1.3190863395606691, 5.412884755365639, 6.420827362693703, 8.579978622352263, 4.099207716153396, 2.4313036095370086, 6.863365936091109, 11.798401658485774, 2.973451551911308, 2.2803292141905063, 5.57788561105185, 2.8039931642385745, 2.8639274019711127, 7.341627378921983, 9.564704125366614]",2532946.0
L.J. Fort,"[3.283954513129287, 3.235611966645922, 9.370813639989315, 4.0456641125503845, 2.9031114002416176, 7.81409940893682, 9.565885900574422, 2.492280318967078, 3.1879848985935357, 5.699794197662133, 6.725825813513953, 4.604818314985329, 4.154966927363985, 6.521980789184726, 3.960488753932823, 6.239110704494091, 7.829534583115858, 10.652840361168051, 6.601884822437903, 4.288841619808721, 12.809329766447291, 13.471415842429849]",2535613.0
Bud Dupree,"[4.836469688820133, 7.128701292587407, 6.353535481296768, 5.331364710486468, 7.056361540866009, 5.487913811741814, 3.5691358824095643, 5.092248201140007, 6.5721886330890715, 4.088461095568628, 5.109638387310164, 6.209083299579161, 4.522487818212311, 4.114221414169123, 8.284980053319956, 3.967151551648804, 4.774283109131336, 5.378068381038253, 5.215111731793588, 4.532443082222902, 5.008946707698853, 5.3343726205920285, 3.365879744285885, 4.584945779039463, 4.224542676660301, 9.121639559048825, 5.326601240279349, 2.028853611237136, 5.796417840586863]",2552289.0
Sean Davis,"[13.064108492651105, 16.884388322749352, 18.164978598280577, 7.684931032267878, 2.730042681842245, 12.26101132392917, 15.875321886412989, 11.334483009470482, 15.36385188927028, 16.191445821225063, 15.27197101476958, 9.72737037499662, 16.65941680744335, 17.321051802258232, 13.271471793336802, 15.812834227318385, 17.587528799311794, 16.33485750914138, 13.176146662902827, 14.439678463382021, 11.426979209760656, 13.60825626554265, 16.10452102683387, 11.731070165837965, 16.846096551803843, 17.561163364033252, 16.970132807265138, 16.32996131513143, 15.380670843777512, 10.276426386036764, 15.891769099269169, 8.809519723996832, 23.37536354793531, 23.548745979683595]",2555386.0
Mike Hilton,"[4.191526048007562, 7.056139201151087, 7.301956880072294, 3.7412794789034005, 5.357106409723191, 8.058149019023462, 5.099062074330479, 7.6921756119032105, 5.740439475795602, 2.068211683192083, 3.5474659594010447, 6.239822887867825, 7.926219663880609, 6.891131607139975, 13.009294449354313, 6.743956917096881, 4.120399466338224, 7.383544856234876, 5.7022385694830895, 5.480684908470478, 7.035454508234332, 8.718529773710895, 8.973075946013383, 6.45767158065223, 7.594262125327279, 5.395148583609752, 4.089339277543526, 2.4893970060640824, 5.183530222151353, 8.120141130635972, 15.750435277636283, 19.119712609990973]",2556559.0
T.J. Watt,"[6.8306336482707914, 9.908099579244265, 3.764323738202052, 3.9052091178285453, 6.374968733043309, 1.4718198490859506, 5.656797694698078, 4.160110093095663, 10.238820115130164, 3.019439414411325, 2.6584412289487123, 1.6244631277030543, 4.414208820081385, 6.440302948717632, 3.083805226522356, 3.71838022326209, 4.195291103791614, 6.461237568418664, 4.529243620478408, 5.06514309112609, 4.990821978465591, 1.932166438146506, 4.730522342273259, 5.586251822541524, 3.335121569969634]",2558064.0
Terrell Edmunds,"[15.720088926283353, 18.122622785741534, 17.946460999852576, 11.197674593581457, 14.710701685908763, 17.820596248723124, 7.559648257635595, 11.67814848751021, 13.316156214452745, 12.227363419444575, 14.899190684620196, 18.697697443382136, 14.083361841191858, 7.440660601384595, 11.363080521508719, 13.05686420348061, 9.974517799151343, 14.501820161595035, 5.544521702507478, 2.6885955148363716, 11.013846484065567, 18.819639914273488, 17.67592577440694, 17.833597957403693, 15.546930028843796, 12.659777775224805, 13.64281847784497, 8.424978004364716, 15.656841233039609, 17.85173434140684, 13.380500118663633, 14.30775680495175, 33.40327380326331, 31.593851979617103]",2560712.0
Za'Darius Smith,"[5.160735901953916, 6.388468007822767, 5.868536946608402, 3.3580857987357033, 6.781613240888949, 6.444506129364556, 3.9132092758189683, 7.216323139884122, 5.729212503498284, 1.5087031453959507, 2.3683470135804243, 5.128021506205455, 5.116005641816554, 5.362307445687496, 5.268779068631759, 6.056965358747879, 4.8657678695536335, 5.8816269080095696, 5.83322468193301, 4.314343066241958, 4.23079157777202, 2.250300657527247, 5.239048904524227, 4.603601941375632, 3.2505871224705922, 5.43216939108484, 4.610843140445393, 3.959193986688687, 5.89076435423164, 5.8866723146442235, 3.4193514104760974, 5.563915489385679]",2552279.0
Brandon Carr,"[1.2469643506902213, 10.227391826924604, 2.4874110366555446, 6.100408375096419, 6.112831196812627, 9.368824721750055, 1.0685904386380534, 5.519718086573955, 1.7223022097771281, 4.9456241952280156, 2.4772702351682585, 1.214048248324068, 1.0113185527824915, 2.046008680214138, 5.3690848023314155, 9.350690571196356, 1.4287779277691262, 5.839943834528217, 8.03027701339673, 16.485588241506164, 1.6344820169989833, 5.779227949502282, 1.7372598668457995, 3.344940105556548, 5.9827887637367025, 5.417816537516112, 5.758337036801357, 1.5535090441402999, 3.410119304098152, 3.714415911322389, 6.3131879555206405, 2.0782347381368136, 1.362698046562913]",4365.0
Eric Weddle,"[13.862082836608138, 14.94523524327982, 8.406184242167075, 7.962871812477295, 21.76230407039308, 17.18859686489426, 5.542639180958412, 12.638396898313934, 8.890459387081767, 13.508696932235077, 16.03776910156879, 11.64278612543294, 17.13925363957938, 6.295443897660127, 8.467018575415148, 4.935473221741298, 17.018022584706817, 19.81294178653943, 19.826705865626415, 14.03398081888045, 9.861495561583755, 17.51281484008862, 18.63174350936637, 8.721643745821007, 18.684585282265264, 9.277992895161512, 14.391449035937068, 9.742109158838025, 9.284404756800434, 9.038355720518593, 13.550544636892734, 9.354660453592725, 5.173870105551684, 10.652801785888325, 11.337620467322445, 11.01192886939107, 5.520795215084093, 9.128209651143123, 3.301141210886239, 14.133699033788012, 5.119337435542387]",2495775.0
Terrell Suggs,"[4.9588936502790935, 6.329033116537965, 3.6446504078912376, 2.781654542961454, 5.922749643114213, 6.407439891719321, 5.119485072715982, 7.088610090701908, 4.3375931408785995, 5.592165247831351, 3.541513559538413, 3.306358185835319, 6.026544799731077, 9.55952139638338, 7.971288169423352, 5.409130888178396, 3.9716859584285533, 3.9272812194791227, 4.9952136719436355, 5.8019358543605, 4.413377124024166, 5.171212086104318, 5.876180815779126, 5.922865813713383, 3.9199490387912292, 7.606122512334916, 5.225039685345361]",2505660.0
Jimmy Smith,"[3.9777750354722703, 4.523259285894283, 1.8582354073841907, 2.064276151000819, 2.829219524916711, 3.056760811260955, 1.7495695695751792, 10.361331677986579, 1.1668163129221334, 1.7154783047325177, 1.60580258100051, 1.5604458670856682, 1.743656628363864, 1.5762333740300956, 1.4808208135542726, 1.6491904843373353, 1.6316765336918702, 1.0897757579868619, 6.881810940131276, 2.011525714964931, 1.6526638441467885, 1.369304734709034, 2.8903130964752934, 13.197496865643558, 1.5148975914033875]",2508107.0
Tony Jefferson,"[10.217000472374828, 3.4471289095125384, 18.380344370809574, 15.062912905503223, 7.853887696692269, 4.675342535186044, 11.79272187465937, 12.230445934602585, 7.888490915682759, 13.43824194856014, 12.601930908969244, 12.264395624317627, 1.536494299840724, 13.321637331720583, 2.2129055012250634, 18.021401587627874, 2.8723997050007672, 7.519558482408087, 8.249461962391985, 12.516799551134737, 20.60688246660687, 13.512947943748689, 15.81234636967625, 18.298150760046326, 1.351822674602453, 19.444078519674928, 6.9979104750274645, 9.529659017361322, 14.334496573113134, 8.245092402302122, 12.789504098512355, 20.399515632121524, 19.59231385153569, 17.990500517212443, 11.812532846323206, 15.254282843404585, 14.006897419206497, 1.1688666436560051, 1.4163412746919783, 2.8931921579103164, 2.653048187368788]",2540164.0
C.J. Mosley,"[7.290906113015308, 7.818732397007926, 7.049755375681298, 5.331372426401843, 4.475105690049667, 8.684391309997553, 2.567789487947006, 7.437317378015562, 4.055568254541387, 6.168308971494465, 5.450545411876548, 6.4902479892968765, 4.409935335092539, 7.450124704051641, 7.40967469043905, 6.576860643464656, 5.521714678128792, 6.8572162073918355, 6.275427115787603, 4.663468726698333, 5.186072391222745, 4.603513675604875, 10.517957914973605, 2.129552113574179, 5.400374736542464, 7.203959839370891, 9.185930798704192, 4.057314753283738, 5.261250146947991, 5.824054884709881, 4.95545865823545, 8.401622936919098, 8.471756454532363, 4.348816782870709, 5.651969069376095, 4.516636062642474, 7.302382623587696, 8.191003821356666, 5.75071509871585, 4.315867201115776, 5.769772201261655]",2543464.0
Tavon Young,"[3.0197460740461555, 4.487457235762798, 3.981541439690755, 3.341541928429617, 3.329298802162528, 6.100264219100618, 1.3528848105173144, 2.0247548370733215, 3.623625104545709, 3.726162252135306, 3.3852123891882537, 2.71729280668451, 1.3217466639052546, 4.608606939764785, 4.925871108395738, 4.711697296877399, 5.6555715483066855, 2.6721683570094448, 8.052338128009008, 2.98088333885765, 4.361497302192057, 2.987965062235576, 6.557029748067294, 5.549405996308011, 1.368407440625134, 6.144945863347329, 2.9468013316767796, 2.404316153432242, 2.958810653112058, 4.087104377164797, 4.77445384599561, 5.430024211838018, 4.589685383331605, 2.5387355184280693, 2.767303804542445, 1.2675668425723339, 5.817984323148934]",2555378.0
Patrick Onwuasor,"[4.488763419088315, 9.713384799144443, 6.06868225897993, 1.8304674077020406, 4.398053372962563, 4.542600308060781, 3.7409258063088062, 7.269501218036081, 7.597936255667468]",2556642.0
Jon Bostic,"[9.008663720178143, 2.9186335324102703, 9.593869080387444, 4.218499753567582, 3.5034435695741077, 3.04098000630707, 7.7306084487557944, 4.023861583768141, 1.207869343876598, 7.13381946808796, 1.2401170913820208, 3.558093264928042]",2539978.0
Vince Williams,"[5.623078009071064, 5.506799008252611, 5.610680297629321, 2.8800096346423745, 5.395400447248348, 5.975440691103174, 6.720259801092868, 6.682824887070237, 3.3852639757321477, 6.208961849864198, 3.5180180688342735, 6.909561311809121]",2540221.0
Matt Judon,"[4.1184451422040285, 8.800908539102725, 6.928052952549004, 3.865560011732421, 1.3370626201103355, 4.648627262085557, 4.597502466636247, 6.830706026110167, 9.123893932771738, 2.349810185156553, 4.8742925573510965, 5.914751959590549, 4.781186012461128, 3.0696619870667443, 7.477901008200859, 4.723398309554591, 6.321490233016255, 5.700085430225259, 3.284357611749097, 6.175908536488051, 3.3949349649860636, 6.61232327862845, 3.479421707092181, 3.0810785243366436, 5.997851674860193, 5.454524066488712, 6.985194115582966, 6.195996836321647]",2555505.0
Marlon Humphrey,"[8.417572946308567, 9.36421586372801, 10.055846194151467, 1.538668570212276, 1.9519478647917872, 2.42064879260598, 1.8873692317019604, 1.3145470649647746, 1.6885632703093683, 9.40182111708472, 1.70217835321408, 1.4760198850552848, 3.262585418022407, 2.650737995835183, 1.051362405522619, 2.0713323585692005, 1.6522146116599512, 5.217871527261572, 2.012028949096424, 1.147983007087381, 1.6070539480141046, 5.147228460592268, 4.483828679130873, 5.404355243745475, 1.8087375221673696]",2558067.0
Kenny Young,"[5.52500893526469, 7.17366125125423, 5.184777492619332, 1.2700473001012982, 2.7177358715937543, 6.548139572334819, 8.874685058878976, 6.298086651296094, 3.685993255576122, 5.567655111760977, 5.407979051673456, 1.8383193109211846, 8.254646408086835]",2560947.0
Anthony Chickillo,"[6.594848764891886, 6.379359419489317, 2.7246308252063307, 3.738282222677784, 5.882006793226649, 4.574645651291687, 5.044252574468221, 7.316336745661472, 5.9327924016028515, 3.272280897246348, 5.973401636198321, 5.938194349620831, 3.8919079697432615, 4.248064413899275]",2552266.0
Tyus Bowser,"[6.048442440830547, 6.879662176681031, 3.2298407076996063, 6.3538985747398, 2.3074584438301744, 6.431736256842341, 6.190248163239852, 3.968032455920919, 5.996528996034884, 5.0089000764970795]",2558166.0
Anthony Levine,"[1.6385271344744579, 2.6265148332289763, 5.496560069752067, 8.69590671801203, 7.728563449399606, 8.24056018958221, 2.5221365795269106, 3.354417710813736, 3.5965132685254613, 1.5732110999134634, 11.372140793441007, 6.890302225738578, 4.667583017985, 2.576916915246738, 1.9261821942810493]",2508004.0
Chuck Clark,"[2.0869044785758897, 3.03462137718074]",2558248.0
Anthony Averett,[1.6294630235791294],2560963.0
Julian Stanford,"[4.948559676246413, 5.978189910967626, 7.906164059259947, 4.807673028284782, 3.590851165212928, 6.303662030023784, 4.75848238511525, 9.78700585966485, 6.878820946017672, 6.8484547359821395, 4.515436687589355, 4.211739375590723, 4.5718735712931515, 5.032163758211473, 4.878078971930089, 7.305737694014892]",2535867.0
Lorenzo Alexander,"[6.495423314749752, 6.937742660806954, 6.228186189470301, 4.441850940405655, 5.341288650684029, 4.3364925446424145, 6.010977977923626, 6.112694621909759, 6.171351765227304, 5.978724101433352, 6.005010135262104, 5.730294044321555]",2506268.0
Micah Hyde,"[16.989005788659302, 17.926031682236335, 6.59790959062363, 14.829781060650669, 9.053581856641975, 14.73555923855939, 16.318793731788542, 5.236909301944563, 12.028803377044175, 12.081040449968764, 8.299994245743505, 13.27031961059129, 9.2601854178751, 17.355543092692347, 6.527373948976218, 3.952082527953496]",2539240.0
Jordan Poyer,"[9.236181384814955, 11.050175036710037, 15.626766071746557, 10.328432822295087, 20.441026877607875, 20.129168744440108, 20.581632410966314, 19.52248704186387, 11.635098779858922, 12.969029734056003, 14.323072601606677, 6.754503410891314, 7.178725162735058, 10.327985548812451, 7.6330490198736864, 3.877019224278379]",2539290.0
Phillip Gaines,"[7.107347906118214, 7.244840056553088, 2.179518840514714, 2.436351942142823, 8.829157416806513, 2.6670453839446018, 2.3634939034325906, 1.5352635254270934, 7.170747861477037, 9.554951448415087, 7.285115806050996, 3.235719829300819, 7.3280602723967725, 8.54045561064719, 8.541454266941047, 2.6552779178637707]",2543851.0
Tre'Davious White,"[7.704955613348899, 7.752823364904517, 7.514329591493894, 4.01480298615591, 7.257719228043707, 8.193896015878838, 1.2804375121141522, 5.729316884082104, 7.007837710477332, 6.576192626201694, 5.689949126739242, 2.9003174868806845, 1.4084600314226479, 5.44564146618328, 2.0933532732080407, 1.9391048658615622]",2557867.0
Matt Milano,"[2.0728405542220796, 3.660510498764388, 4.79548561906175, 6.857957165397074, 10.200724275273334, 7.6190934491826, 3.854108849808916, 4.482101148129491, 3.804793006270136, 8.96655112318808, 4.481923825925717, 6.140300291430885, 7.9079691917209844, 8.613733066374458, 2.8221188107735222, 5.065617555430066]",2557969.0
Taron Johnson,"[7.883934102651759, 4.005976053149401, 2.2626745802709505, 8.467726737942396, 3.890033981472927, 4.063735279681851, 1.850740926038451, 4.240970832948841, 3.187282293428471, 5.728176088301462, 4.667265623638975, 5.682390667709163, 2.943482969838631, 6.254721874359097, 2.30890209899633]",2560766.0
Danny Trevathan,"[3.827653135436684, 4.202284198045114, 8.833895235638565, 6.692514813110836, 8.476676813228542, 5.1292052742557335, 8.242231535567287, 5.590045335917155, 4.902867346535467, 2.594950363690059, 6.7144174335241775, 5.080133547005984, 9.888464511110113, 7.616444660225776, 5.799387744031054, 2.802640434252624, 6.65663085210184, 8.763501595903469, 5.012026988083866, 9.711611465593855, 3.4751068987715525, 5.306731866451972, 5.640269467148519, 7.095315133473271, 4.763349685569669, 2.8902538335681283, 6.9709666801884005, 8.453034408729875, 6.503245842919576, 8.260816090771996, 7.887609541021807, 5.797169401793471]",2532961.0
Prince Amukamara,"[1.6260819914713565, 2.1374820584025485, 1.7050058688777463, 3.2527632431184372, 14.362726649952434, 1.841077796708026, 1.4771925408373159, 2.3349050199627044, 6.736123398078429, 3.2426235020804275, 7.512089946677664, 7.718709503120344, 15.524127052703832, 1.7422201835367732, 1.2424076167510787, 2.121110204701717, 15.233646097634427, 8.403102107728802, 7.458065296478109, 10.541998475715483, 2.6516058800901177, 1.5933795482916633, 7.167779011431625, 1.3083178690742514, 1.9947408827566186, 1.9924831867589199, 9.013473789262505, 5.148613839406793, 1.692281469186683, 8.350220327201153, 10.132926750819992, 10.151295936807978, 9.09624545666841, 7.855768948745966, 6.769276698191716, 9.355713650320967, 8.85304431304325, 9.128970923946094, 8.131350082941067, 9.419782251034027]",2495108.0
Kyle Fuller,"[5.367008516095729, 4.760507130232347, 5.348214847441206, 1.1043334430066314, 7.321376201984324, 5.915215518436491, 3.9592376660988298, 7.161902732000263, 5.5921044141093725, 6.3177359124939825, 5.715749673362685, 7.817661164972528, 8.906512895015924, 6.7681770447675556, 7.440693239618716, 1.4791756870091437, 5.894601656687823, 10.096504233741678, 9.008208843282306, 7.930378892547298, 6.406121168642254, 14.816751828301282, 5.552930058267335, 6.319382360459358, 1.4565544719274963, 5.389849097949061, 5.343089591919367, 2.8840503255400485, 7.193972398509849, 8.572618609327114, 1.2812766610196251, 2.0017894163806735]",2543681.0
Adrian Amos,"[16.725496836055502, 3.2886115036918673, 8.106411826371604, 17.177318871177288, 16.63515949686467, 18.820343630708035, 19.920873913518406, 10.481796447250238, 11.631404900261352, 13.496132242983245, 17.93096822811878, 11.521101236219332, 22.766238350059588, 10.078903071607273, 18.4135209718657, 10.856561947362286, 17.415372624950315, 8.941456063401153, 7.046832094542161, 12.834799301113833, 7.999379856007731, 7.4329831648774904, 8.167977510661798, 18.243633468283395, 11.270826819383766, 10.568928713871125, 18.59307243253298, 8.02198364838518, 11.333513241738363, 16.964129644926864, 11.597099299524961, 10.511552390261553]",2552385.0
Bryce Callahan,"[6.899585529214494, 2.2831011557129557, 5.777335016348757, 1.814084685845135, 5.953783739453766, 2.2062497949981554, 8.372813050002815, 4.69336291261727, 5.656274180611982, 4.128606231825329, 2.7521231407176243, 4.490982187723461, 7.578350743517909, 5.403829632415936, 6.719926005517333, 5.396195149222416, 3.9090091387763803, 4.801160744166894, 4.8999997804868, 6.517411535149234, 5.198152670757638, 8.59336747331666, 2.8563427788407734, 4.141923588144716, 5.432049661988458, 4.068163639467429, 2.690542681879557, 3.433753452074785, 4.994585637739457, 5.954340751555949, 1.9335890254734498, 5.1129832434395395]",2553500.0
Leonard Floyd,"[6.108486464534479, 2.3613082646671386, 6.027989190224712, 4.65069835588174, 5.57177965416364, 4.178708449255248, 5.449457102179693, 5.573386425422981, 3.7809047910984006, 3.8058379346313655, 5.641192246720696, 3.1235799232700607, 3.7698351928054974, 6.7275609312333655, 3.257282329385855, 6.22959322067424, 7.715443890982525, 6.1833397165620685, 4.517943607540569]",2555285.0
Eddie Jackson,"[9.578669939118203, 11.080031728102693, 13.712078388321572, 8.333887728956693, 8.916698506351848, 8.221181658605413, 7.7063441941476905, 15.428904803095207, 10.485245554762336, 15.471596346523283, 12.227361190415712, 17.10904111422088, 14.04482616743781, 20.487090073568343, 10.394200464093489, 19.191184995573973, 6.958094866687418, 13.54097121012295, 14.216877518047061, 19.338355050171923, 16.367833451686884, 18.208710903959346, 12.930320764294262, 15.925287637125436, 14.630958496682384, 17.18964700712844, 8.59218770845894, 16.453922154738457, 17.90210104594432, 15.571661044836247, 7.912105690586161, 7.538164864344369]",2558176.0
Roquan Smith,"[7.847738972065398, 7.658147479935605, 5.282036002002744, 4.318354615030408, 5.318287125008416, 6.645136567471932, 5.697569430347237, 8.28692347773672, 5.51679797053115, 6.114674386595228, 9.313853899555374, 6.012943294171445, 11.364766552465696, 5.729687127984809, 4.9114398474410095, 3.6169088105510636, 5.266090729985554, 5.25752009185348, 5.0222505414838245, 7.675205096323583, 7.172472660741763, 6.158589776204794, 2.456139701398401, 2.589040209218507, 9.244033333116585, 5.761860571383935, 2.6296287449024227, 6.353554563721223, 4.5344545734597945, 4.492645360848185, 6.372276887342556, 5.821451488463974]",2560877.0
Isaiah Irving,"[4.817231840297902, 4.802408559734419, 6.0170061709186955, 5.853959538415296, 5.341153450416588, 6.05693615487987, 4.189787908082474, 5.491530505041778, 5.217477941988728, 4.239915857894645, 5.523017990480022, 5.050266747019388, 5.519562845152011, 5.433484872304614, 6.106492280246113, 4.762153365164715, 5.246748459630681, 6.301962752018399, 5.204391731574174, 3.060291367133672, 3.6280870825559015]",2559287.0
Kylie Fitts,"[2.969271112378263, 5.0815682533567, 4.448521440676094, 3.774705427710669, 6.059788834759583, 4.19712186081306, 5.186137150412372, 4.537477296800807, 5.518515274730722, 5.449478147951094, 6.781231217760397, 6.174016184071456, 3.7525323879158203, 4.582328788005962, 6.896915218861754, 6.300396909402213, 5.882507459094308, 5.105201055092566, 3.9608354197400124, 5.112239330804135]",2560724.0
Sherrick McManis,"[6.16213956348354, 4.358781628282742, 6.270600235935134, 5.26675426552037, 5.598763213699159, 7.87029153322831, 4.14922848477981, 8.881206720596262, 6.405398650508542, 1.6632312030434067]",494289.0
Rafael Bush,[3.533383181223404],2507817.0
