name,coverage,nFlId
Natrell Jamerson,"[6.185350402136642, 8.271846621416852, 8.47403219793508, 2.0935527220660934, 6.49412981963002, 7.092057538390861, 12.993510328188217, 4.572528938543354, 6.729250196063191, 3.753478131535395, 6.43674174496853, 2.6224015560993323, 5.93995532163702, 5.639900163224999, 6.672286757399768, 5.510910583054406, 3.19928721084579, 4.726215978554541, 3.0381435998012027, 6.89359905269858]",2560759.0
Raekwon McMillan,"[9.296423742560433, 6.4836724175558516, 5.115092624227332, 7.876051883591104, 9.043355771466457, 8.686654196130714, 5.977065913529265, 5.468570922499437, 6.639057379749798, 6.4474033377863496, 8.155780363332482, 9.847923391717487, 2.9072831257471936]",2558070.0
Josh Keyes,"[7.200627225968041, 14.112440031121467, 5.333858354842745, 9.496372132362065, 2.1400756529471514, 11.26259056537298, 7.07540521211472, 4.624291934141674, 6.95783021768613, 11.040542394668858]",2553719.0
Peter Kalambayi,"[6.415727644450382, 8.765178260189202, 2.6571917366579463]",2560774.0
Brennan Scarlett,"[9.095054498098115, 8.901120998109976, 4.016103501073574, 8.117632913226865, 12.565073355756772]",2556673.0
Johnson Bademosi,"[3.7245436834824606, 2.285203093611843, 5.532325508646984]",2535693.0
Quenton Meeks,"[10.916151734220389, 1.5744038905747497, 14.929005632828721, 8.035992960523595, 1.2935270744858858, 1.809683970939524, 2.805059050731623, 5.712996699406148, 1.3326798836687328, 5.85564391787559, 1.6234689633984976, 6.215911806662872, 1.06157510421251, 4.5877403583963945, 4.8252657563650265, 1.1740457187406133, 6.671444693396194, 6.996798342843224, 1.8325008512816408, 2.5441824884846205]",2560808.0
Barry Church,"[13.650372691889327, 12.215749369291398, 8.629055029406828, 16.302207432444213, 17.403650073412596, 6.7671957614045954, 13.626170344033694, 13.23438404089074, 8.943461778217229, 16.835502320395918, 15.654171387003004, 6.107682700597867, 12.884587142012697, 4.976622685818689, 7.6853645727411015, 13.02423906801951, 5.281669951009491, 13.746122691055575, 10.43512432542707, 11.416281094542503, 16.168200848535232, 18.70372044264597, 10.100594413238543]",494259.0
Tashaun Gipson,"[1.9085070228251617, 11.734690304819331, 18.55820880014574, 10.81111595510926, 1.8506551959673503, 18.773102253048677, 7.3586152658786625, 11.706717176814537, 16.378620146167115, 1.603562162123322, 1.5109039588398947, 13.82628665509052, 5.20144676897623, 5.894676437611306, 15.905169890880952, 8.738609587323971, 3.721423524721567, 7.069446533670534, 1.6568839687705776, 12.039563390135907, 14.693284070894826, 7.59298781360699, 2.0823392509649326, 17.37312013592026, 18.80330580698602]",2532848.0
Telvin Smith,"[4.4361008785057745, 9.572760964342699, 8.048716851170232, 6.877494850601794, 5.222289700140147, 9.315459168689486, 7.181618651900369, 8.783628109769104, 9.529829850756856, 4.764882671990292, 6.0326660373891805, 9.085764662724461, 8.433756999038078, 4.067797924271724, 4.6213301000664, 7.286949472187798, 6.109112013671251, 6.8485559817857915, 8.416411286409542, 5.8208237631857145, 10.812690164607533, 6.082474715551959, 6.624843404774968, 10.325309966859274]",2543711.0
Jalen Ramsey,"[2.033829571472453, 11.036632926949578, 3.520672939846759, 1.4561664749404886, 1.851674765155482, 12.711988908914389, 6.651231472052225, 6.630028706889291, 12.061818310870821, 1.1357597135243682, 1.8478980221611752, 5.1383903232406265, 1.8198424495802483, 11.49457463620768, 1.4541345921292543, 9.88060772235108, 13.684308974366756, 1.2219817590901498, 7.22899879049991, 5.681947521850174, 3.6398589749354655, 8.35576447520521, 4.624029635390451, 8.698653967607108, 5.115516562586256]",2555280.0
Myles Jack,"[9.03082281210092, 4.077769510896218, 6.688515909026005, 6.559552531037768, 10.710696376226558, 5.507049898306236, 6.270066877826332, 4.0707059065510105, 6.2477558241383075, 8.284099346832011, 6.3043933667488465, 7.619859264657417, 5.017268732344071, 9.536952362793812, 5.528786672905797, 7.946570241818499, 6.8888553676803745, 6.7635610863761135, 5.111274359042458, 6.605710396540123, 4.577672419427552, 7.900997927728823, 4.161905358477791, 7.206542511221066, 10.541074032606481]",2555329.0
Tre Herndon,"[6.699337671456576, 2.5875022064949524, 3.5267939008401656, 1.8846397933283499, 4.336595845240471, 3.433520986905125, 4.599510828496948, 1.3994111230127784, 2.004698222049825, 4.165758546110535, 8.135630170017476, 6.613924684575116]",2561340.0
Ronnie Harrison,"[4.179981510847375, 3.9329969070990205, 6.6948789350038735, 5.330080025115616, 6.2423977753774516, 6.322853149013145, 1.1714661362215337, 5.270704581767521, 6.534115210511058]",2561008.0
Nigel Bradham,"[2.823496626928048, 8.822450250961584, 6.2044323908447145, 7.952150226659239, 19.117325807004303, 1.2794533817167928, 5.238534814680708, 2.9376652697845556, 3.2588298698463034, 6.311914530189065, 6.68802223683199, 4.676979048032001, 9.200100896462411, 2.9716272780236355, 7.768876602504626, 6.585639980713595, 7.228071702034572, 6.502023806291351, 3.331212474844749, 2.067427804007183, 1.4136598895916694, 6.096635592339734, 11.127485407673138, 5.223134075952498, 5.235330107489606, 12.03781344901573, 8.45127628405158, 4.1855801905045205, 10.613068022550786, 5.703315277739806, 3.7185763929188695, 9.008773882354742]",2532800.0
Malcolm Jenkins,"[5.27557466694963, 6.631746763504099, 11.63829092247569, 5.130500530798263, 12.815220454513216, 6.039984948828317, 4.281477521149102, 12.435474881046881, 6.325935442127348, 9.737010845894366, 17.889502780708902, 12.788048739593348, 4.315884275804267, 12.328847864590685, 13.641726890103499, 9.93739155657944, 2.6710765024861263, 6.787139786007742, 3.4488922090422416, 4.158784865627101, 2.225942294749572, 11.391890756161853, 3.4755562068803454, 2.973889743577675, 3.869762741651915, 7.984392713504728, 4.370364349031679, 7.036736322934399, 4.335891369257227, 5.707998312287424, 13.213129957075932, 5.679273520006749, 13.000126171670946]",79848.0
Jordan Hicks,"[5.232010375122281, 7.115324412636986, 4.26204750366257, 4.713650145096847, 21.032717073087557, 6.43260258277131, 9.437152097711943, 4.537508620155478, 6.753755985185414, 4.893206181856226, 4.379309617878398, 5.625079067224628, 9.317711438172307, 5.182562153430513, 4.776931487519553, 8.06050155179895, 6.439781188953856, 6.2685714594709285, 5.278006791559715, 5.774650848715826, 5.435848258228442, 7.898939882280249, 6.0915272365635165, 8.872523109789226, 8.113952321751677, 6.249049934860511, 6.110351518030603, 6.790704387306755, 6.23716221438389, 10.024694943645834, 7.188100162524102, 8.086721223202353, 6.720388766772423]",2552315.0
Ronald Darby,"[5.545682481876624, 8.285828785021875, 2.3361839701964433, 10.491015523628043, 6.628021946249832, 10.081890147536791, 8.305093059226, 1.9217792899397568, 17.27398799458168, 4.580125516269812, 7.0991697573076, 1.6218332869199412, 7.996372264478771, 1.9064188317580115, 8.776254320877756, 2.3437338632969293, 5.930939197915867, 15.488009159517778, 5.392549580574799, 5.435078004307564, 7.92176544795071, 6.238246288984573, 2.0984267038954205, 8.700803658119053, 7.7587744595775945, 2.5681176547819744, 3.8308667324287105, 5.973535400764566, 8.370045264693559, 10.990150383960357, 9.728306615624343, 5.228718218211153]",2552689.0
Jalen Mills,"[2.5063308211638256, 7.9261858627627175, 3.348833549382646, 8.039572354922424, 14.073963141045716, 6.548939996532833, 7.57620020218687]",2555383.0
Kamu Grugier-Hill,[1.0902401961991377],2556363.0
Avonte Maddox,"[19.977740758177987, 13.306853452264473, 16.84122291405942, 13.35033808632632, 25.121537877651498, 20.477201021637775, 21.611172194754243, 15.968866081860313, 18.641385764230318, 11.628439695201713, 11.840629684256236, 17.32271383154353, 8.405991204069217, 4.456360196464009, 18.16602795886812, 17.147351775774304, 19.92453117719415, 16.052507969263175, 17.875139737303783, 16.1986318154269, 13.819385439589597, 7.573568241423646, 18.2933281745781, 17.541633690971082, 19.637198660730267, 20.341513019315403, 19.758725995344953, 8.647588711389174, 11.743825823261053, 20.4481179737304, 19.608221156452974, 22.496761476281, 18.73249627349564]",2560795.0
Leon Jacobs,"[2.982357024193973, 5.40756311228067, 4.632252918149154, 4.562237401641477, 7.26255334608329, 3.2646833895152776, 5.1638829024209665]",2560758.0
Dexter McDougle,"[5.840658561103637, 4.356594521350551, 6.520993118870552, 14.755588283502862, 2.021186440379863, 2.398423855373739, 3.1342148900992717, 1.604612741580425, 3.563292870303974, 3.4328946463929406, 2.6766148864317616, 4.063380614081525, 5.825977134864665, 4.074767570097001, 4.073352204778848, 10.406269566295048, 4.448780918683595, 6.284126466317517, 1.9366939570187993, 1.9950806352292054, 6.627589236087943, 4.061837860843542, 2.55509246884095, 13.573147313177573, 5.27914974468963, 1.8823526165153606, 2.4642203676116594, 2.857528189908363, 3.5841179578685467, 2.707574854279169, 5.614050013814865, 3.175368772289425]",2543608.0
Jarrod Wilson,"[4.401260876346267, 1.0606518149621553, 12.644843177069694, 8.067316175521439]",2556711.0
Blair Brown,[8.754789382844457],2558241.0
Rasul Douglas,"[14.814228083142607, 9.512399328958995, 17.146158396144106, 9.410704099507262, 4.03722630276102, 11.952197536960895, 5.0530321601876125, 6.518996341501552, 10.636673069760143, 8.294513948315316, 7.35606878269986, 15.371894516646845, 6.671422642200994, 5.334261166620827, 5.152872561048794, 10.570302143049483, 5.081916478841835, 8.01647690176597, 6.737140542092524, 7.4210458441224745, 5.582717952917846, 5.036579146894546, 5.642385236712797, 5.135857173230717, 9.58158204031378, 3.837683974953688, 17.187188907289258]",2558168.0
Lerentee McCray,"[4.093551851171872, 4.133347957931247, 7.057519477940712]",2539662.0
Tre Sullivan,[9.322559664372472],2559260.0
Donte Jackson,"[4.89520210374354, 1.7361777510228742, 6.761527717703776, 6.704805566946229, 1.6960647903120525, 7.4924992920295646, 1.887397425922926, 6.413832955893902, 8.947188813267788, 1.5698178990107674, 2.004286257484247, 1.2640693197989625, 5.527441812610683, 4.3583853672922706, 1.6358242891777175, 1.8429837857634306, 8.637462510520844, 5.176953266379883, 1.8679414822538154, 2.5035967324913053, 5.152653559793884, 1.3221155755656329, 7.409745287924927, 2.762564293264443, 9.84817897100399, 1.705340289253292, 5.803717325551532, 1.3191460753047652, 5.0189826983364885, 6.8409573786656805, 1.3179652735874754, 10.051222863041158, 8.389248423848082, 8.66171078994879, 7.35401231823483]",2560753.0
Mike Adams,"[2.9331286165117687, 19.76483975032877, 12.875763653349608, 13.422302149451978, 1.935591744506839, 5.667549515877966, 1.6556048195815511, 17.57606413203524, 16.705590161463125, 12.528312548690836, 16.557557716136007, 19.65802283277742, 16.168024287435134, 15.802489201517005, 14.640134433881858, 10.788171656907648, 7.225197379055436, 17.315119008647986, 1.1438640737954708, 16.124120601807043, 14.662410606038593, 4.861783280181873, 19.076261436964597, 16.010373804217835, 11.917393357703878, 2.8447648144965476, 17.649971635765592, 25.395133646186032, 8.225820081871397, 8.926517574144437, 2.832948277628101, 21.448640285711367, 19.954025157820737, 21.40343046891564, 20.042071123141863]",2505708.0
Thomas Davis,"[4.516458866489675, 5.305126672898175, 9.172406756422806, 9.143679243147988, 1.5451553279318986, 4.550990929302018, 7.613609787708161, 5.827030208542392, 5.706647005023911, 8.024362572283566, 4.60277181894467, 3.39968229073119, 2.222986830100637, 6.4385639167213204, 4.885272064505281, 3.508669336991692, 9.372085433951316, 2.129596265677041, 10.669357213924311, 11.038376918605318, 3.1031292938068287, 6.631692054893014, 3.0568483879087105, 4.934190061019763, 8.585208215801826]",2506352.0
Luke Kuechly,"[5.262335407250669, 6.022401280497323, 9.064132567670155, 8.647503165386544, 7.392746043589352, 2.9240604442465084, 6.641286653865522, 5.661509380176738, 8.412095407412407, 6.711530602340257, 5.676931926848827, 3.570594381947881, 3.5301155021922273, 8.890204571124823, 5.510870169078335, 4.35950319944148, 4.485658890143615, 6.81903269537221, 4.819084551378311, 10.65261229506162, 5.651125241532968, 10.615169210100674, 9.55504383044012, 9.879180026064953, 6.653666532436108, 5.875699908051125, 4.565939940478628, 2.86963234182668, 6.973186270539345, 3.523033606705304, 4.708109207245859]",2533056.0
Eric Reid,"[16.81107435495415, 6.463901239016749, 19.269526565803872, 15.94677252320521, 17.712821863096863, 21.86342293026351, 20.053684395454564, 7.22705269401806, 23.823947492507813, 6.3293885277147925, 15.154360442480407, 9.383713568494528, 14.969167494372646, 7.245831432678437, 7.212650948684675, 20.66124288756521, 21.0324062140911, 15.998294687532097, 19.13017536185958, 16.8719707308284, 11.098580265815464, 21.701305998232016, 21.553237231256375, 14.937063783846776, 18.808774986941234, 19.72175687536475, 10.761862390950208, 1.2913322610191165, 10.149990856620347, 8.874587776319629, 18.242513710376528, 11.260576026390096]",2540152.0
Shaq Thompson,"[1.336913482473764, 2.261109359456399, 6.377268479284827, 3.5339432573732665, 3.7537053514528713, 5.662919752858582, 12.254022786216046, 2.0230578506213672, 5.374770741496608, 6.435518308411091, 1.8780927710123996, 6.523476792040894, 8.042653292668243, 4.6133951933969755, 5.479992885023275, 3.7006586691480594, 2.288040835021254, 3.8378160368043055, 10.31535157786596, 6.43905062905021, 4.269095004893314]",2552447.0
James Bradberry,"[1.2276173191734976, 5.586771464591972, 3.622955386455646, 8.856581346779063, 4.039237530390991, 8.757068428638114, 1.754725738451187, 6.759325258618826, 9.379815195404998, 6.4594052417979535, 8.19204370396737, 1.861966867530425, 9.632185481125394, 8.382409733164547, 1.6751704793211633, 1.57630648985095, 7.704347395606877, 2.6553759766754466, 1.734787104341023, 1.9763952472728228, 9.43429732875618, 6.294096490611327, 2.5673823027652585, 3.875426205472528, 6.859592955217056, 1.3658860064760538, 4.236409092636461, 6.762317326585352, 4.746222308600282, 11.02552432658938, 1.2695635121967948, 7.1820721332051285, 12.799961114459629, 7.91199902704907, 9.88472230393816]",2555175.0
Captain Munnerlyn,"[7.599998564334108, 1.8088792803501192, 2.8766535662404134, 5.142338985802092, 2.225799695160138, 5.334784526502358, 2.7942216279734637, 5.45211675462562, 6.997826434205983, 1.5263214138091583, 2.0179689767455855, 4.0160306792466915, 1.8250052759918074, 9.587511441214712, 5.146143013443561, 4.6213468780659275, 4.1766098950794275, 4.820429642142565, 1.7777391123030082, 6.556741716639052, 2.344197209152319, 4.039117514681101, 4.42202868349976, 4.677288803952909, 3.1458809512373773]",80668.0
Matt Judon,"[6.020782979023851, 3.117932611158381, 3.465747842593352, 8.893652138072463, 3.0811850798307705, 1.8560192813488092, 7.719990766292558, 6.97387605791987, 3.013520438135386, 3.6201920661137783, 6.924434616003212, 10.50665079960068, 4.2410090847717825, 3.7615349965118905, 7.15377537617016, 7.4354853250031345]",2555505.0
Brandon Carr,"[9.208938769534385, 4.8280721851542205, 6.7432235787298955, 2.3785465098079066, 2.6450057048874642, 17.590627866193586, 3.9005238366799886, 5.372754090369029, 5.521486411354856, 5.452066296893122, 8.025264830801596, 3.8412558414043585, 2.0803236094095965, 3.763325062234185, 5.251547445303041, 7.0117298661262994, 28.657824504954768, 3.3677443682249932, 4.010225448888438, 1.5404856336295565, 4.869583791880599, 5.112143715587147, 8.074697896186173, 5.215489493429442, 3.3667676676075415]",4365.0
Eric Weddle,"[15.16825644112756, 13.258833300325623, 19.679476452049805, 12.449667897860971, 11.054798999231886, 12.31926704673349, 7.760219062127335, 14.429603101322611, 9.043981229159192, 14.76004607530632, 3.7397919433059026, 13.961209609140353, 15.505392250537497, 3.9054130685836195, 18.08132373094613, 19.436228462498967, 39.78489459311213, 11.728893468516448, 13.37291157079744, 8.953048186742215, 12.229370300781635, 11.216614882899055, 13.171967250576614, 7.151757196463802, 13.002702467520391]",2495775.0
Terrell Suggs,"[7.661310790771838, 4.353970401060056, 4.571399247741532, 6.394217329675598, 7.216215678403282, 5.042858281691693, 5.4115858215537, 3.8553097571276767, 6.693483232470771, 6.0451527195914005, 5.748562722351666, 4.781761884337138, 8.96633658684116, 4.608675525750887, 7.106777502407081, 5.234164605818583, 6.934921210437636, 6.427147339107065, 6.896762975413752]",2505660.0
Jimmy Smith,"[3.3796764682756377, 7.6106031494572, 1.6575478001891295, 5.275890543635433, 8.815388265255317, 4.7635153340707745, 4.968405347141061, 1.4648504658014316, 7.2626731947576, 2.8085940856007072, 6.001732786312146, 4.771461643304441, 3.5216722777448295, 5.952338992271698, 1.3508322215512785, 1.807475779968982, 37.74220381060464, 4.3983106824737, 6.20342986903863, 4.596099646925329, 3.5686538075718226, 4.7925514075547815, 1.6958887550513508, 17.052402519287572, 5.914804485257577]",2508107.0
Tony Jefferson,"[14.22162180736316, 13.698137279892862, 1.1373734945318172, 14.563892829071708, 12.035363530759362, 21.57207947046674, 9.376270628012103, 1.570333244032069, 5.085581216272569, 11.852562540267908, 18.59813022254851, 17.274350969727685, 11.000893899465098, 1.617401812216371, 11.075440009913164, 8.294608294590704, 42.95333487725864, 14.673416197428997, 15.523558926237277, 13.434974210020199, 4.5403382468332705, 21.4854081501591, 17.39034811949475, 15.879313220034929, 16.57911729072469]",2540164.0
C.J. Mosley,"[7.924495963335376, 4.300345331228761, 6.132437250548477, 4.264569979008463, 5.485650160825136, 6.789695501101076, 10.210932716249161, 6.583454476768989, 5.190136022771338, 6.555962699998798, 6.208745680990963, 10.89397538436044, 4.034344522725773, 5.865040373181416, 5.737217527877428, 10.086156427459857, 5.72783637402829, 11.310497260417746, 4.83973924994703, 6.002844166256902, 6.860348854210282, 9.316447820329094, 6.53751748847733, 4.839955153653003, 5.751200604067937]",2543464.0
Patrick Onwuasor,"[10.362145271919683, 7.397577880269593, 5.854247436720965, 4.101406630817615, 5.647267330050267, 2.358205992782941]",2556642.0
Anthony Levine,"[3.3060105940351776, 4.0300479016395006, 5.5559081154739, 5.677589252443427, 7.139964665128275, 3.60104174255026, 9.19343308917582]",2508004.0
Za'Darius Smith,"[6.188558687260243, 6.42971259902967, 3.183132018146331, 3.6267620062005643, 5.575443856817865, 6.285384664329427, 5.190137386679036, 5.7512783992125325, 5.646558939398908, 5.5699939546329835, 4.6153324731355605, 4.913419417798979, 6.991281079512131, 4.982050868875636, 6.3109203849027145, 5.124430457001485]",2552279.0
Tavon Young,"[4.820189459016881, 3.875872668552184, 4.216678791845705, 4.994479569208361, 8.374221426067257, 4.353584068080937, 7.769111800724065, 1.0428937859787628, 3.8398339346523485, 27.34994552299665, 4.262787134594699, 6.332035267351788, 2.6350240839850168]",2555378.0
Kenny Young,"[8.860426534903892, 6.7444909413769665, 8.321881718016149, 7.49404442799048, 11.176642736241991, 6.842301954316083, 6.054969828663709, 8.150875425083107, 7.593979090454791, 5.053335673067808, 6.416194403432468]",2560947.0
Chuck Clark,"[5.077482862194737, 7.789729750750802]",2558248.0
Tim Williams,"[6.22912217805068, 4.241569313203697, 6.518075643804707, 6.231170338877909, 5.152183388731376, 5.809888564838135]",2557841.0
Albert McClellan,[1.6837421203923997],496814.0
Tyus Bowser,[3.0113152615500227],2558166.0
Patrick Ricard,"[5.877401854050565, 5.217109050375637, 4.830064063688098]",2558990.0
Colin Jones,"[17.75111534349953, 3.5854550050942096, 10.037746954832633]",2499257.0
Jermaine Carter,"[5.444121146280368, 12.105467484430715, 9.318438381869242]",2561093.0
Bryce Callahan,"[4.465284497053982, 4.942523453497072, 3.9948405526330135, 4.594131430485008, 7.620314522593924, 9.732591450782445, 5.264106589457115, 4.99993420403616, 1.6690037071381014, 4.045270279287632, 1.4054931066081506, 2.676190188395685, 1.397527728277657, 4.080236835550409, 3.532852047265423, 1.4778888660745273, 3.3236164963417347, 3.194401015875773, 3.3849858356638287, 3.427758566049277, 3.823438459442853, 5.986297069297841, 6.425490875512284]",2553500.0
Prince Amukamara,"[1.6936498080201186, 14.134636205166185, 1.6114774241190453, 7.913102908258661, 1.5462815553087317, 7.637515050583666, 4.088287043762095, 1.2903966484923062, 1.7270257072298472, 8.822836693585351, 5.288007272168362, 12.044592001817925, 1.1641653919001742, 1.5285067113819344, 1.0652363777525564, 4.688079930188615, 8.259290616601424, 1.4304704462606723, 1.2753676334035642, 8.41475992925349, 10.049552253671655, 9.18860866152016, 11.594315901561643]",2495108.0
Danny Trevathan,"[6.507638415085667, 7.686311764328036, 3.6730789824922763, 8.0559340210603, 3.5542185342393076, 4.612643737911207, 7.161728489942059, 9.234572443437374, 2.7532161858868784, 5.258460249018535, 6.132789757768304, 7.4141131276041214, 5.708765480529642, 5.022044297798223, 5.377365664801844, 3.7465806248373505, 5.037731335454095, 6.7874518554895875, 5.350960803711384, 8.46531531734768, 10.4385781474054]",2532961.0
Kyle Fuller,"[4.819869859582687, 12.394217021580744, 7.715271640863794, 1.5804530339081169, 5.361854987870432, 10.790419459037034, 6.771599484137176, 9.969958054916784, 2.368164474086793, 5.421638588708745, 2.4237145912716365, 2.513160034953529, 1.5311775196159556, 6.449312226017667, 4.314178621792134, 1.6586634792389807, 5.627834462631424, 6.907389690648932, 3.039736383449682, 5.871089962595281, 11.425149757453076, 6.746119264706149, 14.308913034370159]",2543681.0
Adrian Amos,"[9.884553728692667, 8.42407002973839, 4.3760242297889285, 18.062605125305545, 19.529637372588784, 22.39005536818232, 18.77281120249555, 18.640381927721453, 21.622340551770023, 14.479334124190386, 18.48898745793449, 5.320055840363831, 22.837577221638057, 11.957553522060367, 17.31861960409677, 21.681089254031598, 3.0569098402310773, 4.851138817124618, 11.48476283076674, 4.215425675437441, 14.563699703735844, 22.93273255803216, 27.221919362253878]",2552385.0
Leonard Floyd,"[5.433134410461139, 4.1707482764597446, 5.460310322020273, 4.0680742925364415, 5.755495187366251, 3.307413136299635, 4.174544986512036, 2.7274874799755557, 6.862227901531786, 5.137860121767675, 5.262312149479347, 7.288763175092208, 5.869448251626315, 3.0300859161165765, 5.742302046852497, 4.898133196012881, 5.249464524497729, 5.300344425315185, 4.884190601957575, 6.171013635220071]",2555285.0
Eddie Jackson,"[17.476244001288425, 19.448290216727834, 18.10125469806692, 19.339992912960827, 7.060060461535417, 9.16310932336513, 10.053569753112802, 3.3921035931115497, 5.202730667054451, 6.8481587531712815, 10.844146179133809, 14.13760149944871, 8.771488323571868, 16.320613784090632, 6.904342559544046, 10.077291550027592, 15.536033467821294, 11.95896460735467, 15.044814584198665, 18.75318276611639, 13.984627873838749, 8.757777739756198, 12.565638075188637]",2558176.0
Roquan Smith,"[5.952624600770727, 6.961939128649853, 7.020801107806698, 5.876930322798646, 7.523906086563062, 5.016728368324102, 4.788371716337286, 3.815204391313295, 6.641556309319697, 3.4887490484662864, 7.1637901328873195, 3.0694514372711663, 4.286602759410283, 6.487406941731257, 3.041712175443968, 9.761320501332667, 5.052188435523265, 2.825758565540027, 7.813544651420728, 9.873245921008241, 3.084714721026049, 5.62752105726068]",2560877.0
