name,coverage,nFlId
Clay Matthews,"[6.621319927383303, 6.368778946276322, 5.8161173922791995, 6.526838054650139, 6.365378426033314, 3.5451188563370457, 4.952146922937652, 3.604335431994338, 9.283038333999288, 2.650780597495012, 4.7778275178676965, 5.923405319087311, 2.3725549517549864, 6.785603092339334, 5.3333657529178025, 2.338360315929405]",80431.0
Tramon Williams,"[21.413532752354914, 16.49666869962403, 13.867104498357842, 5.187051043737158, 15.124428186688986, 14.723885706541488, 19.52549513794314, 7.481685198055284, 5.835537444873277, 4.105043802751391, 5.5617639856538865, 14.101570227167727, 14.493694800123185, 47.40084401196655, 10.599053092738178, 19.96485026385472, 22.566323228950782, 17.593915376759377, 19.088263575786698, 21.786688246568957, 14.91995864296048, 17.610153770030372]",2506789.0
Blake Martinez,"[7.620645857505794, 6.975695570237254, 5.011574888380577, 7.470805141403791, 7.546377966733772, 6.90711695275088, 7.436385240874772, 6.3263620455458, 8.210090272994519, 6.3724266960181515, 6.9000568725842975, 4.2468760757589665, 5.763714682818279, 2.732416572360082, 6.26176599362539, 9.07490548163663, 8.28956086600687, 8.40589414108276, 9.942478484292783, 10.464301779708165, 10.405279896835438, 6.756869147129885]",2555161.0
Kyler Fackrell,"[1.2019238235474263, 5.889119332804295, 1.70068352919003, 2.355877133081765, 5.522229353404819, 5.237570062397282, 2.2263050221543597, 5.8112918042627335, 5.730872041265612, 6.782863292622933, 5.202386644413065, 6.953488391736854, 5.046183746955225, 5.1852514921505355, 5.807229947175614, 6.179958630526307, 4.978761523661564, 6.678512422109593]",2555340.0
Josh Jones,"[3.486527703223193, 5.360604963589266, 17.2139739512286, 7.360426660520199, 17.555413795063505, 9.665308361990828, 3.9477041594017197, 3.066101434391433, 1.7849735164859692, 3.0431371242869822, 9.790955963811976, 2.281163876472198, 11.100343902112243, 17.292983311990103, 2.664902911727544, 8.059414583107605, 6.771293912287991, 4.214519685698752, 5.981617237203501, 2.789709289099388, 5.259087870147703, 5.882058997103887]",2558119.0
Josh Jackson,"[2.0011206227857845, 7.95103447252949, 9.165787915040305, 6.863630127582725, 4.728218582673389, 4.0379474822706385, 1.8094811500183678, 3.0304318709044114, 1.431548781972342, 5.0049448630063225, 2.491762951672926, 3.8626778805876456, 5.905582509913824, 4.228236300311251, 3.5610669850815064, 5.002649908694466, 5.571934705835816, 2.3537744289823483, 4.9437139653469515, 3.7048986603876255, 4.13946577501188, 4.139950526017982]",2560755.0
Jaire Alexander,"[2.379581979739849, 2.333352432523461, 8.679552357032984, 10.717609825700224, 5.457325391612031, 5.176015680856852, 11.30680567618431, 2.304650289237466, 3.4091629231846214, 5.586028095753978, 6.959768121422676, 2.24768881973115, 8.796785013372709, 47.92722546129517, 3.994421443416631, 3.210710402152847, 5.054652764844606, 4.761403416586039, 8.410627941551265, 1.713168610666414, 2.8582132418431256, 2.357983382605742]",2560952.0
Raven Greene,"[15.17353814855399, 2.1764885896139647, 12.111791653829544, 6.513801547985589]",2561207.0
Reggie Gilbert,"[5.930155475008743, 11.993867270704763, 2.033298324689638, 2.650594233592343, 7.3402271238187184, 9.277998889535564, 6.464961613700077, 6.526157971703755, 1.7291704165034614, 4.195102706541018]",2556537.0
Antonio Morrison,"[5.908368470215284, 5.230974082990236, 9.069140551692756, 5.586166652314853, 7.375044792075162, 6.414485649760251, 5.1938642565432875, 7.640365060894258, 11.92227143016916]",2555160.0
Tony Brown,"[1.3971089061988557, 3.731014006152486, 16.75151303337636, 7.2643447190588155, 1.361780200359439, 1.8961705142826724, 1.4344783952432167, 1.3686458652262763, 8.378644913526678]",2560982.0
Ibraheim Campbell,"[15.864734081868722, 17.644377342494018, 44.97884351323581, 5.479235249920079, 7.667251358669648, 5.005869101867067, 10.421718547436704]",2552605.0
Shalom Luani,[9.531667986024003],2558274.0
Damien Wilson,"[7.6805128188303815, 2.035736097157097, 3.5758692097640505, 5.172493556696667, 5.8805913833771495, 2.986749602492969, 7.0680462535336765, 2.255781263919246]",2552686.0
Jeff Heath,"[3.683500907802455, 5.358858762191733, 15.32279601847486, 17.373681940352487, 9.918367170889, 4.925462057241464, 12.558950034985244, 9.970894950913994, 3.1314755644939996, 18.004107119616506, 12.505354327714409, 15.77002630169986, 18.227202015905114, 13.095092515970775, 16.909892190645245, 16.715121099543204, 8.863123556668128, 19.573227119272254, 17.124028713479827, 13.513251653356674, 5.5738682654756495, 9.04001105403325, 1.5141715723640228, 1.913441793641101, 9.66225784528607, 15.19900159735184, 20.374729317603133, 11.199960168476233, 13.371194463499245]",2541832.0
Byron Jones,"[1.6257734837724027, 1.5532576470168307, 4.12405938968095, 4.965630893550415, 2.863046602365331, 2.77860413256681, 1.2840343566290355, 8.914876908510236, 2.731847486586953, 3.239319016820219, 2.205824862951039, 2.9000761817793927, 1.560113825418462, 4.628627969900853, 7.6018171203862215, 1.2590734033995234, 2.4807288777921133, 1.8185017196784052, 1.2602438487363448, 4.2566571145868135, 2.32426803603893, 6.0719512241924924, 3.0327435184860785, 1.6035386151564281, 1.6299741239770553, 3.5017516660299064, 2.9645552731013733, 1.6858014494023745, 4.019087399065048, 3.869139129530288, 3.202811315282183]",2552568.0
Jaylon Smith,"[8.729822076229338, 5.895607868138885, 7.293193502469994, 8.149356024835914, 9.052592342972911, 7.742733534496497, 5.698442472973425, 4.130648873122586, 6.355979271822207, 2.794930724793507, 7.456828621784451, 4.419170158147457, 3.977664236633533, 4.909853562086443, 6.135376619400489, 3.912016928561758, 5.811990939852454, 4.791762078848576, 6.515716330425433, 9.178348048348107, 5.946091970547015, 4.6181190620560475, 7.2873288117813955, 7.745498769218756, 5.542693703732451, 5.615544714482957, 5.0103425221066455, 6.059103114330746, 4.991942631045901, 5.765678012105366, 4.205002289786921]",2555310.0
Chidobe Awuzie,"[2.093050350832833, 2.4574131918683935, 3.641147042245455, 1.4336172706537917, 1.974199142275176, 1.6527462616438537, 5.472740236420701, 2.03976270968023, 1.4271854334300151, 3.1447373901886535, 3.1871390290111394, 1.3202693263700294, 2.487836018928116, 3.700334818361577, 3.367096076922675, 1.6189752650698004, 1.9480410522564897, 6.653114731214237, 6.59956810528248, 2.1775437792030994, 4.511559114494776, 1.6641833884012665, 13.012935413276166, 8.386633348215087, 7.733227070916507, 3.0276850610880186, 2.49594639816424, 11.480048056467266, 1.3340233178257945, 4.682796626743374, 1.6445694968512132]",2557840.0
Xavier Woods,"[19.022539627722722, 18.329350888132424, 15.862915395285517, 16.092145442407997, 16.022236212443357, 14.64722203832226, 14.745940941686053, 12.379351854530716, 19.055090044739636, 7.7301907001196, 15.007017171328275, 7.987943909856625, 4.190620810942746, 16.391473609213577, 14.453186972178155, 18.592233957856905, 14.706945012122148, 12.803550139945287, 14.950545693233822, 7.905547614047638, 16.017450431866333, 10.225094929558407, 14.881633360668308, 14.531224845130856, 13.21413298352329, 10.99751240061348, 8.72605769375699, 11.396549348609215, 11.761709980325248, 14.672655038057263, 9.233095274325759]",2558159.0
Leighton Vander Esch,"[6.023996448888158, 3.992910392737604, 4.902975337901316, 1.1860894574513732, 3.4420544963526862, 5.267513765284975, 7.445528304428343, 5.425828229048779, 7.60890619227283, 5.114450052605093, 11.502561944600334, 7.466516925581908, 4.9085186481800624, 5.269567655769122, 4.2950826600400145, 3.060912998600045, 10.564593026296908, 1.3062040301038305, 4.101274422312744, 7.307801742834356, 5.056390015964424, 10.68608697202268, 4.365276533882206, 8.682631359507338, 5.07418284903113, 2.4330894513787555, 7.020297538242229, 6.909859690032995, 10.372626921860814, 4.912537440584138]",2560908.0
Anthony Brown,"[4.495219780980837, 5.616923981175855, 1.4829841484065032, 7.84721073309757, 2.568159520541564, 6.415595403084982, 3.3572745971119815, 3.2039634126418, 6.973527883891463, 2.65037278392081, 6.290621657463098, 6.829149644357998, 3.7273887111710637, 1.1740516844085938, 5.600797167197454, 2.4353202227324418, 5.953822866125099, 1.024240102107114, 3.366099102972843, 4.539137363084865, 6.1079687889383445, 1.3121480468155309, 2.5017970897270874, 7.810909318683646]",2555531.0
Desmond Trufant,"[4.263653812317477, 6.35883980716586, 1.1812630271801086, 5.205004908990033, 5.2147541147960155, 1.37445086597159, 1.5849433416121825, 1.4065713243753608, 5.321553380889051, 5.9420474556523875, 6.568129227119149, 5.115437585357714, 4.0386205967675215, 6.715350620303697, 4.775940821543677, 9.821031554671867, 1.471357211918435, 8.541763839719145, 1.9352012910496148, 1.9710670497291636, 7.469839094166505, 7.110073650267163, 6.099506611354354, 1.8420554138006549, 5.9205305586399275, 1.706643265206927, 6.901563451116739, 1.5766156982668094]",2539334.0
Robert Alford,"[2.915039900731552, 3.6778447009895125, 4.393635406344617, 4.7984848001196125, 9.164989992457146, 1.5676096734884841, 1.9497604378320497, 3.4049026341440953, 5.584860454253419, 2.4051558786059166, 5.4838956811862065, 6.290165417558839, 3.4263547965544237, 1.373513960495937, 9.976675375669469, 4.314608411235098, 3.4293460208815034, 3.7473664584022757, 9.30503629730533, 1.8262940751859666, 5.3689833615469205, 1.680321987873274, 4.186403839281358, 7.327974276619892, 1.4594165103735093, 1.1920403707073746, 1.4045951627556077, 1.3957357368405658, 2.0166409177750975]",2539653.0
Vic Beasley,"[5.5771384778168684, 4.839047213946124, 2.129395048576048, 1.3049005082189469, 5.661640457305499, 6.095415299593575, 5.172006805296965, 11.40856090501495, 4.276639092815807, 6.123868760870273, 5.533183667447995, 5.339759040085822, 6.106629212827748, 6.0783485331140215, 5.006412867162154, 8.096630201762492]",2552301.0
De'Vondre Campbell,"[10.54854615788087, 4.146875187682509, 8.655987883688356, 5.114035542944995, 10.523353794294525, 7.5289090964960925, 7.4837023262712545, 6.4852942276824335, 3.766004462371009, 7.490520061130852, 6.166240534366212, 9.010837603503937, 14.976497444770537, 2.6813758350876555, 2.9234967768118807, 6.264073304850756, 8.013048440369493, 5.061257395358876, 9.052372098365948, 6.203721449141725, 12.00577909031998, 6.99425601962406, 10.67217689883286, 7.605161667251868]",2555255.0
Sharrod Neasman,"[16.319527232541866, 8.694432502943878, 4.703068793036646, 4.711695108409347, 1.58456974427673, 3.5073922961903956, 10.384571464228408, 5.452797212845054, 7.104913903436872, 12.94977587897637, 1.725402089498361, 6.10759738123618, 5.200284335905864, 7.509389740540037, 11.91115551870268, 10.381319983493258, 3.1445697495320495]",2556443.0
Brian Poole,"[4.678592332817709, 4.623729513784632, 2.6373775993932926, 2.744214605699408, 4.3744181641260695, 1.2128368982006459, 3.5973176732350756, 4.326632387909582, 6.051710310607812, 4.512751712149047, 8.682553341811445, 1.9741558871145033, 3.9654361851482327, 4.998786523713759, 2.80868980520998, 6.1590161728801265, 1.4078584240915737, 5.640387923149016, 4.868298719291188]",2556445.0
Duke Riley,"[4.273092650494849, 8.638851587627503, 6.421702494896205, 8.038079524181493, 5.010321245542576, 6.298437797811405, 10.580878675845748, 4.5277930807848765, 9.863721575496086, 6.202090344808944, 4.512028425434036]",2557967.0
Damontae Kazee,"[11.396194986286451, 15.964337718374157, 15.192812656493324, 18.385575421094433, 14.53687419696014, 13.448897872957822, 9.608578890703349, 8.944431502104585, 14.96838774497895, 14.113263606928372, 16.4363603087554, 17.236830311745805, 14.695420979054559, 23.5513066011531, 15.88233040767931, 16.329053565460473, 16.441526461785166, 19.631714441385558, 14.536968039576506, 11.83009879698132, 15.799287406267963, 14.952039553285198, 18.3833099570392, 17.71772997115416, 14.844394299502571, 16.819404808517096, 5.786347459581216, 15.176737866155648, 15.375906442188043]",2558184.0
Jordan Richards,"[2.2215317390173217, 5.767952422776368, 4.324966710818231, 7.282475762759211, 4.031030612691358, 4.439790332767843, 5.09440581225754, 7.041760280181695, 10.382415474244954, 7.877971515163821, 5.879245059058031, 5.106813280862178]",2552392.0
Foye Oluokun,"[6.626293591244935, 2.596108598063192, 4.7818813127364646, 3.7004836449221505, 4.808992453405574, 4.595769030582937, 8.785502041760855, 6.163203743009704, 2.6687612219945205, 8.635763020718256, 6.357084132596966, 9.28690589750881, 6.417154500504727, 5.466229595496803, 6.603268643890505, 1.2797209366796094, 4.009051585266549, 7.6541689479878245, 6.040438494971738, 6.395457389532052, 5.307150379460569, 1.4540995991292656]",2561132.0
Kemal Ishmael,"[11.212841070661975, 8.377164665548728, 9.360936193995633, 4.3148796873330335, 10.20063677777676]",2541431.0
Isaiah Oliver,"[2.223521908774449, 1.6386056772916373]",2560830.0
Bruce Carter,"[4.540010626938478, 4.9259237334099195, 5.649125369675805]",2495136.0
Kavon Frazier,"[12.244206111186369, 13.875462626381488]",2555536.0
Jourdan Lewis,[4.235890851999815],2557920.0
Bruce Irvin,[7.330509777160597],2532871.0
Za'Darius Smith,"[5.819875465462997, 5.012975470403323, 6.128016270443576, 7.1425950715032025, 8.543188532043237, 1.961453586610682, 2.509929481685052, 5.319697801000928, 5.197364911448379, 3.7581375825718957, 5.439368493193574, 5.505184978464078, 8.527762400140267, 5.483667681366239, 5.708116336772808, 2.62757272134687, 3.532635372172091, 4.395898727360228, 4.6630994964110934, 6.431670742561064, 3.1092373912674365, 4.60788478862029, 4.988773323402396]",2552279.0
Brandon Carr,"[5.735656924010808, 8.294294895773806, 7.0759392067698625, 1.6409967586083531, 5.933131955758636, 1.8056500031459695, 5.441094242876172, 5.268565452919545, 1.5896195864688933, 5.505957341628078, 1.0714239295436003, 4.778388355705036, 4.0776498711664795, 1.2774752837705974, 6.2586706783119395, 1.2245363055045364, 3.263975564175762, 4.279256546850794, 2.2417595284317295, 1.2267952996684341, 2.155432653480151]",4365.0
Eric Weddle,"[12.42580744657529, 14.30081387471517, 17.683185654741546, 12.170876008222733, 17.798054351132418, 16.074583468920107, 17.519645473624493, 16.825703713307515, 12.575467460034751, 12.438695509114632, 12.758667032680838, 17.4685200303246, 4.089304242171503, 11.34536055357, 9.595277881586563, 13.745739733616913, 13.590449736864423, 7.691277070455917, 17.643605925830418, 12.437863436237757, 7.639724662075865, 11.212529956297164, 16.001428768603557, 13.265991309928639, 19.008436681539386, 16.978514835337485, 14.7562396466298, 17.048224367196532, 12.736169479856295, 10.381861432008577]",2495775.0
Terrell Suggs,"[3.7642340036104645, 6.137913400292593, 6.880069525729381, 4.2839316435960715, 1.4466294644667654, 5.393058053683138, 5.103552070774979, 4.352267394256351, 5.18096526105201, 2.789691418528505, 6.0660631496901045, 3.3867341619456885, 6.245099318002991, 5.769073950521988, 4.252051216728308, 3.830503672461625, 3.646704455399095, 4.075992819624955, 6.297938725897381, 5.829631379522228, 5.652424770255717, 4.9809369866600575, 4.136107713677381, 5.527507239857319, 4.487823561724749, 6.598005437902123, 3.9696167661038952, 6.722603535432425]",2505660.0
Jimmy Smith,"[0.8767376823095046, 1.3778895780645535, 1.5201215729592579, 2.2725278610664295, 2.847859208677325, 2.072025895718113, 1.396618208132175, 2.810396468195329, 1.7990801590408336, 5.096047932788962, 9.722969265039364, 2.6304896694978406, 2.493871905042398, 5.2445432601385065, 7.964813313603683, 8.426126672964951, 9.01827730289365, 2.2757629953295604, 6.737557645363003, 1.8675040854980136, 5.521792522294394, 7.095440460033033, 5.520728111541546, 8.367716640338452, 1.9080588164042522, 1.7541998629650626, 2.09033842724386]",2508107.0
Tony Jefferson,"[3.2830992706355215, 17.108001952145745, 10.684085603143409, 16.984237467870518, 9.714791922999943, 9.001997670437348, 1.1270605882702662, 6.486977537789903, 7.00477243821175, 5.78759088616572, 1.2060847246779318, 0.9328128796536399, 12.002645118031298, 10.64237045241583, 2.582744189995381, 8.936149992626524, 4.414807513900326, 15.596049531023276, 1.2934447802492204, 21.39878595699823, 13.920036497406064, 14.724073043460503, 18.299761620027397, 3.4985629110641216, 1.2206173244123746, 3.92758388497356, 9.380363773330005, 8.37454995395734, 2.663102648360405, 7.3944646675908166]",2540164.0
C.J. Mosley,"[2.975094212546033, 4.570412119078789, 4.711832040528006, 10.551549834354882, 9.57521508698461, 5.464842247714459, 7.0250695645217, 6.0570270733977365, 9.046820314190777, 9.21598331401523, 3.430800925457462, 4.076753236369183, 5.187177729234024, 4.463867146716023, 3.447238622529458, 3.7158697077406564, 8.797428970481812, 6.3725721746508395, 6.9834315312829345, 7.512924285091103, 7.510961389526914, 9.302287903246132, 3.411882669797836, 7.620284344271086, 6.871365525699814, 7.637989098477431, 3.9380411464428913, 3.6552276254505047, 3.5513773012341785, 4.000342816824829]",2543464.0
Tavon Young,"[4.599031688658996, 4.7308876065775465, 4.308310269373189, 4.0336411630229, 4.693933186983183, 1.564966708296682, 1.479175442921141, 4.4782992202121505, 3.906718317726683, 0.983745706909478, 0.830928803055983, 7.5948839295359445, 3.081727503456071]",2555378.0
Patrick Onwuasor,"[5.127623925763636, 8.415802030261533, 3.282462763712251, 5.126920535471843, 5.593237710870212, 6.519069404461814, 4.820951459453725, 3.1969556722276464, 4.355055511313618, 4.581673531293004, 9.6044232831836, 8.349470774637258]",2556642.0
Matt Judon,"[5.372840253675243, 4.545756578217888, 2.5236938846963817, 6.270835363292974, 5.813329484043132, 2.9532710513237617, 5.86202805787199, 4.048008604611478, 5.378025578625674, 6.266992665268568, 6.325027478398124, 4.416543926477982, 5.847779306119357, 5.263940967092133, 4.070989600190631, 3.606530915934553, 6.443854878599664, 6.139319425094844, 4.892264225672456]",2555505.0
Marlon Humphrey,"[6.7708370906450925, 3.5983145216993013, 6.470529535995432, 4.63288308830224, 1.3508880689081082, 1.2879293703675314, 3.5888063428919446, 4.511573424756223, 2.5129378337045205, 5.404679892056434, 1.9067480742387777, 1.5970014686725746, 2.738067937479187, 1.9184842890637226, 5.132766067836529, 1.61853366149441, 0.9125664951599243, 1.573720038814097, 6.190034320802706, 2.1960300910271378, 1.2877513313968854, 1.2073642749053568, 1.378072657101315]",2558067.0
Kenny Young,"[10.756298235996896, 11.865767760719745, 4.187766138153263, 5.118053836435065, 3.3882234990337032, 6.42659636210599, 5.848823867192485, 6.051714213491237, 8.303747018312702, 7.64338597075692]",2560947.0
Chuck Clark,"[3.169610990488002, 7.877117697768298, 2.4317634054802464, 1.6931204531435455, 5.384749790193416]",2558248.0
Anthony Levine,"[6.315677776794802, 2.963192925718667, 2.055521137150065, 2.564661682098914, 4.650717563413912, 2.1556005809700944, 4.041206730378433, 1.6723725559552394]",2508004.0
Hardy Nickerson,"[5.845561791273983, 4.599610774474091, 9.111101984364089, 3.5785138010194832, 3.4783934062967155, 5.813809614223642, 5.371025693554542, 7.558403834276362, 7.243136016177806, 5.593977546179668, 2.780322147477296, 3.694596529667921, 3.2095512570183127, 5.31907585348983, 9.780626282983697]",2558982.0
Vontaze Burfict,"[8.08935759344779, 5.341846583605897, 8.010491567706433, 8.342816273779178, 8.308654265252219]",2533058.0
Dre Kirkpatrick,"[8.136103758805023, 4.443081343365262, 1.5752718303473843, 6.016340649729147, 7.144578216971456, 6.937886576584981, 4.079081520045001, 2.1260590330303852, 4.40808916194594, 2.29112155714089, 7.679219051249589, 8.059221858260313, 7.03406519736283]",2533060.0
Shawn Williams,"[13.512984870173955, 16.635942185946544, 4.289169089994971, 13.38984755217169, 11.2375067449827, 5.693813217034832, 15.9933149779983, 3.4044377536445736, 11.332234801214598, 20.337938108199314, 10.72627546189815, 15.205228720582076, 8.011864017280006, 9.240190548620719, 16.319236537988616]",2539233.0
Darqueze Dennard,"[2.51343573516424, 6.321478403164517, 2.475183590866974, 3.1886307206264806, 3.7269357183537224, 2.890864507658331, 4.118075935521931, 7.120693512484101, 13.054223333036429, 6.676141607516232, 3.696722513252396, 3.288236407032758, 6.428572463717487, 3.0010703416602302]",2543474.0
William Jackson,"[1.3125039063827435, 1.4411459606878656, 1.2368516259126616, 1.4934977075476104, 5.235611444204677, 7.683316895824191, 1.743701914780086, 1.6723112434479046, 3.3040483973531822, 2.2105980859128778, 1.4997736804750228, 1.372798385457633, 5.446516981669769, 1.4204698069322232, 8.840815805870637]",2556367.0
Jessie Bates,"[14.162573344018504, 5.561695697933982, 12.834070718274905, 11.440622134539769, 12.631324210456222, 14.720013956186879, 7.420162871161506, 22.44285732503128, 14.268118615122088, 7.536210095429324, 20.409217771434953, 14.816165317036264, 15.023439975772122, 18.59822043052016, 9.041422242826496]",2560970.0
Jordan Evans,"[17.39778266623331, 9.40687336093948, 8.786317138283163, 6.082471506542084, 4.433878878035901, 6.36209088424337, 14.547639775293804, 10.059684841060445, 6.392791837641703]",2558801.0
Tyus Bowser,"[6.538740133619014, 1.3226733927471128, 6.1734458050614585]",2558166.0
Vincent Rey,[7.56241466048971],2507843.0
Sam Hubbard,[6.4214417692878545],2560745.0
Darius Phillips,"[1.7049395507190166, 2.2489022017830154]",2560839.0
Prince Amukamara,"[1.503480273377824, 5.226627059251475, 1.6568184229787397, 5.7518541035247495, 1.5906117589684803, 1.8048685989014135, 6.958299970698837, 2.0993404122191275, 2.6647971849842875, 2.1130493724263024, 8.074688395866326, 2.0292121147263504, 9.523757172625931, 8.484641993971328, 4.717370770312401, 2.60064991405729, 1.709396421444195, 10.143121569764777, 1.4433646598281094, 1.541847378138169, 2.127672283982033, 1.6203004896214914, 2.5516515813838225, 7.431416507545384, 7.675621075231352, 7.04656458481197, 5.783227357960665, 1.5908810381014733, 1.562253529736397, 2.460652849295756, 8.695084427813862, 1.8305752500330503, 9.163839882769947, 2.0720474815463503]",2495108.0
Danny Trevathan,"[5.288699710595155, 4.364481091399764, 3.294003512720357, 5.884210402973547, 7.557141428286719, 4.438003845777656, 4.713490488076718, 4.4283590379806315, 2.273069175492546, 10.5195871405819, 5.354630170679509, 5.292514921959156, 4.349992992507625, 7.302673116995, 3.4627318329323966, 2.5884491606315354, 7.43707966056382, 7.582514217134348, 4.504864172033547, 4.231149745384985, 6.071590959762736, 6.926651329878693, 2.4701062165439835, 6.678204074426972, 7.083745065667783, 7.638346668706328, 6.763281408398664, 6.4986896892456025, 3.148113563253623, 8.32997262733302, 10.871314862517389, 6.404948957869937, 10.14363374996051, 7.854945625982357]",2532961.0
Kyle Fuller,"[6.569138342402648, 6.728719609246243, 5.806321147255087, 1.7039092926591846, 6.917061610079306, 6.144696658572594, 9.04658092385708, 7.0614199886897095, 3.2473038082057677, 1.304109313667947, 1.5922695314204336, 2.372096631100717, 4.745674658825967, 3.49742482526018, 4.814910818360215, 7.156653334426793, 3.7454793501913084, 4.845555082098607, 8.09555579665657, 2.711288412871034, 5.779228154074302, 7.304964483310248, 6.426131739594065, 2.7908567931899535, 6.4862813036444695, 5.080676576936763, 2.162227877244433, 4.901685896138428, 8.252008769546517, 6.321695831592391, 3.0223501056322823, 5.666592991681426, 6.404830508131728, 3.6072454296421124]",2543681.0
Adrian Amos,"[19.685140613857545, 11.596770930384789, 10.437980237079262, 17.916110387826247, 18.351297196941974, 6.781612141369192, 8.750119319956775, 10.04068927314783, 12.64065139839869, 13.78797949582558, 16.763769157306722, 10.429342293007801, 9.016998771608755, 3.903464093025969, 15.745944984946535, 12.19294008062293, 16.43165316871279, 11.341539007032948, 11.618525173996908, 16.511157565821446, 14.467574470431693, 12.981983660777683, 10.753918197391771, 26.226925963784268, 13.66349369162552, 16.46833881216054, 10.138912845041396, 18.6368969930782, 18.327485215770036, 18.13520669050911, 15.678861261109502, 15.288852370469295, 16.49703946411349, 10.14708294591499]",2552385.0
Bryce Callahan,"[4.266665869289531, 3.987899747248767, 4.474784259307118, 4.049625428607334, 4.623737840458354, 4.8905786901285415, 6.051479850391177, 3.9678852410940277, 5.619586700908147, 3.012379264269069, 5.369660578026173, 10.272947131998063, 8.790841065442256, 3.6995543171676073, 4.331236662562557, 5.556730054948332, 3.5715715885024477, 6.917061690873963, 3.1743045458939427, 6.977028841492836, 2.6127793564371733, 4.891209515467365, 1.3426982395772404, 4.048281128577606, 3.0391555168277753, 5.7986381808595775, 5.75245711332467, 5.119140705203609, 7.143695570844271, 4.268786283535232, 4.742488595922996, 3.3557395457041213, 4.447215864185172]",2553500.0
Leonard Floyd,"[6.433256775541407, 1.7965272530988472, 5.61942722971066, 5.971795980199072, 4.335287579595252, 5.318292439468125, 4.887066241302302, 1.780502538109077, 4.196430723795304, 2.9854704280897524, 2.160902566402923, 6.681203803339375, 6.2161853715771915, 5.080264936436406, 6.565715449314752, 6.732581740329239, 6.596336463886927, 7.6004795671150065, 2.559126257149535, 5.730226315993958, 6.532208622479944, 4.406249498593016, 5.570942794447847, 4.281051140184517, 6.623969904307402, 5.4362254109898815, 4.2749577587223815, 4.0025831246079, 3.5548496537299203, 6.100828083658321]",2555285.0
