name,coverage,nFlId
Lorenzo Alexander,"[9.25392076476253, 6.544422830335646, 7.626626898574624, 5.846761089470095, 5.858079599863223, 7.832274891286893, 3.858172832544254, 6.626068699132098, 3.46829950302073, 7.023761032903263, 4.2468183788833995, 6.947159757503001, 9.35036180014236, 7.734739190763457, 8.517006561442026, 5.0999263746777554, 4.82540667702941, 9.269915734830974, 9.557120144797894, 5.212808042014325, 6.014772730094702, 4.217489450833246, 4.619335796563121]",2506268.0
Rafael Bush,"[4.682473826661692, 2.554785097669886, 9.238716258808763, 4.040486687427062, 3.1547690282500453, 5.492606878026337, 10.665905748122112, 5.718332683729631, 3.6041072863731216, 4.01094762612505, 5.211242391550724, 5.248414111316325, 3.7192041908838163, 5.718770448941548, 3.318340974079369, 4.4520191461000875, 2.3218986864745816, 6.37285587489563, 3.4729857846031793, 4.320759500299553, 3.3937647791429435, 4.806665660187031, 6.8289217282482895]",2507817.0
Micah Hyde,"[15.510416494129261, 11.170649040609728, 6.132715734312386, 7.184792668830951, 12.166855401350377, 8.261860281196263, 6.536404284824547, 13.925702690531413, 12.437330839626666, 6.344181758736003, 12.431153883449511, 15.111856645311642, 9.318958144157733, 6.119465870051096, 12.285096656355366, 11.573289045923227, 17.355866992923648, 16.124810135997652, 12.91231911215636, 14.751250078219599, 12.37952858588479, 10.071983063557447, 14.278566181357622]",2539240.0
Jordan Poyer,"[14.783367723424435, 14.55010971869245, 17.359305490393595, 14.333072600759904, 12.961693714725993, 17.174276573579615, 16.95845527221572, 12.29577257347595, 9.235289439691902, 6.159080032413962, 9.651148101873654, 11.781558005172476, 12.357947410040495, 14.998693733396294, 9.015321114172535, 9.533166336496565, 7.037159837721522, 13.37260528030087, 15.242293902315577, 9.919626665648499, 14.232762658371149, 17.11533785048977, 9.662981985904391]",2539290.0
Tremaine Edmunds,"[7.894010343066817, 5.043785874553984, 6.222811935087627, 6.769107187296658, 5.499393834916831, 9.69794388713343, 9.765114992870668, 6.229425582478921, 6.798698613022209, 6.1078305095970675, 5.960164869713776, 6.741776327697279, 7.961034360030213, 5.936604201925325, 5.905036565935665, 3.6774935508882276, 6.475164515309856, 9.766926001290368, 7.527735012661939, 7.834965044445098, 3.7071165863230773, 9.38242687702559, 8.73621156343159]",2560713.0
Levi Wallace,"[7.9242929355070615, 5.738689404547505, 5.921949897503433, 5.729589328565096, 3.841899229328004, 2.8587671937872554, 1.786016545832468, 5.734932624852694, 6.12332977354903, 4.483157437453668, 3.716575340912505, 1.6837923453082273, 6.113021733495544, 4.801745812323862, 6.635315965684399, 6.782133216666243, 4.2332671560256445, 3.2210732354893854, 3.285212447255105, 2.6484564387970795, 12.138981035052511, 3.7592223789125576, 4.116541941847238]",2560914.0
Corey Thompson,"[7.815064390849851, 7.3942341226427395, 4.78070235178802, 4.177074018881177, 4.568344747799301]",2561107.0
Lafayette Pitts,"[2.2106814515446707, 6.525975324542396, 5.348413696664513, 6.5888807323124965, 6.85336256491278, 7.153022555776976, 6.6277407789909235, 7.041815436033362, 6.962460650264064, 3.911505657973485, 7.5903368836838165, 8.122963543261784, 9.591249273113466, 6.92921716177465]",2556652.0
Maurice Smith,"[12.883680432990053, 16.592666531470822, 14.41422534264331, 9.666957903249829, 10.998261451374297, 17.36592281044473, 14.528521330192495, 17.862180673052123, 14.807841455182114]",2559058.0
Mike Hull,"[6.060900074374943, 8.950150796558983, 6.215093735298884, 6.641064610254239, 5.254293803997693]",2552317.0
Walt Aikens,[2.296253991791546],2543724.0
Stephone Anthony,[7.093438732578343],2552321.0
Romeo Okwara,"[1.673110610255199, 7.4482319386771785, 6.820571282507674, 5.447451296415231, 5.979825079821642, 7.634974800620672, 2.1010977371884354, 2.465164897914223, 5.77329966678041, 5.604099223224249, 8.690565738124242, 4.337095988894262, 5.288611441270379, 6.604884214566143, 6.721295006646676, 4.345539927404307, 4.224794449279556, 2.9561026727745148, 6.171604293389133, 7.030725576657361, 4.149390447997985, 8.670344055138793, 7.118589406308056, 9.56873376847927, 3.591941513992083, 5.126515008509184]",2556641.0
Glover Quin,"[19.42559335316508, 8.53994365195272, 14.028297232993708, 5.043914474414264, 11.394247205584595, 15.798519544480476, 14.410643989317604, 11.349874844157, 16.863738056843204, 8.398238090611233, 11.314291681008289, 4.672535870800733, 9.50133564266107, 14.856844253871726, 7.292721648796899]",71441.0
Tavon Wilson,"[10.040442729657835, 5.641656941523913, 4.2453167993474095, 2.8493192936373677, 2.2240032997312045, 2.655349318948736, 2.1355437261893133, 3.904753897712792, 1.9240569395388354, 9.400083918931873, 2.219186360622105, 5.584285714068493, 8.713208554322721, 1.5604973944584366, 1.5887327910067228, 1.7265468818907725, 2.910698717956863]",2534830.0
Darius Slay,"[19.13663163784526, 6.619264273682033, 8.549566110349964, 1.4489342994653427, 1.847298148996201, 7.006469534368334, 1.770345125775003, 5.654076018953969, 1.694108063270819, 8.177475149277495, 5.701457211856583, 10.089863610113472, 7.1921942301705215, 2.3109269170544358, 1.7920695125731612, 6.116960094148087, 7.120347434541136, 1.7126764361566804, 9.348513613092042, 2.200790508665831, 4.321365876016654, 2.0054881872879324, 11.419077051139833, 2.6452781653215203, 7.387788106900516, 6.310530086237377, 2.2200019431212685, 2.050104352236077, 2.1837685107456446, 7.035780843244956]",2540288.0
Devon Kennard,"[4.418023286640593, 1.3623009091809601, 3.351141471923346, 6.172036091652846, 8.539914483690737, 6.623014862807388, 2.3854206192688983, 7.064846175404298, 5.9158556020049655, 5.48919903959003, 5.289516658426661, 4.7407016635431765, 5.737119086981686, 1.9389424239530353, 6.285044205933172, 5.84031230154713, 5.815613902592403, 4.811415089103247, 1.6595854802857875, 4.4361849023725055, 6.113231223861884, 3.6929198231554814, 6.097731947593902, 6.324946128015166, 6.858927440162424, 5.331407010657774, 4.347939278871316, 3.8136899530654116, 4.462182362526593]",2543869.0
Quandre Diggs,"[13.732615728593489, 12.34548219329539, 11.59191481422067, 7.299735058415245, 14.710935446991076, 16.9258791164255, 18.162879146310946, 12.325746619021421, 13.085485344434538, 12.730718555161879, 3.856684147858216, 10.026510337844288, 8.360475546305894, 14.95580977232277, 12.754976116567978, 12.021428334823163, 13.124284185644278, 14.154801435058136, 12.984007353611954, 7.4503662829450565, 13.815348289938738, 8.899909309079346, 12.894486769692618, 13.57414420868931, 7.965597988183279, 12.804257290987085, 13.945754648439852, 4.418028254269182, 11.504484506608527, 7.979078767962279]",2552262.0
Jarrad Davis,"[15.599368461912166, 5.799376050048228, 2.622062257883616, 4.817216300096017, 5.883818861309663, 8.774082497515785, 7.562647075935966, 11.199366132149926, 5.937120782349891, 7.161479746175044, 3.0033083354515795, 6.763598668223212, 4.4177205373567965, 6.992408160217867, 6.940316327399793, 8.573918054564496, 3.9194547229250154, 5.89871683018879, 8.81310985347597, 3.175347355622319, 9.986843227212423, 3.3331948505955937, 9.476708078030802, 6.012013927347574, 10.661630795092966, 7.447173408852595, 4.159505940372373, 7.346843460978267, 3.529788620078596, 4.176111185800765]",2557855.0
Teez Tabor,"[13.589453473170543, 6.837474890659646, 1.734323641784735, 1.3918930636843323, 1.543059492385617, 4.625459994331955, 7.689432743575811, 4.132793113965401, 1.4193435496975584, 6.062837597265808, 6.589091048361165, 3.8944210817862204, 4.6496651787198555, 1.6669833432139338, 1.3119449625606667, 1.2626024042330348, 4.159961225512789, 1.5409917396534174, 5.56490955535906, 8.353473219062737, 9.035072793869677, 1.3636999466040063, 4.722121674232149, 3.889021923385963, 3.9594528866652774, 3.9019305982112362, 6.510791432052178, 6.178717264393949, 1.6746144470615252, 5.073926459266911]",2557955.0
Tracy Walker,"[21.010733676620614, 15.497199600702995, 15.421979689552284, 12.21092213957748, 16.6234247722346, 14.509639098039859, 11.185154705495137, 19.059963647494055, 16.110795391518906, 14.003330727514847, 13.535005810340905, 19.786628017575545, 16.89361710399038, 18.77963643875032, 11.789764898877655, 2.0867530441531246, 12.3777464286735, 17.913280637629857, 20.38468224416651, 19.40026735381109, 19.60517592416607]",2560913.0
Mike Ford,"[20.021613846801444, 9.407092347290174, 8.179394133208131, 6.145682113249208, 2.2941763665532466, 3.0180116789617792, 1.3995876663887707, 7.211270940357896, 1.4757156645305318, 7.530190942795698, 7.289057565795922, 7.860894667491243, 8.638895509835947, 7.156981766490013, 1.5024401111511838, 4.7792105524730895, 5.369307250065199, 1.6235159925167455, 8.220642234500032, 1.3101951359524486, 6.355123016317167, 1.5414905816278919, 8.132971761492652, 3.6082717982483556, 5.876099423894986, 7.6979680741632475, 9.221768415475154]",2561527.0
Bashaud Breeland,"[2.832082501777675, 5.615919401930318, 3.9204143762669714, 3.1204012595460755, 4.980758620813033, 6.400260434391362, 12.56483968317452, 2.712084676485473, 2.6202891156986508, 8.797968092528688, 3.2972125990478975, 3.8192716972962755, 3.5721535142100223, 6.268040697339255, 8.194369177915442, 7.047747606486757, 1.9679686421427875, 6.8828995233034975, 3.7258582679563914, 9.282616985159109, 5.5161801309493, 8.017299534915438, 3.910240000446266, 5.807232387264777, 5.350654599918548]",2543571.0
Clay Matthews,"[5.263227416082694, 4.139448741897177, 4.086790975641956, 6.854689535941906, 7.017250417091116, 4.937886458723352, 3.1104775780664515, 5.195495198598254, 4.987328816052716, 2.2856035982489327, 5.563215136448315, 5.062463009178009, 6.228386646969333, 7.585821439193936, 2.596598030817804, 4.878665383512502, 5.303418029982269, 1.690214051846024, 6.512124899459532, 5.144697769508509, 5.3971012301693175, 5.224675610973816]",80431.0
Tramon Williams,"[22.193960015218817, 6.5810245950319715, 18.53422494962844, 17.79700387627025, 15.388520163841552, 18.766242111188042, 16.687338962133634, 7.822930018048943, 15.954791963529194, 16.283448794180778, 16.45515276926528, 17.98377254287663, 16.96244600120205, 11.75872027143214, 10.22279957751421, 15.601795781300611, 7.806758864989329, 16.91192553521184, 20.060775788835745, 17.966767685713677, 16.922499697916294, 14.137375453037514, 15.606962971720531, 15.109159723813885, 16.524855012099348]",2506789.0
Blake Martinez,"[6.393966757299075, 4.818950984614765, 6.294415920597496, 3.8229189512471513, 5.0036564232406375, 6.533463848365927, 5.792595295009323, 7.107888261001702, 5.113409519119311, 8.82650747381729, 5.001107291160498, 3.953307971960192, 4.269100009173649, 4.611148866289734, 7.17811528048792, 3.2321105873909874, 9.345102108138837, 5.145506793241783, 10.173009500406668, 7.995842004705154, 6.992156320235377, 5.9046955437646655, 7.797519387092301, 7.072658225515541, 4.090027921018013, 5.6331531869067115]",2555161.0
Kyler Fackrell,"[1.3774577067128462, 1.874872508833411, 1.4525512328929062, 4.675317946233813, 4.633430706486661, 1.9245658395517593, 5.624032008165394, 6.478732372208191, 6.044351526660487, 6.230692049931568, 10.160797132269117, 4.427589617069707, 4.126611087297352, 4.156626054761503, 5.975141437447136, 3.6884317103664923, 3.675090451693703, 4.901216054634646]",2555340.0
Kentrell Brice,"[8.140964767654978, 3.173295104854754, 8.58375625483387, 21.00478770880507, 14.919734055694603, 10.612311763606558, 10.515383491822508, 8.72730240417797, 5.023818298529922, 6.447465505804618, 4.317624846030397, 5.412428353725382, 16.133497744165012, 9.071546355423017, 12.619596112514492, 5.682524528463879, 9.354960130828303, 4.0908764098275165, 10.925655206117238, 4.425562667009932, 4.802012968026853, 5.413276393594217]",2556480.0
Josh Jones,"[8.167653784982875, 8.330710947371207, 4.00799246702947, 3.4309310987729793, 6.424149302571124, 5.27689118713476, 4.558866615505344, 2.502140562751827, 3.7933264886380087, 3.326722276206362, 10.538716823430574, 8.790612509397485, 6.208611357659558, 21.001103842114706]",2558119.0
Josh Jackson,"[1.4516462727578894, 1.8298526199837242, 1.512297567169824, 1.5414755106330111, 7.380441004857602, 5.27037880763739, 4.330557771129268, 1.433210434150886, 8.848109123016398, 6.80652057620632, 1.7130673283164795, 15.83752596566306, 1.1817779567763138, 1.4237521692869648, 4.765375279195572, 1.4276872289858917, 2.332139464888603, 1.9879083950051337, 2.5260170345949473, 4.928913031259703, 5.572942386345518, 1.1110590898406092, 4.072869161966964]",2560755.0
Tony Brown,"[1.249202597600487, 7.464953940681417, 4.146329099158456, 8.064237895053946, 7.27533074672562, 9.64567411750594, 5.758686352698899, 0.9294511405201349, 11.142344913106422, 8.614595073173827, 5.921247160253735, 1.3321405560040611, 5.519129531919954, 10.524404534642791, 1.976032781745847, 7.493444921144981, 1.508774325603328, 5.925067288494726, 7.990547795387659, 1.6718330161138828, 8.93143545472162, 9.937522415473737, 1.763196086620743, 6.456721634237276, 2.6782786713884437]",2560982.0
Reggie Gilbert,"[5.7607924843919776, 3.8361533036232838, 5.3187170076348975, 5.248956303506149, 5.963078392799225, 2.8121247924151747, 3.956328186944805, 6.570591451705025, 5.849927095904994, 5.4396465109005865, 3.6125137682550963, 2.7097821897507925, 4.276979767197573]",2556537.0
Christian Jones,"[4.092447371300331, 7.793191294091228, 4.419854185401089, 10.660719404793435, 8.814176376107, 6.82060567136816, 7.3715032615732605, 6.6112984524552605, 6.252975501966263, 9.259148018268016, 5.8267272201451155, 4.326647250149253, 5.804260140555542, 5.170013411196629, 5.228238821251348]",2550572.0
Eli Harold,"[5.284274115421938, 6.074821011015448, 5.184591009575304, 6.62819958511711, 3.049719215332826, 1.2797611001550064, 3.0063120344027525, 5.771910341229623, 4.59396736223792, 4.984345942895218]",2552494.0
Antonio Morrison,"[7.2561157103236065, 8.114333064815746, 9.580993962826845, 10.1654436773476]",2555160.0
Eddie Pleasant,"[4.678210529762067, 6.773616258055312, 4.453975782169071, 9.664223439021397, 3.50455384473441, 4.630483283440101]",2532928.0
Natrell Jamerson,[5.379734995734195],2560759.0
Oren Burks,[5.033106305517286],2560984.0
Marcus Cooper,"[6.48402498942901, 2.0423558667803325, 9.85788206578628]",2541202.0
Jalen Ramsey,"[6.106567045446544, 1.2292149116385818, 6.17372183741879, 6.7240277647586115, 7.202565507884766, 3.95060125368712, 8.087150660457038, 6.888062880254522, 1.370311622543758, 1.2561670821097128, 5.183357697272323, 4.47335366436299, 2.5328643195436262, 7.544553432590324, 2.3083871426055578, 8.286877331175345, 6.661220469248088, 1.5586748900851464, 1.8219101564398477, 3.5181868858707945, 3.280290430800339, 1.3890315871508159, 1.54280205352964, 4.885848193544954, 1.409848957616513, 7.2067693070034835, 2.644689637568349, 4.202726995310716, 1.1206410245966274, 1.1925713834059084]",2555280.0
Tashaun Gipson,"[11.515833321553552, 3.8764589305095414, 20.321781841121187, 1.2098713948480477, 6.955086092459446, 15.925458091993175, 15.047290264867485, 6.2529226241022, 15.761345964842228, 12.9049611383034, 12.467221843038024, 18.905177659115346, 18.67921982343325, 3.0303160005121637, 4.865680410809164, 7.7724305109188725, 16.935185694757823, 9.733826106289376, 4.298458997137202, 15.835902584465586, 16.139860424704192, 4.417252436563849, 1.6958589207641181, 16.19904941266198, 24.259524980972298, 6.013205622152157, 10.112749944667051, 11.093060859877758, 8.155343974136331, 14.480395761039164]",2532848.0
D.J. Hayden,"[2.8431455676679374, 2.1131054307491857, 10.910176813782746, 6.315171858593317, 4.18871663706941, 6.735345307388693, 3.068533913949859, 6.645558223135378, 2.92839346990602, 3.925137014815403, 4.117199175007852, 3.1922554014979596, 4.927304733702067, 10.19304757835424, 4.372380968543515, 2.4970792707316547, 7.302851625796026, 6.382343868106461, 2.309199709106954, 7.2975475093697915, 3.1722947157129453, 2.3752596320446417, 3.5643032370484717, 1.596332398673049, 9.26912759739513, 7.515598146147316, 6.286933407684331, 8.219592747918739, 4.507230996461476, 1.645522612425895]",2539237.0
Telvin Smith,"[7.241493874548967, 4.6587499577407305, 1.8125648636763754, 7.3531241189968615, 11.749955795461734, 9.753680026769981, 7.617609037845076, 8.741720784684887, 9.897944082791911, 7.784883953640721, 4.8008824341886625, 11.174854642183668, 7.854374339907247, 5.472893775384602, 6.47781879596523, 5.143092804279717, 9.837266385520806, 9.611641297646832, 7.962975575499856, 9.279584985948176, 10.150989615101166, 9.535801915937112, 3.2764228908300153, 8.169796947425011, 3.1661589569554724, 7.570320073298359, 11.576632243936958, 5.883458535677779, 8.553038441094062, 2.7527630040674276]",2543711.0
Myles Jack,"[5.350878507452809, 7.381358239249019, 5.0700046221052615, 5.023155306428275, 7.582647397895369, 5.041860010573436, 8.592532692203061, 7.72317086455728, 5.8078062978579315, 7.26681684910699, 7.738030213880939, 8.120791264914756, 7.8177004282447875, 7.808863840050308, 3.6173201417712204, 9.386646070958538, 14.265553171212682, 7.139418404031785, 10.022165008780352, 5.701773832710444, 8.328723515196723, 4.538542110818864, 4.434712773676516, 9.695072581671372, 4.846664059892958, 10.110663815553698, 7.904245688160802, 7.571771871856359, 6.155861766665222, 8.54703027337998]",2555329.0
