name,coverage,nFlId
J.J. Wilcox,"[4.308202772084231, 7.7292878319194465, 7.74175982181077, 6.03676395660156, 9.723428844817429]",2540219.0
Avery Williamson,"[5.607221960012762, 5.134034169658, 6.636863103061544, 4.6896333270561685, 6.466315682907042, 7.134388080747412, 5.293503289649149, 4.579907083502657, 6.991858649534526, 3.872809528559579, 5.023124899148613, 6.635478502304554, 6.679269025058327, 4.380724050488028, 5.952979553022054, 4.14108316574858, 6.3410152542390845, 3.524544673946835, 4.490787096407635, 7.166558329158112, 4.688001486111686, 2.4297869921124238, 8.844525321397885, 5.001060216683341, 8.817736471481458]",2543597.0
Darron Lee,"[6.568414534862373, 4.508799702393389, 6.536856045138414, 6.4870595743311465, 10.11966328334381, 4.4977148086998815, 5.668437746495104, 8.868763418792017, 6.632909534590129, 5.594284526305603, 7.813176073423864, 2.4608277301489023, 4.572328136463982, 4.143020668540069, 3.451790084340993, 5.6493508400552885, 6.575340094136007, 2.233491002946741, 6.708307687245889, 2.602162537446657, 5.389710763479014, 5.13321399574004, 5.013206904714749, 8.61292106655554, 4.502818874294345]",2555322.0
Doug Middleton,"[14.96104220653376, 16.93851987007522, 14.062706869189768, 9.950666099329583, 22.14970018611799, 20.040357317117437, 17.338079139418877, 11.647439289292135, 16.08070601805219, 19.34081372592537, 17.655678797139686, 12.03437397489433, 5.773370672318783, 12.495058531755305, 11.027340606529975, 15.710959266564933, 11.61105453761674, 10.722847613957494, 17.94103690739794, 11.348675626965612, 17.94425824190939, 12.213559894983877, 10.72654137416959, 11.608540118856585, 14.507782613321835]",2556617.0
Jamal Adams,"[18.695378327658077, 10.456946491665137, 5.602647284716774, 10.613240632049738, 7.839713762870137, 11.609559528112802, 5.813794614468448, 7.701492685966363, 17.99429586824163, 10.57932893434244, 3.1534509656402596, 10.653745788069052, 5.002607953161811, 10.42611710096721, 9.060217489735399, 6.699161886554767, 5.133645059849779, 12.915909134324028, 3.2015938647332876, 2.6289743333387263, 13.616136391046293, 6.312615309988954, 16.478418251942408, 19.162189259802872, 4.43626505320473]",2557979.0
Frankie Luvu,"[2.3237776141508943, 4.864710493285542, 4.169807451900166, 5.677429405714116, 5.92069565808387, 6.826374121417446, 3.2562466744402165, 4.809579492162431, 6.677906491695385, 5.045956963190313, 4.816377098752648, 5.953456805035004, 6.276529190945275, 1.3011370495507584, 4.890847086813739]",2561366.0
T.J. Carrie,"[4.793624505389853, 5.30359907535688, 4.812117094947095, 5.4901561650685435, 2.4260952661964708, 2.7671257765204103, 2.7104053716049368, 2.9726407517898568, 6.303125181152847, 4.2743757178385495, 7.263825818193861, 3.9831826946160094, 3.649608672062796, 7.6033162205851, 4.974624574211234]",2550164.0
Derrick Kindred,"[19.731184153860916, 6.246536023150406, 7.93733036182265, 18.566054972995317, 16.317438233558157, 4.197528784703513, 21.539199633803737, 16.710299465580857]",2555540.0
James Burgess,"[7.01514987745462, 5.779546952640047, 3.5033614906631985, 5.753488499409868]",2556489.0
Trumaine Johnson,"[3.235847580621425, 7.0982426524801525, 6.622626509558508, 6.81100229351936, 6.645803821545895, 6.32245204828539, 5.324418465854164, 5.865706263093384, 8.13823970015728, 1.8568130684473985, 1.9102547917001391, 7.02998140153026, 6.923674948354694, 10.344631616376182, 6.45836931291952, 7.947322234352753, 6.368655592599153, 6.703143484735357, 5.6916129962246895, 1.5004191707383283, 5.393943913368488, 5.359443416438245, 5.841001427664364, 6.955325879368081]",2532877.0
Jordan Jenkins,"[1.243658020304296, 2.0559567610095213, 6.268042400389468, 2.7529045436271486, 2.9390901172072295, 7.439786993876828, 2.124880758232562, 3.8537839496869366, 1.4469339700537702, 3.221668980412067, 1.2848204199651887, 1.5380231794148735, 5.660161387196825, 4.94882558631911]",2555256.0
Parry Nickerson,"[1.8271089757909031, 7.695679043712459, 3.7910286109200566, 9.9418746383841, 2.1427460459153487, 4.07690790692392, 5.265511812832698, 0.9257283243175793, 3.0199529663752833, 2.8651421182990386, 2.0643962193951944, 2.981962798041282, 6.273773828470208, 7.943347785049164, 3.875230635327545, 4.429939413003858, 3.042313716071211, 4.580356929446512, 2.5281926144263283, 7.4644119062937, 2.069953698953629]",2560822.0
Brian Poole,"[1.6662881280689712, 3.9204230148800336, 5.063433219886637, 3.5651208999472446, 1.5375315881125844, 7.459461376696796, 5.449818076533118, 5.134512409270861, 4.976637697150927, 5.433098866595299, 8.500495177906233, 4.710050879105048, 7.83944942857083, 1.9550607001535178, 3.8659695481894727, 4.782246464227415, 4.577672292279689, 1.4758824578773164, 6.697392054080003, 3.6641621369061257, 4.499785388073579, 1.6648352609136003, 2.5346052454873913, 3.8652633348224326, 2.4225600228643485, 2.2236461431387915, 1.8206277624398595, 0.9887199527572788, 8.91551701877652, 2.2843287356976107, 6.725353891934735, 5.477817589457358, 2.324959139213202, 5.491218212662002, 3.2154467703468526, 6.112572887319335, 9.568635980414866, 1.0999861407041651, 3.4944804264248637, 4.611806888083113, 3.996681169821884]",2556445.0
Desmond Trufant,"[7.420157418088548, 6.709033525655207, 5.298957092005752, 1.0244325329894404, 1.57150337321032, 8.517133414046508, 7.31483753400955, 1.8507729303739602, 4.692711307567828, 9.429756888498165, 7.788361628838996, 8.818663940763999, 3.902074340990803, 15.35897032634288, 11.483928486426688, 11.465718816690876, 3.8501378777856776, 7.117316716705507, 5.832024505488501, 5.334557490466925, 5.970939390347164, 12.050262673585276, 1.8706801296293307, 1.5600013753131108, 5.745011887994975, 5.4559284944797275, 1.318026341672529, 2.3521680791917645, 6.799441358317396, 1.6257299721927285, 4.413712399413244, 4.4236302751182075, 7.651304453879317, 3.7788220538409143, 1.316267156407614, 4.456166471519043, 12.339490151384618, 5.527892053658238, 1.900433630107568, 8.266525307205054, 6.286972934448462, 1.3342914416589098, 6.110041956173131, 5.099303118681676, 0.9537960598872051]",2539334.0
Robert Alford,"[1.8860875653119697, 2.5392119374224578, 2.357898389832442, 3.669498919394346, 5.6840116631800095, 1.9941758519318502, 1.41991574081227, 2.0945069741450735, 4.7109383600314665, 3.4541615097386282, 1.914401098885633, 11.056754867802956, 5.304231200719196, 6.330474957786108, 6.796909340259418, 2.9494428533454684, 1.6254382634861402, 1.8884000816583983, 3.272443175178485, 2.292999724632726, 5.131320041867628, 8.118859432770888, 1.448255334525214, 1.2922451509883017, 1.7125159745502523, 5.315752684521312, 1.1917866809796307, 1.5863765674435848, 2.554683069493617, 1.8015494515554702, 0.994701814871139, 4.1771523460654665, 6.407655934069669, 3.7516703580867157, 1.5564946414037488, 2.8534122502158668, 2.6180024041791348, 3.705319411604816, 2.1669709056189435, 5.26853655167791, 1.1489739854307088, 1.6843996842304918, 4.363344918100047, 3.226282143003111, 3.9151745937462055]",2539653.0
Ricardo Allen,"[15.709671484341765, 16.168443066620725, 5.422775102087331, 2.160141721994907, 13.82539868553922, 10.223012073950905, 11.758393056040847, 15.935680199513119, 15.53187949998704, 16.17947475718585, 16.66794739902984, 3.5632343367068424, 15.718637661339907, 17.148527071918362, 8.559785383844355, 13.494198503070358, 16.570655309992855, 2.6483892935944002, 11.722642347458613, 4.472068563902876, 7.206460621528504, 13.545263903556993, 16.24064111843105, 18.6413487150946, 13.211289586119147, 16.87296937273777, 1.3345915938077675, 7.998059575026351, 9.234911674353876, 13.505076839049591, 7.995488005798579, 9.124226261725923, 6.105418725239546, 3.4161783670339765, 1.5649164448433905, 9.94964578930236]",2543850.0
Vic Beasley,"[5.702788469251714, 5.118365305704336, 4.411545285446056, 5.6801857563311975, 8.209136243987901, 5.555909706698673, 2.604970701498041, 1.3274988252327342, 5.125568903475702, 5.9044504259858615, 5.029071571599751, 4.411750080096508, 6.858025135320291, 5.547172300725634, 6.126749309645592, 5.987550858869968, 5.0452870143366955, 5.978210679664091, 5.998779480117821, 5.936450365691378, 2.5240187358552437, 6.527302027330093, 5.399786709183174, 5.642247671000149, 3.797139506913152, 6.647103221505586, 4.453451226003872, 4.286759682298669, 5.747639795922398, 7.008910260683946, 6.1939234778930565, 5.511023255663557, 6.413998629792983, 5.364525662627154, 6.2255523622836355, 4.622021420129522, 5.301688047756212, 7.7743687511368424, 4.066781849845657, 2.7733306702226805]",2552301.0
De'Vondre Campbell,"[5.904082248956845, 6.108160948650525, 3.4442290656558505, 4.004989014847929, 2.8237433663964078, 5.777773441369039, 4.857784269186683, 8.258157629127506, 3.435086257693306, 7.908993548468272, 7.708145002285735, 7.207570700020017, 8.302508887868413, 5.7287765546695715, 6.113783193054456, 8.291134570424765, 4.88236011021611, 8.47755512757025, 7.1502060588417775, 9.59308397144183, 8.21342967614436, 7.201418335557707, 5.048900992303402, 7.574136481286799, 5.482955284913856, 6.102791075281574, 3.5249856675634264, 8.424585113692753, 4.5645503722258685, 4.627872204975147, 9.81374321520227, 7.567274483054397, 5.688627292749093, 4.8555299873723525, 7.960078485994733, 6.221044337369658, 3.7293282980158606, 5.997674407497538, 7.4288480740625, 7.772139326614946, 4.956660585286045, 5.011553420526448, 4.727428876866972]",2555255.0
Duke Riley,"[6.928385916540446, 8.877477411159846, 8.619778392741079, 4.334908991423231, 5.770436585264362, 6.542767686700598, 4.369987879118514, 5.368263437749205, 6.904244161903148, 7.023561668369594, 11.540919804302163, 4.929445764946944, 6.374317699261619, 6.443962140602105, 7.07953241746352, 5.850667323788079, 7.000296246065404, 2.2808118563044926, 3.9851828734732035, 6.018040585328034, 4.1142185314688104, 6.96200094661641, 9.40802626311726, 7.717640899530456, 10.401837895080199, 4.1759917771176704, 3.5746999370438863, 6.45837082784195, 4.655355037639999, 6.172705606637279, 4.7431021532785955, 5.214584538323935]",2557967.0
Damontae Kazee,"[2.660610184722647, 6.1404847208495195, 10.131820368515921, 6.792677774282042, 4.320932997895986, 8.876258445906071, 2.7178342905374024, 14.757259682280903, 8.47933194665911, 5.627326603841193, 8.994535059050335, 15.647894975442194, 7.48167290658174, 4.142840584450601, 15.289314189574753, 9.27763834540246, 18.11379167034483, 16.128211337021494, 14.645179103435078, 16.87508119635728, 5.355893290913977, 4.4327084992221835, 6.023568527345394, 12.274161943627915, 5.168962341995219, 8.510666651203868, 4.997101051024651, 9.659280639216622, 11.098421926906173, 19.078885810947277, 15.207977566699414, 15.52411198796082, 16.2785594669463, 8.920805421415357, 17.734605426552633, 18.901873367499014, 14.468675547067338, 14.847266665059804, 13.15965386627847, 11.897998647633687, 14.552314743220746, 7.4669135280823]",2558184.0
Patrick Robinson,"[15.394265623094824, 4.38450392683748, 2.6283201531532074, 10.494770905174793, 1.3257395928710676, 3.564390393758331, 3.729423346832517, 1.665944045402476, 4.563180715494017]",2508084.0
Demario Davis,"[12.038232124655572, 7.308866887609431, 5.522275708149669, 7.852542635216194, 8.370456247808137, 5.462151917403061, 9.079949475475415, 4.479685598607613, 7.28008718567054, 7.262659714821984, 10.123311377240821, 7.5020447627420905, 3.6353375770657785, 6.198396417972989, 4.434606032253432, 10.749132542914468, 4.614505852779497, 5.738878049969598, 6.666367111598247, 5.964498093944545, 7.446929032205734, 5.869695381619085, 7.3107046195384235, 3.597390049281987, 7.144867588924115, 9.277222538159448, 7.431476874185439, 10.726162830267809, 4.179968479488728]",2533008.0
A.J. Klein,"[9.976308762318343, 5.722163955515818, 8.11911395566657, 4.3291784221731495, 7.20347452507256, 2.957968603118936, 6.169117724190977, 7.429915723912519, 6.768782397640406, 3.994690162500222, 4.143152935340738, 6.518593685249767, 4.7466856008391565, 12.348138364086077, 7.1391829946290875, 6.119983467858446, 2.9931565193583385, 5.481569333522688, 5.533571546008352, 6.737640546384095, 8.361949572565031, 5.707403145512103, 5.542572413770784, 7.837965611514433, 8.06218420409423, 5.201064365110969, 5.511567645257671, 5.712545045514446, 10.879935117277537]",2539982.0
P.J. Williams,"[11.166683505515563, 11.525827814851745, 6.664711814256758, 3.9467987027824214, 4.369529682997081, 6.421455575886914, 6.217104178901736, 1.466653592166984, 1.9041268897509587, 6.541748334544933, 1.3665318421775157, 1.9436277698122895, 2.396040209970694, 3.3773074649786747, 1.0202942691831953, 4.413466064856618, 1.752618451774427, 5.24838617583043, 2.0384081509368754, 7.345442938891269, 6.249598197620223]",2552484.0
Vonn Bell,"[8.898174806395803, 7.54471764407552, 12.574113402371635, 11.206830662095722, 11.040317198615112, 7.428929519757258, 6.373705523751127, 9.086680862001613, 9.125151244480676, 1.4973312234342333, 10.650270229222297, 9.34592145742156, 5.935894913919576, 7.967720841709282, 5.462725960821621, 3.53867867097717, 5.898383175634308, 9.519999910436898, 3.2554667042623957, 18.442853303267505, 3.9168996948548367]",2555530.0
Marshon Lattimore,"[10.736764627622284, 8.528524294000842, 7.298483656069985, 7.957292552855839, 9.982615572927573, 1.942950128057064, 3.531495366642748, 1.3407632414161181, 1.9275632882463882, 5.352662000716304, 7.975987976237955, 7.1342614001334494, 9.364933561241724, 1.1774321715583185, 5.547389882985081, 7.6865977030825565, 4.419633756633397, 11.542945386017232, 7.2626354490505225, 4.850781876943438, 5.791390474805341, 7.839160775060037, 1.0426903319658092, 3.2434855744169555, 6.557521613192751, 7.788881132903189, 4.210823143966549, 2.4381900127966447, 9.633999306615795]",2558061.0
Marcus Williams,"[20.59704007494791, 7.643872506266932, 19.535712052677802, 11.775799177356744, 8.586224295206463, 16.295047209590997, 16.002996783064837, 20.14657975242506, 20.06208612850209, 17.329601016428843, 13.23324623677538, 16.383020077037628, 16.398524005719672, 3.914508981866124, 16.999775952475098, 13.473872861633916, 17.50247117144516, 19.095039870902283, 14.05488710395307, 16.883978205381524, 15.700042824184827, 16.553855053232578, 7.973285889702883, 8.024754527623159, 15.054809189044052, 10.764208964669574, 9.87000006128164, 16.38444087030848, 17.51784444781538]",2558847.0
Isaiah Oliver,"[5.992110673660822, 2.7567420307753867, 6.817729287886373, 5.691214817752422, 2.781287744150136, 7.002721672651336, 1.5964026142363756, 1.9821540375785407, 2.1079191914756192]",2560830.0
Jordan Richards,"[8.486144144386767, 4.425190969885778, 7.85863094970121, 17.28670759411387, 15.01954065184059, 21.440844250079802, 10.381830060467722, 3.729732904572772, 10.590271594567358, 5.516392735550121, 4.72922732056636, 8.292384219272458, 8.262975530454526, 2.4635666411467114]",2552392.0
Kurt Coleman,"[8.815124521229823, 2.259052396379481, 6.455494805748134, 8.016267642474919, 4.123241158412436, 3.309071462975544, 5.47484672415135, 1.4385378497881915, 5.475614562658311, 3.533073614672601, 3.5652122159058917]",494261.0
Alex Anzalone,"[5.860801201039447, 4.758388944203601, 6.899092998796609, 7.970783022482861, 6.844267279230255, 5.726541887965361, 4.358216973435552]",2558163.0
Foye Oluokun,"[7.90972631829049, 6.047519790881845, 7.594105422559416, 8.642296910167966, 4.247226647708488, 5.137044180387897, 2.3978588346008882, 6.624062109717253, 3.732284468833968, 7.284050481915593]",2561132.0
Ken Crawley,"[6.362836944982916, 4.973729914356749, 6.012423333332433, 6.531229986362005, 11.527624439269749, 4.162213477644967, 6.922416938271749, 11.282254586344564, 9.589936777920325, 8.837039568948184, 8.459382701793771, 1.473580409022119, 4.8371918533308556, 6.6891380049578, 2.0096498984392084, 1.691299247135402, 2.1498704779475193, 5.274208450404037]",2556735.0
Tramaine Brock,"[2.753424936941303, 2.1690930247043427, 8.576148338675848, 6.365067652962243]",2507917.0
Darian Stewart,"[16.44982965253422, 12.645105711031732, 7.7089102145347566, 22.86643427159822, 21.608759084445698, 18.555993282115946, 16.512552972023354, 16.154986607366354, 20.10137829941719, 12.12458353761654, 18.806328149203843, 14.792324436486659, 5.433699829010973, 14.230052264658479, 12.308552591373616, 15.395767435674319, 14.874721279289126, 15.805195903913571, 17.029141787660905, 7.029668888668911, 18.596207637054135, 14.479451913801311, 6.949665423825553, 17.023669306480645, 4.756603501622471, 11.87935892861663, 8.83577290418192]",494307.0
Von Miller,"[4.086843355251603, 7.763570939232249, 5.33269297415805, 6.8219403792118545, 2.2640425439838294, 5.250294162746169, 6.320558021146706, 3.7644939890024425, 4.334983973935515, 5.9028246415839085, 4.493782319462005, 4.512941009351332, 6.104829385192128, 5.986446480315667, 5.692503038030869, 5.7306638810254285, 6.5849906352518595, 4.425315752846654, 5.45908167451427, 6.3789733862526035, 6.003748607469483, 5.859824050686335, 4.3887401243641735, 2.898843598459068, 11.393484507942633]",2495202.0
Chris Harris,"[3.235856702335653, 4.92694465721823, 3.227447058591582, 3.3341530432901845, 11.802861389304637, 1.7539365502439608, 5.691002718736068, 1.5791043061585879, 1.8210910645403102, 5.006457630214906, 4.4343685771952215, 1.8169952489325323, 1.482587687879403, 5.975121232784785, 2.6123035214854426, 2.626582070360997, 3.69871871799283, 5.394711594882961, 6.12972162323499, 1.459345555933605, 3.646404692710301, 4.5948416415453615, 5.083336536195074, 3.5472289478334758, 2.102786463462024, 3.851744890040664, 1.605319842555241, 2.5891094826684125, 3.479916125358146, 6.7364550737037145, 5.447538673172531]",2530510.0
Brandon Marshall,"[5.777263399466529, 3.745927295687521, 8.766580460502695, 5.869940579267685, 3.8855276346797396, 4.654506642545722, 3.1982484728586007, 4.39858342326111, 3.7228350418747604, 6.0549983081121255, 4.341010788302468, 9.257594228774412, 3.964896645547148, 9.606543434583905, 6.800179801680247, 5.433845142133829, 4.3288424960588845, 4.864734582528128, 4.385988922737324, 2.309407483991819, 3.6715024098697095]",2532898.0
Bradley Roby,"[6.6574274303666465, 9.688067448063421, 3.8747850206213257, 2.0187228263540358, 7.839106804642912, 4.998268652747186, 8.127917646183368, 3.9751789938619586, 6.2220434524067745, 9.215556591085166, 1.6460819338233337, 1.762205342429397, 3.3884974450231473, 7.76207286026599, 1.917866232485114, 5.6340328136115465, 7.818692781880915, 8.740351053119191, 7.236593554169438, 7.4945422998532125, 8.285859900158114, 5.451373628885507, 3.1155524801326395, 7.291443735051395, 2.4520800693655405, 3.0357192878102794, 7.108538490764646, 4.096544445374142, 2.068431399708964, 6.365523290052626]",2543505.0
Justin Simmons,"[12.832307890693075, 20.73891378367243, 5.9362820352449726, 4.057868282470365, 4.969926600267271, 6.191930615254594, 4.37942855805288, 5.708538042143182, 23.650303002052365, 4.271623748662171, 15.403159154905326, 15.004323467977306, 2.8783413961110837, 3.4146948547160028, 17.299805027782643, 5.440574346608157, 19.285436879112964, 17.145723315792967, 20.657446545301426, 4.711330190620564, 9.809023539384427, 20.150946061630115, 16.538670690446462, 18.599743148114513, 5.24214240834209, 14.881656121593378, 5.687175412900851, 3.3331170096558367, 3.813108697602754, 9.708073197104799, 16.091828681828446]",2555550.0
Will Parks,"[4.919967474407723, 6.118956297347743, 6.498038674627021, 6.491860035255954, 1.4145477731587666, 14.121689973694048, 3.840198805956277, 5.3564730222318415, 5.084034700556583, 6.3241737527303465, 5.954810119413966, 6.0316504687265935, 5.342195674028816, 1.063099230269477, 2.746924295446428, 3.0006645666017064, 11.307860794305359]",2556278.0
Todd Davis,"[7.607340855337946, 4.361618943646692, 6.215392833307176, 5.190768386125769, 9.042024030029197, 2.685075439450724, 4.1171473741595985, 4.539857968705921, 5.87191591313912, 8.186367982983684, 5.802913523724561, 7.251148257202315, 3.8067001340093767, 5.507917926018372, 4.325462122563871, 4.196568477046392]",2550930.0
Shaquil Barrett,"[2.2615747815776195, 4.378629442164837, 2.088442756737151, 8.116693882659792, 5.8376443976255095, 3.946837333750362, 5.713009397247503, 4.950506711942351, 5.2620346099821305, 5.059282172767398, 2.0990126857626437, 3.796830445182489, 4.699321566663611]",2550541.0
Josey Jewell,"[5.714828914987698, 5.2296046803766645, 5.888484670610874, 5.072139745676835, 4.8584760904538475, 5.542783835628559, 7.512022680634435, 4.3621631782236205, 7.413467091356462]",2560763.0
Brandon Carr,"[6.753222955499572, 1.636886030314042, 6.313749399870204, 5.381716889966, 2.118670367915593, 1.7331678032277456, 5.371224683243242, 2.144895478727455, 1.3690238144185534, 1.68031981943827, 9.11088421304172, 1.6915086519305387, 1.0229325129587319, 2.892541120384533, 2.2027267670867885, 5.358206374408968, 2.4237331631046195, 1.3735663878553392, 1.3798421632059423, 1.4546768476535528, 1.5196173985165973, 4.760522604248312, 5.066378588763686, 3.8399284015246526, 7.109325815349497, 1.4454813238197086]",4365.0
Eric Weddle,"[15.25814868755963, 12.187852646724727, 16.439482345021876, 16.111014457635612, 16.23451520202642, 10.89500205511037, 18.827662763356198, 16.347948773860672, 22.49149064687795, 17.279908373573157, 10.044355418014147, 18.789058325751974, 14.794686537312966, 17.012022080353656, 22.160329825204695, 13.917249923918762, 9.665379706706256, 16.184274041332497, 19.545882413104827, 8.020798326718262, 9.246056579881127, 19.786791928223433, 13.933177545290171, 4.739840121287491, 9.975313852972555, 9.225450116067906]",2495775.0
Terrell Suggs,"[6.464067963096373, 5.203543919863065, 7.6552387916929865, 7.789903544407172, 7.035552850715855, 5.36317384361902, 3.347337976977039, 4.7930239928635014, 7.178962453439529, 7.147614959344776, 2.986622999518016, 6.947240153082798, 6.013698047388091, 4.9002087448039395, 4.712791087852312, 6.477736910172148]",2505660.0
Anthony Levine,"[4.833703081589806, 1.3901168601283016, 4.645535503617449, 4.093681209732518, 3.8342483827339633, 4.395529711808351, 8.219892210505963, 5.480892369830482, 3.6875512629496736, 4.529338599467064, 4.102314052545318, 4.707173325082638, 5.693959025816605]",2508004.0
Za'Darius Smith,"[5.331984466343924, 5.902609875669357, 3.8128722819622607, 6.276462067908051, 1.8360088280161668, 5.595371192729308, 3.341959995790348, 2.736165063413238, 4.807884182449788, 5.284685102196513, 5.744706402645014, 5.378452974359666, 5.271441838741105, 4.769698799430536, 5.476425321845522, 5.5381054527966, 6.146334744841329]",2552279.0
Tavon Young,"[4.373329307539751, 1.6595291046171685, 3.6251589162536093, 5.176335068682926, 3.796556570873649, 2.604533252293075, 2.7111394202180037, 1.4852722106784648, 6.765315691766317, 2.5136484966597394, 1.873244207772704, 8.943905000678855, 3.15989651539873, 3.137325125683865, 1.3056369459085369, 1.1273145558570465, 2.527037855515584, 3.6247021504512507, 3.284762050652415, 4.0799267786901545, 11.91766374411453, 3.389967784499842, 5.984691295344796]",2555378.0
Matt Judon,"[10.73790966663021, 6.414353148181068, 5.67064907822411, 3.171339521759765, 6.436878460914423, 6.350285452722409, 1.366671836549848, 2.918411266398818, 6.884132985968403, 9.747381439364512, 7.359547204718935, 3.048702805877934, 3.8530583882301417, 5.686184741611667, 5.683900968195824, 3.3139153899290417, 6.045946435530327, 6.320156697216468, 6.05929651789955]",2555505.0
Marlon Humphrey,"[8.225598761821376, 2.323554890288804, 7.867868250833069, 7.7484083110965605, 5.641343933934855, 5.775260268389089, 1.4684285764557616, 2.0394507181861092, 6.419415660220504, 2.540127696538858, 2.3784075237743845, 2.233294836408294, 1.8615434231284074, 9.72741205514748, 1.0192423897910943, 7.2336535092231165, 1.5569286570816927, 3.9747347751545994, 1.7442424476733027, 2.3733533210145508, 6.325556716329642, 2.8617873173253425, 5.025813304681001, 3.5672454257566852, 6.1855675184323, 2.859637347494024]",2558067.0
Kenny Young,"[4.758929251102669, 3.05786387678646, 3.4608373940037485, 5.315700753781187, 4.9653517446417315, 5.245584169716307, 5.946643974424977, 5.665653130910285, 3.7458490734507555, 7.963941102955108, 4.690581564177703, 6.351797891899562, 2.098436255095035, 7.92793179262867, 8.821940885602]",2560947.0
Tony Jefferson,"[7.141265799134912, 5.756158866233984]",2540164.0
Tim Williams,"[3.730880243113146, 2.0461953852338426, 6.673145566752921, 6.6307548964517355, 4.994922570626089, 5.785127252516931, 4.030017869376498, 5.496433445226201, 3.143301594071018, 3.576746049051107, 5.325105417515041, 4.079058813680719, 4.176877803740583]",2557841.0
Patrick Onwuasor,"[5.184074994800931, 6.041959403552556, 6.306200231486046, 7.807259497589718, 10.33625399650995, 9.252278639048612, 5.786897791757673, 2.9069668988621338, 6.694397729908778, 8.815379195214327, 11.689821515598833, 5.929453678472101, 10.56417390529328, 5.675817856464264]",2556642.0
Isaac Yiadom,"[6.0034794408498335, 1.7481840574866374, 1.630005494015876, 7.914561469392993, 1.8841664763689152, 1.3274310061655228, 1.3436696161968837, 1.430731634295017, 4.304205153269183, 3.427097682489953, 1.4953648059640023, 1.6922745692499632, 8.443044162691795, 6.336276725601632, 1.5672582977181977, 1.9891510542348072, 2.2158712807822063, 1.411551879533905, 1.5498899982524816, 6.959191859270222]",2560946.0
Albert McClellan,"[6.2974724783414775, 4.29253188417597, 4.805151737251018, 6.290289138875122, 6.497465405100635, 3.9421175792186642, 10.271194590490172]",496814.0
Patrick Ricard,"[5.617645184678322, 3.76117402888596]",2558990.0
Tyus Bowser,"[6.726180499760613, 3.7143219059963113]",2558166.0
