name,coverage,nFlId
Darryl Roberts,"[20.179848603368047, 15.835559463907822, 20.960290490464608, 26.739371486478856, 9.030031719176908, 16.77478535881881, 10.67068095277731, 5.527367899459303, 21.568771454143285, 19.411765141095156, 11.843192551533923, 8.940960878930374, 9.68853553013388, 17.777819132412105]",2553353.0
Neville Hewitt,"[6.987444947412645, 7.0158724083144355, 9.557496020147392, 7.665880006014022, 13.831471305431897, 7.978603440014945, 10.777350914439838, 5.83006654738529, 4.945791255455923, 4.133514571132325, 8.284672746456037, 6.015749050353235, 5.384389783199596, 3.9800353193144473, 4.452748221990492, 5.137805157946568]",2553657.0
Jamal Adams,"[7.1933818529635305, 5.178403507137246, 9.26543261110782, 6.862389504065904, 5.811994002000548, 3.95498819475923, 12.439248923377738, 9.860682272517614, 6.895255140098077, 19.889701314213255, 7.767656757542093, 12.747063425462608, 11.390731734111526, 9.729354956357668, 13.064693786320227, 13.759692203358245, 6.565798793761881, 12.98625147296594, 6.104737202848437, 3.897682719523188, 12.003733898385674, 5.762837743194329]",2557979.0
Frankie Luvu,"[4.821263184579494, 9.087902739873341, 11.2461272040949, 7.336565582228885, 2.2942005531094387, 3.5551370308356036, 5.493054531216779, 6.4232579319629375, 4.465975662184917, 7.843444007374989, 6.971570253354364, 6.93684045111779, 4.833358707345761, 6.404052574790998, 2.284140931384736, 6.828751182961823, 3.9360283427653115]",2561366.0
Kareem Jackson,"[5.368687633163923, 4.3154099609551295, 7.665247934296113, 3.174172953387555, 4.941241906637806, 4.2787891193536245, 4.324333279704279, 4.325220499559735, 3.0618773645723962, 3.9411773256994027, 10.765727710849536, 4.702002391544543, 7.070506769664539, 6.393114106581344, 3.38763712318741, 1.7293812620656743, 3.4839403956538906, 7.446566099635421, 2.9178510227097165, 6.288480507846263, 7.086832782740835, 7.427069157389172, 10.396042605343515, 5.312281113362841, 6.0964914247684066, 5.021958305433455, 3.3600367530092705, 3.407245898962675, 5.667189011763658, 11.834524333760564]",496735.0
Shareece Wright,"[5.3175318079182, 2.2141212666362264, 7.704777029992484, 1.2830815866397718, 6.028228349808489, 6.229679198542267, 5.0702816172376695, 5.3897468176665235, 5.470281135328436, 5.89154964464709]",2495251.0
Johnathan Joseph,"[5.720495138728099, 7.104404516253876, 9.868658627252191, 4.1828244227455675, 8.011790149769674, 5.283267028844516, 7.1304258737239286, 4.5345115417383735, 7.49249036570111, 4.329089672473879, 5.26016639063109, 4.756239942045772, 11.641073624196522, 4.402130505451276, 5.388799474476271, 3.252826900295633, 3.172755757007509, 7.359209443202194, 3.8677915583342175, 6.3917868185014015, 6.97227218491307, 8.711371922392868, 3.9344172766943903, 4.756602690521369, 4.06386985751736, 5.516136037648007, 7.128912338148523, 7.472367655038892, 3.4691010900830936, 6.8445128882936395]",2495872.0
Whitney Mercilus,"[3.9645520941219985, 6.392069357866216, 5.192186578151269, 7.796649106967966, 4.4500825196487535, 5.987860666704948, 7.002621898183615, 5.5638906881113215, 2.6532828188750934, 4.069138164767442, 11.898460526571672, 5.176708505632985, 6.821146876491591, 7.128815559689735, 7.98212980753956, 5.307084921495658, 4.972131635283953, 9.372730646773704, 6.709409922050737, 6.3755049107538655, 4.459011283571443, 5.63138692138467, 4.485452277248135, 5.495224073412508]",2533049.0
Tyrann Mathieu,"[6.851679155350005, 7.9627685720708525, 13.088352908260898, 3.1855023959416617, 11.877546744452104, 11.826760172285828, 5.782987803602625, 11.473677988994977, 5.634747338009729, 8.057861292005722, 3.794809433482461, 1.407698348437053, 3.1180829100598295, 5.743247584259117, 9.766081935098455, 3.078085910367539, 2.385998478267016, 6.81149864305231, 9.43209232187329, 14.38689949069737, 4.333738802414267, 3.1635984127978185, 9.51622349137527, 8.932890500470668, 13.378714686074082, 3.3083786045878174, 12.087056853085512, 4.59784619187247, 3.3068829949476743, 18.05682521921351]",2540180.0
Andre Hal,"[20.781974567153146, 20.75976241792859, 9.400767687507143, 4.171321329454781, 11.056958801646607, 21.667082416928285, 14.185290206827654, 20.931223527722892, 11.731612233390088, 13.867869129590444, 23.683445920307914, 4.004615280121925, 3.1095166174060935, 12.874873288442432, 15.33731242553405, 4.447958614582343, 16.340485316702942, 9.525437829749835, 19.741921712375518, 11.321944925932705, 11.741827014106878, 24.5775433411979]",2543874.0
Zach Cunningham,"[4.862023960143289, 4.663204473109583, 4.165278800576889, 2.9926741907863255, 5.1688140707420285, 5.2845748861933295, 4.719079919809811, 7.136759431149232, 7.157006467779648, 9.066218390777463, 4.789175672058297, 12.766909906067536, 3.7433820472984918, 5.1318160582580115, 5.03523022333249, 4.546311579408106, 4.12372647234193, 2.2246752244814036, 4.780186161227211, 4.8143271509986265]",2558094.0
Justin Reid,"[7.178637390467466, 6.918551010224129, 9.459823682403877, 13.75229418747548, 16.201878510719112, 12.793367459842386, 10.077102188683135, 13.889663239990059, 15.368734731780028, 6.034259396512847, 17.132598143180495, 14.204112775172302, 14.796788026972697, 15.127849826879403, 15.983301668047753, 4.191104499730178, 20.099974062406332, 4.860384142675469, 5.853834830701477, 19.323830709396365, 6.4123335279581, 17.53619472676527, 15.664183151906593, 17.02796328887729, 15.219955906044769, 1.7854433543348438, 13.372341011287917, 14.35397529598784, 9.171792106447759, 12.877157717369965]",2560851.0
Benardrick McKinney,"[6.579158073478983, 4.8146992716453765, 8.018055485033646, 7.699647605006579, 6.189866941850601, 10.13668100598643, 10.383299377104658, 4.301901569625736, 7.796437244535974, 2.102390593350216, 9.094489104646625, 5.479164447504838, 5.916261057104942, 9.561980109039702, 5.565222016027645, 5.640018640323954, 8.968798398259178, 9.167935817705452, 5.887415976295058]",2552490.0
Dylan Cole,"[8.805622758809903, 7.213750554145212, 8.375899806848095, 10.523573925070595, 6.994757350356489, 10.639253974110774]",2559152.0
Jordan Jenkins,"[1.1083944713868166, 3.8826026989576645, 1.7891224573449729, 4.15627637772907, 3.8150080020515715, 5.709565069535524, 1.483106152402864]",2555256.0
Buster Skrine,"[8.598801953317487, 9.352580057070067, 2.7130655160385833, 4.6919305109487155, 6.716102982450315, 7.131669107604085, 5.600756088004996, 5.813750587061382, 3.724509550599618, 6.723280896086531, 5.909580468563479]",2495343.0
Kevin Pierre-Louis,"[3.31758560196504, 6.176107820954813, 4.250083286678102, 3.0073397736063407, 2.6824921091992313, 3.9648147569294263]",2543563.0
Duke Ejiofor,"[5.698520229917443, 4.463294222696282, 4.446176694720037, 5.9778602811497885, 5.2434847793498625]",2560714.0
Aaron Colvin,"[2.542373774587693, 4.16786452569841, 4.429175164559265, 5.75728068737489, 13.105225232656641]",2543501.0
Rontez Miles,"[9.607831876955215, 6.795753690468921, 18.426852116354443, 7.048729658993628, 24.465991547009175, 21.413029654453993, 13.08362525821025, 16.274309496315837]",2540287.0
Joe Schobert,"[7.06805884944784, 9.554956375660552, 6.029404014868111, 5.842173006207472, 5.8623862910415685, 6.933682602236846, 7.983104490908968, 5.653210913887718, 11.437866696970822, 6.281913549608727, 2.655177034832147, 10.695530712961652, 3.131698407522171, 6.776672648193463, 4.696180279730224, 7.316059665141864, 10.882257485126377, 6.121936186110387, 7.663472189210945, 2.7242695171379436, 6.5988476151487845, 5.507222728681532, 9.565785501083832, 7.70950215463095, 6.011791509547234, 6.269487720243593, 3.864278883792314, 5.285818511348173, 5.346430518447816, 10.670339042125518, 7.074531950054319, 7.905549689841764, 5.51596077955523, 4.910164266235658, 7.210961050420505, 6.951472990513594, 10.080644122347856]",2555166.0
Jamie Collins,"[4.996548994597543, 2.1848398420844988, 2.95803235023095, 6.830550829868183, 3.894242727554958, 9.166084076694155, 6.216417205262935, 10.672455132378218, 4.466793306484999, 9.42814700238519, 7.096411549782948, 2.4545745579202145, 2.515611091253464, 3.1453072131901685, 2.6729314363938346, 7.403560129235912, 10.197484617299285, 6.302598789205727, 7.147687914577757, 5.846891895623989, 1.3236340001399858, 5.528698421017096, 3.5896955603039706, 9.443657629430179, 5.523664152553815, 7.442839284237433, 7.178671400422562, 9.669859333081906, 6.328455645328489, 9.358174332819925, 3.6073217539027835, 9.017365497837439, 4.86782546967301, 6.924408822845843, 6.205966365703422]",2539311.0
Terrance Mitchell,"[1.9994505894940162, 6.525509724118078, 11.031122839855202, 2.275940875100207, 4.6637958638525525, 4.4950607593695775, 2.1697117685706973, 9.276669289804294, 8.063768750631972, 1.4464398615863996, 3.790899507202862, 2.962495670960784, 1.8413867279354315, 7.00893066601815, 7.19906358329366, 1.7794637124387607, 10.315803552981809, 11.184749952964916, 4.38338685329122, 1.553526484408053, 9.88381270503856, 4.405913717485027, 4.94960880395817, 8.91615559343032, 7.574891342428896, 7.903750556217001, 8.86133175911963, 1.226044376034062, 10.821775299815819, 5.2550695007722386, 16.894301022831403, 1.4135958132215924, 8.189569388778525, 6.674332236399924, 1.379411436377034, 3.7882319190335534, 4.324330108609029]",2543637.0
T.J. Carrie,"[1.511223081086095, 3.8925762369637344, 8.891192417228753, 1.6795156874789234, 5.701704618330337, 9.095773603845041, 1.5821970342874603, 2.2735707395277225, 7.4666935916948605, 1.7924346784014997, 1.8963418649171577, 6.502574699699639, 2.5120116811290503, 8.536858047102221, 5.761778945727391, 1.457371573354879, 2.106672670930475, 11.056467055540782, 5.84818683015395, 1.4783272396569491, 1.329491787727105, 6.719955391469533, 4.317538576253841, 8.767816894524813, 6.044523208949669, 1.9999592411018767, 7.143914067585567, 2.5995037574522257, 1.849824239472453, 8.66507951157517, 6.781240986353675, 4.569465027255314, 7.251478159916051, 7.19937940647445, 4.724038792993517, 1.8245332049884502, 4.171529085706675]",2550164.0
Damarious Randall,"[19.07250850552304, 16.093152294454764, 17.566633505975744, 20.271917274198206, 12.778683007738861, 20.615163862270183, 16.847776686408462, 18.516007881109523, 12.692081775428283, 21.210958045384064, 10.827439229721234, 16.70641508738881, 17.217286751763567, 17.137987475383046, 7.354909372326091, 19.733826482089793, 16.391746470007398, 19.19493664599253, 12.407777598841799, 20.747973323495906, 18.54618429586819, 12.283044325975663, 10.507978150218662, 15.706021416468136, 20.062256532276233, 15.327916265253837, 15.015221004450208, 17.982994363126554, 20.830769848467277, 13.505399060396785, 3.373840856498715, 17.53785849064716, 14.478078888689629, 22.629842977351863, 17.263483618703656, 15.336669722964539, 10.384121080052125]",2552389.0
Briean Boddy-Calhoun,"[3.9083065123234535, 4.5485895977562745, 7.515792584767902, 1.929368600344838, 5.17286892026529, 4.735478776336342, 1.7717183588335328, 5.3100728918454605, 8.671962198845547, 1.3740551349189245, 2.4312535995604065, 2.2556907861057347, 6.936243287177058, 1.9866925648921774, 3.236989586587929, 7.045197680485258, 5.492103788308642, 2.257583835948156, 9.624243243121457, 5.162147446104236, 1.2292749995660015, 1.2820794558947068, 2.668740746247137, 6.441491797038728, 8.947419960730072, 2.6020718182117157, 3.8297953543097862, 1.2328290529723567, 5.954718103394192, 7.985141102187551, 7.436108964572094, 3.7196217056449687, 6.0183091688236185]",2556475.0
Jabrill Peppers,"[20.109018984351458, 12.31785996281688, 1.6533100506192262, 17.2354900181554, 16.519350742121375, 2.59783225280301, 3.3942706877285245, 4.2257096020072655, 2.575433360165481, 22.684591488820423, 1.9340811861378446, 5.089382559677838, 17.159636689176324, 6.793179178809525, 17.804203313998855, 1.1546731274706399, 2.007326389474556, 3.4129820255052445, 7.535032927641749, 17.95496078026706, 4.489138791631934, 9.383399612920428, 9.723097069262817, 20.355130252369893, 2.140895339951855, 1.5445823994353511]",2557980.0
Genard Avery,"[5.800702435181825, 4.31882751780331, 6.146913508104643, 4.6751683315976456, 4.986396203358648, 5.196979570494519, 7.987569280069168, 4.521388726636098, 7.095580286902536, 1.9829766550421948, 8.859821433259636, 1.8723699092376191, 6.212860209261903, 3.702264265605614, 2.984019080637415, 3.8741848776598915, 5.5708156583099155, 4.961998859205272, 5.137743323859811, 6.718837222701979, 6.559983337613561, 6.260412094734228, 4.973157512644427, 3.629195891592783, 6.667961891560203, 6.412459589279928, 2.2448924481524055, 5.741622228543615, 4.828319977002051, 7.160743267548541, 3.9374509548998233, 6.884337724914753, 4.361937422435596]",2560964.0
Justin Simmons,"[4.421421986215083, 4.659266744031734, 3.9013992001012965, 2.77805192186287, 10.407141187281024, 2.5581589331611574, 5.9198483249818405, 5.934367776504351, 1.4407422271036927, 6.608825745593705, 4.305598129990072, 4.074643228669584, 6.691407847443574, 7.166262580629115, 19.746657012535774, 7.417711910286566, 2.843791974006402, 4.420427376284264, 1.4872960240197874, 4.0284192231427625, 1.723441825573628, 7.61096039488145, 6.626670882354021, 1.9299650027611572, 5.412818117343905]",2555550.0
Darian Stewart,"[17.69204900936914, 14.194315464389788, 11.98423305915792, 18.568260573677023, 15.658901664663732, 3.8596916299296433, 5.125034932782259, 21.989203579392797, 18.88966278351233, 20.448538850918343, 11.88867386886489, 10.104156636114755, 4.984372831031072, 5.21653280441152, 7.35015518621318, 21.052963356924696, 20.732163751788764, 13.922167409267677, 10.77698605657668, 18.105859083222494, 7.642658996378016, 7.921196957366086, 4.508158796502817, 7.286844108281801, 4.749202639354039]",494307.0
Von Miller,"[3.920480961795342, 4.763851810391522, 6.836036806498215, 4.764209549757484, 8.137428024604203, 4.004159615431582, 5.547722365390654, 1.802821980330709, 4.450984882507526, 10.303295136166126, 5.840203257979162, 3.6752392349356326, 5.286898495170387, 3.5042744558983245, 6.648330544507179, 6.568657083444649, 2.420147779220534, 6.542695403021746, 3.1783875379829003, 4.636943404644126]",2495202.0
Tramaine Brock,"[5.237913011005103, 8.460263256080855, 1.8191752958572673, 10.640234161388463, 4.933589820601111, 10.654427469305553, 7.280318146666848, 5.257756082686692, 5.760242349275497, 5.74716087562915, 5.834605630832878, 7.0966613482093335, 5.7712588235138, 8.267124956012387, 9.440906397979575, 1.2082497816301925, 4.456135927181313, 4.929218467950905, 6.758484712599252, 5.018104432937617, 4.309065549912361, 6.5596774725147675, 1.1122160887870607, 5.226011239232766]",2507917.0
Brandon Marshall,"[5.018387021380679, 6.002682026028343, 5.433897511183821, 5.0636987579631505, 17.38960804634458, 8.076535255465206, 10.433474549389082, 5.207410704028369, 4.686759826555973, 5.6055487084255455, 7.508436682937824, 5.132562432315473, 2.3579102816384405, 5.036923992852592, 3.8027527696440258]",2532898.0
Bradley Roby,"[2.586494225320605, 8.63460124692102, 1.0293955734521687, 3.045702263686378, 4.532302354292442, 1.9193865358433715, 7.822251449121812, 6.1517733198654305, 4.0121383874852015, 6.4859612190555405, 5.466721502974561, 4.999469577377209, 7.022854973243876, 9.259816355224652, 8.369185246855075, 7.55507637234942, 1.2557430388650852, 7.4594271700022, 1.1595680601965963, 4.429121852710372]",2543505.0
Todd Davis,"[8.006218179342813, 6.6361431926106045, 3.6461727839371476, 4.693699493385092, 4.458244946086106, 3.537642869168104, 5.138081020553552, 4.861325652488605, 5.12889055025512, 5.524703355988253, 6.658823064043448, 4.225833115669136, 7.049347285174006, 5.827088346880136, 8.162718543702846, 5.849800165427593, 4.625613646364238]",2550930.0
Will Parks,"[13.226972635785842, 9.616612901640488, 2.806963914253684, 10.672486546307207, 5.321206201020466, 15.454314402396877, 5.9173850163718615, 4.5156485691422, 4.494154200418543, 9.166055690515018, 5.845203252229434, 17.751577738940114, 2.1004112647377218, 23.11659938884665, 4.680120218746427, 5.051173584966882, 1.9328936903819187]",2556278.0
Dymonte Thomas,"[20.51786441562742, 14.49050568234148, 19.819238201683852, 15.50724089162054, 19.563559629456023, 19.470938537344733, 17.476767448717684, 21.669819763587586, 10.07265655697629, 11.446681890180855, 2.363723516243585]",2559293.0
Derrick Kindred,"[6.525120008697719, 12.839096613171453, 5.773494733524947, 15.877141861093849, 1.6885443547949903, 3.038264307585428, 17.683756240942085, 4.196976528254481, 3.01584383831869, 5.6682584599989285, 5.919233916049946]",2555540.0
Tanner Vallejo,"[3.3871609167363976, 5.864767613492954, 12.159355005682087, 5.658296545143906, 5.148103440513043, 5.901645218955592]",2558289.0
Jeff Holland,"[1.7427115991127504, 7.7177689563615495, 4.92220434431947, 5.364914270030238, 5.795845538278356, 5.787775565686811, 4.1069946640380275, 6.498109231129598]",2560743.0
Josey Jewell,"[6.84473614019507, 7.025852837427836, 9.535010989031239, 6.588948923155562, 6.221497902121826, 6.649404368267848, 4.186377072806281, 7.400239572085981, 8.913598746070708, 3.3919790206350657]",2560763.0
Jamar Taylor,[8.882956557549427],2539932.0
