name,coverage,nFlId
Fabian Moreau,"[8.176312824279009, 1.5206324447922348, 5.276223551389986, 1.6766889130588576, 4.14893742165698, 5.858116321625213, 7.23915411424327, 1.6861757139885791, 6.3098952949799685, 8.558218068209706, 1.5171357472825537, 1.3679148374637247, 1.4336424005919206, 7.333709473502155, 9.024676604416461, 1.8082616189197902, 1.4961908629001137, 1.6716600749631128]",2558136.0
Ryan Kerrigan,"[5.9426717072578406, 1.0091613920795466, 2.4642458886048937, 5.51783723754048, 4.892338101509424, 5.923442473026809, 3.9640671356876718, 3.894382356778418, 5.678690179226432, 6.196916451266181, 4.833597855751577, 6.535789329926773, 6.222667235140078, 5.91408912465316, 6.036852538591214, 3.3503708231217217]",2495190.0
Mason Foster,"[6.720716294504839, 7.509697564484158, 3.795632742853114, 7.759226510167861, 3.9244103176083485, 5.945925312651619, 7.646624798367149, 8.024134999663577, 6.107204779329432, 9.145403553972194, 5.117637244338768, 5.100433503821095, 10.438807574263096, 4.070214734253756, 5.249568803201432, 4.237417236769449, 5.544194474175556, 5.428252407858116, 7.446174675846611, 5.958546175844759]",2495281.0
Josh Norman,"[1.9159744186759646, 6.512329256333794, 7.732357339040592, 1.4218220291150543, 4.962995581795921, 5.437379707351147, 11.653434597943608, 1.6313419971125853, 7.069218700420238, 3.1823878833905477, 1.8364124662792438, 5.661775916236774, 2.3107133782984257, 5.841922873588734, 12.912885455776198, 5.510335541940248, 7.05057118616579, 7.126272790674482, 7.735247535209481, 2.1537862208889487]",2532920.0
D.J. Swearinger,"[19.863666355730615, 3.0704728184475947, 16.39670556411365, 13.403774718768709, 11.34609830588155, 13.552650950979938, 7.335632709590084, 5.225774230703006, 19.13559437399716, 2.494908510642106, 4.084518027936986, 12.756600858561649, 2.5970253874601537, 13.751483893257648, 6.103468221854053, 13.727251059867648, 11.02172170960983, 7.363755170826055, 4.987592183518128, 5.271595340839923]",2539943.0
Ha Ha Clinton-Dix,"[7.083572941759877, 16.524922318865293, 12.904482712067205, 2.68789834713924, 17.138656296478604, 12.021586997998448, 7.146737746480343, 17.02929364984706, 13.435464802718336, 13.908451174819204, 13.764347830117254, 13.637503806696714, 14.05022779242225, 14.042692574936579, 14.555407260842586, 15.686564954782305, 13.975240138518831, 11.138301711395494, 9.002007905588876, 3.348466432451071]",2543470.0
Preston Smith,"[1.7183102464034825, 6.7322119738790915, 7.772271698717925, 4.548569267690992, 4.9773735013027665, 7.674234151041685, 5.1659963017281605, 6.215760631213952, 7.797026751728571, 3.748947014805237, 5.596669430137797, 5.232685086115954, 5.43695427680289, 2.6147772231218283]",2552276.0
Shaun Dion Hamilton,"[5.867070445055677, 4.039891050788575, 4.270954328820128, 7.560583277924855, 3.7429618003768685, 3.318978305674499, 6.303306047179375, 6.133442744408332, 3.4505500133094476]",2561003.0
Greg Stroman,"[3.6089274311740973, 5.291631849333681, 9.589548693177557, 5.197641753616875, 7.814560695405874, 2.8513157397746043, 3.120629478656925, 5.285149996278777, 1.2232885403174318, 4.791228474460063, 1.33018772178656, 5.018262473877405, 4.462324307910351, 4.070787452003822, 4.925623154157805]",2560886.0
Pernell McPhee,"[5.83613892330614, 7.061251298791367, 3.5375164338126126, 2.9337846750625274]",2495201.0
Ryan Anderson,"[6.2701822776635225, 1.441300734984111, 6.305400688681496, 6.315202904601002, 5.772756627357355, 1.3263524878196908]",2557853.0
Zach Brown,"[3.921474410885954, 6.790423467030612, 6.026244370547619, 5.093526347147681, 5.86085175390474, 4.236857216177861, 7.777101259145975, 4.064171618104575, 7.453506518734206, 9.247618607421074, 6.857088108274658]",2532804.0
Kamalei Correa,"[6.319461173243078, 5.8250550383611825, 4.328074616795086, 6.200759621209705, 6.317654699435452, 5.395609354208847, 4.312461822007062, 6.648585635343388, 3.848153533316962, 5.741537869720514]",2555339.0
Daren Bates,[3.6777692704208182],2541539.0
Deshazor Everett,[7.123094190657524],2553710.0
Kendrick Lewis,[8.649838144108994],494277.0
Dane Cruikshank,[25.141400600312814],2561033.0
Michael Davis,"[1.538832587951815, 6.4814358377770445, 2.5658697744136023, 3.8430477284602262, 5.5212685734721205, 2.3623046409963764, 3.496401791726203, 5.562919259529829, 1.5964870349997142, 7.581633971389255, 3.096565347104176, 2.1529856975028667, 1.9723601133562187, 3.1286191726601755, 2.7762766704339814, 12.759580245575842, 1.1760346322600168]",2559164.0
Casey Hayward,"[4.669983987129421, 1.1517355967378782, 2.5269565082201875, 4.617958574919004, 1.1936266740274601, 7.166473389013009, 16.04516923282449, 5.721668683744699, 8.184100073376197, 1.2969179771865842, 8.479761325415565, 6.008107657081662, 3.025097892487281, 4.501471983563806, 5.991407632480321, 2.6880116287473497, 1.1505516329805665]",2532861.0
Jahleel Addae,"[9.654549999192682, 11.930831224664715, 12.079359084965095, 16.110098414082177, 13.625196337991417, 11.641727563618593, 10.870460964429837, 10.60431763178475, 13.17634597303683, 13.053517541247464, 16.58133064786472, 13.68127948182758, 11.668566490683714, 14.880125929479671, 12.80550500958822, 13.554771246930192, 17.842974504015668]",2541958.0
Adrian Phillips,"[6.227330618857634, 8.065230052115053, 6.501169623675909, 4.874482993102353, 7.3991644996826835, 7.442684061926343, 7.432226757421179, 13.435526340502275, 4.431274056905271, 10.656677092011003, 8.550713879647386, 9.769267591068482, 11.205884399910124, 3.052995188801407, 12.30899276288015]",2550842.0
Jatavis Brown,"[3.330164456673424, 7.521389889429895, 3.8559270587305194, 8.067116514997291, 3.973051127019444, 9.164427896978342, 3.188323592624705, 7.707128410786144, 6.023742998834372, 4.1640130067296575, 3.2377059736496725, 6.42792988814014, 3.5978986774236845, 5.30025340022869, 7.225712678506104]",2556148.0
Desmond King,"[2.7902110310817236, 3.009537027762113, 3.5054143317282653, 11.15434820724625, 5.121950120715652, 8.915059263154928, 2.96469703629862, 4.203923046925008, 5.8910162064949025, 2.6016776825289676, 5.5173395112735895, 2.883234355359609, 2.495573843646419, 6.006161510169551, 4.90389151912724]",2557927.0
Derwin James,"[6.268679604387323, 3.714635783077753, 5.913846598397946, 3.382427694143901, 10.38148150812054, 4.841665003253782, 14.940470498001984, 2.555584243224864, 8.930737463127677, 8.204975913128784, 3.450548522709638, 3.3964650222872157, 4.291449110030549, 8.708536752058052, 3.0813122619109445, 9.803019304797903, 2.52854837847196]",2560760.0
Terrell Suggs,"[2.866898299964599, 6.272876506628042, 4.847623620570085, 1.8162304221323775, 8.00580592193705, 5.797761589367079, 5.980261012089802, 4.910263189520449, 2.657847830671094, 4.105435806524596, 5.364530541249069, 0.9584236268589498, 6.731194186108601, 6.328200389164415, 4.071907648026297, 5.757436502039218, 3.780039765133013, 5.902518239910098, 5.934467765414787, 3.81408867453389, 4.854614488299836, 5.572834001149395, 6.1130945707868225, 4.948758713777257]",2505660.0
Brandon Carr,"[1.4213942971450895, 1.1470473894812339, 5.221156672566726, 3.249949780669612, 6.202976928134473, 6.649230489881335, 13.646543403979496, 1.0992781252096158, 2.580294669449872, 4.781070999163534, 3.8940892988242832, 10.908609004824577, 3.6996576001543438, 1.2258379520364002, 1.6133747971271302, 3.6806964532772937, 8.319366007586146, 4.239029538495075, 2.8859048042460085, 9.952456319995418, 1.7061904076071033, 2.29128514786092, 6.684308683188736, 5.8330585134737865, 7.929450959063079, 1.464494546665568]",4365.0
Eric Weddle,"[15.186307193436651, 12.319158577971049, 7.6958391401862265, 12.462964098846243, 13.093795399004726, 13.514086970196491, 9.974999183992123, 5.525799274241981, 5.505490381768107, 6.210655270867698, 15.099853884030752, 1.43953239511574, 7.754468388594558, 12.689026933395294, 17.82151455884754, 17.023004318110843, 12.798241341322738, 21.735065932514814, 16.8505998212401, 6.067068856761873, 4.6426423365688025, 14.353371241240229, 8.025692980657448, 3.148692001202873, 5.490743325275456, 12.253304431873199, 15.038544127378085, 10.717500376204724, 14.07653565568625, 19.162365763330772]",2495775.0
Jimmy Smith,"[6.4647146715026675, 2.274555599442062, 1.2238304998077383, 8.009053620481849, 7.790100488964142, 8.379513234452281, 3.9670040433799865, 1.7181790749739698, 1.443415132127621, 7.097673070311054, 4.286117259494865, 5.879942102120566, 3.1650941771223313, 14.472658187868053, 2.5065567808820464, 8.033847386480133, 5.869672941396286, 2.3246683652170805, 2.077055761927714, 7.2250607298729586, 1.8431996098698042, 6.29835450521092, 8.344642999459937, 2.6430106941584737, 5.7537323744247555]",2508107.0
Tony Jefferson,"[12.916128627336036, 0.9444802613813611, 19.683865772780255, 2.0033535373727513, 11.594894570059093, 6.402605886411798, 11.800237176171118, 15.732850254650684, 18.962989082102997, 4.046545601821637, 10.635460764680074, 8.674160625079917, 13.497861488928235, 8.297046255972747, 16.521112063288946, 11.425935090798834, 16.947528900214937, 2.13216563566826, 9.431218524963757, 19.760185579660167, 13.670198086662447, 10.575434962684055, 11.884929050697522, 8.303040676412385, 16.26099007400125, 11.080148150086556, 7.4321934449019125, 18.314547140422608, 14.833218382425104, 6.297954471407891]",2540164.0
C.J. Mosley,"[5.332120818791661, 7.126495874915329, 5.3421038900843065, 3.6617343414047845, 10.285618987135013, 4.822671818990943, 3.785633185922571, 5.093456421423141, 5.5305698481490255, 6.5443043266432195, 4.8995617316579505, 4.427318775895773, 6.695470511998069, 8.824875020264484, 12.481348401764343, 11.687266310549882, 7.096570535591636, 7.487121926483933, 5.925164343522118, 4.649623964742596, 6.873303651242783, 9.768960634360958, 5.832989400202755, 2.98047131418917, 5.786610661301, 7.054811558026052, 3.626415728814954, 7.004546097368839, 6.338248638351816, 5.081997019051251]",2543464.0
Za'Darius Smith,"[5.8643770825721, 5.618294085039283, 5.694444736103279, 2.092397168560508, 9.31094154795442, 3.698123140167981, 4.526823370648271, 4.129269154978136, 5.347888272933237, 4.880866802543117, 4.723950070491787, 5.136732936291553, 5.1309697357636015, 5.5742107279969435, 3.960962349389206, 5.827075684423469, 5.061691096795426, 5.096430794888749, 4.67943790597486, 4.140510313435657, 4.577482065977267, 3.0999248763150127]",2552279.0
Tavon Young,"[4.396414411592557, 4.898015451243411, 3.842680368112164, 1.6938940086154104, 5.585205996281945, 6.07243745353965, 4.53249577675443, 1.8090420083486223, 3.2270269060444225, 3.662112480685653, 3.2786864470840746, 6.8094482215641845, 6.031246188966434, 4.962019769606411, 3.104421304109674, 1.549913677971412, 4.966340213803556, 4.828806287100354, 7.820216122441117]",2555378.0
Patrick Onwuasor,"[9.023931342639262, 6.266547199762918, 6.566546121605715, 4.205875750521557, 6.481821382359613, 7.330482869813549, 7.385656879272497, 6.437392878373079, 4.623495384043015, 4.8621865994165345, 2.719465167566427, 4.296007589113433, 5.437803861207083]",2556642.0
Matt Judon,"[4.063371814139901, 2.829539549445131, 3.4660093284721807, 2.3440794371530322, 3.0570824845076157, 5.926994133396906, 3.2739684941456657, 5.7255777122918206, 5.594744151690846, 4.90593906236443, 6.205784244496579, 5.11957215075297, 4.900480377000125, 3.0054623670048066, 6.966987640610368, 4.479866222872255, 4.256323597916052, 3.787903956143315, 5.0581582568928205, 4.039052130572199, 5.399224956669374, 5.30052573736316, 6.400777619695307, 6.12078234183434, 3.7818780793426217, 4.535926027730198]",2555505.0
Hayes Pullard,"[6.9914046502912255, 4.164144510157353]",2552313.0
Kyle Emanuel,"[6.416332431850342, 4.514935231561022]",2552296.0
Uchenna Nwosu,"[2.972459380650921, 6.655672347278616, 4.651041256228393, 3.169896865803776, 7.042078322724552]",2560826.0
Marlon Humphrey,"[2.2012159749835387, 1.1593384093706407, 1.4885843627882491, 3.0478286814309965, 5.967933103481099, 4.160694523471465, 1.61301205649558, 6.790782461929353, 1.6874078102409922, 11.036171109312242, 7.6960847963539285, 2.2910836549046727, 2.02392680921284, 1.5193258041957896, 1.494437772955313, 3.8551783191880715, 7.522341947633577, 9.081548963203456, 6.172808097351696, 6.460906774773881, 8.57944688543461, 3.2542608743611576]",2558067.0
Tyus Bowser,"[4.860464600915589, 5.194621428767165, 5.8571402868441, 3.171991767097618, 4.072693859397963, 5.379058068112104]",2558166.0
Kenny Young,"[4.861132491084721, 7.629246163310481, 7.665904315916578, 7.004757723727428, 4.7776751269236835]",2560947.0
Anthony Levine,"[8.266625242742755, 8.434729765349624, 8.573101609091955, 6.638705916564871, 7.232457649331945, 4.356421392613252, 2.930378922287549, 7.670318444758182, 5.377695561596751, 7.0161691625184215]",2508004.0
Melvin Ingram,[6.247902169812357],2532870.0
Janoris Jenkins,"[5.618255185633032, 2.376682884745879, 6.4959333752462864, 3.716999235076773, 6.953754018304287, 5.938349673779588, 3.563937238958786, 7.259300153509003, 6.479457013986767, 2.1679691061127433, 1.838935363879963, 6.732899129811839, 1.9984450060118188, 7.210665805159373, 2.1941998610243765, 6.754257726763, 2.1733976745102246, 5.491603807397371, 2.164455462758536, 6.438170743300671, 3.5024919859337995, 5.632419955937585, 3.954148533913542, 4.923121038306084, 6.740241440306553, 4.794810194706562, 5.2200566645207624, 7.760037893102542, 5.451736623413903, 6.994432467081822, 7.3699626080884, 5.465960629630784, 8.932523641838154, 7.969985849015308, 6.120207801431744, 6.406724293486308, 6.778287723235077, 2.5939423944338538]",2532875.0
Olivier Vernon,"[5.9716841231083695, 3.59112784749589, 5.809387769985387, 4.4580256415155155, 5.606089404011928, 5.224980133760409, 5.117935460777634, 1.8613782297790764, 2.180144709670636, 4.815496485955379, 4.696293996181867, 5.506315195231339, 5.11557429226892, 5.579291715488704, 7.117291617604921, 7.8487456067255845, 5.417246420306512, 6.045950840473193, 5.3981991087572565, 6.308024703938575, 3.4872332217062816, 5.76693175786321, 6.459886753111699, 5.808526489887676, 5.908087443385923, 3.916099854540012, 5.477985029988882, 3.729054641036265, 5.147623561947637, 6.352016707515088, 3.324547390891831, 5.30609139112523, 4.334633344138046, 6.320485981494777, 5.444261528243759, 5.535630987621697, 5.138142810204766]",2533534.0
Michael Thomas,"[6.867038141201865, 2.3901196996683267, 8.631701963267872, 12.396940423810491, 10.704431578114125, 3.0295964357590934, 12.545382548304993, 9.284616828122005, 10.446438213150026, 4.598675303954677, 3.7344121013094584, 7.531759247577195, 2.1820263921021454, 9.145477432450724, 13.561396503769824, 5.486899728867374, 17.212574460486955, 6.211053570851704, 8.174936105399567, 5.369682783559792, 2.7866729799290053, 12.385000164183618, 18.770444322795235, 12.977761986288204, 1.997796450751145, 7.474865313209213, 13.216880891656173, 4.413538304046637, 7.032554268475434, 9.348934422127757, 5.334119726379676, 3.4014969363124874, 14.623313239054832, 3.296083643699372, 11.526250090858788, 13.056386024623388, 6.921189060912091, 1.2422105954241163]",2535687.0
B.W. Webb,"[1.8889151203864671, 1.885754823710696, 4.868871107450231, 5.556628396465593, 6.570541124958365, 1.9871686753717148, 16.132252023562952, 7.484416365298866, 2.8240281898380424, 4.312834737868741, 4.8364583593654356, 4.0501772948114665, 4.746215931728506, 6.216981810462227, 3.644863207056793, 15.276578601759965, 1.8036974384590507, 4.086137598490616, 2.048524514779965, 4.1818996741387915, 2.481907076557928, 4.143994961305402, 8.767876195191299, 7.214529091475913, 5.3244182033888645, 1.4640326791285814, 1.8908921366047324, 14.882323689233024, 5.096478090610623, 10.77110725867514, 7.060168358865513, 1.3441496803842543, 6.536528866368052, 6.4889463555582365, 7.540345574684219, 4.224823037697341, 6.809808168647402, 2.560584286807626]",2539338.0
Curtis Riley,"[14.884476933019249, 19.76148277598489, 12.36957635434928, 13.764577726123722, 13.851938684737648, 17.884226035977335, 8.61301209221837, 13.589079474603446, 16.402032468874147, 16.00546992099635, 15.625958656339794, 13.02643591868563, 10.305119881936593, 13.143311113483298, 15.586358380299513, 10.789716725005329, 13.915623763254938, 15.552281809841638, 19.55106025322359, 18.201650154132494, 8.37949975809856, 11.14285095208851, 2.821780846773262, 15.305243470031906, 18.21999228724349, 11.064006034188205, 15.128114653836322, 15.158550901925647, 16.687505407458683, 6.706055959272303, 18.69538673414534, 17.738761092967287, 10.121753206668156, 17.301264860659117, 14.929897315100208, 13.882855952167317, 13.532109496498192, 7.0818463941788234]",2553822.0
B.J. Goodson,"[6.642514233194102, 5.733598623299495, 8.890124821008722, 6.364729300923276, 4.374851101188629, 2.3951253116020568, 6.055445104536882, 7.338253540329109, 6.5835611122374385, 10.335315156410255, 6.133975005278873, 6.377096577769634, 7.16001765107871, 5.253166401732684, 6.667882817350877, 4.854773052590245, 8.694529755491574, 6.91608002646051, 4.614067591618089, 5.1204564513877395, 4.762482576403075, 8.93651380640413, 7.489785583535096, 8.322877720488307, 2.479721160699815, 7.50885320263401, 10.552876584174633, 4.768636382134534, 8.546031690832658, 10.262342384365683, 4.852968433207831]",2555522.0
Grant Haley,"[2.263876478395399, 1.6551416468498397, 5.847282087417354, 4.541120848646919, 4.788218445351655, 2.757991731756369, 4.5735365074323315, 5.1694182966417745, 9.061794020729417, 2.2933024226893344, 2.087166995059215, 6.070185702627414, 1.6547766787836167, 4.4226980671485405, 2.194208715386456, 10.180501873475881, 2.077546049550448, 4.324380972463234, 2.7156220043570802, 5.0024006209680145, 5.67813484514848, 4.203670500227009, 1.3733258211427315, 4.9086596808224305, 4.429462194768596, 3.7378792425600067, 2.8287958822717556, 3.2852108215896303, 4.418451609101043, 1.5042142965247118, 5.592941727867182, 3.6065725469493066, 7.6399550407840895, 3.6355097486166095, 5.9330327431574466, 2.5722865408688653]",2561001.0
Tae Davis,"[3.5664743218140478, 4.479071698919568, 6.346290253199656, 6.193416206377776, 5.78675001977224, 7.129288899061952, 7.433224315634986, 8.524306976362976, 6.405563979074064, 6.0749564697059295, 5.243086375321005, 6.885162921511275, 3.727236696328783, 4.724004274044215, 10.079063954586397, 5.63056111662478, 11.0563582701066, 10.235301271106781, 6.722865280268616, 8.33365365793775, 7.029588940509669, 6.924793098145801, 3.49597706056372, 8.373441069819371, 3.5545461224944983, 4.3420926988476785, 7.190534089310058, 4.623386494163579, 6.178457021402693, 9.43006293103714, 8.175433854714115, 4.255614915336449, 6.486632251760929, 4.718327635744512, 3.3909902473677094, 3.959479007648192, 5.29388278406982, 0.9590169655678813]",2561318.0
Kareem Martin,"[6.557025010855449, 2.776829268830515, 4.947327538058397, 5.66785025449271, 4.839980563019439, 5.143988886779008, 6.329518762761434, 4.423820379150478, 4.745026422856893, 4.154006832843358, 2.501580774910851, 1.6163124479501574, 4.721405913085027, 4.411214515930504, 3.9403186393430993, 5.1524734188831935, 5.612465089162435, 5.188163385298122, 2.8898676090932005, 5.754941702881378, 4.275264386367531, 5.037764707238089, 3.934197085673295, 5.6732126491787, 6.177004521477965, 5.545264670590008, 5.298484491507072, 1.8914673060032663]",2543738.0
Kenny Moore,"[3.262124619938888, 5.619308142089343, 9.960233691700598, 2.7372613300670015, 2.5893170151504337, 3.437418391728233, 6.64194395254138, 1.5948367239425705, 3.4374822790176163, 4.032736253434764, 3.6343147592423524, 5.627503892776423, 3.7385231850166796, 3.158875840546457, 3.4999803009268606, 10.794120510434874, 1.9704583073532294, 2.61055628122964, 5.786331039141615, 3.7854736485114735, 2.7708526787395646, 1.7127408103890496, 2.8826178516771357, 5.8853914627587915, 2.3639384308397458, 2.3937891166779917]",2558976.0
Mike Mitchell,"[13.40146631472619, 5.422523227898098, 15.68165294656463, 12.674705934910731, 11.60773529611586, 14.889116227943155, 13.184134120722137, 12.432564626511923, 10.119707754548394, 15.445590346598737, 15.294472570787626]",238227.0
Pierre Desir,"[2.5787781084959462, 13.728736345828906, 2.0388748136689783, 5.2651517740254405, 3.3520476104441235, 3.1435799282551597, 3.5004696439794527, 3.538674716154511, 4.613085360967397, 5.333451097120819, 7.3119193738563, 2.0922585433959244, 7.419722346535488, 2.5326136736304763, 6.374964305659979, 4.416705379309143, 9.557781839553815, 2.007849816536505, 9.347326265604002, 2.1611871515700427, 2.31350548090668, 5.583118369966172, 8.166244881385602, 9.405487339671526, 2.6700035284509194, 7.325982375826851]",2543811.0
Quincy Wilson,"[2.0968747314525227, 7.388437284351466, 3.727098013338987, 4.888758950950062, 5.635521515277777, 2.7909951654960397, 3.160616641560016, 2.193405838543901, 2.9224104426570117, 4.6025867834580385, 2.011834141563757, 7.943065328156605]",2557961.0
Malik Hooker,"[15.841214324734542, 16.912545493682487, 13.314896443846234, 13.671125822033249, 13.259076593940334, 15.33426271285187, 9.47971448138, 8.642626864403331, 15.387158221833705, 15.9902984468588, 16.00595216698488, 20.11933103843988, 18.157204409465052, 14.417962195430762, 17.926059075924464, 16.581691622284655, 14.510695145395959, 14.994770717586185, 15.794959559061592, 17.203278175710498, 19.233903001751557, 14.93296584114346, 14.287725366354104, 12.426386634628681, 14.061673253349804, 14.966931800671698]",2558060.0
Ahmad Thomas,"[10.225392151586103, 7.551530114182843, 6.823301573515063, 6.802976537415586]",2559037.0
Darius Leonard,"[4.236767821278599, 3.9731620106891223, 6.962949799549376, 4.9204444701979, 2.9939342136378673, 8.994303414924506, 5.260655744777949, 3.6703610221370506, 5.770033776555611, 6.152675233262223, 3.615156301307143, 8.190841084769918, 11.255770138211686, 5.580415075653594, 4.210588436107102, 8.50872716562789, 5.406348736879197, 5.124862911929966, 9.499652339278912, 6.489234074105786, 3.9840239383934137, 4.538665585074718, 5.426141359054229, 4.72896639098336, 11.735923477011093, 9.978731467028291]",2560789.0
George Odum,"[6.284391147394955, 8.425693780904446, 6.101089924865327, 2.821481932760511, 3.7647212542467305, 10.30745941536322, 10.193213802635555, 6.173265130954266, 3.146625084740999, 14.043364027370751, 7.208738035736047, 6.577844759601677, 8.128409313660713, 2.4606995163143224, 10.920582542224746]",2561131.0
Matthew Adams,"[7.009873916616284, 8.046408096101489, 7.021571251687363, 5.794881497106839, 5.995705139992352, 4.699913002785764, 9.250843765427204, 3.5247848231794987, 6.9320527984936975, 3.4525479442893903, 3.530400824385124, 5.64724151735153, 9.825995920483063]",2561149.0
Zaire Franklin,"[4.667922078752338, 7.64082534572343, 7.79669051785954, 3.701917220791621, 4.254834093741097, 7.177011501640713, 5.053249733515177, 5.9228561251206875, 5.473111813187975, 8.00590551127843, 7.521750856771975, 7.3867177638517685, 6.0924671175119345]",2561155.0
J.J. Wilcox,"[2.4021306979423587, 9.26277548786939, 4.7163183828020845, 6.248435852224553, 1.4700490387867216, 3.2549175002529753, 2.88202719267584, 8.542110293231191, 4.208632376993326]",2540219.0
Lorenzo Carter,"[2.2635611209130815, 5.328758614054408, 6.194912654933495, 5.5149900907272045, 5.882751550010773, 5.9367389049691965, 3.4183990669897604, 3.809960698308442, 5.087566100755205, 2.835373652255394, 3.923407490436365, 5.799208238781826, 3.4349066055289854, 4.557829400050399, 1.7996057903415963]",2561015.0
Ukeme Eligwe,"[3.2956377744804306, 6.171457164773142]",2558097.0
Sean Chandler,"[7.58180339697899, 2.8924723950300706, 5.375937523851959, 2.577170788731717, 10.27360153783226]",2561017.0
Nate Hairston,[3.8187166179453844],2558108.0
Connor Barwin,[5.858106576036764],71197.0
Jalen Ramsey,"[7.508224622482837, 5.256843035866777, 6.221433408067006, 5.7241350242425915, 4.91251731456868, 5.917431870738461, 3.9110756549855954, 1.8753132112501076, 6.688864837864293, 2.901260814862436, 4.029950386229202, 4.135546872456439, 7.481806050253763, 2.615547498923299, 5.514459428048764, 6.200577864267691, 2.3588233970122765, 4.216101703824782]",2555280.0
Tashaun Gipson,"[15.75989795093648, 7.3293514347001345, 14.469712876010533, 15.444125950364521, 10.682352213136193, 13.163093721106696, 1.3515255290396622, 5.411172663364956, 17.391139566446686, 15.886426640223615, 8.041619330071702, 6.634142613056177, 15.273372293630795, 15.81024628222107, 15.207826914425919, 6.876569531686056, 7.5740911495265, 8.4228775531513]",2532848.0
D.J. Hayden,"[3.0334618405910847, 2.1648611916809855, 2.84135156239962, 4.817014309698275, 5.648713070070127, 1.165080228217786, 3.69193996449614, 3.3218832307923374, 2.665648059237773, 5.006272097798977, 1.8754684435264373, 4.767732148896833]",2539237.0
A.J. Bouye,"[4.533881907764906, 3.7626713708030133, 4.138224707671574, 2.5847017460082946, 2.3644754926825358, 6.20477684032168, 1.6667334243141139, 2.569720211891466, 3.0489429124853555, 9.082004097470572, 5.763015003235542, 4.568914209423062, 4.690896289753588, 5.071502737555486, 6.557382757226207, 4.483965605234507, 6.437718951810479, 2.3014167375286014]",2541162.0
Telvin Smith,"[8.89593342500327, 8.028353416942027, 7.897713826966517, 9.885445760675148, 4.790315274460245, 4.078019663058061, 4.070723464322492, 10.075190403935844, 10.200563130792116, 4.652391192842246, 6.009500034174454, 6.66929898601944, 9.513943566991303, 9.784010338987647, 9.002142118300327, 10.27854232913447, 5.553834579167, 4.829608387766619]",2543711.0
