name,coverage,nFlId
Brian Orakpo,"[4.660005339358303, 4.515570442083345, 6.341647677320633, 5.69155168501474, 5.624732109311536, 7.169107485128353, 4.4740192226588595, 5.79440763583753, 4.048819957191298, 4.048587891914479, 6.174178494148344, 5.605236147754237, 5.5503749742540585, 6.601012807496389, 5.8461811362007365, 9.278549422766533, 5.478383934930958, 5.501072613575552, 6.867118782502246, 5.623076683293998, 5.08503650293538, 5.531337894451277]",71423.0
Derrick Morgan,"[6.783023832470704, 3.0620220555470135, 4.474641751603361, 2.272416370671395, 5.52349670658376, 9.696470583854941, 3.4439260111191423, 3.611935005698285, 4.502340232414576, 5.214356962966529, 4.868053460021371, 4.144215450857396, 3.124214412366874, 4.907765687349792, 4.252068562818834, 4.363231833084373, 2.912773753581971]",496828.0
Kenny Vaccaro,"[4.532613744728876, 4.545818800371102, 9.81465547173985, 16.34650818408259, 13.086948940023232, 3.1892144852441136, 10.628932520195656, 1.6547213951131334, 10.987891473916491, 12.20832242417914, 16.69714510651906, 16.1172091918937, 13.76257876607762, 18.264729255548144, 13.94497564580599, 3.371263187996114, 14.070719290353678, 12.814515347406724, 6.84719125389584, 5.581958830151586, 2.8709038695852214, 15.965619947866067, 12.261526269838507, 19.605524949876994, 6.721888181576573, 12.279695704624164, 14.832362556647155, 13.564000826298534, 18.993515097625764, 15.870293715773132, 19.18751718614338]",2539320.0
Logan Ryan,"[2.4711111031674466, 5.369967368627528, 5.827331169638262, 3.358347647567528, 5.115969120311309, 1.6560621264905007, 3.350602644248974, 5.186966373735804, 3.563428785602747, 7.715248752232725, 2.489701657371623, 5.839832650902508, 3.9580591536335747, 7.11076643482944, 5.823337009329499, 5.85270472096896, 1.6734256970918833, 4.939658445964924, 3.4312492570481496, 4.493084126767152, 3.778955849380287, 4.658530972211614, 2.0928020118134913, 5.555847218501597, 8.32638958991156, 6.13916984900967, 1.1229225747538658, 6.026903323604724, 6.224043416372035, 2.3659782888942793, 1.9255331581006365, 5.965871494758256]",2540162.0
Malcolm Butler,"[7.5175418504888185, 6.48255297788904, 3.8713509398455064, 5.904798380169066, 1.1812352725473079, 1.770651444374983, 2.0629777916718357, 8.054036907451586, 1.8237458344580273, 2.9452289451515563, 1.6158404059595828, 1.767263063041047, 5.008735870354433, 1.5548807846841532, 3.1593203004799673, 2.9760726799842034, 1.27301761036597, 1.8001885443209487, 5.008504938840875, 1.2322346403872864, 8.363041287926869, 3.4619051975155797, 8.335676708870022, 3.124857511604501, 2.1420460296818935, 3.1101754481389046, 2.6704809640178917]",2550613.0
Kevin Byard,"[15.881234668215782, 15.875612406439982, 9.591351065797609, 4.360141424933018, 18.80024615306372, 1.8273204277711406, 16.003173440112658, 6.256294376388592, 9.218847138323305, 17.720608655719143, 11.37853094145752, 11.803476430148969, 13.352403531203885, 15.654789003570693, 13.195130991710016, 5.449727748348245, 15.88524736022415, 14.852680413215557, 9.19400226621053, 18.328714137980196, 7.523339017893646, 7.876184335257875, 4.580533860331032, 8.205665074203385, 8.57777967529538, 15.092870446225302, 4.1962673522973155, 12.706686217130875, 4.7890836597401005, 9.961679785221175, 14.10511465937307, 13.931556360357677]",2555158.0
Jayon Brown,"[10.766886223780594, 9.084409398497897, 8.677752341164567, 12.784394712509517, 3.707194634345028, 8.302579159362404, 5.804052175620567, 4.911438774458671, 3.613470788654224, 8.358428473804599, 3.764117467337603, 4.238692603876008, 12.005245906590906, 5.6581410432496435, 7.052700864596094, 9.768668630248495, 3.5593413600507247, 5.690140383576216, 5.915419547994332, 5.362339510075419, 3.315120175958222, 7.425799242630065, 3.480950763069986, 3.1708351172295277, 4.267707060352465, 6.040718375729675, 13.11077188624472, 3.71522635867475, 12.098230224810907, 10.70589185371373]",2558005.0
Rashaan Evans,"[5.821281373213642, 7.585335540506487, 8.67022932611417, 6.888562302422799, 1.797586691168768, 4.261580650364715, 6.993592463885196, 7.764481499669281, 6.988786469440553, 2.8985736660403663, 4.812470857292585, 3.027312535170889, 8.647091068261245, 2.653734363198307, 5.097565203811055, 4.2141660081578145]",2560718.0
Harold Landry,"[5.042009046252666, 5.4388000819566775, 3.8767636197637887, 5.5176950736067925, 6.5272242060845915, 2.7744628579794712, 3.5441766859143424, 4.513371938052277, 3.692078419804387, 5.666437906981649, 5.39427577441579, 3.5888808988838616, 3.407385456128014, 6.097526588111559, 6.093101149636303, 4.088293652371835, 3.995363984164951, 4.062853223391614, 6.573105446396741, 4.402697025678776, 6.551785200576201, 5.477871029738692, 5.765376446717336, 3.2833050241947794, 5.119966391150554]",2560784.0
Sharif Finch,"[3.9647315276589152, 6.475595073976103, 10.141469601352954, 5.406549574257131, 1.2818701140518982, 2.821002149757328, 5.946299849094607, 4.603290958010351]",2561328.0
Kendrick Lewis,[13.310353244088203],494277.0
LeShaun Sims,[2.1136345199199185],2555551.0
Nick DeLuca,"[7.985390741477708, 4.078954897732491, 4.930077229416504]",2561042.0
Will Compton,"[2.64712660139976, 5.2222933127911935, 6.103235874981967, 8.66848167862461, 6.017597710740067]",2540013.0
Jamal Adams,"[4.423256839143007, 1.7130389121326346, 3.481631833074312, 9.622962912333529, 6.168199999263293, 8.810657103570229, 6.534895485256031, 6.7833301018035765, 1.8853252119492099, 11.773425909626951, 4.275899290887912, 15.75469970452022, 10.761173844749049, 17.24527863789821, 15.48435242498146, 5.355800357510958, 10.721420586771083, 8.301852143169551, 10.949409219448743, 7.435197483499043, 9.094805176418642, 10.969794007776969, 15.784544294147572, 8.248266876606625, 3.1578965572699444, 4.477430431619878, 9.421399645746018, 5.303201930087682, 4.960117137282599, 2.46159398404591, 7.760273083859142, 4.572906437416757]",2557979.0
Buster Skrine,"[3.6437830105019, 6.904075431798761, 4.834973083493291, 6.333654507785741, 5.744027016068927, 8.069850456941875, 3.0263949317399237, 6.9285667469139955, 6.6514781110762655, 2.370455071700898, 4.342065105967534, 6.635923472609994, 9.748468716958424, 4.806973144420664, 5.3001534364752, 7.265203799452894, 2.357718845339694, 1.989109765022507, 2.4791729195954493, 7.588403425366756, 5.245241329308022, 3.9352884717110204, 4.148662667819752, 3.308795456946356, 2.576352397483893, 1.741194666182833, 6.475119068030421, 3.924365397250174]",2495343.0
Trumaine Johnson,"[11.920974539502337, 6.778522194068975, 8.39489077714514, 7.573115934376738, 5.339189092660069, 4.4516909077238305, 1.9047799344170189, 9.211558260850268, 2.6048028192689796, 9.079368975441518, 1.6986364972558237, 11.513486480131814, 5.604490671757262, 4.240862062832027, 9.300006308702125, 1.4197264750037706, 8.28453281861425, 9.8778289186153, 7.871038695264792, 7.64147011418592, 6.814757879108497, 3.0665794125087515, 8.49131314673475, 19.006809645002136, 9.79504435326544, 7.01810547343394, 7.970468035231695, 8.755836870616669, 1.754514474634465, 9.02112615279031, 5.204298029758924, 4.5319439036994105]",2532877.0
Morris Claiborne,"[4.033883435317758, 5.861801953054959, 6.656668348334128, 6.398573407147047, 4.8520696160606125, 6.343731563463746, 7.402988430913277, 7.860615500555424, 7.878636143927253, 4.9085518631783325, 7.916622360464883, 2.6445559743982527, 8.500616500404286, 6.41792727339425, 7.523521781012703, 6.673314385798221, 7.926001687329494, 6.000033473747455, 11.434381659072457, 6.353967066008902, 5.059830441332584, 7.080349483605278, 11.253929401743937, 11.93201732875812, 5.987284730209392, 3.1212616773350472, 6.306067402958805, 5.84716837546151, 5.95761512064399]",2533059.0
Avery Williamson,"[4.331850531386262, 5.159112473209467, 8.35223957738001, 8.71918750254237, 7.032455102199621, 4.037413262216888, 4.456183387492545, 9.405179444938156, 5.642194389837089, 3.6422208703023498, 7.636233271649372, 6.806236416114125, 7.3824037138772045, 7.978282829048355, 8.24199984049665, 5.247039361201859, 3.990879118289317, 6.35642675858754, 5.25446651415729, 6.378153591444001, 6.826823811997787, 8.631930187208178, 3.8536052857083036, 7.317388222254947, 6.544474518333059, 6.064461618829593, 6.168804428658359, 7.493685691746022, 7.696755660253002, 5.337780705268617, 4.359895984268846, 6.977095734975991]",2543597.0
Darryl Roberts,"[14.794676555071034, 19.763375173713154, 19.244013016721286, 10.812772974971287, 19.004074773181504, 16.69389904336958, 17.759240363115264, 21.101719069282133, 10.043140575123958, 10.256331021219736, 21.79650631037325, 18.932143582311387, 10.436152517707557, 16.73709176376328, 12.531837774516523, 22.94945419124151, 12.175667208368017, 24.033042148624197, 14.52507654815453, 14.652261513835011, 19.494744368423294, 17.92097594171256, 8.041428810431299, 12.441018994898757, 21.82823278500083, 23.73299067007489, 14.994681179668431, 11.307614460686215, 18.093142582169484, 19.042936813896954, 17.93498121060717, 16.02788762844301]",2553353.0
Neville Hewitt,"[7.988516104553014, 8.938556376622339, 5.090135463561908, 5.781778108343211, 5.103270241754134, 5.966760112147327, 8.387177232966767, 6.821773663826045, 9.12656555223556, 5.831593527779096, 6.125085349352896, 9.074924595426348, 7.1055703140267035, 3.985155062077813, 9.296686386418864, 4.89794043546302, 3.8093361307318134, 5.710195774681133, 4.841286547730587, 7.3662327907690015, 4.5997693452424695, 3.9581591022751894, 5.528622171520206, 8.100457035292814]",2553657.0
Jordan Jenkins,"[6.151645150056804, 3.5974229374884854, 3.811476578529109, 6.118677845233504, 6.453349490044841, 4.322644336193273, 6.170680190236997, 8.321580362798231, 5.713996660540909, 6.195863262045202, 5.962232563139659, 5.8887752859163225, 5.91328941621642]",2555256.0
Frankie Luvu,"[2.770684753833696, 3.688715860938348, 6.731360664023313, 3.231471361882189, 3.23079980334939, 5.581474648008045, 7.221148731540488, 4.8157488777656186, 5.496934302172092, 6.46052590354137, 5.791226327448698, 9.518546038398863, 7.148769033510726, 4.17720424572135, 5.348857565957272, 4.613035729308066, 3.4867735469836996, 2.0792355002226066, 8.572328630673056, 3.5324761858227154]",2561366.0
Jeremiah Attaochu,[2.701431895637494],2543717.0
Tremaine Edmunds,"[9.953684655846235, 10.388125038026233, 8.241606352135726, 5.173457529194135, 4.206921014046623, 5.312915338932317, 9.19408201608662, 11.190254746229895, 5.115634671987241, 9.43457301898878, 6.691329449813274, 5.0716882672495585, 9.201085222883851, 4.761780156307994, 5.43107394647108, 12.670940260985098, 6.039696695102551, 7.445627779603158, 6.2383779457507105, 8.942784436506397, 6.658537047173938]",2560713.0
Rafael Bush,"[6.183833524134512, 6.308647295972967, 2.306380587939772, 4.509398562873853, 3.784963126261843, 2.8335997117377043, 4.7072758183746775, 3.967309884955923, 2.053576693390587, 3.609215975310262, 8.188384149209014, 4.636886288124193, 1.419406870786418, 1.6813806881310494]",2507817.0
Micah Hyde,"[11.300797289517579, 9.769496881677027, 5.655061889672847, 3.13901831099276, 10.365047378467521, 19.977833310175757, 15.328869964340505, 11.596737426338553, 14.279332075435383, 21.52348243724957, 17.299450328143415, 15.637859809354191, 22.170773040950834, 17.860499286581977, 9.616498317090578, 2.3419666617888466, 14.678533394136519, 6.1018436926331265, 19.346634726494656, 19.31241273497042, 10.371746478022045]",2539240.0
Jordan Poyer,"[13.721667617161769, 20.890514142364278, 13.564906315073022, 6.141196639920866, 4.827796283379202, 9.185166001604921, 12.082964896715229, 12.978815430041655, 13.587874843623457, 11.601503959684827, 5.62029048822097, 15.803284692456458, 10.558635406327888, 5.909163458439706, 12.32022496018433, 2.807195136253727, 14.246608995417347, 14.561400525225952, 6.51240680793241, 2.1693512111269895, 3.552850882570508]",2539290.0
Tre'Davious White,"[5.611352854538511, 3.497799632163394, 2.526986904154402, 7.769521163593418, 1.1353060851925574, 4.461601694173104, 7.338973575165585, 6.395576188182481, 5.655248764876836, 1.5087855897749267, 1.7159813879529975, 5.043618182024043, 1.9347719833820762, 5.161321339278674, 3.081109100194938, 1.8122110072145097, 2.3290891495629618, 8.609104616941083, 3.679305854143525, 4.526126283597986, 1.7610516668028358]",2557867.0
Matt Milano,"[7.249868129428664, 8.877097927241762, 1.500956661429671, 8.463109391378662, 4.551025083514393, 9.722059374195737, 3.260491179746635, 7.770034353397148, 7.06312710601747, 5.058144601459633, 2.2319961887998914, 5.1718749135245545, 3.5705186310876185, 7.5447086165331045, 7.050526445420461, 7.6831739324180335, 5.301714299992002, 4.79498068617337, 8.112544513388897, 4.85007796517224, 2.658775192493427]",2557969.0
Levi Wallace,"[2.954132076175669, 2.7311371060512393, 2.0430736972618417, 3.104206955482769, 6.415286022370303, 1.562734150133361, 3.7601473450317373, 2.320615541986676, 2.769792122988574, 2.546444351613857, 9.1386358203253, 9.43325262036729, 3.391202147711822, 3.986777696519988, 6.1293591307945485, 5.669995024230967, 1.8589371084525366, 6.230789315819784]",2560914.0
Lorenzo Alexander,"[5.278109018215949, 6.307294205889981, 5.818146903655263, 8.984841630158355, 7.249429405862129, 4.5280135433741115, 8.434763421594319, 5.512900424652779, 4.695026771272778, 9.12056161416812, 4.863642369181056]",2506268.0
Kevin Pierre-Louis,"[8.330033062192022, 8.364901139947447, 5.930525892179461, 3.974992649827916, 5.543913442146065, 8.5345577937915, 6.6881438801362085, 4.1093449639041095]",2543563.0
Ryan Lewis,"[7.102245469981453, 1.5013162725368157, 1.6735601954255237]",2559208.0
Rashard Robinson,"[2.3275989106618713, 2.3043696833104486, 1.7804304040004046]",2555546.0
John Johnson,"[9.972866778405011, 13.850486772142986, 16.110523827151194, 9.866189566848469, 20.518416638044044, 14.899847410385268, 8.675434762003869, 10.782819961318786, 20.13429507108411, 3.649873506771406, 3.8147594104299367, 7.8592143025743155, 9.324362852396103, 5.344057473368378, 8.029561625026103, 18.074716932589048, 2.013086774175216, 6.058973715756811, 11.721153783798487, 16.25160965274058]",2558183.0
Aqib Talib,"[13.258397987566736, 6.546396127729822, 8.939705055267762, 3.0285938090282496, 11.161966619170519, 7.478396611146127, 8.930236071518669, 8.971971108998435, 4.464286466728647, 7.321370304878375, 7.968210561937457, 7.139559863618709, 15.534677565809272, 9.615553155565486, 8.043387309893982, 9.469539088348247, 6.989789277955925, 2.0528333385360558, 5.6684562881098595, 9.008453074956199]",1302.0
Mark Barron,"[8.288389284592833, 3.5236485929454595, 9.295875406833243, 6.883329399805476, 6.136863247804193, 7.194935160194473, 7.339808331182607, 4.774322027763893, 6.300948562966104, 8.765768115587958, 7.98475501257951, 8.459905664901552, 7.068434649848935, 6.435777746198179]",2532789.0
Nickell Robey-Coleman,"[7.760337930353455, 5.4679510939561915, 3.700725488434617, 5.917959440505727, 4.293554492402642, 6.339865198899272, 1.5478447967043576, 4.8673641646602235, 5.299033336113373, 3.194018192004909, 4.695665182525222, 7.1797726241149356, 9.240365195429867, 10.123428742648834, 4.103380991609997, 5.807503165118187, 6.6085218591869985, 9.897759349780733, 6.031556314232404]",2540197.0
Lamarcus Joyner,"[19.03396167710939, 11.788035868740021, 10.741446692564093, 5.908452686608949, 12.208824530476514, 4.15716012863174, 17.377686583052576, 21.164714244677906, 13.32795846059675, 16.035700560958443, 12.838201975861564, 8.803298109149225, 19.520144805079788, 19.049708238051515, 21.486608036192486, 8.332118095422988, 15.360791012610342, 18.615225887818173, 16.852477566695686, 14.444362016747112]",2543492.0
Marcus Peters,"[10.774981591781271, 10.905302604606293, 7.816197011067397, 8.638011346231544, 17.561799638780652, 2.026123967343145, 15.719690824713686, 6.211520987722294, 6.215142866185276, 11.253481016739352, 4.9546245219613345, 3.6981746745541866, 9.897157255648281, 7.32514397100304, 9.164457022201677, 9.25560071576103, 7.290173646926674, 9.252479365057624, 2.6960629292855254, 6.320455160353987]",2552488.0
Cory Littleton,"[6.376168540097407, 11.237351915195125, 7.282963230866854, 5.729427713758542, 5.190533223106565, 6.260652741654918, 4.3986786389428225, 6.063045735734297, 3.6232251045944555, 4.232004573256572, 8.815436452660814, 5.4634347042085185, 2.923580535770222, 4.69836001366723, 4.831202369103908, 7.530878892082962, 7.2185521624217195, 3.6063274446982376, 6.124751755671579, 9.061382469750923]",2556593.0
Leonard Floyd,"[3.348915713299063, 9.646115411807756, 6.287189959274041, 1.127079191855552, 2.8742061439493485, 3.5219489696880197, 7.2499505276726595, 5.387185640769884, 5.688418013420179, 7.7981324687387925, 6.0580526093248865, 5.992531692489049, 5.495827936687812, 4.775666292075288, 3.270296017991451, 5.7805118729271125, 4.990455156927127, 3.3117632540146147, 5.442498596344101, 8.460244053372122, 4.070986097407051, 2.9991632352140414, 2.801559584587366, 3.271127309318971, 6.388314463247714, 6.2398111712350275]",2555285.0
Prince Amukamara,"[6.0711202532885515, 1.7888849146122356, 1.2000855045144094, 2.9819279052437158, 1.3699003961465408, 15.001680710617787, 1.1323972227327894, 2.4931781535392354, 9.28657693089204, 1.4657440697236668, 1.424283777958488, 7.374326927909914, 1.284120979761934, 1.992177364493481, 7.69365931015263, 1.457909158342861, 2.350692729102252, 1.1680311699278714, 4.36908338954054, 3.4384189942977064, 10.707121684918212, 6.8933268829736285, 1.4791121844156003, 6.257045887910666, 1.657805720870471, 11.531939578312395, 7.342126298812846, 1.6848674895364464, 6.569914561203221]",2495108.0
Danny Trevathan,"[6.999931464501315, 8.618611376305488, 7.276170503386599, 8.459473660846191, 6.08599198696844, 8.801880326503078, 6.050727030958029, 6.590065292879478, 4.85263976541367, 5.104835005855895, 8.698399218321672, 5.449376350462369, 9.194832331775679, 6.590325632308277, 6.940960178204886, 3.9326136746308613, 6.880906115601794, 6.187975555863657, 4.996100108141219, 5.467116955401116, 6.3973766826119025, 7.423006380493243, 6.866063579739153, 8.255078648583083, 4.722663937138903, 4.77104720039152, 3.343863387681399, 7.220212407000321, 8.457690474935792, 8.546582764468905]",2532961.0
Kyle Fuller,"[4.657219602955541, 4.903255203276809, 1.9084897955240405, 12.666392633539283, 6.541967307702126, 9.259042679515614, 5.926190877630458, 5.850228205353099, 7.988300430892443, 7.430811047501976, 8.030849216286803, 6.922177169384335, 5.609113984013323, 7.315387669778251, 6.667699725489626, 5.779911001532426, 6.284909442449171, 4.069583796321979, 5.573406516396982, 4.9964453135013684, 8.865085225032088, 4.6322836826229326, 14.089181447624064, 7.271562112390642, 2.8103704146496975, 7.521404508247652, 7.259071907375445, 6.114050780285208, 6.598561199243108]",2543681.0
Adrian Amos,"[4.718071858879258, 10.116570390516435, 19.456463212299447, 5.421154228452032, 15.298136493937319, 21.14920191974318, 11.831134708769403, 14.27189224357459, 11.587501846743768, 8.552404955758233, 21.928651135194198, 14.933389224885435, 3.7400723672280476, 17.284088551599098, 18.967760995220424, 14.968733616347189, 13.501027937554642, 10.27459862870987, 15.856336169699416, 15.724889701268788, 9.78573277156418, 13.872605255955436, 4.958954005522656, 4.24361686859897, 11.48714262932613, 16.454434989712745, 16.548984745202876, 14.29959295133831, 18.677910279626904, 12.576462897695833]",2552385.0
Bryce Callahan,"[3.064609339551977, 1.967432160999198, 3.9742349632524063, 2.3313176640483064, 6.5963501019412885, 4.237563733144297]",2553500.0
Eddie Jackson,"[8.28020745532109, 17.327440719031955, 5.381353106071557, 11.1356363459147, 16.89000561247534, 13.868215403240363, 9.467969410799219, 7.944250693088528, 7.547241991855247, 9.41162701458697, 13.596603860750156, 9.042742974500324, 15.748626015703964, 14.202971018456601, 12.457755367604616, 15.88216307647843, 11.876839792031294, 13.96407610049626, 10.189506368491116, 13.65447330393432, 9.645311855875178, 10.788762383519577, 7.8884628859679715, 15.671189935092135, 12.941398157302993, 9.274295902970453, 19.31613161052814, 12.562212387519612, 10.581818639923647, 20.195051143833123]",2558176.0
Roquan Smith,"[4.222485413319724, 8.92917942676619, 9.656853396586135, 8.20655218108214, 8.169916262190025, 4.539741680888215, 7.85152521440128, 4.612662236955799, 6.744462418702974, 8.058576971591773, 4.142472040304854, 7.046383864596899, 2.6615304893576566, 5.419780399443859, 4.985520903392345, 7.541411162023299, 4.3417456942105, 10.652583964359081, 4.675839311317745, 7.343232008542308, 4.19290320550878, 6.603170567082422, 7.075482003676271, 9.476187313321248, 8.962279190798714, 5.561855652557869, 3.86861840902505, 4.8589774674117825, 7.101411262321528]",2560877.0
Marqui Christian,"[14.671778827139365, 7.2861381451977145, 13.185141350324184, 3.4198684636244554, 2.94625127092095, 5.470984372394328]",2556277.0
Samson Ebukam,"[4.384844088523214, 6.968274234665962, 2.1774254537307995, 2.8943907901072845, 5.276276426807828, 5.749121429354321, 6.763507304527894]",2558830.0
Sherrick McManis,"[3.427923949413666, 3.906630584542065, 4.108146779811913, 4.187599321631917, 4.955477620009817, 5.002486543630286, 8.038872587844292, 5.859725376606544, 3.7242721609009557, 3.738884225160337, 4.1703707684374125, 3.780566305399192, 4.0877866024228595, 4.907056594912795, 4.972612461103236, 6.832603310049647, 2.900020734666087]",494289.0
Kevin Toliver,"[10.283676831850897, 2.570473038184481, 6.903497293221705]",2560901.0
Benny Cunningham,[4.4657664167833095],2541544.0
Josh Bellamy,[4.8980362292864035],2535964.0
Daniel Brown,[2.137575658961201],2553900.0
Nick Kwiatkoski,[1.9407111480415795],2555288.0
DeAndre Houston-Carson,[3.0106877334527584],2555381.0
Ben Braunecker,[1.4776400820601727],2556478.0
Tarik Cohen,[48.121976707847104],2558250.0
Isaiah Irving,[1.2325056542625215],2559287.0
Joel Iyiegbuniwe,[1.42540565512696],2560750.0
Aaron Lynch,[4.598195647265379],2543650.0
T.J. Carrie,"[2.530213461797208, 6.862542467471189, 6.211110458546909, 1.9558944709573636, 5.435276199424893, 1.319037598563163, 1.6462813943004806, 4.0151286668209805, 8.483659042113883, 7.993904092963121, 2.47849175230607, 1.5276627582338154, 1.7028154880567339, 7.272446986848518, 8.91316688024075, 6.797555749152896, 2.0530440176986593, 4.523355135964141, 6.844136421958154, 1.916939689304547, 4.330226647177523, 2.431310684384008, 5.456486205384809, 6.955810284129024, 11.556827926389595, 1.7061792953601578, 6.562910832887521, 6.280976347518445, 4.01480624039374, 6.083493925276927, 9.544561385569473, 3.620129266037661, 1.5909352013445601, 1.585083824632063]",2550164.0
Jamie Collins,"[8.992740795471333, 4.606758747630661, 6.990132304264567, 10.974923121636179, 7.99176434233934, 7.018317250016923, 8.965500535029882, 7.700747914268622, 6.651984804876407, 5.418679369861585, 4.610896888620032, 6.9617243243248925, 8.205425007414545, 7.942301142446703, 9.37028674747288, 6.211143013663701, 6.477645311589653, 5.649366757467023, 7.012652648838286, 5.919985410944055, 3.583645130748153, 11.304490332233016, 4.8759446705241425, 8.17820313196319, 9.15284822659634, 4.592495100777301, 9.489339413509692, 3.364722375267973, 3.6208553272967685, 8.208730808953034, 8.56876786705979, 5.74460005095128, 8.773249454811344, 6.52439553709918]",2539311.0
Terrance Mitchell,"[4.177496361575537, 8.138265791436533, 8.317834796761247, 9.188570388363136, 8.09322928933786, 2.6251572876533906, 2.0245245395594282, 10.600922143133717, 8.460221201792555, 5.402859338422337, 4.11979745475164, 7.917281344085871, 1.604278287823582, 9.922625279948347, 16.051020726249817, 8.026645318497245, 26.106908683760782, 11.022542447311686, 6.67555191937514, 8.745594864244904, 9.03296643165585, 9.981671966485875, 10.205265445443715, 8.72182453535939, 10.843104677768448, 6.860845311245667, 7.952302248799027, 5.731543558557472, 5.452624060464918, 9.545784061904893, 1.5884803719270246, 3.008616176461755, 2.36943559408101]",2543637.0
Damarious Randall,"[15.056844011502195, 11.492117000564773, 13.540393340003654, 3.8613953264406926, 15.949894838553812, 6.00553750958299, 18.1186903983174, 16.906153300729954, 21.25137818803222, 3.933527065972087, 16.191790746554936, 21.180362899029713, 17.746164705489907, 14.433341998746007, 14.278647791533189, 13.272597557670442, 40.75144253385075, 17.721998070909976, 11.606987267591387, 18.696564182753498, 8.603665896027264, 16.47064017007694, 18.24671020318608, 18.249360255979315, 15.555354797573823, 16.342195795529253, 19.941956799526594, 16.992089370383205, 11.763098679039498, 17.919187326684558, 18.523501304483492, 18.526375561850617, 16.867979487466098, 7.129193909562526]",2552389.0
