name,coverage,nFlId
Fabian Moreau,"[1.9446581468446067, 1.6301868270215663, 5.573687373057913, 7.027433047234921, 3.5877057621444854, 6.604354471416831, 5.39678475790223, 7.0071775293986525, 4.150410563758577, 7.253819067660286, 1.9468022219581496, 2.6419539862118, 6.099908938664241, 6.0676969921446045, 2.6585193658682202, 3.127052032429545, 1.8141188801042887, 2.287962848326559]",2558136.0
Josh Harvey-Clemons,"[7.807065422180422, 6.6824262141744075, 6.830027225977964, 4.272631494376399, 4.276079431449735, 2.7681251855729276, 5.441737607699563, 4.1272433738351015]",2557880.0
Shaun Dion Hamilton,"[6.967540849115485, 4.996481893282341]",2561003.0
Cassanova McKinzy,"[5.4528101718608655, 6.113143110801952]",2556614.0
Ryan Anderson,"[6.061720058783796, 3.3672633560017484, 6.326603721340553]",2557853.0
Chidobe Awuzie,"[6.463516222568069, 9.6471532732539, 6.868059504502237, 6.248563018928567, 8.9205616361064, 5.80944901933852, 4.723736599496418, 2.524049651956866, 3.582181078542874, 2.9889730320207026, 8.204963642361637, 4.167707845087366, 1.4898155989352535, 2.0304829760765686, 5.693555389336677, 6.919231026851675, 3.232694960139468, 9.764421429707568, 2.126338132723247, 3.113636399917094, 5.452873167672207, 6.069213299728866, 4.443752907070092, 1.7419216584210002, 4.428607025262553, 1.986158157592254, 2.1038759194617715]",2557840.0
Jeff Heath,"[4.342592074720371, 3.579925745157791, 19.490476747125683, 2.908814703685555, 13.047240410218246, 1.5874893835538195, 4.290442533704094, 15.590436952026172, 14.568934553688798, 16.076224901111765, 8.323535629770749, 6.414039339042063, 2.0385269327922892, 14.55737766773719, 15.07340696438174, 12.455840284396894, 14.07326336266607, 13.38432002629451, 1.4686324080278546, 14.22148204605489, 9.868894925683858, 13.010515314744937, 18.821160649740165, 14.365555643376226, 16.371737547558364, 10.468254952786069, 14.768568883154149]",2541832.0
Byron Jones,"[3.204594219317825, 8.373325500037886, 1.8508355639577199, 6.524541891909165, 2.752123046767912, 1.6430817551975003, 9.738886020360356, 4.575906281821919, 1.7215423493957862, 3.8810490282294623, 8.07510713582006, 7.812228221026688, 3.247420750305405, 2.1115639040388436, 2.643244861450696, 2.0393340840037872, 7.103850582479045, 7.13989549069278, 2.3195561225217123, 1.4914012787680089, 2.13719602102296, 5.761451188809072, 4.827416506655258, 2.2857533951947593, 4.125382165442581, 2.0458620047160876, 4.180392984755864]",2552568.0
Damien Wilson,"[8.64719954735458, 5.060477589803229, 4.231598546121136, 3.919047194072534, 9.719834167469209, 6.559628856684224]",2552686.0
Jaylon Smith,"[8.603497578647264, 8.026490915473568, 5.5452847807925, 6.261530988850358, 6.8026334120519705, 6.502318864678596, 8.858315008069662, 2.93006492833706, 4.654174290856392, 6.853476115993861, 6.536234299690196, 9.410463336895903, 7.412496487277904, 5.678857046923173, 10.323520119034256, 5.084872420419312, 8.030296986572527, 6.538058844154458, 5.075949358819655, 5.399867855309884, 6.10944082476468, 12.265530858607617, 9.779324857074933, 7.279216614725044, 14.242152658740075, 7.500726508945761, 7.2813069821909995]",2555310.0
Xavier Woods,"[16.42753461849219, 15.953591384335022, 6.240849484376898, 12.535744904035647, 12.500500375344574, 14.705466281679923, 17.093095313056708, 5.6142481323286875, 8.56878005014319, 17.074466712080387, 13.075259309075282, 15.496678996175302, 13.886601626881644, 16.940835269681735, 8.167281639296784, 10.148942270722555, 14.36271680514467, 11.080930844763992, 8.916768271927989, 12.089597656499862, 12.459861431831682, 13.507830924066099, 18.329465934644546, 15.010484104189405, 13.826193569767053, 19.043742044129047, 13.830945472423057]",2558159.0
Leighton Vander Esch,"[7.29808919939401, 8.272176563062494, 8.76111735622983, 7.7023083224176245, 5.568122082094757, 9.169529894190418, 6.25286633638533, 6.430107732860195, 10.614777621561986, 6.224883868741486, 10.382904719912048, 5.207307999225759, 5.244008384992707, 5.509236641362752, 4.183935538718598, 10.242576444103618, 6.247844154708905, 6.096162143636053, 7.571781502393511, 8.23515970529098, 9.031571295896615, 6.731099237177641, 4.9119035918170795, 8.843398009065, 11.940680015868038, 9.04113925377413, 9.012341514106552]",2560908.0
Anthony Brown,"[4.022248351789346, 6.226401669967063, 8.660919914527152, 4.312867751025632, 5.008541565972246, 5.698090308951766, 4.281978274237186, 3.5593265899688147, 1.3397452451203866, 3.591584822577442, 2.480022853980694, 5.969937239164338, 1.4390148856907843, 3.9122941539699734, 7.819738328856127, 6.882983569337924, 4.487089278051262, 4.637029616318908, 6.749506908211332, 5.704456778724238, 4.18592658754798]",2555531.0
Deshazor Everett,"[5.260757740680258, 4.672554849819088]",2553710.0
Desmond Trufant,"[10.439676664315678, 2.223155325910239, 6.269628886056761, 7.601074806879051, 1.365751140671484, 5.87934507170278, 18.576209430343294, 7.330718466715085, 5.513006772043416, 2.29436152963474, 1.1220284173002126, 9.036521086460608, 8.155648244207482, 4.933131485500292, 10.784609564371028, 2.0122611639335255, 9.625905459599583, 6.796121765475546, 5.740434098174769, 3.439401474772837, 5.6085364398905675]",2539334.0
Robert Alford,"[8.753504238939223, 1.9955828277633132, 7.4962825364583034, 5.423362222474105, 1.4706524202119158, 2.9957287642368606, 9.622326306681646, 7.044108337193866, 9.306286617198548, 1.3002929668793703, 3.132494142467302, 5.917715688002093, 1.4681230118050688, 6.099844494725381, 2.363010575964328, 6.465701974819415, 5.361594262491775, 1.469992336122907, 10.933950051731951, 3.6829839822608923, 2.763248015861169]",2539653.0
Jordan Richards,"[5.166472362271233, 4.748057314604105, 3.40571031344651, 3.10598072658658, 3.791132837604128, 3.4082840782140322, 6.121223128278065, 2.2150026391469324]",2552392.0
De'Vondre Campbell,"[4.209445136828427, 6.312786992884571, 4.592498104697462, 9.813162992714794, 5.1475781025532354, 5.04527175085476, 3.487143596528955, 5.36856300969207, 6.556861024838815, 6.235557899588251, 5.75526612583461, 1.3802163481734864, 2.4148127680638924, 4.789511586257294, 4.582683790690308, 5.655052739621846]",2555255.0
Duke Riley,"[5.382199318524058, 6.2044328721526165, 6.605085378574969, 4.9288531333253855, 3.359676671331132, 6.722812092783506, 8.13062266101558, 4.7950714317869965, 6.390598491363794, 6.508784399767433, 2.0078844685085193]",2557967.0
Damontae Kazee,"[14.249395293968231, 16.2530575482296, 5.972864608550443, 14.265590906700277, 14.253287163004067, 11.106224879552942, 11.977014846317566, 11.55468728794229, 18.732838969760003, 14.242719788253636, 9.271305141839663, 11.884883604148714, 15.430286329709629, 12.234904254460874, 14.226986422526691, 15.613831786876885, 11.499054102283612, 14.389535458779044, 9.965345197450038, 8.891299019200789, 8.567034099399416]",2558184.0
Foye Oluokun,"[10.431988434189622, 5.823673133277979, 7.879017612992324, 3.7177283426946883, 10.766523519221803, 10.199313437115599, 1.5140751058136017, 4.245203066860336, 8.958590391319001, 7.699391174717764, 8.910929982515128, 5.7199050682414105, 3.0424614307940403]",2561132.0
Vic Beasley,"[5.25173084718283, 4.138687101038805, 5.117267355704586, 1.8401616395901577, 3.2834005100133488, 1.2665589867920917, 5.314151698676853, 5.662067647904831, 4.883861661522974, 5.63055582672914, 1.081420617758034, 5.8424341239990545, 5.800906088219291, 2.499758974868363]",2552301.0
Brian Poole,"[1.4181403435686448, 3.592428291549842, 5.310949069654952, 10.244611542351775, 2.324140276314423, 4.990905262512433, 3.662538812950349, 2.5086555937688653, 2.574031268723318, 3.805711328751122, 4.360635067488865, 3.488318500451306, 4.9493553186861154, 4.362230176442771, 5.098271312338532, 3.6221323036518682]",2556445.0
Sharrod Neasman,"[8.938057985502471, 7.27488180184788, 9.301675988398303, 10.339259805208437, 6.116648794013156, 3.8122844431883562, 12.80532905840436, 2.3795420585587923, 2.3196839156333184, 6.359505689406095, 2.6526209453466096, 1.3510076200365426, 5.172831609754192]",2556443.0
Eli Apple,"[3.4897356659944094, 1.65809984170138, 1.468251512796482, 6.578854269321579, 3.393373912263849, 11.059086930239467, 6.3625416222109035, 1.2724332452565432, 1.293065824651532, 3.099351517456708, 11.431364546931299, 1.9406399138494441, 1.9445111373026536, 3.890966384045213, 8.10447996425424, 12.855076301031216, 4.6968436701386, 11.536172616946901, 3.222350210808773, 1.3621934076060558, 5.682430183424307, 3.2924658535009863, 1.2904990973822499, 1.665657829734162, 1.4785405783511856, 1.2828938509899785, 16.407231581039404, 1.7671673039344555, 8.814276985364543, 7.559868212173801, 8.113711359052177, 7.97305138263563, 8.035722707845093, 1.5527404644977731, 10.658158216910468, 6.281910461430257, 5.9203551644559, 1.4288562281121666, 2.839913743215914, 3.148707799809231, 2.5262787025467204]",2555277.0
Demario Davis,"[8.324447531908902, 5.8124225656698325, 5.728870255318027, 8.53616840945119, 2.8221812818347676, 7.235629206200973, 4.519131054957561, 5.649433650440007, 8.814546132972964, 7.828642117941273, 6.375675435942655, 6.774563653234847, 5.910574314737957, 9.783736658682383, 4.397256911224625, 5.928557811161726, 7.444826727007541, 5.258314886282844, 6.734644789330627, 3.7197125791357797, 4.887511956966098, 3.875882569195776, 7.527429594650042, 6.248578479097018, 6.551719010199834, 6.107169612885835, 10.067707613246158, 5.603354955217733, 11.002596154488131, 5.349676313176947, 8.677688912949014, 10.72398296957994, 5.166124808662261, 4.272628696627961, 9.244587361311185, 5.288495993245632, 6.825710148293794, 6.060668343221065, 9.990676981780068, 4.142182352164085, 4.677766873615516]",2533008.0
A.J. Klein,"[9.187153308836367, 5.105907905792994, 4.130286839038563, 9.529114214632177, 5.115872428544681, 5.931658537217644, 4.4319153632583195, 11.435888236859322, 6.439744018533809, 5.909508790292634, 7.640920404373845, 5.388451114291794, 4.337910750347724, 6.264749129955485, 7.256245702430996]",2539982.0
P.J. Williams,"[2.540921593898532, 6.350339092153117, 1.0393724120240442, 2.898431817153166, 3.6058636859797524, 1.3767111555764957, 6.059321952057595, 2.5421471211668343, 9.083136384665728, 8.763005278844595, 4.035371970247083, 3.039497265768763, 5.337988560191822, 7.445761164776624, 3.783378900689305, 1.2979002638706, 9.503507518273159, 3.0604012978041073, 2.4692267590177517, 1.1283844855465452, 6.225657467262922, 4.31725337505255, 3.6653344108718877, 4.800987952478714, 4.512608340895921, 7.601689776184646, 4.197953582698146, 0.878885435025319, 5.273827577349659, 7.011355881037813, 4.037216494431598, 6.284487802718636, 4.801132078778995, 1.371457438398208, 7.245599597133779]",2552484.0
Vonn Bell,"[10.68320962930339, 2.64401533722135, 13.135413966908791, 1.5084630548980544, 17.625071624487706, 7.9635130619253305, 4.393980788265956, 9.568152817231603, 13.96748052706848, 12.968133640197994, 11.237443415333377, 2.6555727686610275, 22.18750031545571, 4.602909096263399, 5.108666693914016, 1.5404856231730077, 4.6214752947439495, 12.372910192670627, 2.412493944069866, 12.265983085443661, 3.052449716923847, 5.211086442683621, 10.99279491706603, 8.531809127069168, 7.7089964075073025, 9.855229167222854, 13.137557828769085, 10.696561143046678, 14.07429532781616, 17.935777987774145, 3.7258976924364564, 4.790774997955633, 4.342024617250453, 5.833835562581427, 15.740895609811872, 12.512145747481089, 19.33278876225649, 3.9341002231835045, 2.2533202540136905]",2555530.0
Marshon Lattimore,"[5.144412500417919, 4.333156563445746, 5.723469196921592, 1.5701795652898234, 6.23211766381589, 2.5433473327244616, 7.918791396416898, 1.394411801131179, 4.7571970803934, 3.949255845830833, 5.580367803283157, 8.142498195186821, 5.832782424595262, 1.5442066167015371, 8.747796668942769, 6.088409242553004, 6.460607554576458, 6.262883038499808, 6.893533491265958, 1.1730665029274894, 6.163940232896922, 3.7998404649367163, 6.054781729062462, 1.6222362687703584, 3.1657466212594434, 5.224535602670804, 7.651222283953897, 7.319800223263069, 8.370602829183099, 8.02263703255618, 7.088320653284619, 8.02629330153204, 3.5418869106598994, 5.433142517807744, 7.3880732144236525, 5.085505587600787, 7.854841940732939, 5.897315313466563, 2.214385266055469, 1.4795497343327766, 1.4277737313723953]",2558061.0
Marcus Williams,"[21.310140582322955, 17.64304222924229, 17.541482637418095, 20.13915702515816, 13.44840284338052, 21.04471890995441, 17.10469857981954, 18.49008064622919, 18.026808419237845, 24.98594337169759, 12.690312366414297, 19.73958084080393, 19.885120150468527, 17.559521940150713, 17.30359485435628, 18.1965821988442, 18.658482974728322, 21.79813520073571, 13.274604042225102, 18.42107053950312, 6.943005873342231, 18.380996533439273, 13.035948893626204, 3.448585714839128, 5.15875224836652, 15.481708503382047, 19.920947897636527, 17.408419172509795, 17.558254907913128, 21.747945832241847, 17.376736780785517, 22.429444767229516, 17.53884804151082, 18.413340859453776, 22.72106430268198, 20.35156896121892, 11.007173595414544, 18.716764152613834, 16.30923520382609, 8.806580384032706, 6.415234442758479]",2558847.0
Alex Anzalone,"[5.0308417017190745, 9.390142788064344, 4.0390964141723416, 7.099040401230384, 7.9298020575335935, 6.358519985606538, 7.714501807266305, 6.5342508828801735, 7.503423800567096, 3.926167729304301, 5.594099000930497, 3.839617943285974, 3.577181377729528, 10.70771231460436, 5.427681524022889, 6.0747869603496, 5.376020106804975, 8.597265288035809, 6.618183015385134, 8.954560843237983, 7.276682377859378, 6.202213167578786, 4.775010528339395, 7.928606992472852, 5.042586011771633, 3.387190532284332, 6.036321171059881, 6.26725316443646, 3.8593727411466623]",2558163.0
Kurt Coleman,"[6.601499630997153, 11.221923193584452, 4.231441457569901, 5.882227139224313, 5.954719740219164]",494261.0
Bruce Carter,"[4.325049161164661, 7.000985985388744, 8.1263657790436, 4.68070584986272]",2495136.0
Kemal Ishmael,[4.328064277016572],2541431.0
Isaiah Oliver,"[7.872045630800757, 6.75090417130776]",2560830.0
Josh Robinson,"[2.582993993462305, 2.8838549968891622]",2533542.0
Za'Darius Smith,"[4.168472440519201, 7.510070452057836, 2.145075751519719, 3.3887918740184713, 4.0422994202693845, 4.662300854426088, 4.981332326651689, 3.8292294424402327, 4.46750140439948, 4.600233441278087, 4.14826043642659, 8.227105022622244, 5.85794463653858, 5.2631712352812645, 5.855748749163478, 5.2151547879723905]",2552279.0
