name,coverage,nFlId
Jordan Richards,"[4.348912865354616, 8.202588763872473, 7.161099865218174, 5.77163765189425, 15.43305381533532, 4.845640747994847, 6.569755913642712, 1.692666600315768, 5.570469557507557, 7.705518480193899, 9.50297141645535, 13.213209658803251, 13.026218773217995, 11.97044317425752, 1.7790267208526334, 1.7198301326917478, 8.068657976341209, 9.740597680613103, 10.67618474824304, 6.5875245854384, 3.9819265655291143, 4.4174547223226535, 6.3377820792625315, 12.89721001070221, 5.658021770072278, 1.5029712816327976, 10.518188163274337, 9.054235313415338, 14.717598582712272, 13.22147118470196, 2.6933730884372817, 11.748159860384728, 14.479499114278008, 8.902487629047519, 16.813371444612258]",2552392.0
Desmond Trufant,"[2.0712690531033404, 9.591703606795013, 1.8070178543756537, 10.299567312394597, 1.8729397305794402, 10.778743956192544, 1.5722144131953462, 1.81985077105238, 5.168304937429363, 1.660560747972177, 9.544540238577623, 5.3595185360437725, 1.947204274964543, 6.217390368282327, 2.8005247614552586, 4.253752398277371, 8.254271109269652, 8.442131082756484, 6.167890959908514, 3.04324804812575, 1.5425433524179852, 8.087746792225623, 1.6857209185905961, 2.230519496729972, 6.910716024818388, 1.9245551874682716, 8.164764815292838, 10.620843108990375, 1.5178693241880048, 1.804450900272993, 2.3426819567359614, 1.6646297897773692, 2.1864946071142577, 6.918840708776923, 1.5652438720306419]",2539334.0
Robert Alford,"[11.409203757731028, 1.2753162061070045, 2.6311089214501133, 8.35014270488667, 1.2619600802295934, 3.4314699019591237, 5.997545878684423, 4.192433103690172, 4.966924830853508, 2.007516124048906, 1.783647504468156, 1.3891814804612381, 1.4521942497663343, 1.423817557078405, 2.5629909384889213, 1.5448199405616612, 13.708843590131979, 9.289011710619299, 5.7929835163020025, 1.3922993439765707, 2.2706886258244943, 3.1656938158930017, 1.426269873867854, 1.4093735160410523, 8.72219278772823, 1.2847324052293436, 2.034692647250959, 1.5997012570860394, 1.7210626805615885, 2.1094449320205153, 1.4572898579159912, 1.995363770989754, 2.0512293411023013, 4.502917369366715, 2.1620600685906677]",2539653.0
Vic Beasley,"[1.1608745818292663, 4.1059334681956114, 5.363988316373924, 4.037799532287706, 5.394447958665664, 4.91998721155968, 4.9490441448705775, 4.259592462115496, 4.8748373571436385, 5.321560961833138, 5.556510267336494, 6.556436479370431, 4.087399914540617, 5.676247715196479, 3.8567591506315826, 4.005671448471311, 5.101315439616454, 6.842938142912929, 5.426190565163501, 5.462327632208047, 5.508067482329683, 8.945510600880514, 3.1203448876797415, 2.6258878863203705, 5.164132246309873, 3.9590249998912013]",2552301.0
De'Vondre Campbell,"[4.94375784673555, 6.279130193006947, 3.2875985593783845, 5.19764902492681, 1.29716787127046, 2.5837920968247063, 4.5116070476673436, 3.6768276683548975, 1.6044686364220524, 7.716778231307987, 1.488796595751302, 1.647237232125047, 1.2499016848781597, 6.541517526001823, 6.841786191824586, 4.182557689500729, 5.586558666434712, 6.152482149887879, 4.336370606257358, 2.598280583371648, 8.722030794231218, 1.0546937131052125, 1.4143833370649361, 2.9187770762880096, 1.4037137486899431, 1.852637648599142, 7.75302036315132, 1.1529218295736436]",2555255.0
Brian Poole,"[6.69346047296956, 6.530037285263629, 7.488670260293791, 5.3927967222481, 2.06023485008886, 3.978890473882164, 3.0743293650917796, 4.745482747260434, 5.141815531031729, 1.6821293796248307, 1.5808755113468065, 4.469858403961919, 4.1740665687870315, 7.1555645253238405, 5.037334229606391, 5.6881983176281095, 6.793328895231912, 4.66439299366238, 5.2371386902313235, 4.276855548376817, 5.866491560598168, 3.685459880734771, 5.568245484852544, 3.934088455945392, 3.511054487722171, 1.8076811228179004, 3.0160344543613378, 4.3862937553494294, 1.8803352748964428, 6.2958760395635815, 1.8698241016940302]",2556445.0
Duke Riley,"[6.075450097068253, 3.9331937694507677, 5.613665996291091, 6.189268426948938, 7.31987190418954, 6.066764803601402, 6.118624193194312, 7.2105147275241, 6.18061704233487, 5.320420647787835, 4.30701985075287, 6.625278165390142, 6.349546257243506, 7.398900862945362]",2557967.0
Damontae Kazee,"[19.378144342468023, 16.63655826129343, 16.907598592753626, 12.595884096973188, 12.542534985574513, 15.929898712162101, 19.199926180221638, 14.878784425621326, 17.2184906825559, 22.20778205022067, 17.650924118672755, 14.61839671948736, 20.129747904879395, 12.55265219837778, 19.82348226903291, 23.230275911658172, 15.551979238554512, 14.101286238646898, 17.925002610035552, 22.150173274567297, 22.2639867121956, 13.192397552703232, 23.12613924438151, 15.70920195435001, 18.46186153488628, 15.70884854242597, 14.563614344321943, 13.60410053836491, 15.396608987289117, 15.201990133191236, 4.851693811819546, 24.081130763250442, 16.63362321265859, 20.47601440653575, 13.653533361695862]",2558184.0
Lavonte David,"[3.488004737927848, 1.8601503568281774, 4.786206094977743, 6.14684357299962, 6.93539247299941, 4.596784560821742, 5.884610416940677, 4.8808937427679595, 4.881559172962825, 5.534728395058741, 6.118835587540255, 4.458875407342557, 5.270995916159664, 5.151436930040984, 4.277549592976006, 1.582204957953747, 2.8957298821078847, 2.1711579265023757, 5.359121618607557, 3.7757608001280865, 2.0537660938131936, 6.591821603055606, 2.9318570485794355, 6.107536682164814, 6.605117227142919, 4.811474568185073, 3.8215535423174307, 5.911498881806234, 3.9738962279139067, 5.1635047885511245, 3.870919631735406, 6.845155942430798, 8.97016862752434, 1.835092867355057, 5.122199375948998]",2532828.0
Brent Grimes,"[11.26322976443996, 6.301728697368065, 7.101917052187432, 8.589194644826769, 18.85480375987079, 4.669122399272573, 7.72625352524119, 5.912520295470319, 4.121114337649337, 5.9773034702002565, 5.466516053010333, 4.902778070313923, 7.090938196026443, 1.8664081671577593, 1.273019683996851, 3.8035712360084335, 3.679024705409745, 4.64931165601972, 8.58413820323925, 6.1892286561141505, 2.6949244702972175, 5.624269630525967, 7.059670174764103, 8.940701850447489, 1.8034732678970307, 1.3440813386631827, 4.138633914488816, 5.7896693177068554, 6.697779023889744, 5.763540975314781, 6.215431061872447, 6.798295271444537, 4.958604843289138, 4.11049422577668, 2.396289427069419]",2506861.0
Kwon Alexander,"[5.169820214066298, 6.150505403369515, 5.910082784323662, 6.69236782892556, 5.719104221171236, 4.014509743372266, 4.822807494760532, 7.574889275855874, 12.748542423952884, 3.9092961639552177, 3.2904477330866015, 6.028503583760638, 2.89484516815554, 3.473107698519872, 1.2083163637396657, 5.2838886158860054, 6.286381203710332, 8.973889996767037, 7.577267836129611, 6.9598239934003345, 6.6229900000423125, 10.052173553722707, 4.857786843803537, 9.839259671472668, 7.272259336809959, 7.113349899829527, 7.3181474182103186, 6.41851679117013, 5.974027774435997, 6.524065321849103, 4.403808243036735, 5.383466801120476, 3.7110404814202167, 3.13123860997731, 3.4621602540036513]",2552592.0
Ryan Smith,"[9.634215221918943, 8.258449656535344, 9.997929486863487, 13.033024973295964, 2.0933850048480065, 4.524005993575064, 8.41509705547067, 2.3622496789085736, 3.628356269424283, 9.042295104020694, 3.049685170027121, 6.0789056851582135, 2.2150891731691265, 6.36958336673094, 5.73827149909775, 5.234054541425617, 7.583918764172592, 6.324741256627176, 6.782183666943236, 9.643402349072426, 6.89316677862258, 7.745194422344267, 9.722442513057452, 10.183632756467158, 1.6275892540442731, 3.1626330037015093, 1.2297471547820968, 8.839464560179307, 8.458115670205673, 2.2321148066443692]",2555552.0
Justin Evans,"[11.585308861566524, 20.31980882452117, 6.442468958540048, 8.529384557306964, 10.617733170537978, 17.90969904122613, 15.323821676615061, 18.500537605649384, 19.384279385101575, 4.631350976540741, 15.616505274641117, 9.364255968627992, 10.165076805711879, 4.884161218647014, 20.067442179825175, 5.913688204034628, 11.383668771208605, 15.36047933757522, 7.5622788474245315, 10.596793506215192, 8.647513657046153, 6.490386278676189, 6.767927194254892, 16.37155568413883, 5.281953785899813, 18.559406811855084, 5.064351116994972, 5.878089725802181, 10.29750522176321, 8.924787220070296, 5.961250046535636, 4.3133527745256135, 4.717002524475444, 21.973461254539725, 17.44166578094881]",2557945.0
M.J. Stewart,"[2.818364200593267, 3.2502437687429993, 1.649626656283177, 6.646384797677487, 2.73739718783751, 5.081897953344721, 3.0774924981322935, 1.5062432188089554, 4.522035002251322, 3.3436028576210663, 7.361948334919693, 2.4355045508505935, 2.971862887309036, 4.297871130159545, 2.729027446048136, 1.5121021497268192, 1.107636941815474, 3.94538244413822, 5.188085203645409, 3.270499922196764, 1.8865623731291115, 8.20006838163666, 1.0581581475913175, 7.51540167666614]",2560884.0
Jordan Whitehead,"[12.106055713102373, 4.479201501041263, 20.394470115999464, 19.566544658799383, 13.366074558621175, 10.300710595028974, 10.296035477699721, 9.963801533397017, 17.90542326049062, 17.267289972560384, 15.089815949773364, 10.51043667331705, 9.062118764263117, 17.661569468888818, 9.07853001694712, 5.410434574478448, 9.904700661929668, 19.20347182539989, 17.542042000956425, 21.829069989134787, 18.199730837515308, 18.65171676493438, 20.128704118484837, 13.263094873607699, 21.692604926592377, 8.085027207086938, 19.609758794440673, 17.25243087801777, 17.039536763684982, 8.223230088319532, 1.2960718971306726, 15.702352574381598, 20.03160402859829, 7.70218240123806, 15.092222080142285]",2560930.0
Adarius Taylor,"[7.109857042875955, 5.532061064901575, 8.05793568982169, 4.6184558796631565, 5.225315803632828, 6.065143959484329, 1.4901201555798362, 8.014140978582356, 2.710132427564136, 6.636046688635952, 3.7365201291835106, 5.3672763112132005, 1.769004422324852, 7.828878959344118]",2550565.0
Foye Oluokun,"[9.53861807691956, 2.434395336233643, 6.35768721814714, 5.323503634580878, 5.767191254637497, 5.550864302967008, 4.491499011411779, 10.397704021776404, 7.348922101376785, 8.93328656706646, 4.896685985335, 8.354691406235045, 6.482624782816582, 10.541827296306739, 2.385040459615189, 6.114790132141198, 9.445045270127824, 5.394909843527267, 5.264909587944292, 9.690461070511166, 6.1580634718322935]",2561132.0
Kemal Ishmael,"[6.131613390063398, 9.31729015519609, 4.761021083218834]",2541431.0
Andrew Adams,"[15.82341417847069, 2.265417687260838, 3.9410473324025266]",2556456.0
Bruce Carter,"[3.21399894715965, 5.3026968876745375, 3.737683976260042, 6.346706187568523, 4.90182971242658, 9.745011467573368, 7.676507246681366, 5.520091277255296]",2495136.0
Javien Elliott,"[2.2343186439731797, 2.8143200237464554]",2556934.0
Vontaze Burfict,"[2.7060978223061247, 4.38839835434973, 2.8272504077834677, 0.9694877340217601, 4.5870350428450335, 6.971388120322095, 5.573907877128293, 6.578790702994652, 5.872012513582998, 6.659567726166554, 6.131959271147369, 6.949460932635517, 4.958239859704643, 4.056095286835403, 5.0892277957228576, 3.7281882815146528, 3.976989844663363, 4.640048253400393, 3.7744967419058586, 5.92381658615918, 5.980643638166899, 6.921020336621515, 12.12066204257382, 5.011947215379479, 4.05176323820814, 3.628213991721118, 7.6410961029138535, 3.91873151275661, 5.711286990176212, 6.239488722960979, 6.368400270013373, 5.58817022398788, 7.330315888788579, 5.773855684802803, 6.539298463346083, 2.15832569801132, 8.426381543954054, 7.503237052519304]",2533058.0
Dre Kirkpatrick,"[10.897729252731558, 13.896199045979973, 1.9436950012191072, 2.8449774454732815, 1.25455277702311, 4.596599735592405, 4.394741838895665, 2.6848188551995205, 1.518906883658844, 1.5917176412850702, 4.450210440785807, 1.2493139232890522, 4.262866870413038, 1.7887583239642324, 4.754590910049059, 1.1754837364354502, 7.3121198563841725, 1.0589187494244432, 1.4349383341047053, 7.422951270002663, 6.845805675676753, 3.3776762364114767, 5.087127041086053, 6.849922977761349, 5.671922803837052, 10.880004395300928, 1.279912957074167, 2.3470040293943444, 1.3792517039144463, 1.493397298233847, 1.5926459779907856, 4.498609688056297, 5.527375195055167, 2.5297859669306306, 3.8808207960837264, 1.9361842534899192, 1.878150619338, 1.6931187429633474, 2.0208290090844363, 1.5585104101039708, 2.5369391842521942]",2533060.0
Shawn Williams,"[11.19444708330391, 5.771169789105779, 7.334627069878428, 5.104811588823419, 15.706699803698832, 10.533832409182601, 14.485587242718518, 8.796405063307143, 6.00709979765938, 9.48822144928489, 11.261909347120671, 13.866798059920459, 10.3632799776123, 10.340552118334719, 7.225509060830379, 5.8666128161275966, 15.10075685966475, 10.065427905578401, 17.654580757239945, 7.20287892372646, 4.806510091507449, 13.14372190477705, 11.768680203145017]",2539233.0
Preston Brown,"[4.615228630675262, 6.523305596839755, 4.5779234326338285, 7.817715139023935, 2.4471099718412117, 12.626346164921914, 5.681342946069085, 4.7896256009433475, 8.233465222892653, 5.189573382170817, 4.47843849122752, 6.125390314423959, 6.443398295345193, 4.909596323771341, 10.746690164611989, 11.093403657325927, 6.4669267437121345, 6.67927388908404, 7.369798267662801]",2543814.0
Nick Vigil,"[2.499456077922316, 7.35423704410017, 5.87720794379437, 6.787506098656562, 3.144663808078789, 2.8012195485618934, 10.01053183525333, 8.584437129860117]",2555528.0
William Jackson,"[1.7450701062394107, 9.407166546232714, 8.306204678224503, 1.5576316910093178, 1.5798568075968127, 2.483769042128962, 2.7817256971679454, 1.9962395716089436, 8.486564095571602, 5.778450727404039, 3.7602860870702433, 1.2476270800973597, 1.4706349195745088, 1.6711332170862536, 4.982638439592004, 15.328082660685935, 4.910121177311847, 1.2176988824957846, 10.07974049846658, 7.94108964175379, 8.357787225414512, 3.967505278642446, 5.919232293685531, 6.487115647789894, 1.4833978550325733, 1.8923117941245746, 6.616913577090271, 2.231538507530486, 7.992361379732422, 2.3371763620857453, 2.6350507939314727, 1.97118538128916, 4.989891186577881, 5.424139847152797, 1.7853234500220978, 1.4384926350530947, 1.5745284103768526, 1.4124738431109476, 6.723390922948533, 8.079044200399302]",2556367.0
Jessie Bates,"[14.408517155702473, 14.582839948805624, 7.443789057983762, 16.09203643449398, 15.700349637853984, 11.408374286691819, 17.789309573249344, 17.08194658070944, 12.46053957950288, 13.299203205145693, 13.292802594796413, 18.641202040392887, 17.326384600028657, 19.31207102467436, 13.75193340328577, 12.506423907948099, 8.063925489663463, 15.225778524021628, 8.317905277359868, 14.112977817073926, 14.558411859091745, 17.130333721741927, 7.435066377178012, 5.216459949495053, 19.14113763723207, 13.791626341858576, 17.060776277937816, 16.83107155835083, 14.599605445761535, 17.340323898858177, 14.863382966361131, 10.73907608020047, 12.03475960589567, 6.61763507875611, 13.034182414192603, 14.504615861163627, 15.856392621337204, 15.244321576162553, 13.88038041400636, 12.566519074858661, 4.36165052894431]",2560970.0
Darqueze Dennard,"[2.5570432358416424, 5.253593295218187, 4.824509758643909, 9.499814137235816, 2.4622682087985464, 2.5562186155784388, 2.1871338947490666, 5.333762868909719, 4.279877732063235, 2.1103441476590894, 1.7619611215552418]",2543474.0
Joe Haden,"[5.880412357210767, 3.178430363528405, 1.1443610326966647, 1.1168895201294191, 5.356784654599314, 6.948080825480196, 0.9695588577754501, 1.1452217327004934, 1.0517798509999117, 3.5703691247229705, 6.680263546308539, 8.552384214299105, 1.461979423238893, 4.781670662268921, 7.230038683648389, 6.0480804231515295, 2.3834710187995327, 6.169753413050553, 10.823284601129622, 6.926931914200938, 4.738235087779865, 8.824881644270816, 2.4088776005631796, 2.942646614170863, 1.1905865378601848, 4.910529669658986, 2.204182547834952, 1.4936884105602757, 1.6850668861627451, 4.7469635960727645, 1.4621836357081166, 1.0006182577292098, 7.0571588373431355, 6.87864082713777, 6.488572109748029, 9.079514814514653, 12.996024480407458]",496733.0
Jon Bostic,"[7.402752149630842, 3.2250321333842726, 4.594181894546836, 6.516196332329072, 4.7763088654989945, 5.215116289877781, 8.224398541152592, 3.689301898415135, 6.632868976638376, 1.325285863224227, 6.096354794179938, 2.2736507329616837, 6.9221777306244645, 4.558173162090095, 5.453995168295838]",2539978.0
Vince Williams,"[5.891333119622479, 3.9042444117993287, 5.204316029472183, 4.375050720033722, 3.259157944824755, 4.46252474421815, 4.607537132073192, 3.0937225920446254, 1.4378043659964443, 6.67551889568281, 4.340627344436829, 5.799551344543507, 7.89942479730283, 6.687419474385993, 6.877839915803968, 6.28241347288205, 3.741262275856048, 4.99820537937058, 2.9377079931791137, 8.223927488747721, 6.289360728432245, 2.9574891211950805, 4.766634896695665, 5.083004543969972, 9.113822085273894, 5.001764700843995, 8.95273859613051, 5.362160001641258, 2.8804883451381107, 3.4600549551150417, 4.059904559678351, 5.295702725526023, 2.411621016838148, 7.857038473384424, 4.959429103294181, 7.145615628724501, 6.737546114299043, 5.870455087783013]",2540221.0
Bud Dupree,"[3.895030482632856, 6.692079255635357, 6.687501493256571, 5.34147830898874, 5.6459938714766915, 3.766907322284713, 4.774853454775789, 3.7407834966657756, 3.0275968116871748, 5.768719073515525, 6.205301242753435, 4.382048581909282, 4.463466593952178, 6.332249385635484, 4.698955252586564, 3.8135882399566867, 7.9906079681642215, 3.706802737838198, 4.591902535924366, 6.903778734273863, 5.151747809398676, 6.260345528841785, 4.356594550188025, 7.285748735979554, 4.648328449355256, 3.359786612579054, 6.4578108685087035, 5.091580367591891, 5.683046147580433, 5.755533670877931, 5.945113120935708, 5.71078060797759, 1.8320751863629432, 3.2478153802954712]",2552289.0
Artie Burns,"[6.216423194098917, 4.779354978088859, 4.345519717529271, 7.01809785541611, 4.6818763199338935, 5.029708564344877, 7.180703549267601, 4.449646151157366, 1.1954420990913803, 7.775255243276322, 6.746570522195276, 1.9248811219540518, 2.933030852146203, 7.678997751736707, 9.013287652408323, 1.6466399970674734, 1.039051000201862, 1.2352812664541908]",2555344.0
