,name,reaction_rate,time_to_react
2525323.0,Andrew Sendejo,"[0.3539583333333332, 0.15151515151515138, 0.4444444444444444, 0.5, 0.5223880597014925, 0.6166666666666666, 0.6282857142857143, 0.03225806451612903, 0.4230769230769231, 0.17588235294117618, 0.5431428571428571, 0.7450980392156863, 0.5199999999999999]","[0.2, 0.0, 0.0, 0.9, 0.5, 0.0, 0.0, 0.0, 0.2, 0.0, 0.7000000000000001, 0.0, 0.30000000000000004]"
2532948.0,Harrison Smith,"[0.15151515151515138, 0.4444444444444444, 0.7567567567567568, 0.8955223880597015, 0.6166666666666666, 0.6282857142857143, 0.3867741935483871, 0.4230769230769231, 0.38346153846153835, 0.7714285714285715, 0.5490196078431372, 0.44019999999999987]","[0.0, 0.0, 0.1, 2.2, 0.0, 0.0, 0.4, 0.2, 0.0, 0.1, 1.1, 0.0]"
2543459.0,Anthony Barr,"[0.15151515151515138, 0.5675675675675675, 0.29850746268656714, 0.6166666666666666, 0.6282857142857143, 0.03225806451612903, 0.48057692307692296, 0.6285714285714287, 0.3723529411764706, 0.5402]","[0.0, 0.7000000000000001, 0.2, 0.0, 0.0, 0.0, 0.0, 0.8, 0.9, 0.6000000000000001]"
2552312.0,Eric Kendricks,"[0.4444444444444443, 0.27303030303030296, 0.4444444444444444, 0.44608108108108113, 0.38791044776119404, 0.6166666666666666, 0.6282857142857143, 0.03225806451612903, 0.5192307692307693, 0.7058823529411765, 0.7]","[0.1, 0.2, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.30000000000000004, 1.8, 0.8]"
2552448.0,Trae Waynes,"[0.7222222222222223, 0.15151515151515138, 0.4444444444444444, 0.7972972972972973, 0.6666666666666666, 0.6282857142857143]","[0.7000000000000001, 0.0, 0.0, 1.6, 0.2, 0.0]"
2560746.0,Mike Hughes,"[0.32382352941176473, 0.4444444444444444, 0.03225806451612903, 0.03193548387096752, 0.4857142857142857, 0.745098039215686, 0.44019999999999987]","[0.4, 0.0, 0.0, 0.1, 0.6000000000000001, 0.4, 0.0]"
2540155.0,Xavier Rhodes,"[0.24242424242424238, 0.4444444444444444, 0.5406756756756758, 0.5522388059701493, 0.6282857142857143, 0.7882692307692307, 0.72]","[0.2, 0.0, 0.7000000000000001, 0.2, 0.0, 0.9, 1.1]"
2555177.0,Mackensie Alexander,"[0.5918367346938775, 0.716268656716418, 0.03225806451612903, 0.16499999999999979]","[2.0, 0.0, 0.0, 0.1]"
2560741.0,Holton Hill,"[0.6099999999999999, 0.4857142857142857, 0.215686274509804]","[1.2000000000000002, 0.7000000000000001, 0.30000000000000004]"
2559012.0,Eric Wilson,[0.1291935483870965],[0.1]
2558033.0,Ben Gedeon,[],[]
2555156.0,Jayron Kearse,"[0.0412499999999999, 0.22857142857142856]","[0.1, 0.0]"
2533060.0,Dre Kirkpatrick,"[0.08695652173913043, 0.4841935483870967, 0.14949999999999994, 0.4285714285714285, 0.3494999999999999, 0.10526315789473673]","[0.0, 0.30000000000000004, 0.0, 0.0, 0.5, 0.1]"
2539233.0,Shawn Williams,"[0.08695652173913043, 0.45161290322580633, 0.25, 0.7147619047619047, 0.14999999999999986, 0.10526315789473673]","[0.0, 0.1, 0.30000000000000004, 0.4, 0.2, 0.1]"
2543474.0,Darqueze Dennard,"[0.08695652173913043, 0.4285714285714285, 0.04949999999999995, 0.15842105263157882]","[0.0, 0.0, 0.0, 0.1]"
2543814.0,Preston Brown,"[0.6774193548387096, 0.4285714285714285]","[0.4, 0.0]"
2555528.0,Nick Vigil,"[0.08695652173913043, 0.3874193548387096, 0.14949999999999994, 0.4285714285714285, 0.30692307692307697]","[0.0, 0.1, 0.0, 0.0, 0.0]"
2560970.0,Jessie Bates,"[0.3846153846153847, 0.06666666666666658, 0.6129032258064516, 0.6894827586206895, 0.17821428571428574, 0.4285714285714285, 0.04949999999999995]","[0.1, 0.6000000000000001, 0.0, 0.1, 0.30000000000000004, 0.0, 0.0]"
2556367.0,William Jackson,"[0.3874193548387096, 0.14949999999999994, 1.0309375000000003, 0.04949999999999995]","[0.1, 0.0, 0.8, 0.0]"
2539219.0,Blidi Wreh-Wilson,[],[]
2539334.0,Desmond Trufant,"[0.20000000000000004, 0.030606060606060467, 0.3874193548387096, 0.36755102040816323, 0.3047826086956521]","[0.6000000000000001, 0.0, 0.1, 0.30000000000000004, 0.1]"
2555255.0,De'Vondre Campbell,"[0.015303030303030303, 0.4545454545454548, 0.3874193548387096, 0.37499999999999994]","[0.1, 0.7000000000000001, 0.1, 0.2]"
2556445.0,Brian Poole,"[0.20588235294117654, 0.12475000000000047, 0.48600000000000004, 0.26086956521739124]","[0.4, 0.2, 1.3, 0.1]"
2558184.0,Damontae Kazee,"[0.2857142857142857, 0.06039999999999992, 0.33370370370370367, 0.26086956521739124]","[0.0, 0.30000000000000004, 0.5, 0.1]"
2560830.0,Isaiah Oliver,"[0.6571428571428571, 0.3645454545454546, 0.26086956521739124]","[1.2000000000000002, 0.30000000000000004, 0.1]"
2539653.0,Robert Alford,"[0.5225000000000004, 0.3874193548387096, 0.7551020408163265]","[0.7000000000000001, 0.1, 0.8]"
2557967.0,Duke Riley,"[0.11764705882352926, 0.6074999999999999, 0.34653846153846146, 0.26086956521739124]","[0.2, 0.9, 0.5, 0.1]"
2558982.0,Hardy Nickerson,"[0.0719047619047615, 0.40066666666666667, 0.04949999999999995, 0.062499999999999986, 0.9081818181818182]","[0.0, 0.5, 0.0, 0.1, 1.0]"
2552301.0,Vic Beasley,"[0.6938709677419355, 0.26086956521739124]","[0.0, 0.1]"
2552392.0,Jordan Richards,[0.23076923076923064],[0.4]
2561132.0,Foye Oluokun,"[0.07730769230769216, 0.26086956521739124]","[0.2, 0.1]"
2558801.0,Jordan Evans,[],[]
2556817.0,Tony McRae,[],[]
2555355.0,Clayton Fejedelem,[],[]
2506861.0,Brent Grimes,"[0.6245833333333335, 0.39447368421052625, 0.14249999999999988, 0.6574285714285714, 0.3033333333333333, 0.43216216216216213]","[0.1, 0.2, 0.0, 0.0, 0.1, 0.5]"
2532828.0,Lavonte David,"[0.4995, 0.3030303030303029, 0.3155263157894737, 0.14249999999999988, 0.3033333333333333, 0.24297297297297288, 0.5, 0.759074074074074, 0.35642857142857126]","[0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.7000000000000001, 0.0, 0.4]"
2552592.0,Kwon Alexander,"[0.6990000000000001, 0.3030303030303029, 0.3155263157894737, 0.5714285714285713, 0.6574285714285714, 0.3333333333333332, 0.2702702702702702, 0.19999999999999996, 0.759074074074074, 0.6287142857142856]","[0.9, 0.0, 0.0, 0.9, 0.0, 0.1, 0.1, 0.2, 0.0, 0.2]"
2556567.0,Isaiah Johnson,"[0.3030303030303029, 0.3155263157894737, 0.6067857142857143, 0.6574285714285714, 0.3033333333333333, 0.24297297297297288, 0.40025000000000005, 0.759074074074074, 0.2564102564102564]","[0.0, 0.0, 0.9, 0.0, 0.1, 0.0, 0.6000000000000001, 0.0, 0.0]"
2557945.0,Justin Evans,"[0.5904545454545457, 0.3030303030303029, 0.3155263157894737, 0.14249999999999988, 0.6574285714285714, 0.6063636363636363, 0.297027027027027, 0.125, 0.759074074074074, 0.9078947368421053]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.7000000000000001, 0.1, 0.1, 0.0, 0.0]"
2561039.0,Carlton Davis,"[0.3030303030303029, 0.6782142857142857, 0.6359090909090909, 0.6574285714285714, 0.7878787878787878, 0.5132432432432432, 0.65025, 0.759074074074074]","[0.0, 0.0, 1.7000000000000002, 0.0, 1.0, 0.7000000000000001, 0.6000000000000001, 0.0]"
2550565.0,Adarius Taylor,"[0.3030303030303029, 0.47368421052631576, 0.759074074074074]","[0.0, 0.30000000000000004, 0.0]"
2532961.0,Danny Trevathan,"[0.23115384615384615, 0.42857142857142855, 0.5714285714285714, 0.5833333333333331, 0.5678378378378378, 0.40476190476190477, 0.7657446808510638, 0.6875, 0.6923076923076922, 0.3567857142857142]","[0.30000000000000004, 0.0, 1.1, 0.9, 0.0, 0.1, 0.0, 0.6000000000000001, 0.0, 0.0]"
2543681.0,Kyle Fuller,"[0.42857142857142855, 0.028285714285714192, 0.5833333333333331, 0.6576315789473683, 0.40476190476190477, 0.7657446808510638, 0.21875, 0.3335897435897435, 0.5526315789473685, 0.3928571428571428, 0.5454545454545454]","[0.0, 0.0, 0.9, 1.2000000000000002, 0.1, 0.0, 0.1, 0.0, 0.1, 0.1, 0.0]"
2552385.0,Adrian Amos,"[0.42857142857142855, 0.08542857142857138, 0.5833333333333331, 0.21052631578947367, 0.5678378378378378, 0.40476190476190477, 0.7657446808510638, 0.6875, 0.6410256410256411, 0.5526315789473685, 0.3567857142857142, 0.5454545454545454]","[0.0, 0.2, 0.9, 0.0, 0.0, 0.1, 0.0, 0.5, 0.5, 0.1, 0.0, 0.0]"
2555285.0,Leonard Floyd,"[0.42857142857142855, 0.314, 0.5833333333333331, 0.28947368421052627, 0.5678378378378378, 0.3335897435897435, 0.3567857142857142, 0.26499999999999985]","[0.0, 0.6000000000000001, 0.9, 0.2, 0.0, 0.0, 0.0, 0.0]"
2558176.0,Eddie Jackson,"[0.42857142857142855, 0.028285714285714192, 0.5833333333333331, 0.21052631578947367, 0.5678378378378378, 0.5238095238095238, 0.7657446808510638, 0.21875, 0.3335897435897435, 0.6428571428571429]","[0.0, 0.0, 0.9, 0.0, 0.0, 0.5, 0.0, 0.1, 0.0, 0.5]"
2560877.0,Roquan Smith,"[0.14285714285714282, 0.5833333333333331, 0.21052631578947367, 0.5678378378378378, 0.5714285714285714, 0.7657446808510638, 0.21875, 0.5128205128205128]","[0.5, 0.9, 0.0, 0.0, 0.4, 0.0, 0.1, 0.5]"
2560901.0,Kevin Toliver,"[0.21052631578947367, 0.5678378378378378, 0.7383333333333334, 0.21875, 0.5895454545454544]","[0.0, 0.0, 0.5, 0.1, 0.0]"
2553500.0,Bryce Callahan,"[0.42857142857142855, 0.5997142857142856, 0.5833333333333331, 0.8157894736842106, 0.5678378378378378, 0.7619047619047619, 0.7657446808510638, 0.3335897435897435, 0.5526315789473685, 0.3567857142857142]","[0.0, 1.3, 0.9, 0.0, 0.0, 0.7000000000000001, 0.0, 0.0, 0.1, 0.0]"
494289.0,Sherrick McManis,"[0.25041666666666657, 0.8214285714285714]","[0.1, 0.8]"
2560884.0,M.J. Stewart,"[0.03333333333333336, 0.6574285714285714, 0.45]","[0.1, 0.0, 0.6000000000000001]"
2555552.0,Ryan Smith,[],[]
2555288.0,Nick Kwiatkoski,"[0.3745833333333333, 0.5454545454545454]","[0.0, 0.0]"
2550605.0,Marcus Williams,[0.7027027027027025],[1.0]
2555155.0,Deon Bush,[0.5454545454545454],[0.0]
2555381.0,DeAndre Houston-Carson,[],[]
2560750.0,Joel Iyiegbuniwe,[0.10888888888888874],[0.1]
2541832.0,Jeff Heath,"[0.45901639344262285, 0.5918367346938775, 0.18812499999999993, 0.2696153846153846]","[0.30000000000000004, 0.0, 0.1, 0.0]"
2552568.0,Byron Jones,"[0.8360655737704918, 0.4827586206896552, 0.028285714285714025, 0.5918367346938775, 0.18812499999999993, 0.2696153846153846, 0.17114285714285704]","[0.8, 0.0, 0.1, 0.0, 0.1, 0.0, 0.0]"
2552686.0,Damien Wilson,[0.6721311475409836],[0.6000000000000001]
2555310.0,Jaylon Smith,"[0.4827586206896552, 0.5918367346938775, 0.18812499999999993, 0.2696153846153846, 0.2857142857142856]","[0.0, 0.0, 0.1, 0.0, 0.0]"
2558159.0,Xavier Woods,"[0.5572131147540983, 0.45918918918918905, 0.5918367346938775, 0.18812499999999993, 0.2696153846153846, 0.7037037037037039]","[0.6000000000000001, 1.4000000000000001, 0.0, 0.1, 0.0, 0.0]"
2560908.0,Leighton Vander Esch,"[0.08283333333333331, 0.6063934426229507, 0.46464285714285747, 0.2696153846153846]","[0.2, 0.6000000000000001, 0.4, 0.0]"
2557840.0,Chidobe Awuzie,"[0.06633333333333329, 0.42622950819672123, 0.39046875000000036, 0.5918367346938775, 0.37000000000000016]","[0.1, 0.2, 0.6000000000000001, 0.0, 0.6000000000000001]"
71441.0,Glover Quin,"[0.6199999999999999, 0.4, 0.5333333333333333, 0.7496875000000001, 0.30049999999999993, 0.39173913043478253]","[2.1, 0.0, 0.0, 0.0, 0.5, 0.0]"
2540288.0,Darius Slay,"[0.6275531914893618, 0.4, 0.5333333333333333, 0.05049999999999995, 0.39173913043478253]","[0.4, 0.0, 0.0, 0.1, 0.0]"
2543872.0,Nevin Lawson,"[0.12765957446808493, 0.5333333333333333, 0.4687499999999999, 0.05049999999999995]","[0.4, 0.0, 0.0, 0.1]"
2550572.0,Christian Jones,"[0.45999999999999985, 0.42821428571428566, 0.4687499999999999, 0.09999999999999994]","[1.4000000000000001, 0.0, 0.0, 0.1]"
2552262.0,Quandre Diggs,"[0.36191489361702106, 0.2792000000000001, 0.5333333333333333]","[1.0, 0.1, 0.0]"
2556641.0,Romeo Okwara,"[0.5416666666666665, 0.11615384615384618, 0.42821428571428566, 0.4687499999999999, 0.05049999999999995]","[1.5, 0.2, 0.0, 0.0, 0.1]"
2557855.0,Jarrad Davis,"[0.46938775510204067, 0.42821428571428566, 0.4687499999999999, 0.05049999999999995, 0.39173913043478253]","[1.3, 0.0, 0.0, 0.1, 0.0]"
2558821.0,Jamal Agnew,"[0.6666666666666669, 0.3842307692307694, 0.696086956521739]","[2.9000000000000004, 0.2, 0.30000000000000004]"
2543869.0,Devon Kennard,"[0.5333333333333333, 0.42821428571428566, 0.4687499999999999, 0.05049999999999995, 0.39173913043478253]","[0.0, 0.0, 0.0, 0.1, 0.0]"
2555531.0,Anthony Brown,"[0.7416129032258066, 0.18812499999999993, 0.2696153846153846]","[0.4, 0.1, 0.0]"
2550262.0,Joe Thomas,"[0.878793103448276, 0.6328571428571428, 0.18812499999999993]","[0.1, 0.2, 0.1]"
2552494.0,Eli Harold,[0.32142857142857145],[0.4]
2556588.0,Eric Lee,[0.39173913043478253],[0.0]
2557924.0,Jalen Reeves-Maybin,"[0.21428571428571436, 0.42821428571428566, 0.39173913043478253]","[0.30000000000000004, 0.0, 0.0]"
2560913.0,Tracy Walker,"[0.42821428571428566, 0.4687499999999999, 0.05049999999999995, 0.39173913043478253]","[0.0, 0.0, 0.1, 0.0]"
2555536.0,Kavon Frazier,[],[]
2557955.0,Teez Tabor,[0.29629629629629634],[0.5]
80431.0,Clay Matthews,"[0.5292156862745097, 0.5679012345679012, 0.042083333333333285, 3.951314584169394e-18]","[0.30000000000000004, 0.0, 0.1, 0.0]"
2506789.0,Tramon Williams,"[0.4509803921568627, 0.2, 0.12458333333333338, 3.951314584169394e-18]","[0.0, 0.0, 0.0, 0.0]"
2543470.0,Ha Ha Clinton-Dix,"[0.62425, 0.4509803921568627, 0.23809523809523805, 0.6056338028169013, 0.7530864197530864, 0.056111111111110855, 0.5204, 0.12458333333333338, 3.951314584169394e-18]","[0.5, 0.0, 0.1, 0.7000000000000001, 0.6000000000000001, 0.1, 0.1, 0.0, 0.0]"
2555161.0,Blake Martinez,"[0.19000000000000014, 0.5852439024390245, 0.47039215686274505, 0.2545454545454544, 0.676056338028169, 0.2384782608695652, 0.2, 0.12458333333333338, 3.951314584169394e-18]","[0.30000000000000004, 0.4, 0.1, 0.4, 0.1, 0.2, 0.0, 0.0, 0.0]"
2556480.0,Kentrell Brice,"[0.8526470588235293, 0.6099, 0.4788732394366197, 0.18090909090909107, 0.2, 0.12458333333333338, 0.2777777777777778]","[1.5, 0.1, 0.2, 0.4, 0.0, 0.0, 0.1]"
2560755.0,Josh Jackson,"[0.5934374999999998, 0.6245833333333336, 0.37055555555555547, 0.43661971830985913, 0.7083333333333334]","[1.0, 0.7000000000000001, 1.2000000000000002, 0.1, 0.6000000000000001]"
2560952.0,Jaire Alexander,"[0.0526315789473687, 0.26485294117647035, 0.5352112676056338]","[0.1, 0.8, 0.6000000000000001]"
2539240.0,Micah Hyde,[],[]
2539290.0,Jordan Poyer,"[0.16714285714285687, 0.5526315789473685, 0.45024999999999993, 0.5263157894736842, 0.7313432835820898, 0.6198591549295773, 0.7806097560975609, 0.780958904109589, 0.7017543859649122, 0.17114285714285704]","[0.1, 0.1, 0.0, 0.6000000000000001, 0.1, 0.0, 1.8, 0.0, 1.3, 0.0]"
2557867.0,Tre'Davious White,"[0.5526315789473685, 0.225, 0.2897368421052631, 0.2537313432835821, 0.023809523809523624, 0.4508450704225352, 0.524390243902439, 0.5964912280701754, 0.7425714285714284]","[0.1, 0.0, 0.0, 0.1, 0.1, 0.0, 0.0, 1.2000000000000002, 0.0]"
2559208.0,Ryan Lewis,"[0.5416666666666666, 0.37913793103448284, 0.6842105263157895, 0.7002499999999999, 0.780958904109589, 0.36859649122807014, 0.17114285714285704]","[0.2, 2.7, 0.2, 0.0, 0.0, 0.4, 0.0]"
2560713.0,Tremaine Edmunds,"[0.6321052631578944, 0.5875000000000001, 0.5526315789473685, 0.2371052631578944, 0.475, 0.3157894736842105, 0.6002222222222222, 0.5074626865671642, 0.5070422535211268, 0.646341463414634, 0.7945205479452054, 0.7894736842105264, 0.42857142857142855]","[0.6000000000000001, 0.9, 0.1, 1.5, 0.4, 0.1, 0.9, 0.0, 0.2, 0.7000000000000001, 0.1, 0.2, 0.6000000000000001]"
2560766.0,Taron Johnson,"[0.2499999999999996, 0.8947368421052635, 0.5526315789473685, 0.20999999999999977, 0.29999999999999993, 0.2897368421052631, 0.35820895522388047, 0.545909090909091, 0.4508450704225352, 0.6097560975609756, 0.780958904109589, 0.7368421052631579]","[0.5, 0.8, 0.1, 1.5, 0.2, 0.0, 0.7000000000000001, 0.4, 0.0, 0.4, 0.0, 1.6]"
2557969.0,Matt Milano,"[0.5606060606060608, 0.5526315789473685, 0.5263157894736842, 0.3335555555555555, 0.8507462686567163, 0.647887323943662, 0.7196341463414634, 0.780958904109589, 0.4385964912280701, 0.3425714285714285]","[0.0, 0.1, 0.2, 1.0, 0.7000000000000001, 0.7000000000000001, 1.2000000000000002, 0.0, 0.30000000000000004, 0.5]"
2552697.0,Jermaine Whitehead,"[0.7691025641025643, 0.6860784313725489, 0.19999999999999993, 0.647887323943662, 0.2, 0.12458333333333338, 3.951314584169394e-18]","[0.8, 0.0, 0.1, 1.4000000000000001, 0.0, 0.0, 0.0]"
2555340.0,Kyler Fackrell,"[0.4631707317073171, 0.5352112676056338]","[0.8, 0.2]"
2556537.0,Reggie Gilbert,"[0.14777777777777756, 0.3613888888888889, 0.43661971830985913, 0.2, 0.12458333333333338]","[0.0, 1.3, 0.1, 0.0, 0.0]"
2506268.0,Lorenzo Alexander,[],[]
2507644.0,Ramon Humber,[0.49976190476190446],[1.7000000000000002]
2507817.0,Rafael Bush,"[0.4494999999999997, 0.225, 0.2897368421052631, 0.4180597014925374, 0.4508450704225352, 0.5853658536585366, 0.9179452054794521, 0.5791228070175439, 0.17114285714285704]","[1.6, 0.0, 0.0, 0.1, 0.0, 0.30000000000000004, 0.4, 1.1, 0.0]"
2556652.0,Lafayette Pitts,"[0.2729545454545454, 0.6419402985074627]","[0.8, 1.2000000000000002]"
2560818.0,Siran Neal,[0.22244444444444428],[0.1]
2533048.0,Nick Perry,"[0.3518518518518517, 0.7160493827160493, 0.2, 0.12458333333333338, 3.951314584169394e-18]","[1.2000000000000002, 0.1, 0.0, 0.0, 0.0]"
2555160.0,Antonio Morrison,[0.22681818181818192],[0.4]
2560984.0,Oren Burks,"[0.21875000000000017, 0.36, 3.951314584169394e-18]","[0.4, 0.4, 0.0]"
2534567.0,Korey Toomer,[0.3689473684210524],[0.1]
2560982.0,Tony Brown,[0.7259677419354839],[1.2000000000000002]
496735.0,Kareem Jackson,"[0.7547169811320755, 0.7360377358490565, 0.5202, 0.38461538461538464, 0.365609756097561, 0.12170731707317065, 0.13043478260869565, 0.5997142857142856, 0.2329999999999999, 0.5121951219512195, 0.2090697674418604, 0.13793103448275862, 0.26666666666666666, 0.3333333333333333, 0.4814814814814814, 0.7837837837837838, 0.67875, 0.2634210526315788, 0.4444444444444444, 0.1891891891891892, 0.40540540540540543, 0.7252500000000001, 0.7058823529411765, 0.6382978723404255, 0.4287755102040816, 0.6348076923076923, 0.4476315789473684, 0.5348837209302325]","[1.4000000000000001, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 1.1, 0.0, 0.1, 0.0, 0.0, 0.0, 0.7000000000000001, 0.1, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.1, 0.0, 0.2, 0.0]"
2495872.0,Johnathan Joseph,"[0.5757575757575758, 0.49056603773584906, 0.7360377358490565, 0.58, 0.38461538461538464, 0.48756097560975614, 0.682682926829268, 0.13043478260869565, 0.3425714285714285, 0.2329999999999999, 0.26829268292682923, 0.7206976744186046, 0.13793103448275862, 0.36393939393939395, 0.4051351351351352, 0.67875, 0.2634210526315788, 0.4444444444444444, 0.5, 0.6382978723404255, 0.22469387755102035, 0.39499999999999996, 0.5348837209302325]","[0.0, 0.2, 0.1, 0.2, 0.0, 0.30000000000000004, 0.1, 0.0, 0.2, 0.0, 0.8, 0.8, 0.1, 0.1, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.30000000000000004, 0.1, 0.0]"
2533049.0,Whitney Mercilus,"[0.5202, 0.38461538461538464, 0.48756097560975614, 0.438780487804878, 0.13043478260869565, 0.2329999999999999, 0.26666666666666666, 0.4814814814814814, 0.47368421052631576, 0.4444444444444444, 0.1891891891891892, 0.40540540540540543, 0.5, 0.7142857142857143, 0.6348076923076923, 0.39499999999999996, 0.5348837209302325]","[0.0, 0.0, 0.4, 0.8, 0.0, 0.0, 0.0, 0.0, 0.4, 0.0, 0.0, 0.0, 0.0, 2.1, 0.0, 0.1, 0.0]"
