,name,reaction_rate,time_to_react
2539653.0,Robert Alford,"[0.7165, 0.3214285714285713, 0.5355357142857143, 0.6964285714285714, 0.16666666666666666, 0.07653846153846142, 0.08016129032258092, 0.5847169811320755, 0.49019607843137253, 0.5517241379310345, 0.7497916666666665, 0.3802]","[0.6000000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0]"
2552301.0,Vic Beasley,"[0.3424285714285715, 0.6964285714285714, 0.5199999999999999, 0.7497916666666665, 0.66, 0.5752499999999999]","[0.8, 0.0, 1.3, 0.0, 0.8, 0.0]"
2555255.0,De'Vondre Campbell,"[0.9087878787878788, 0.4642857142857143, 0.5355357142857143, 0.16666666666666666, 0.07653846153846142, 0.5847169811320755, 0.49019607843137253, 0.5517241379310345, 0.7497916666666665, 0.7402, 0.5752499999999999]","[0.8, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0]"
2556443.0,Sharrod Neasman,"[0.527777777777778, 0.3993333333333331, 0.16666666666666666, 0.5402, 0.7497916666666665, 0.46, 0.5752499999999999]","[1.2000000000000002, 0.30000000000000004, 0.0, 1.0, 0.0, 0.0, 0.0]"
2556445.0,Brian Poole,"[0.3469444444444445, 0.4283928571428571, 0.6964285714285714, 0.287727272727273, 0.5918367346938777, 0.6402, 0.5296078431372548, 0.7497916666666665, 0.7802, 0.5752499999999999]","[1.0, 0.5, 0.0, 0.7000000000000001, 0.5, 1.3, 0.0, 0.0, 1.1, 0.0]"
2557967.0,Duke Riley,"[0.6246875, 0.5512244897959185, 0.6785714285714286, 0.16666666666666666, 0.49019607843137253, 0.7497916666666665]","[0.1, 1.0, 0.7000000000000001, 0.0, 0.0, 0.0]"
2558184.0,Damontae Kazee,"[0.0571428571428572, 0.14190476190476214, 0.3432352941176472, 0.3214285714285713, 0.5355357142857143, 0.6964285714285714, 0.16666666666666666, 0.07653846153846142, 0.2232894736842105, 0.4081632653061224, 0.5847169811320755, 0.4801999999999998, 0.49019607843137253, 0.5517241379310345, 0.7497916666666665, 0.5, 0.5752499999999999]","[0.2, 0.30000000000000004, 0.30000000000000004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.30000000000000004, 0.6000000000000001, 0.0, 1.1, 0.0, 0.0, 0.0, 0.30000000000000004, 0.0]"
2539334.0,Desmond Trufant,"[0.1895238095238098, 0.3214285714285713, 0.5355357142857143, 0.6964285714285714, 0.11499999999999991, 0.41260869565217384, 0.1836734693877551, 0.5847169811320755, 0.5199999999999999, 0.7413793103448276, 0.7497916666666665, 0.5199999999999999, 0.5752499999999999]","[0.30000000000000004, 0.0, 0.0, 0.0, 0.1, 0.30000000000000004, 0.1, 0.0, 1.0, 0.1, 0.0, 0.5, 0.0]"
2541431.0,Kemal Ishmael,"[0.23919999999999975, 0.49961538461538463, 0.5847169811320755, 0.5517241379310345]","[0.30000000000000004, 0.1, 0.0, 0.0]"
2561132.0,Foye Oluokun,"[0.21404761904761926, 0.6490425531914893, 0.6962499999999999, 0.7321428571428571, 0.24958333333333327, 0.7495454545454546, 0.3469387755102041, 0.5847169811320755, 0.5599999999999998, 0.6208620689655172]","[0.30000000000000004, 0.30000000000000004, 0.5, 0.0, 0.2, 0.1, 0.8, 0.0, 1.4000000000000001, 0.1]"
2552392.0,Jordan Richards,"[0.37488636363636374, 0.7855357142857142, 0.5892857142857143, 0.6964285714285714, 0.38423076923076915, 0.9542045454545456, 0.1836734693877551, 0.49019607843137253]","[0.4, 0.2, 0.30000000000000004, 0.0, 0.4, 0.0, 0.1, 0.0]"
2552686.0,Damien Wilson,[0.3870967741935483],[0.1]
2555536.0,Kavon Frazier,[0.03571428571428571],[0.0]
2495136.0,Bruce Carter,"[0.4768181818181821, 0.44897959183673447]","[0.6000000000000001, 0.2]"
2560830.0,Isaiah Oliver,[],[]
4365.0,Brandon Carr,"[0.3567857142857143, 0.21181818181818185, 0.6470588235294118, 0.02941176470588222, 0.3255813953488371, 0.8431372549019608, 0.40836734693877547, 0.4691836734693878, 0.5078461538461538, 0.604375, 0.5208333333333333]","[0.5, 0.0, 1.2000000000000002, 0.0, 0.0, 0.1, 0.4, 0.2, 0.0, 0.0, 0.0]"
2495775.0,Eric Weddle,"[0.12870967741935457, 0.21181818181818185, 0.08852941176470586, 0.3333333333333333, 0.02941176470588222, 0.6511627906976745, 0.8431372549019608, 0.3718604651162791, 0.4666666666666667, 0.34714285714285703, 0.6829268292682927, 0.6732653061224488, 0.5230769230769231, 0.7202000000000001, 0.604375, 0.5208333333333333]","[0.4, 0.0, 0.0, 0.0, 0.0, 0.7000000000000001, 0.1, 0.0, 0.0, 0.1, 0.1, 0.9, 0.0, 0.0, 0.0, 0.0]"
2505660.0,Terrell Suggs,"[0.2254838709677418, 0.21181818181818185, 0.08852941176470586, 0.44186046511627897, 0.8431372549019608, 0.3718604651162791, 0.8501666666666667, 0.6829268292682927, 0.6528571428571428, 0.5078461538461538, 0.17999999999999994, 0.604375]","[0.4, 0.0, 0.0, 0.30000000000000004, 0.1, 0.0, 0.2, 0.1, 1.2000000000000002, 0.0, 0.4, 0.0]"
2508107.0,Jimmy Smith,"[0.25790322580645136, 0.3333333333333333, 0.08852941176470577, 0.7209302325581395, 0.8431372549019608, 0.3718604651162791, 0.4666666666666667, 0.3265306122448979, 0.6829268292682927, 0.6120408163265306, 0.06019999999999989, 0.604375, 0.5208333333333333]","[0.5, 0.0, 0.2, 0.1, 0.1, 0.0, 0.0, 0.0, 0.1, 0.8, 0.0, 0.0, 0.0]"
2540164.0,Tony Jefferson,"[0.21181818181818185, 0.36683333333333334, 0.6222222222222222, 0.02941176470588222, 0.3255813953488371, 0.8431372549019608, 0.3718604651162791, 0.3265306122448979, 0.6829268292682927, 0.36714285714285716, 0.6, 0.38, 0.5208333333333333]","[0.0, 0.8, 0.8, 0.0, 0.0, 0.1, 0.0, 0.0, 0.1, 0.0, 0.4, 0.0, 0.0]"
2543464.0,C.J. Mosley,"[0.7908333333333336, 0.21181818181818185, 0.1333333333333333, 0.42200000000000004, 0.441470588235294, 0.8431372549019608, 0.5833333333333334, 0.3265306122448979, 0.6829268292682927, 0.676923076923077, 0.42019999999999996, 0.604375, 0.5208333333333333]","[1.3, 0.0, 0.2, 0.30000000000000004, 1.2000000000000002, 0.1, 0.4, 0.0, 0.1, 0.1, 0.9, 0.0, 0.0]"
2555378.0,Tavon Young,"[0.8998000000000004, 0.3333333333333333, 0.3255813953488371, 0.4666666666666667]","[0.0, 0.0, 0.0, 0.0]"
2556642.0,Patrick Onwuasor,"[0.37468749999999984, 0.3232352941176471, 0.7777777777777778, 0.17647058823529402, 0.48837209302325574, 0.3265306122448979, 0.6460416666666666, 0.916875]","[0.9, 0.5, 0.30000000000000004, 0.4, 0.30000000000000004, 0.0, 0.2, 1.1]"
2552279.0,Za'Darius Smith,"[0.20000000000000004, 0.44162790697674414, 0.7334999999999999, 0.5712244897959182, 0.6153846153846154, 0.3202, 0.604375, 0.5627083333333333]","[0.4, 0.1, 0.4, 0.2, 0.0, 0.9, 0.0, 0.1]"
2555505.0,Matt Judon,"[0.3553333333333333, 0.0588235294117646, 0.48837209302325574, 0.8431372549019608, 0.6501666666666667, 0.42857142857142844, 0.6829268292682927, 0.4691836734693878, 0.48]","[0.2, 0.1, 0.4, 0.1, 1.1, 0.4, 0.1, 0.0, 1.2000000000000002]"
2558067.0,Marlon Humphrey,"[0.6886666666666665, 0.44162790697674414, 0.8501666666666665, 0.6829268292682927, 0.4691836734693878, 0.5078461538461538, 0.8202000000000002, 0.7502083333333331, 0.7916666666666666]","[0.0, 0.30000000000000004, 0.1, 0.1, 0.30000000000000004, 0.0, 1.5, 0.5, 0.6000000000000001]"
2560947.0,Kenny Young,"[0.4995454545454548, 0.561875, 0.3718604651162791, 0.7, 0.6829268292682927, 0.7140816326530612, 0.7230769230769231]","[0.2, 0.1, 0.0, 0.4, 0.1, 0.0, 0.9]"
2558248.0,Chuck Clark,"[0.6767647058823529, 0.813953488372093]","[1.4000000000000001, 1.3]"
2533058.0,Vontaze Burfict,"[0.31631578947368455, 0.66, 0.7115384615384616, 0.3488372093023255, 0.2631578947368421]","[0.7000000000000001, 0.1, 0.4, 0.0, 0.5]"
2533060.0,Dre Kirkpatrick,"[0.30769230769230776, 0.686, 0.8128125000000003, 1.0000000000000007, 0.66, 0.7197999999999999, 0.6153846153846154, 0.6741860465116278, 0.47368421052631576]","[0.0, 0.1, 1.7000000000000002, 1.8, 0.1, 0.9, 0.0, 0.9, 0.6000000000000001]"
2539233.0,Shawn Williams,"[0.8000000000000002, 0.24055555555555566, 0.7999999999999994, 0.66, 0.43999999999999995, 0.6925, 0.4186046511627907]","[0.1, 0.5, 2.0, 0.1, 0.0, 0.1, 0.0]"
2543474.0,Darqueze Dennard,"[0.686, 0.6153846153846154, 0.7674418604651163, 0.7634210526315789]","[0.1, 0.0, 0.0, 0.0]"
2556367.0,William Jackson,"[0.686, 0.0574999999999999, 1.0000000000000002, 0.66, 0.43999999999999995, 0.6153846153846154, 0.3488372093023255, 0.3421052631578948]","[0.1, 0.2, 3.8000000000000003, 0.1, 0.0, 0.0, 0.0, 0.9]"
2560970.0,Jessie Bates,"[0.6741304347826089, 0.686, 0.4105128205128206, 0.8958333333333336, 0.66, 0.6597999999999999, 0.8653846153846154, 0.6511627906976744, 0.5528947368421051, 0.7996666666666665]","[1.1, 0.1, 0.1, 2.8000000000000003, 0.1, 0.0, 0.1, 1.1, 0.1, 0.4]"
2558801.0,Jordan Evans,[0.43999999999999995],[0.0]
2508004.0,Anthony Levine,"[0.03333333333333336, 0.44]","[0.2, 0.8]"
2558166.0,Tyus Bowser,"[0.20000000000000004, 0.3265306122448979]","[0.4, 0.0]"
2558982.0,Hardy Nickerson,"[0.8543750000000004, 0.686, 0.8592187500000001, 0.5098039215686276, 0.7, 0.47979999999999995, 0.5789473684210525]","[0.0, 0.1, 1.7000000000000002, 0.6000000000000001, 0.1, 0.2, 0.2]"
2507843.0,Vincent Rey,[0.4838709677419356],[1.3]
2560745.0,Sam Hubbard,[0.787234042553192],[1.8]
2560839.0,Darius Phillips,[0.4447222222222221],[0.1]
2532961.0,Danny Trevathan,"[0.20000000000000048, 0.12, 0.038461538461538464, 0.6572857142857143, 0.6615384615384615, 0.7540983606557377, 0.6714285714285714, 0.8262318840579711, 0.6077215189873418, 0.6075949367088608, 0.6621621621621622, 0.8193055555555557, 0.7142857142857143, 0.5862068965517241, 0.7846835443037974, 0.25035714285714283, 0.25, 0.6108333333333333, 0.8157894736842105, 0.35749999999999993, 0.6363636363636362]","[0.30000000000000004, 0.0, 0.0, 0.1, 0.0, 0.5, 0.30000000000000004, 1.6, 0.0, 0.0, 0.6000000000000001, 0.0, 0.9, 0.0, 1.0, 0.0, 0.0, 0.1, 0.7000000000000001, 0.30000000000000004, 0.0]"
2543681.0,Kyle Fuller,"[0.5993333333333334, 0.407037037037037, 0.12, 0.6572857142857143, 0.7844615384615385, 0.639344262295082, 0.46391304347826096, 0.8481012658227848, 0.36486486486486486, 0.5555555555555556, 0.39086956521739125, 0.25, 0.5, 0.4210526315789473, 0.32142857142857134, 0.6363636363636362]","[0.0, 0.0, 0.0, 0.1, 0.30000000000000004, 0.0, 0.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.1, 0.0]"
2552385.0,Adrian Amos,"[0.407037037037037, 0.12, 0.038461538461538464, 0.6857142857142857, 0.7384615384615385, 0.639344262295082, 0.7572857142857143, 0.782608695652174, 0.6077215189873418, 0.6075949367088608, 0.6621621621621622, 0.5693055555555556, 0.935064935064935, 0.6551724137931034, 0.8859493670886077, 0.39086956521739125, 0.25035714285714283, 0.3329166666666666, 0.8611111111111112, 0.5006521739130432, 0.3686842105263157, 0.4642857142857143, 0.6363636363636362]","[0.0, 0.0, 0.0, 0.0, 0.4, 0.0, 0.1, 0.1, 0.0, 0.0, 1.2000000000000002, 0.1, 1.7000000000000002, 0.1, 0.30000000000000004, 0.0, 0.0, 0.2, 0.6000000000000001, 0.6000000000000001, 0.1, 0.4, 0.0]"
2553500.0,Bryce Callahan,"[0.407037037037037, 0.12, 0.038461538461538464, 0.7428571428571429, 0.6615384615384615, 0.6428571428571429, 0.6088405797101449, 0.7974683544303798, 0.5, 0.5693055555555556, 0.6103896103896104, 0.5862068965517241, 0.5189873417721518, 0.39086956521739125, 0.25035714285714283, 0.25000000000000006, 0.5, 0.3686842105263157, 0.6296296296296297, 0.32142857142857134, 0.6363636363636362]","[0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.7000000000000001, 0.7000000000000001, 0.8, 0.1, 0.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.9, 0.1, 0.0]"
2555285.0,Leonard Floyd,"[0.407037037037037, 0.12, 0.038461538461538464, 0.6572857142857143, 0.6615384615384615, 0.639344262295082, 0.6428571428571429, 0.681304347826087, 0.759493670886076, 0.7468354430379747, 0.5, 0.7359722222222221, 0.7402597402597403, 0.5862068965517241, 0.25035714285714283, 0.25, 0.5, 0.32142857142857134, 0.6363636363636362]","[0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.5, 0.5, 0.9, 0.0, 0.0, 1.1, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0]"
2558176.0,Eddie Jackson,"[0.407037037037037, 0.12, 0.038461538461538464, 0.7428571428571429, 0.7384615384615385, 0.639344262295082, 0.6428571428571429, 0.4782608695652174, 0.8355696202531646, 0.7974683544303798, 0.4052702702702702, 0.625, 0.5585714285714285, 0.5862068965517241, 0.5822784810126582, 0.39086956521739125, 0.25035714285714283, 0.375, 0.5, 0.39473684210526305, 0.30750000000000005, 0.32142857142857134, 0.6363636363636362]","[0.0, 0.0, 0.0, 0.30000000000000004, 0.1, 0.0, 0.0, 0.5, 0.1, 0.1, 0.30000000000000004, 0.4, 0.2, 0.0, 0.1, 0.0, 0.0, 0.2, 0.0, 0.1, 0.5, 0.1, 0.0]"
2560877.0,Roquan Smith,"[0.407037037037037, 0.12, 0.038461538461538464, 0.8001428571428573, 0.639344262295082, 0.7142857142857143, 0.7848101265822784, 0.7216455696202532, 0.5945945945945946, 0.625, 0.7142857142857143, 0.5862068965517241, 0.21621621621621606, 0.5213043478260869, 0.25035714285714283, 0.5, 0.3686842105263157, 0.33333333333333354, 0.32142857142857134, 0.6363636363636362]","[0.0, 0.0, 0.0, 0.2, 0.0, 0.30000000000000004, 1.1, 0.6000000000000001, 1.3, 0.5, 1.2000000000000002, 0.0, 0.30000000000000004, 0.30000000000000004, 0.0, 0.0, 0.1, 0.6000000000000001, 0.1, 0.0]"
2532948.0,Harrison Smith,"[0.643972602739726, 0.7803125000000002, 0.05210526315789468, 0.5297058823529411, 0.780958904109589, 0.6893243243243243, 0.7183098591549296, 0.7776388888888888, 0.8695652173913045, 0.7391304347826086, 0.8217808219178081, 0.7244827586206898]","[0.0, 0.30000000000000004, 0.0, 0.0, 0.0, 0.1, 0.0, 0.1, 0.30000000000000004, 0.0, 0.0, 0.5]"
2540155.0,Xavier Rhodes,"[0.643972602739726, 0.05210526315789468, 0.780958904109589, 0.6893243243243243, 0.7183098591549296, 0.6109722222222221, 0.7391304347826086, 0.8217808219178081]","[0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0]"
2552312.0,Eric Kendricks,"[0.30596774193548393, 0.7671232876712328, 0.5320000000000004, 0.05210526315789468, 0.5297058823529411, 0.8783783783783784, 0.6387499999999999, 0.5797101449275361, 0.7391304347826086, 0.8217808219178081, 0.27620689655172415]","[0.0, 0.5, 0.7000000000000001, 0.0, 0.0, 0.6000000000000001, 0.0, 0.2, 0.0, 0.0, 0.1]"
2552448.0,Trae Waynes,"[0.04299999999999977, 0.685068493150685, 0.05210526315789468, 0.5297058823529411, 0.780958904109589, 0.6893243243243243, 0.7183098591549296, 0.7498611111111111, 0.5508695652173916, 0.8217808219178081, 0.2413793103448276]","[0.1, 0.2, 0.0, 0.0, 0.0, 0.1, 0.0, 0.4, 0.30000000000000004, 0.0, 0.0]"
2553655.0,Anthony Harris,"[0.4444444444444442, 0.6575342465753424, 0.05210526315789468, 0.5297058823529411, 0.780958904109589, 0.7432432432432432, 0.7183098591549296, 0.6109722222222221, 0.5797101449275364, 0.7391304347826086, 0.8217808219178081, 0.2413793103448276]","[0.1, 0.1, 0.0, 0.0, 0.0, 0.2, 0.0, 0.0, 0.9, 0.0, 0.0, 0.0]"
2555177.0,Mackensie Alexander,"[0.5297058823529411, 0.780958904109589, 0.5218840579710144, 0.8405797101449275, 0.2413793103448276]","[0.0, 0.0, 0.5, 0.5, 0.0]"
2559012.0,Eric Wilson,"[0.23470588235294118, 0.05210526315789468, 0.5297058823529411, 0.780958904109589, 0.7464788732394366, 0.8985507246376812, 0.7391304347826086, 0.41379310344827586]","[0.2, 0.0, 0.0, 0.0, 0.2, 0.1, 0.0, 0.30000000000000004]"
2495108.0,Prince Amukamara,"[1.566666666666667, 0.407037037037037, 0.038461538461538464, 0.6615384615384615, 0.6428571428571429, 0.6956521739130433, 0.6077215189873418, 0.6075949367088608, 0.5194805194805194, 0.5862068965517241, 0.5189873417721518, 0.39086956521739125, 0.25035714285714283, 0.25, 0.3686842105263157]","[0.7000000000000001, 0.0, 0.0, 0.0, 0.0, 1.5, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1]"
494289.0,Sherrick McManis,[],[]
2555156.0,Jayron Kearse,"[0.7183098591549296, 0.6109722222222221, 0.3448275862068966]","[0.0, 0.0, 0.30000000000000004]"
2558033.0,Ben Gedeon,"[0.7916666666666673, 0.6893243243243243, 0.8217808219178081]","[1.8, 0.1, 0.0]"
2559287.0,Isaiah Irving,"[0.5405405405405405, 0.39086956521739125, 0.25035714285714283]","[1.2000000000000002, 0.0, 0.0]"
71441.0,Glover Quin,"[0.2499999999999998, 0.05289473684210516, 0.6528571428571428, 0.6048837209302325, 0.564102564102564, 0.23076923076923078, 0.14999999999999988, 0.3633333333333334]","[0.1, 0.2, 0.0, 0.0, 0.8, 0.0, 0.0, 0.0]"
2535609.0,DeShawn Shead,[0.45454545454545453],[0.0]
2540288.0,Darius Slay,"[0.4448148148148146, 0.31605263157894725, 0.4998571428571431, 0.11627906976744176, 0.12846153846153843, 0.3843589743589743, 0.14999999999999988, 0.5125641025641026, 0.25, 0.125, 0.361111111111111, 0.3891666666666666]","[0.6000000000000001, 1.2000000000000002, 1.4000000000000001, 0.0, 0.1, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2543869.0,Devon Kennard,"[0.37037037037037024, 0.00026315789473669806, 0.7764473684210527, 0.6732653061224488, 0.48860465116279056, 0.23076923076923078, 0.14999999999999988, 0.25, 0.3633333333333334, 0.375, 0.4724999999999999, 0.3891666666666666]","[0.4, 0.0, 2.4000000000000004, 0.1, 0.2, 0.0, 0.0, 0.0, 0.0, 0.5, 0.4, 0.0]"
2552262.0,Quandre Diggs,"[0.5277777777777776, 0.8873749999999999, 0.6528571428571428, 0.16279069767441853, 0.23076923076923078, 0.23076923076923078, 0.14999999999999988, 0.07666666666666658, 0.25, 0.5148484848484848, 0.22475, 0.6944444444444443, 0.3891666666666666]","[0.5, 0.1, 0.0, 0.0, 0.4, 0.0, 0.0, 0.0, 0.0, 0.30000000000000004, 0.0, 1.0, 0.0]"
