,name,reaction_rate,time_to_react
2539240.0,Micah Hyde,"[0.5002083333333333, 0.3999999999999999, 0.5229545454545454, 0.5344827586206896, 0.11111111111111165, 0.4345652173913044, 0.4065625]","[0.0, 0.30000000000000004, 0.2, 0.8, 0.5, 0.0, 0.5]"
2539290.0,Jordan Poyer,"[0.5002083333333333, 0.7, 0.49999999999999994, 0.41379310344827586, 0.11111111111111165, 0.6304347826086957, 0.21875, 0.6153846153846152, 0.4444444444444444]","[0.0, 1.0, 0.1, 0.1, 0.5, 0.4, 0.1, 0.2, 0.0]"
2543851.0,Phillip Gaines,"[0.6752499999999999, 0.49999999999999994, 0.37948275862068964, 0.375, 0.4444444444444444]","[0.1, 0.0, 0.0, 0.2, 0.0]"
2557867.0,Tre'Davious White,"[0.5002083333333333, 0.2749999999999999, 0.4775, 0.7413793103448273, 0.11111111111111165, 0.4345652173913044, 0.43749999999999994, 0.4831034482758618, 0.8611111111111112]","[0.0, 0.0, 0.1, 0.1, 0.5, 0.0, 0.4, 0.1, 0.9]"
2557969.0,Matt Milano,"[0.604375, 0.5, 0.5681818181818181, 0.5518965517241379, 0.5555555555555549, 0.6739130434782609, 0.6565625, 0.5833333333333334]","[0.4, 0.7000000000000001, 0.4, 0.5, 2.2, 0.6000000000000001, 1.1, 0.2]"
2560766.0,Taron Johnson,"[0.49928571428571417, 0.5002083333333333, 0.2749999999999999, 0.4775, 0.11111111111111165, 0.4345652173913044, 0.4444444444444444]","[0.5, 0.0, 0.0, 0.1, 0.5, 0.0, 0.0]"
2535867.0,Julian Stanford,"[0.09999999999999998, 0.5002083333333333, 0.7413793103448276, 0.3333333333333337, 0.5652173913043478, 0.6249999999999999, 0.5552777777777778]","[0.9, 0.0, 0.4, 0.30000000000000004, 0.6000000000000001, 0.2, 0.2]"
2495108.0,Prince Amukamara,"[0.5591525423728814, 0.872340425531915, 0.3335897435897435, 0.5801999999999999, 0.3939393939393939, 0.3548387096774194, 0.5, 0.12090909090909081, 0.20588235294117646, 0.07999999999999982, 0.13793103448275862, 0.3329166666666666]","[0.0, 2.5, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0]"
2543681.0,Kyle Fuller,"[0.27181818181818196, 0.40709302325581403, 0.7964406779661017, 0.5744680851063828, 0.6153846153846154, 0.5801999999999999, 0.4851515151515151, 0.3548387096774194, 0.5, 0.2424242424242424, 0.735294117647059, 0.07999999999999982, 0.2413793103448275, 0.34406249999999994, 0.4579166666666666, 0.47642857142857137]","[0.30000000000000004, 1.0, 0.0, 1.5, 0.4, 0.0, 0.2, 0.0, 0.1, 0.30000000000000004, 0.0, 0.0, 0.30000000000000004, 0.0, 0.2, 0.0]"
2552385.0,Adrian Amos,"[0.32965909090909074, 0.7116949152542373, 0.2129787234042553, 0.3335897435897435, 0.5801999999999999, 0.3939393939393939, 0.3548387096774194, 0.5, 0.12090909090909081, 0.7352941176470589, 0.07999999999999982, 0.13793103448275862, 0.34406249999999994, 0.6662500000000001, 0.47642857142857137]","[0.4, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.1, 0.0, 0.0, 0.0, 0.7000000000000001, 0.0]"
2553500.0,Bryce Callahan,"[0.9743589743589743, 0.5591525423728814, 0.7448936170212767, 0.3335897435897435, 0.6402, 0.3939393939393939, 0.5, 0.2424242424242424, 0.20588235294117646, 0.07999999999999982, 0.2413793103448275, 0.34406249999999994, 0.3329166666666666, 0.8571428571428571]","[2.1, 0.0, 2.0, 0.0, 0.30000000000000004, 0.0, 0.1, 0.2, 0.0, 0.0, 0.2, 0.0, 0.0, 1.0]"
2555285.0,Leonard Floyd,"[0.6086956521739131, 0.6595744680851062, 0.3335897435897435, 0.3548387096774194, 0.5, 0.35294117647058826, 0.7237931034482756, 0.34406249999999994]","[0.0, 1.5, 0.0, 0.0, 0.1, 0.30000000000000004, 0.9, 0.0]"
2558176.0,Eddie Jackson,"[0.6526388888888888, 0.5591525423728814, 0.702340425531915, 0.358974358974359, 0.5801999999999999, 0.3939393939393939, 0.6451612903225805, 0.5, 0.12090909090909081, 0.20588235294117646, 0.07999999999999982, 0.13793103448275862, 0.34406249999999994, 0.3329166666666666, 0.6669047619047619]","[1.4000000000000001, 0.0, 1.7000000000000002, 0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2560877.0,Roquan Smith,"[0.5591525423728814, 0.041250000000000266, 0.3939393939393939, 0.3548387096774194, 0.6969696969696969, 0.2941176470588235, 0.34406249999999994, 0.3329166666666666, 0.47642857142857137]","[0.0, 0.8, 0.0, 0.0, 1.1, 0.2, 0.0, 0.0, 0.0]"
2532961.0,Danny Trevathan,"[0.565657894736842, 0.7457627118644068, 0.2978723404255319, 0.3335897435897435, 0.6402, 0.3939393939393939, 0.3548387096774194, 0.5, 0.27242424242424235, 0.19999999999999993, 0.7586206896551723, 0.34406249999999994, 0.3329166666666666, 0.47642857142857137]","[1.4000000000000001, 0.0, 0.7000000000000001, 0.0, 0.0, 0.0, 0.0, 0.1, 0.5, 0.2, 0.8, 0.0, 0.0, 0.0]"
2560724.0,Kylie Fitts,"[0.07999999999999982, 0.3329166666666666, 0.47642857142857137, 0.4669999999999999]","[0.0, 0.0, 0.0, 0.0]"
2559287.0,Isaiah Irving,"[0.3939393939393939, 0.27242424242424235, 0.07999999999999982, 0.47642857142857137, 0.4669999999999999]","[0.0, 0.30000000000000004, 0.0, 0.0, 0.0]"
2507817.0,Rafael Bush,[],[]
494289.0,Sherrick McManis,"[0.076923076923077, 0.4669999999999999]","[0.1, 0.0]"
2555155.0,Deon Bush,"[0.5656666666666668, 0.4669999999999999]","[0.0, 0.0]"
2555288.0,Nick Kwiatkoski,"[0.642142857142857, 0.4669999999999999]","[0.4, 0.0]"
2555381.0,DeAndre Houston-Carson,[0.4669999999999999],[0.0]
2560901.0,Kevin Toliver,[0.4669999999999999],[0.0]
2560750.0,Joel Iyiegbuniwe,[],[]
2506861.0,Brent Grimes,"[0.5929629629629629, 0.2920833333333333, 0.4141379310344827, 0.41666666666666674, 0.4999999999999999, 0.8331818181818181, 0.5292156862745097, 0.6668750000000001, 0.6039583333333334, 0.7405555555555554]","[0.1, 0.0, 0.0, 0.6000000000000001, 0.0, 0.4, 0.2, 0.8, 0.0, 0.0]"
2532828.0,Lavonte David,"[0.5929629629629629, 0.2920833333333333, 0.5175862068965518, 0.7224074074074075, 0.8484848484848485, 0.6078431372549019, 0.6039583333333334]","[0.1, 0.0, 0.2, 1.0, 0.0, 0.30000000000000004, 0.0]"
2550565.0,Adarius Taylor,"[0.6666666666666666, 0.5588235294117647, 0.7877272727272727, 0.7647058823529411, 0.5416666666666666, 0.6039583333333334, 0.7405555555555554]","[0.30000000000000004, 0.2, 1.2000000000000002, 0.6000000000000001, 0.2, 0.0, 0.0]"
2556934.0,Javien Elliott,"[0.5000000000000001, 0.4141379310344827, 0.4285714285714284, 0.4999999999999999, 0.7877272727272727, 0.7058823529411765, 0.8752083333333333, 0.7405555555555554]","[0.0, 0.0, 0.1, 0.0, 1.4000000000000001, 0.6000000000000001, 1.0, 0.0]"
2557945.0,Justin Evans,"[0.14777777777777754, 0.00039999999999990233, 0.2920833333333333, 0.4141379310344827, 0.1599999999999999, 0.4999999999999999, 0.3287142857142857, 0.7574242424242423, 0.5098039215686274, 0.4791666666666667, 0.6039583333333334, 0.7405555555555554]","[0.2, 0.0, 0.0, 0.0, 0.1, 0.0, 0.7000000000000001, 0.0, 0.0, 0.1, 0.0, 0.0]"
2560930.0,Jordan Whitehead,"[0.2920833333333333, 0.4141379310344827, 0.4999999999999999, 0.7362499999999998, 0.5151515151515151, 0.5098039215686274, 0.4375, 0.6039583333333334]","[0.0, 0.0, 0.0, 0.1, 0.7000000000000001, 0.0, 0.0, 0.0]"
80668.0,Captain Munnerlyn,"[0.7663333333333334, 0.15656249999999997, 0.047619047619047616, 0.4239393939393939, 0.35714285714285715, 0.2350980392156862, 0.5348837209302325]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2505708.0,Mike Adams,"[0.16638888888888873, 0.5672972972972974, 0.21875000000000006, 0.22185185185185188, 0.047619047619047616, 0.636060606060606, 0.5168965517241378, 0.696969696969697, 0.4526190476190478, 0.5348837209302325, 0.30000000000000004]","[0.1, 0.0, 0.2, 0.0, 0.0, 0.5, 0.0, 0.0, 0.1, 0.0, 0.1]"
2540152.0,Eric Reid,"[0.4999999999999998, 0.15656249999999997, 0.22185185185185188, 0.14285714285714285, 0.4239393939393939, 0.586206896551724, 0.696969696969697, 0.35714285714285715, 0.3529411764705881, 0.5348837209302325, 0.2802]","[0.9, 0.0, 0.0, 0.1, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.1]"
2552447.0,Shaq Thompson,"[0.6216216216216215, 0.5168965517241378, 0.46]","[1.4000000000000001, 0.0, 0.4]"
2555175.0,James Bradberry,"[0.34375, 0.4811111111111111, 0.047619047619047616, 0.7875757575757574, 0.5168965517241378, 0.696969696969697, 0.35714285714285715, 0.2350980392156862, 0.5348837209302325, 0.26]","[0.4, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1]"
2560753.0,Donte Jackson,"[0.4719444444444442, 0.15656249999999997, 0.22185185185185188, 0.4239393939393939, 0.696969696969697, 0.2350980392156862, 0.5581395348837209, 0.6200000000000001]","[0.9, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.8]"
2506352.0,Thomas Davis,"[0.22185185185185188, 0.18999999999999997, 0.4239393939393939, 0.5168965517241378, 0.696969696969697, 0.35714285714285715, 0.37235294117647055]","[0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.5]"
2533056.0,Luke Kuechly,"[0.15656249999999997, 0.22185185185185188, 0.047619047619047616, 0.5168965517241378, 0.696969696969697, 0.35714285714285715, 0.37235294117647055, 0.5348837209302325, 0.5802]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.8]"
2556456.0,Andrew Adams,"[0.7203999999999999, 0.5488235294117647]","[1.0, 0.2]"
2561039.0,Carlton Davis,"[0.3147368421052633, 0.2920833333333333, 0.4141379310344827, 0.4999999999999999, 0.4375, 0.625, 0.7405555555555554]","[0.2, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0]"
2556567.0,Isaiah Johnson,"[0.07370370370370356, 0.5210416666666666, 0.20833333333333345, 0.7405555555555554]","[0.2, 0.7000000000000001, 0.30000000000000004, 0.0]"
2555552.0,Ryan Smith,[],[]
2560775.0,Rashaan Gaulden,[0.3333333333333332],[0.6000000000000001]
2555307.0,Devante Bond,[0.4998275862068967],[2.2]
2530794.0,Ron Parker,"[0.0967741935483869, 0.6285714285714286, 0.39971428571428574, 0.4482758620689655, 0.6108333333333333, 0.1609677419354839, 0.52525]","[0.2, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0]"
2543592.0,Anthony Hitchens,"[0.7998333333333333, 0.6108333333333333, 0.14949999999999994, 0.45129032258064516, 0.52525]","[0.0, 0.0, 0.0, 0.7000000000000001, 0.0]"
2552265.0,Steven Nelson,"[0.38833333333333353, 0.39971428571428574, 0.3103448275862069, 0.6941666666666667, 0.14949999999999994, 0.52525]","[0.0, 0.0, 0.0, 0.30000000000000004, 0.0, 0.0]"
2555169.0,Reggie Ragland,"[0.5997142857142856, 0.5494999999999999, 0.29, 0.675]","[0.0, 0.0, 0.30000000000000004, 0.30000000000000004]"
2555173.0,Eric Murray,"[0.5997142857142856, 0.39971428571428574, 0.3103448275862069, 0.6108333333333333, 0.14949999999999994, 0.6125806451612904, 0.7249999999999999]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.8, 0.5]"
2560881.0,Breeland Speaks,"[0.5997142857142856, 0.3103448275862069, 0.6108333333333333, 0.2254838709677419, 0.65025]","[0.0, 0.0, 0.0, 0.1, 0.4]"
2307.0,Orlando Scandrick,"[0.1933870967741934, 0.39971428571428574, 0.4482758620689655, 0.6108333333333333]","[0.30000000000000004, 0.0, 0.4, 0.0]"
2555349.0,Kendall Fuller,"[1.0000000000000002, 0.5997142857142856, 0.42857142857142855, 0.6108333333333333, 0.14949999999999994, 0.1609677419354839]","[1.3, 0.0, 0.1, 0.0, 0.0, 0.0]"
2560827.0,Dorian O'Daniel,"[0.3124999999999998, 1.0000000000000002, 0.5714285714285714, 0.4482758620689655, 0.5451515151515152]","[0.6000000000000001, 1.2000000000000002, 0.4, 0.0, 0.0]"
2539311.0,Jamie Collins,"[0.5925925925925926, 0.03666666666666671, 0.365609756097561, 0.5555555555555557, 0.39173913043478253, 0.5643589743589745, 0.19354838709677416]","[0.0, 0.0, 0.5, 0.8, 0.1, 0.2, 0.30000000000000004]"
2543720.0,Christian Kirksey,[],[]
2543823.0,E.J. Gaines,[],[]
2556475.0,Briean Boddy-Calhoun,"[0.03666666666666671, 0.4143902439024389, 0.36111111111111105, 0.39173913043478253]","[0.0, 0.8, 0.0, 0.1]"
2557980.0,Jabrill Peppers,"[0.6091304347826081, 0.5181481481481481, 0.09731707317073174, 0.4724999999999999, 0.6521739130434782, 0.25666666666666665, 0.06483870967741932]","[0.8, 0.9, 0.0, 0.5, 0.4, 0.7000000000000001, 0.0]"
2560916.0,Denzel Ward,[0.5742592592592589],[0.4]
2560964.0,Genard Avery,"[0.8803999999999997, 0.06483870967741932]","[1.2000000000000002, 0.0]"
2550164.0,T.J. Carrie,"[0.5925925925925926, 0.03666666666666671, 0.7314634146341463, 0.1666666666666667, 0.39173913043478253, 0.7179487179487178, 0.06483870967741932]","[0.0, 0.0, 0.9, 0.2, 0.1, 0.7000000000000001, 0.0]"
2561383.0,Ben Niemann,"[0.7403703703703705, 0.7997142857142857]","[1.4000000000000001, 0.5]"
2553736.0,Denzel Rice,[0.2436585365853659],[0.30000000000000004]
2555540.0,Derrick Kindred,"[0.03666666666666671, 0.2682926829268293, 0.19472222222222227, 0.39173913043478253, 0.436153846153846, 0.06483870967741932]","[0.0, 0.5, 0.2, 0.1, 1.0, 0.0]"
2555542.0,Jordan Lucas,"[0.7826086956521742, 0.6854285714285715, 0.3103448275862069, 0.11959999999999997]","[1.2000000000000002, 0.6000000000000001, 0.0, 0.30000000000000004]"
2558289.0,Tanner Vallejo,"[0.3902439024390244, 0.5833333333333334, 0.39173913043478253, 0.28205128205128194, 0.45193548387096766]","[0.6000000000000001, 0.0, 0.1, 0.1, 0.8]"
2561278.0,Tavierre Thomas,[0.06795454545454584],[0.2]
2552259.0,Josh Shaw,[0.16132352941176484],[0.0]
2561103.0,Tremon Smith,[0.7140000000000002],[0.0]
2561417.0,Charvarius Ward,[],[]
2495343.0,Buster Skrine,"[0.3499999999999997, 0.9536363636363636, 0.14705882352941163, 1.0000000000000002, 0.5386538461538461, 0.5599999999999999, 0.32056603773584896, 0.3620689655172414, 0.00024390243902425578]","[0.9, 1.6, 0.0, 1.5, 0.1, 0.4, 0.5, 0.1, 0.0]"
2543597.0,Avery Williamson,"[0.2894736842105261, 0.5454545454545457, 0.575, 0.7498076923076924, 0.6034482758620688, 0.6402, 0.33962264150943394, 0.3620689655172414, 0.21951219512195108, 0.3139999999999999]","[0.5, 1.2000000000000002, 0.1, 0.1, 0.0, 0.7000000000000001, 0.8, 0.1, 0.7000000000000001, 0.0]"
2553353.0,Darryl Roberts,"[0.6711842105263156, 0.473157894736842, 0.14705882352941163, 0.5161290322580645, 0.625, 0.5959615384615385, 0.6153846153846154, 0.6034482758620688, 0.4199999999999999, 0.16962264150943382, 0.3620689655172414, 0.00024390243902425578, 0.5714285714285714]","[1.1, 0.6000000000000001, 0.0, 0.5, 0.5, 0.5, 0.30000000000000004, 0.0, 0.0, 0.1, 0.1, 0.0, 0.0]"
2555256.0,Jordan Jenkins,"[0.31605263157894714, 0.14705882352941163, 0.5386538461538461, 0.6034482758620688, 0.56, 0.3620689655172414, 0.5714285714285714]","[0.5, 0.0, 0.1, 0.0, 0.5, 0.1, 0.5]"
