nflId,name,med_hrr,average_hrr,med_hrt,ave_hrt,position
496733.0,Joe Haden,0.3235294117647058,0.3460764904585604,0.1,0.20250000000000004,CB
2540221.0,Vince Williams,0.3668518518518519,0.3883535308127167,0.1,0.2153846153846154,ILB
2552289.0,Bud Dupree,0.3079815986198965,0.3164020167699972,0.0,0.18974358974358976,OLB
2555386.0,Sean Davis,0.35714285714285715,0.3764718465179859,0.0,0.1736842105263158,SS
2558064.0,T.J. Watt,0.3703703703703703,0.36808636295105374,0.1,0.27341772151898736,OLB
2560712.0,Terrell Edmunds,0.3448275862068965,0.3616355803481967,0.1,0.20674157303370788,S
2539311.0,Jamie Collins,0.5555555555555557,0.506122524992671,0.1,0.24521739130434786,OLB
2543720.0,Christian Kirksey,0.4772321428571428,0.4826127367408306,0.1,0.3735294117647059,OLB
2555540.0,Derrick Kindred,0.4778019856591286,0.4218771441193421,0.0,0.19615384615384615,SS
2560964.0,Genard Avery,0.4747500000000001,0.44855375071390496,0.0,0.25185185185185194,LB
2539978.0,Jon Bostic,0.4997368421052632,0.4707912651995345,0.1,0.30508474576271194,ILB
2556559.0,Mike Hilton,0.3918454391891891,0.3900612377064906,0.1,0.3096153846153846,CB
2552386.0,Clayton Geathers,0.4230769230769231,0.4110591932957264,0.1,0.18169014084507049,FS
2558060.0,Malik Hooker,0.40783090783090775,0.41801848897641497,0.1,0.221,FS
2558108.0,Nate Hairston,0.4763104838709678,0.4527876389225637,0.1,0.2267857142857143,CB
2560789.0,Darius Leonard,0.4841935483870967,0.4550546962964779,0.1,0.250632911392405,LB
2558976.0,Kenny Moore,0.4330830039525692,0.43152316167369503,0.1,0.3121212121212121,CB
2543814.0,Preston Brown,0.5219565217391304,0.4691451725357626,0.2,0.3226415094339624,MLB
2556367.0,William Jackson,0.4563833746898262,0.4284119001618175,0.0,0.20612244897959187,CB
2560970.0,Jessie Bates,0.4631887985546521,0.4424613473783623,0.1,0.17627118644067796,S
2533060.0,Dre Kirkpatrick,0.4952403846153845,0.4772459000880678,0.1,0.2677083333333334,CB
2558851.0,Anthony Walker,0.459016393442623,0.4537112621187386,0.1,0.32539682539682546,ILB
496739.0,Reshad Jones,0.4140916736753573,0.41520688876215006,0.1,0.21346153846153845,SS
2539309.0,T.J. McDonald,0.3874193548387096,0.4034914473249049,0.0,0.14400000000000002,SS
2539935.0,Kiko Alonso,0.5075757575757576,0.4753780169990025,0.1,0.2735294117647059,OLB
2555539.0,Xavien Howard,0.4515350877192982,0.4448639338232088,0.05,0.2657142857142858,CB
2558070.0,Raekwon McMillan,0.5151515151515149,0.5019566014391676,0.30000000000000004,0.4294117647058823,LB
2354.0,Wesley Woodyard,0.5,0.4684131422732126,0.1,0.279245283018868,ILB
71423.0,Brian Orakpo,0.3522813990461049,0.40046218801181344,0.05,0.2607142857142857,OLB
2539320.0,Kenny Vaccaro,0.3697826086956522,0.3802776162510083,0.0,0.17636363636363636,SS
2540162.0,Logan Ryan,0.3995689655172413,0.4134876791078212,0.0,0.20540540540540544,CB
2550613.0,Malcolm Butler,0.4129513184584178,0.41563772893872064,0.0,0.22027027027027027,CB
2555158.0,Kevin Byard,0.37354651162790703,0.4033835495345887,0.0,0.18333333333333335,FS
2558005.0,Jayon Brown,0.5,0.47386774211777893,0.1,0.27662337662337666,ILB
2558065.0,Adoree' Jackson,0.378,0.4104856475922135,0.0,0.20746268656716416,CB
2560725.0,Minkah Fitzpatrick,0.4613461538461538,0.4530751207097846,0.1,0.2508474576271187,S
496735.0,Kareem Jackson,0.5154545454545454,0.5061889898309728,0.1,0.2201680672268908,CB
2495872.0,Johnathan Joseph,0.4952830188679245,0.4582305591163178,0.1,0.17790697674418607,CB
2533049.0,Whitney Mercilus,0.4875609756097562,0.4715338564976506,0.0,0.15600000000000006,OLB
2540180.0,Tyrann Mathieu,0.5275418604651163,0.5087991413334828,0.0,0.17500000000000002,FS
2560851.0,Justin Reid,0.5353521126760562,0.5014863903714472,0.1,0.271264367816092,SS
71251.0,Patrick Chung,0.5514293085655315,0.4870698272802202,0.1,0.24459459459459465,SS
494287.0,Devin McCourty,0.5201547619047621,0.4638735284594115,0.1,0.2086538461538462,FS
2533057.0,Dont'a Hightower,0.4669331195602382,0.43948585881651625,0.1,0.1717948717948718,MLB
2533062.0,Stephon Gilmore,0.474406779661017,0.4494873494624689,0.0,0.2638297872340426,CB
2541243.0,Duron Harmon,0.4404520917678811,0.4132568470893522,0.0,0.16212121212121214,FS
2543699.0,Kyle Van Noy,0.5111111111111111,0.4741688382083442,0.1,0.3012658227848102,OLB
2552490.0,Benardrick McKinney,0.5348837209302325,0.5281604762214046,0.1,0.26138613861386145,ILB
2558094.0,Zach Cunningham,0.5228571428571429,0.5183030648441165,0.1,0.3012987012987013,ILB
2556571.0,Jonathan Jones,0.5821891534391542,0.5329597904207813,0.1,0.32678571428571435,CB
2532828.0,Lavonte David,0.4615384615384616,0.4560225653075687,0.1,0.1891089108910892,OLB
2552592.0,Kwon Alexander,0.4732703081232493,0.43991632207795067,0.1,0.2558823529411765,MLB
2557945.0,Justin Evans,0.4289285714285714,0.4115596631618745,0.0,0.1408695652173913,SS
2561039.0,Carlton Davis,0.4999999999999999,0.4687130523789148,0.1,0.2932584269662922,CB
2533008.0,Demario Davis,0.5360714285714285,0.5241125706338401,0.1,0.3282352941176471,ILB
2555530.0,Vonn Bell,0.5384615384615383,0.5133170824964463,0.1,0.23703703703703705,FS
2556735.0,Ken Crawley,0.5586065573770491,0.5111610548148993,0.1,0.2907894736842105,CB
2558061.0,Marshon Lattimore,0.5063522727272729,0.4700693817894001,0.0,0.25222222222222224,CB
2558163.0,Alex Anzalone,0.5,0.4741954518269621,0.1,0.3596153846153847,OLB
2558847.0,Marcus Williams,0.4891252955082742,0.4613151334536312,0.0,0.2465517241379311,FS
2560884.0,M.J. Stewart,0.4615384615384617,0.4550855226989083,0.1,0.23137254901960785,CB
2539982.0,A.J. Klein,0.5382051282051282,0.5099493246032419,0.1,0.2469135802469136,OLB
2539338.0,B.W. Webb,0.4395454545454545,0.4693295976473802,0.1,0.29354838709677417,CB
2540143.0,Alec Ogletree,0.4793555008210179,0.4883537280596154,0.1,0.35957446808510635,LB
2552454.0,Landon Collins,0.4750814536340853,0.4697050331973382,0.1,0.31578947368421056,SS
2553822.0,Curtis Riley,0.4242424242424242,0.431120198560612,0.1,0.20841121495327106,FS
2555277.0,Eli Apple,0.4454411764705882,0.4528531999514966,0.1,0.34210526315789475,CB
2532875.0,Janoris Jenkins,0.4099999999999999,0.3993182691441648,0.0,0.1724137931034483,CB
2561015.0,Lorenzo Carter,0.4649959349593496,0.4616583231758868,0.15000000000000002,0.3574074074074073,OLB
494259.0,Barry Church,0.375,0.38564200388733455,0.1,0.20740740740740746,SS
2532848.0,Tashaun Gipson,0.4083673469387755,0.40948013842512093,0.1,0.20259740259740255,FS
2541162.0,A.J. Bouye,0.36931818181818177,0.3822272999389125,0.0,0.23653846153846156,CB
2543711.0,Telvin Smith,0.4451686507936506,0.43245469017461546,0.1,0.2833333333333333,OLB
2555280.0,Jalen Ramsey,0.4513946869070208,0.4457256856803245,0.1,0.29000000000000004,CB
2555329.0,Myles Jack,0.4393939393939394,0.4219324360942179,0.2,0.29879518072289163,OLB
2495504.0,Patrick Peterson,0.5056976744186046,0.4999621970375434,0.0,0.2274509803921569,CB
2495807.0,Antoine Bethea,0.5056666666666666,0.4939825046936492,0.0,0.22400000000000006,FS
2530491.0,Josh Bynes,0.5124544311753614,0.4957956060563685,0.1,0.30094339622641514,ILB
2543830.0,Tre Boston,0.5113333333333332,0.48138619160389506,0.0,0.22473118279569892,FS
2557887.0,Haason Reddick,0.4680851063829787,0.4668068283335661,0.1,0.3631578947368422,ILB
2495281.0,Mason Foster,0.4996875,0.4805454743344143,0.1,0.23760683760683765,ILB
2532920.0,Josh Norman,0.467679539295393,0.4462252035503612,0.0,0.20833333333333331,CB
2539943.0,D.J. Swearinger,0.4383841463414634,0.4422546649109447,0.1,0.2412698412698413,FS
2553796.0,Quinton Dunbar,0.4348310810810811,0.4229134046129591,0.05,0.22500000000000006,CB
2558133.0,Montae Nicholson,0.4715359828141783,0.44437739315441455,0.1,0.20306122448979594,FS
2558136.0,Fabian Moreau,0.4760714285714285,0.4620751775251814,0.1,0.2519607843137256,CB
2495190.0,Ryan Kerrigan,0.4201245210727969,0.449901442963192,0.1,0.21428571428571427,OLB
2552276.0,Preston Smith,0.4634146341463415,0.4362836904260505,0.1,0.17931034482758626,OLB
2558009.0,Budda Baker,0.4994781622234827,0.4892798473355777,0.1,0.2868421052631579,FS
2532804.0,Zach Brown,0.5013170163170163,0.4738755301777828,0.1,0.30113636363636365,ILB
2541832.0,Jeff Heath,0.478822463768116,0.4745109241640866,0.0,0.1674418604651163,SS
2552568.0,Byron Jones,0.4954072681704261,0.4701751750755833,0.0,0.2055555555555556,CB
2555310.0,Jaylon Smith,0.5,0.4806207233393863,0.1,0.2540229885057472,MLB
2557840.0,Chidobe Awuzie,0.5197999999999999,0.5231755966282312,0.2,0.34029850746268664,CB
2505708.0,Mike Adams,0.4072222222222223,0.3833054302170581,0.1,0.17272727272727273,FS
2533056.0,Luke Kuechly,0.4798000000000001,0.4611465869437755,0.1,0.31188118811881194,MLB
2552447.0,Shaq Thompson,0.4239393939393939,0.4177634535149233,0.1,0.21967213114754103,OLB
2555175.0,James Bradberry,0.4072222222222223,0.4155290120079896,0.1,0.26067415730337085,CB
2560753.0,Donte Jackson,0.4617509276437847,0.4356567621980519,0.1,0.2500000000000001,CB
80668.0,Captain Munnerlyn,0.4445571499257793,0.4339420171073925,0.1,0.29000000000000004,CB
2555531.0,Anthony Brown,0.5113953488372094,0.495928803849397,0.1,0.2573333333333334,CB
2560908.0,Leighton Vander Esch,0.5165216216216215,0.4901903827780057,0.1,0.35714285714285715,LB
2506789.0,Tramon Williams,0.4330357142857143,0.40603977414881975,0.1,0.18870967741935485,CB
2543470.0,Ha Ha Clinton-Dix,0.4759722222222222,0.4526461643020318,0.1,0.275,FS
2555161.0,Blake Martinez,0.4409722222222222,0.4401684226056647,0.1,0.30999999999999994,ILB
2556480.0,Kentrell Brice,0.4216373411534704,0.4297564474129469,0.1,0.3500000000000001,SS
2495108.0,Prince Amukamara,0.4555361813426329,0.4623117931771018,0.0,0.2,CB
2532961.0,Danny Trevathan,0.4867567567567567,0.4722497317614728,0.0,0.2,ILB
2543681.0,Kyle Fuller,0.41379310344827575,0.4271192007815101,0.1,0.23548387096774195,CB
2552385.0,Adrian Amos,0.4764285714285714,0.4534880228970359,0.0,0.18504672897196264,FS
2553500.0,Bryce Callahan,0.5,0.466510611879242,0.0,0.23764705882352946,CB
2555285.0,Leonard Floyd,0.4289285714285714,0.4405020615300478,0.0,0.1873015873015873,OLB
2558176.0,Eddie Jackson,0.42857142857142855,0.4131532454977549,0.0,0.1717171717171718,FS
2560877.0,Roquan Smith,0.4719444444444444,0.4351290049731699,0.1,0.2769230769230769,LB
71441.0,Glover Quin,0.4583333333333333,0.4417383371334385,0.0,0.1811594202898551,FS
2540288.0,Darius Slay,0.4736842105263158,0.4168271038833327,0.1,0.2679245283018868,CB
2543869.0,Devon Kennard,0.3807142857142858,0.3350212871107281,0.0,0.18307692307692308,OLB
2543872.0,Nevin Lawson,0.5122121212121211,0.4685547121268069,0.1,0.30000000000000004,CB
2552262.0,Quandre Diggs,0.4583333333333333,0.402740704291754,0.1,0.32173913043478264,SS
2557855.0,Jarrad Davis,0.474937343358396,0.4216819976903012,0.1,0.275,MLB
2533059.0,Morris Claiborne,0.4845454545454545,0.4597155407988897,0.0,0.20973451327433631,CB
2543597.0,Avery Williamson,0.5624086956521739,0.5115875174709473,0.1,0.303125,ILB
2555256.0,Jordan Jenkins,0.525,0.4898688030591988,0.1,0.3262295081967214,OLB
2555322.0,Darron Lee,0.5394736842105263,0.5260627251639961,0.1,0.3333333333333333,ILB
2557979.0,Jamal Adams,0.5063291139240506,0.4934782869514433,0.1,0.2480314960629921,SS
2553353.0,Darryl Roberts,0.6307692307692307,0.5824182839605276,0.1,0.2616438356164384,CB
2543492.0,Lamarcus Joyner,0.378,0.3890886000195721,0.1,0.19611650485436904,FS
2552488.0,Marcus Peters,0.43654545454545457,0.418949008604997,0.1,0.2472527472527473,CB
2558183.0,John Johnson,0.4088636363636364,0.4051653071359116,0.1,0.22336448598130845,SS
2558830.0,Samson Ebukam,0.40954545454545416,0.4132406993072209,0.1,0.2420289855072464,OLB
2540197.0,Nickell Robey-Coleman,0.4878048780487803,0.458537335096775,0.0,0.2169491525423729,CB
2556593.0,Cory Littleton,0.3933539870689655,0.3881939429732069,0.1,0.337,ILB
2495153.0,Marcus Gilchrist,0.5438916256157635,0.4672906592811917,0.1,0.23965517241379314,FS
2532986.0,Tahir Whitehead,0.4042553191489361,0.4139486412436473,0.1,0.2704918032786886,OLB
2539233.0,Shawn Williams,0.36666666666666653,0.3892594864629718,0.0,0.12625000000000006,SS
2532861.0,Casey Hayward,0.4547727272727272,0.44993213497959256,0.0,0.1696629213483146,CB
2541958.0,Jahleel Addae,0.4668888888888886,0.4381685425510049,0.0,0.1912087912087912,SS
2556828.0,Trevor Williams,0.5555555555555556,0.5072112890192174,0.1,0.2679245283018868,CB
2560760.0,Derwin James,0.4897959183673469,0.4789104109828541,0.1,0.3349397590361446,SS
2550842.0,Adrian Phillips,0.5166629464285715,0.493816302967882,0.1,0.2896551724137931,SS
2557927.0,Desmond King,0.4751473922902494,0.4539646925575802,0.1,0.2517857142857143,CB
2552312.0,Eric Kendricks,0.4997368421052631,0.4718758942140048,0.1,0.26885245901639354,MLB
2532948.0,Harrison Smith,0.4545454545454546,0.4298984093086991,0.0,0.18524590163934426,FS
2550164.0,T.J. Carrie,0.5335135135135134,0.4992277914984632,0.1,0.26666666666666666,CB
2552484.0,P.J. Williams,0.4807692307692308,0.4654708850727376,0.1,0.2579710144927537,CB
2530794.0,Ron Parker,0.3779999999999999,0.3761785575858394,0.0,0.19126213592233016,FS
2543592.0,Anthony Hitchens,0.4550201612903226,0.4334361950708836,0.1,0.3220588235294118,MLB
2555173.0,Eric Murray,0.4935897435897436,0.4553888202806607,0.0,0.3121212121212121,FS
2307.0,Orlando Scandrick,0.4642857142857144,0.4639802895271217,0.1,0.25820895522388065,CB
2552265.0,Steven Nelson,0.4666666666666667,0.4385596494173313,0.0,0.2459770114942529,CB
2555349.0,Kendall Fuller,0.4587500000000001,0.42597066960095264,0.0,0.24810126582278486,CB
2532800.0,Nigel Bradham,0.4722222222222222,0.4530394109062713,0.1,0.3098360655737705,OLB
2560930.0,Jordan Whitehead,0.4141379310344827,0.4051165342451973,0.1,0.18028169014084508,DB
2543811.0,Pierre Desir,0.4001428571428571,0.40448632498097936,0.0,0.2170731707317073,CB
2543855.0,Bene' Benwikere,0.5341141304347825,0.5187684195671495,0.0,0.2775862068965517,CB
2558157.0,Ahkello Witherspoon,0.3675324675324675,0.4078420244651766,0.1,0.2833333333333333,CB
2560917.0,Fred Warner,0.4994444444444445,0.42621828169150666,0.2,0.3617977528089888,LB
2495507.0,Richard Sherman,0.463768115942029,0.3748310958382885,0.0,0.2018181818181818,CB
2556641.0,Romeo Okwara,0.4583333333333333,0.4094205684930262,0.1,0.2909090909090909,DE
2550654.0,K'Waun Williams,0.4740674603174603,0.4474638826492575,0.05,0.38333333333333336,CB
2543741.0,Jimmie Ward,0.3565052552552552,0.3464189890284601,0.0,0.1,FS
494307.0,Darian Stewart,0.4537449971412234,0.4450422268110822,0.05,0.1730769230769231,FS
2495202.0,Von Miller,0.5,0.4753031528237957,0.1,0.2421052631578948,OLB
2532898.0,Brandon Marshall,0.4702813852813853,0.43425525020335215,0.1,0.25961538461538464,ILB
2543505.0,Bradley Roby,0.5113333333333333,0.4612122038205522,0.1,0.21698113207547173,CB
2550930.0,Todd Davis,0.4772727272727272,0.4803993675552271,0.1,0.3067796610169491,ILB
2555550.0,Justin Simmons,0.5111111111111111,0.4975343413316914,0.1,0.3012658227848102,SS
2530510.0,Chris Harris,0.5280555555555555,0.4806620152147125,0.1,0.2869565217391305,CB
89756.0,Jason McCourty,0.4937211267605634,0.4697936506765792,0.05,0.28846153846153844,CB
2539243.0,Bradley McDougald,0.4848484848484849,0.4612728491033262,0.1,0.255223880597015,SS
2557881.0,Tedric Thompson,0.4305398110661269,0.4222163981170508,0.0,0.2,FS
2558259.0,Shaquill Griffin,0.4900000000000001,0.4720290905377601,0.1,0.3220779220779221,CB
2495251.0,Shareece Wright,0.560064935064935,0.5390660760584782,0.0,0.2466666666666667,CB
2532966.0,Bobby Wagner,0.5221739130434782,0.5000689968656025,0.1,0.27260273972602744,MLB
2558159.0,Xavier Woods,0.4416279069767441,0.4411805373877251,0.1,0.15064935064935067,FS
2560728.0,Tre Flowers,0.4516875,0.4445605157459222,0.1,0.293939393939394,CB
2506861.0,Brent Grimes,0.457002457002457,0.4529769037330346,0.05,0.16219512195121952,CB
2557995.0,Marcus Maye,0.5846153846153846,0.5297611189864235,0.1,0.2178082191780822,FS
2540152.0,Eric Reid,0.4678998316498316,0.4466699214370433,0.1,0.20322580645161287,SS
