,name,reaction_rate,time_to_react
2552301.0,Vic Beasley,"[0.2261290322580645, 0.6, 0.4736842105263157, 0.561219512195122, 0.5121951219512193, 0.6907272727272726, 0.5118292682926829, 0.08108108108108096]","[0.0, 0.30000000000000004, 0.1, 0.30000000000000004, 0.30000000000000004, 0.0, 0.1, 0.0]"
2555162.0,Deion Jones,"[0.09960000000000013, 0.14999999999999988, 0.2261290322580645, 0.48111111111111104, 0.4736842105263157, 0.48914893617021266, 0.4105128205128206, 0.5488235294117647, 0.5202000000000001, 0.6907272727272726, 0.2496875000000004, 0.08108108108108096]","[0.2, 0.1, 0.0, 0.0, 0.1, 0.0, 0.4, 1.0, 1.4000000000000001, 0.0, 0.5, 0.0]"
2555255.0,De'Vondre Campbell,"[0.15050000000000202, 0.39999999999999986, 0.2261290322580645, 0.48111111111111104, 0.55, 0.4736842105263157, 0.23076923076923078, 0.683170731707317, 0.6468627450980392, 0.30000000000000004, 0.21052631578947367, 0.5121951219512193, 0.6907272727272726, 0.24351351351351336]","[0.30000000000000004, 0.30000000000000004, 0.0, 0.0, 0.0, 0.1, 0.1, 0.5, 0.7000000000000001, 0.4, 0.1, 0.30000000000000004, 0.0, 0.0]"
2555543.0,Keanu Neal,"[0.35000000000000214, 0.14999999999999988, 0.2261290322580645, 0.48111111111111104, 0.52525, 0.4736842105263157, 0.6170212765957446, 0.20538461538461533, 0.4880487804878048, 0.37254901960784315]","[0.30000000000000004, 0.1, 0.0, 0.0, 0.0, 0.1, 0.2, 0.0, 0.0, 0.0]"
2556445.0,Brian Poole,"[0.14999999999999988, 0.48111111111111104, 0.52525, 0.4736842105263157, 0.48914893617021266, 0.4617948717948717, 0.5121951219512195, 0.803921568627451, 0.5121951219512193, 0.6907272727272726, 0.3274137931034487, 0.08108108108108096]","[0.1, 0.0, 0.0, 0.1, 0.0, 0.7000000000000001, 0.1, 0.1, 0.30000000000000004, 0.0, 1.9000000000000001, 0.0]"
2539653.0,Robert Alford,"[0.2261290322580645, 0.48111111111111104, 0.52525, 0.4736842105263157, 0.48914893617021266, 0.4358974358974359, 0.4880487804878048, 0.37254901960784315, 0.12020000000000007, 0.21052631578947367, 0.09709677419354845, 0.5121951219512193, 0.6907272727272726, 0.08108108108108096]","[0.0, 0.0, 0.0, 0.1, 0.0, 0.30000000000000004, 0.0, 0.0, 0.1, 0.1, 0.1, 0.30000000000000004, 0.0, 0.0]"
2557967.0,Duke Riley,[0.7631578947368421],[1.6]
2558184.0,Damontae Kazee,"[0.16000000000000003, 0.21052631578947367, 0.5121951219512193, 0.6907272727272726, 0.1662820512820515, 0.08108108108108096]","[0.2, 0.1, 0.30000000000000004, 0.0, 0.0, 0.0]"
2556363.0,Kamu Grugier-Hill,"[0.12541666666666654, 0.42833333333333323, 0.5217391304347826, 0.639344262295082]","[0.30000000000000004, 0.0, 0.0, 0.0]"
2559109.0,Deante Burton,[0.6669444444444445],[1.5]
2506268.0,Lorenzo Alexander,"[0.8886111111111109, 0.675125, 0.44067796610169485, 0.47524999999999995, 0.21052631578947367]","[2.7, 0.1, 0.0, 0.0, 0.0]"
2539240.0,Micah Hyde,"[0.40306451612903227, 0.75, 0.9013580246913581, 0.7289830508474575, 0.18518518518518517, 0.3789655172413793, 0.3329166666666666, 0.1794871794871795, 0.375, 0.19971428571428573, 0.13184210526315776, 0.1111111111111111, 0.47524999999999995, 0.34210526315789475, 0.07142857142857142, 0.24999999999999983, 0.666904761904762]","[0.30000000000000004, 0.4, 0.6000000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.2, 0.0, 0.6000000000000001, 0.30000000000000004]"
2539290.0,Jordan Poyer,"[0.9747499999999999, 0.725, 0.8025925925925925, 0.9152542372881354, 0.18518518518518517, 0.3789655172413793, 0.3329166666666666, 0.1794871794871795, 0.375, 0.7425714285714284, 0.21052631578947362, 0.47250000000000003, 0.60025, 0.21052631578947367, 0.07142857142857142, 0.6904761904761905]","[1.6, 0.0, 0.0, 0.8, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3, 0.8, 0.7000000000000001, 0.0, 0.0, 0.0, 0.6000000000000001]"
2543851.0,Phillip Gaines,"[0.6625, 0.8025925925925925, 0.44067796610169485, 0.18518518518518517, 0.5513793103448276, 0.3329166666666666, 0.3330769230769231, 0.375, 0.11400000000000006, 0.00026315789473669806, 0.1111111111111111, 0.47524999999999995, 0.17857142857142852, 0.24999999999999983, 0.5002380952380951]","[0.0, 0.0, 0.0, 0.0, 0.30000000000000004, 0.0, 0.4, 0.0, 0.30000000000000004, 0.0, 0.0, 0.0, 0.2, 0.6000000000000001, 0.0]"
2557867.0,Tre'Davious White,"[0.01706896551724142, 0.7625, 0.8025925925925925, 0.6442372881355932, 0.18518518518518517, 0.3789655172413793, 0.3329166666666666, 0.1794871794871795, 0.5621875000000001, 0.02828571428571419, 0.31605263157894725, 0.3055555555555556, 0.52525, 0.21052631578947367, 0.07142857142857142, 0.4999999999999999, 0.5002380952380951]","[0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.30000000000000004, 0.0, 0.6000000000000001, 0.2, 0.30000000000000004, 0.0, 0.0, 1.6, 0.0]"
2557969.0,Matt Milano,"[0.44974999999999987, 0.875, 0.8271604938271605, 0.2225925925925926, 0.3789655172413793, 0.3329166666666666, 0.4871794871794873, 0.02828571428571419, 0.6947222222222224, 0.47524999999999995, 0.21052631578947367, 0.07142857142857142, 0.24999999999999983, 0.5002380952380951]","[0.7000000000000001, 0.1, 0.1, 0.1, 0.0, 0.0, 0.6000000000000001, 0.0, 0.2, 0.0, 0.0, 0.0, 0.6000000000000001, 0.0]"
2560713.0,Tremaine Edmunds,"[0.29152777777777805, 0.8396296296296295, 0.5423728813559322, 0.3337037037037038, 0.3789655172413793, 0.3329166666666666, 0.06218749999999995, 0.5125641025641026, 0.43718749999999995, 0.4854285714285715, 0.6052631578947368, 0.4444444444444444, 0.5, 0.23710526315789474, 0.07142857142857142, 0.24999999999999983, 0.7142857142857143]","[1.0, 0.30000000000000004, 0.30000000000000004, 0.30000000000000004, 0.0, 0.0, 0.1, 0.8, 0.2, 0.30000000000000004, 0.1, 0.1, 0.0, 0.1, 0.0, 0.6000000000000001, 0.0]"
2560766.0,Taron Johnson,[0.3807142857142858],[0.9]
4365.0,Brandon Carr,"[0.4736842105263155, 0.11083333333333337, 0.7023404255319147]","[1.5, 0.0, 1.1]"
2495775.0,Eric Weddle,"[0.02749999999999981, 0.11083333333333337, 0.19148936170212752, 0.32142857142857134]","[1.4000000000000001, 0.0, 0.5, 0.1]"
2540164.0,Tony Jefferson,"[0.11083333333333337, 0.383191489361702, 0.32142857142857134, 0.7500000000000002, 0.5515517241379311, 0.000476190476190423, 0.42821428571428566]","[0.0, 0.1, 0.1, 0.7000000000000001, 0.5, 0.0, 0.0]"
2543464.0,C.J. Mosley,"[0.31578947368421034, 0.36125000000000007, 0.1666666666666667, 0.4680851063829786, 0.32142857142857134]","[1.5, 0.0, 0.1, 1.2000000000000002, 0.1]"
2552279.0,Za'Darius Smith,"[0.2371052631578944, 0.3330555555555555, 0.21276595744680843, 0.32142857142857134]","[1.5, 0.5, 0.1, 0.1]"
2555378.0,Tavon Young,"[0.18999999999999972, 0.11083333333333337, 0.2978723404255318, 0.4482758620689655, 0.000476190476190423, 0.9128260869565219, 0.42821428571428566]","[0.2, 0.0, 0.9, 0.0, 0.0, 0.4, 0.0]"
2556642.0,Patrick Onwuasor,"[0.4163888888888889, 0.32142857142857134, 0.4482758620689655]","[0.0, 0.1, 0.0]"
2558067.0,Marlon Humphrey,"[0.7352941176470588, 0.3055555555555556, 0.10638297872340415, 0.6074999999999999, 0.07071428571428585, 0.8101724137931033]","[0.0, 0.1, 0.4, 0.30000000000000004, 0.1, 0.1]"
2505660.0,Terrell Suggs,"[0.1253571428571427, 0.32142857142857134]","[0.2, 0.1]"
2558990.0,Patrick Ricard,"[0.4824999999999998, 0.000476190476190423, 0.7081250000000002, 0.42821428571428566]","[0.9, 0.0, 0.2, 0.0]"
2507817.0,Rafael Bush,"[0.375, 0.5526315789473684, 0.4169444444444444, 0.6578947368421053, 0.24999999999999983]","[0.0, 0.2, 0.1, 1.4000000000000001, 0.6000000000000001]"
2555505.0,Matt Judon,[0.42821428571428566],[0.0]
2557841.0,Tim Williams,"[0.672241379310345, 0.000476190476190423, 0.738913043478261]","[0.8, 0.0, 1.5]"
2558248.0,Chuck Clark,"[0.04347826086956516, 0.32142857142857134, 0.000476190476190423, 0.5231395348837214, 0.42821428571428566]","[0.1, 0.1, 0.0, 1.3, 0.0]"
2560947.0,Kenny Young,"[0.000476190476190423, 0.42821428571428566]","[0.0, 0.0]"
2508004.0,Anthony Levine,[0.07071428571428585],[0.1]
2560963.0,Anthony Averett,"[0.000476190476190423, 0.9697, 0.42821428571428566]","[0.0, 1.3, 0.0]"
2558166.0,Tyus Bowser,"[0.29900000000000004, 0.000476190476190423, 0.8861363636363642, 0.42821428571428566]","[0.30000000000000004, 0.0, 2.3000000000000003, 0.0]"
2561301.0,Chris Board,"[0.7884615384615384, 0.42821428571428566]","[0.9, 0.0]"
2555178.0,Maurice Canady,[0.7000000000000008],[1.6]
2543637.0,Terrance Mitchell,"[0.6819696969696971, 0.3939393939393939, 0.578, 0.4819642857142857, 0.2978846153846163, 0.00022727272727280384, 0.64975, 0.5622916666666667, 0.5684313725490195, 0.674186046511628, 0.8518518518518519, 0.40795918367346934, 0.4512903225806451, -0.00031249999999996396, 0.058823529411764705]","[1.4000000000000001, 0.0, 0.4, 0.0, 0.6000000000000001, 0.2, 0.4, 0.0, 0.1, 0.4, 0.5, 0.0, 0.0, 0.0, 0.0]"
2552389.0,Damarious Randall,"[0.2072413793103448, 0.06827586206896563, 0.4999999999999999, 0.4444444444444444, 0.4819642857142857, 0.5000000000000004, 0.00022727272727280384, 0.5, 0.5622916666666667, 0.5292156862745097, 0.2666666666666666, 0.27883720930232553, 0.6666666666666666, 0.40795918367346934, 0.4512903225806451, 0.37500000000000006, 0.11764705882352947]","[0.30000000000000004, 0.0, 0.1, 0.0, 0.0, 0.30000000000000004, 0.2, 0.1, 0.0, 0.0, 0.4, 0.2, 0.0, 0.0, 0.0, 0.9, 0.2]"
2555166.0,Joe Schobert,"[0.5002941176470588, 0.4162500000000001, 0.3939393939393939, 0.4444444444444444, 0.6248214285714286, 0.5997999999999997, 0.4093181818181817, 0.5497500000000001, 0.5622916666666667, 0.5292156862745097, 0.8222222222222222, 0.34860465116279066, 0.6666666666666666, 0.5918367346938775, 0.4512903225806451, 0.49968750000000006, 0.4408823529411765]","[0.2, 0.5, 0.0, 0.0, 0.7000000000000001, 0.2, 0.4, 0.2, 0.0, 0.0, 1.6, 0.30000000000000004, 0.0, 0.5, 0.0, 0.0, 1.0]"
2556475.0,Briean Boddy-Calhoun,"[0.5164516129032258, 0.5789473684210524, 0.7498214285714285, 0.4581249999999999, 0.750227272727273, 0.5622916666666667, 0.5555555555555556, 0.6666666666666666, 0.40795918367346934, 0.4512903225806451, -0.00031249999999996396, 0.3232352941176474]","[0.8, 0.4, 0.0, 0.4, 0.2, 0.0, 0.6000000000000001, 0.0, 0.0, 0.0, 0.0, 0.6000000000000001]"
2557980.0,Jabrill Peppers,"[0.3089705882352941, 0.7316071428571427, 0.6136363636363639, 0.47475000000000006]","[0.4, 1.3, 0.7000000000000001, 0.0]"
2560916.0,Denzel Ward,"[0.35516129032258065, 0.4444444444444444, 0.6962499999999999, -0.32608695652173897, 0.8181818181818187, 0.47475000000000006, 0.5292156862745097, 0.6446666666666665, 0.5113953488372093, 0.8701851851851852, 0.6528571428571428, 0.4375000000000001]","[0.7000000000000001, 0.0, 0.1, 0.0, 1.0, 0.0, 0.0, 1.3, 0.5, 0.5, 0.0, 0.5]"
496733.0,Joe Haden,"[0.18718750000000048, -0.13349999999999404, 0.625]","[0.2, 0.5, 0.7000000000000001]"
2540221.0,Vince Williams,"[0.29382352941176515, 0.25581395348837216, 0.6666666666666666, 0.2176086956521738, 0.5686274509803921, 0.25, 0.407037037037037]","[0.6000000000000001, 0.7000000000000001, 0.8, 0.6000000000000001, 0.0, 0.0, 0.0]"
2552289.0,Bud Dupree,"[0.15656250000000052, 0.1826829268292725, 0.1395348837209303, 0.04369565217391296, 0.5686274509803921, 0.25]","[0.2, 0.5, 0.4, 0.1, 0.0, 0.0]"
2555344.0,Artie Burns,"[0.7497727272727274, 0.6214864864864914, 0.4583333333333333, 0.00021739130434770624, 0.5686274509803921, 0.25]","[0.4, 2.2, 0.0, 0.0, 0.0, 0.0]"
2555386.0,Sean Davis,"[0.2663333333333386, 0.5208333333333334, 0.0869565217391303, 0.5686274509803921, 0.29125]","[0.5, 0.0, 0.0, 0.0, 0.1]"
2558064.0,T.J. Watt,"[0.352352941176471, 0.14031250000000517, 0.3951162790697675, 0.6666666666666669, 0.23913043478260862, 0.6078431372549019, 0.25]","[0.30000000000000004, 1.1, 0.7000000000000001, 0.7000000000000001, 0.5, 0.2, 0.0]"
2560712.0,Terrell Edmunds,"[0.7085416666666667, 0.06521739130434759, 0.6470588235294118]","[1.0, 0.1, 0.30000000000000004]"
2539311.0,Jamie Collins,"[0.4995454545454546, 0.6365151515151515, 0.5113333333333333, 0.5712499999999999, 0.89975, 0.5622916666666667]","[0.0, 1.0, 0.1, 0.5, 0.6000000000000001, 0.0]"
2543720.0,Christian Kirksey,"[0.8851428571428576, 0.6212121212121212, 0.43117647058823644, 0.4318181818181818, 0.5292156862745097, 0.6222222222222222, 0.34860465116279066, 0.7592592592592593, 0.6528571428571428, 0.4512903225806451, 0.31218750000000006, 0.8820588235294119]","[1.5, 1.0, 0.30000000000000004, 0.2, 0.0, 1.2000000000000002, 0.30000000000000004, 0.30000000000000004, 0.6000000000000001, 0.0, 0.9, 0.8]"
2555540.0,Derrick Kindred,"[0.037407407407407396, 0.8222222222222222, 0.6069642857142856, 0.5622916666666667, 0.5684313725490195, 0.4, 0.557906976744186, 0.6732653061224488, 0.4512903225806451, 0.5879411764705883]","[0.1, 0.0, 0.30000000000000004, 0.0, 0.1, 0.6000000000000001, 1.2000000000000002, 0.7000000000000001, 0.0, 0.7000000000000001]"
2560964.0,Genard Avery,"[0.3939393939393938, 0.4444444444444444, 0.4597999999999997, 0.47475000000000006, 0.5292156862745097, 0.578, 0.4512903225806451, 0.5291176470588236]","[0.2, 0.0, 0.30000000000000004, 0.0, 0.0, 1.2000000000000002, 0.0, 0.1]"
496727.0,Morgan Burnett,"[0.5621875000000047, 0.4666666666666669, 0.17391304347826073, 0.5686274509803921, 0.25, 0.407037037037037]","[0.7000000000000001, 2.8000000000000003, 0.6000000000000001, 0.0, 0.0, 0.0]"
2539978.0,Jon Bostic,"[0.43159090909091447, 0.44162790697674426, 0.916875]","[1.1, 0.8, 1.1]"
2556559.0,Mike Hilton,"[-0.03383333333332743, 0.7741935483870969, 0.5625, 0.30434782608695643, 0.5686274509803921]","[0.5, 2.9000000000000004, 0.5, 1.2000000000000002, 0.0]"
2558849.0,Cameron Sutton,[],[]
2552266.0,Anthony Chickillo,[],[]
2552386.0,Clayton Geathers,"[0.21568627450980396, 0.3277049180327869, 0.49039215686274507, 0.6304347826086957, 0.8488679245283018, 0.734375, 0.25]","[0.2, 0.0, 0.0, 0.4, 0.4, 0.1, 0.0]"
2557961.0,Quincy Wilson,"[0.49039215686274507, 0.36956521739130427, 0.5658490566037735, 0.3827659574468084, 0.25]","[0.0, 0.0, 0.0, 0.0, 0.0]"
2558060.0,Malik Hooker,"[0.3548387096774192, 0.47058823529411764, 0.5658490566037735, 0.734375, 0.3827659574468084]","[0.4, 0.2, 0.0, 0.1, 0.0]"
2558108.0,Nate Hairston,"[0.3639393939393938, 0.7196000000000001, 0.2622950819672132, 0.5686274509803921, 0.7391304347826086, 0.641320754716981, 0.734375, 0.6170212765957447, 0.25]","[0.5, 0.1, 0.8, 0.2, 0.9, 0.2, 0.1, 0.0, 0.0]"
2560789.0,Darius Leonard,"[0.18, 0.5488235294117646, 0.4916393442622951, 0.5490196078431373, 0.734375, 0.48914893617021266, 0.41624999999999995]","[0.30000000000000004, 0.8, 0.2, 0.2, 0.1, 0.0, 0.0]"
2560816.0,Skai Moore,"[0.75, 0.602159090909091, 0.3527450980392157, 0.5658490566037735, 0.734375]","[0.9, 1.2000000000000002, 0.7000000000000001, 0.0, 0.1]"
2558976.0,Kenny Moore,"[0.5760606060606064, 0.17647058823529413, 0.6883606557377051, 0.686470588235294, 0.36956521739130427, 0.5658490566037735, 0.734375, 0.3827659574468084, 0.3329166666666666]","[1.2000000000000002, 0.0, 0.6000000000000001, 0.5, 0.0, 0.0, 0.1, 0.0, 0.2]"
2561155.0,Zaire Franklin,[0.09940000000000015],[0.2]
2539233.0,Shawn Williams,[],[]
2543474.0,Darqueze Dennard,"[0.5368292682926828, 0.46296296296296285, 0.4729090909090909, 0.7001666666666666, 0.7115384615384616, 0.7901612903225806, 0.4782608695652173, 0.7502083333333333, 0.7241379310344828, 0.69975, 0.04949999999999995, 0.4482758620689655, 0.10379310344827583]","[0.6000000000000001, 0.0, 0.1, 0.1, 0.4, 0.7000000000000001, 0.0, 0.5, 0.5, 0.0, 0.0, 0.4, 0.0]"
2543814.0,Preston Brown,"[0.11705882352941206, 0.3902439024390244, 0.5488235294117647, 0.530408163265306, 0.5219565217391304, 0.46296296296296285, 0.7690384615384614, 0.7001666666666667, 0.6346153846153846, 0.5833333333333334, 0.6728846153846153, 0.5833333333333334]","[0.2, 0.30000000000000004, 0.7000000000000001, 0.4, 0.0, 0.0, 1.0, 0.1, 0.2, 0.0, 0.0, 0.30000000000000004]"
2555528.0,Nick Vigil,"[0.7449019607843138, 0.42836734693877543, 0.5219565217391304, 0.46296296296296285, 0.7456363636363637, 0.6933870967741934, 0.7176086956521737, 0.5863793103448276, 0.69975, 0.6921153846153845, 0.6363636363636364, 0.7058823529411765]","[0.0, 0.0, 0.0, 0.0, 0.6000000000000001, 0.4, 0.8, 0.0, 0.0, 0.1, 0.1, 0.0]"
2556367.0,William Jackson,"[0.611111111111111, 0.4878048780487805, 0.7058823529411765, 0.5918367346938774, 0.5219565217391304, 0.4729090909090909, 0.3653846153846153, 0.7001666666666666, 0.5769230769230769, 0.38693548387096766, 0.4782608695652173, 0.5833333333333334, 0.5863793103448276, 0.69975, 0.6728846153846153, 0.33312500000000006, 0.5638181818181818, 0.5003571428571428, 0.04949999999999995, 0.3103448275862069, 0.6210344827586206]","[0.6000000000000001, 0.7000000000000001, 1.2000000000000002, 0.0, 0.0, 0.1, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.30000000000000004, 0.1, 0.30000000000000004, 0.0, 0.0, 0.1]"
2560970.0,Jessie Bates,"[0.2682926829268293, 0.43117647058823527, 0.5918367346938774, 0.5219565217391304, 0.46296296296296285, 0.891090909090909, 0.48057692307692307, 0.7001666666666666, 0.5769230769230769, 0.4032258064516128, 0.5217391304347826, 0.5833333333333334, 0.6208620689655172, 0.69975, 0.6728846153846153, 0.5833333333333334, 0.19047619047619047, 0.14321428571428568, 0.7058823529411765, 0.04949999999999995, 0.3103448275862069, 0.10379310344827583]","[0.0, 0.5, 0.0, 0.0, 0.0, 1.4000000000000001, 0.1, 0.1, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0]"
2533060.0,Dre Kirkpatrick,"[0.14214285714285724, 0.2682926829268293, 0.5686274509803921, 0.7753061224489795, 0.8913043478260869, 0.46296296296296285, 0.7272727272727273, 0.8267307692307693, 0.7835000000000001, 0.5769230769230769, 0.7901612903225805, 0.543695652173913, 0.5833333333333334, 0.5863793103448276, 0.69975, 0.4372916666666667, 0.7456363636363637, 0.14321428571428568, 0.7058823529411765, 0.04949999999999995, 0.3793103448275862, 0.10379310344827583]","[0.0, 0.0, 0.6000000000000001, 1.1, 0.9, 0.0, 0.9, 0.1, 0.30000000000000004, 0.0, 1.7000000000000002, 0.2, 0.0, 0.0, 0.0, 0.6000000000000001, 0.7000000000000001, 0.1, 0.0, 0.0, 0.2, 0.0]"
2558801.0,Jordan Evans,"[0.5767307692307692, 0.6728846153846153, 0.8122916666666665, 0.14321428571428568, 0.7058823529411765]","[0.1, 0.0, 0.0, 0.1, 0.0]"
2555355.0,Clayton Fejedelem,"[0.058823529411764885, 0.2682926829268293, 0.3331372549019608, 0.530408163265306, 0.5219565217391304, 0.6668518518518518, 0.8365454545454545, 0.48057692307692296, 0.75, 0.5769230769230769, 0.5645161290322579, 0.4782608695652173, 0.5833333333333334, 0.5863793103448276, 0.69975, 0.6728846153846153, 0.3956249999999999, 0.7456363636363637, 0.46428571428571425, 0.7058823529411765, 0.04949999999999995, 0.3103448275862069, 0.24137931034482757]","[0.2, 0.0, 0.2, 0.2, 0.0, 0.7000000000000001, 1.4000000000000001, 0.0, 0.4, 0.0, 0.6000000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.4, 0.0, 0.0, 0.0, 0.2]"
2533016.0,Najee Goode,[],[]
2556429.0,Matthias Farley,"[0.6391803278688523, 0.49039215686274507, 0.36956521739130427, 0.3827659574468084, 0.4583333333333333]","[1.2000000000000002, 0.0, 0.0, 0.0, 0.5]"
2558851.0,Anthony Walker,"[0.45901639344262296, 0.5217391304347825]","[0.1, 0.0]"
2558982.0,Hardy Nickerson,"[0.5238095238095238, 0.2503571428571428, 0.7058823529411765, 0.04949999999999995, 0.3103448275862069, 0.4486206896551723]","[0.30000000000000004, 0.30000000000000004, 0.0, 0.0, 0.0, 0.6000000000000001]"
496739.0,Reshad Jones,"[0.12170731707317065, 0.667037037037037, 0.4778260869565217, 0.7368421052631579, 0.5678378378378378, 0.06666666666666651]","[0.0, 0.5, 0.30000000000000004, 0.4, 0.1, 0.0]"
2539309.0,T.J. McDonald,"[0.23399999999999985, 0.560731707317073, 0.25925925925925924, 0.34782608695652173, 0.15736842105263152, 0.27124999999999955, 0.43270270270270256, 0.06666666666666651, 0.8546774193548388, 0.47368421052631576]","[0.4, 0.2, 0.0, 0.0, 0.0, 0.5, 0.4, 0.0, 0.1, 0.1]"
2539935.0,Kiko Alonso,"[0.3168292682926829, 0.25925925925925924, 0.34782608695652173, 0.5405405405405405, 0.6290322580645161, 0.6317543859649121]","[0.5, 0.0, 0.0, 0.7000000000000001, 0.4, 0.4]"
2552434.0,Bobby McCain,"[0.3999999999999996, 0.12170731707317065, 0.25925925925925924, 0.34782608695652173, 0.15736842105263152, 0.2702702702702702, 0.20033333333333328]","[0.30000000000000004, 0.0, 0.0, 0.0, 0.0, 0.1, 0.4]"
2555539.0,Xavien Howard,"[0.5185185185185185, 0.34782608695652173, 0.15736842105263152, 0.27124999999999955, 0.5405405405405405, 0.06666666666666651, 0.6933870967741937, 0.5964912280701754]","[0.5, 0.0, 0.0, 0.5, 0.6000000000000001, 0.0, 0.6000000000000001, 0.0]"
2558070.0,Raekwon McMillan,"[0.19999999999999973, 0.3902439024390244, 0.37074074074074076, 0.15736842105263152, 0.06666666666666651]","[0.30000000000000004, 1.0, 0.2, 0.0, 0.0]"
2354.0,Wesley Woodyard,"[0.3656666666666665, 0.2571428571428571, 0.5714285714285714, 0.3333333333333333, 0.3103448275862069, -1.6383499495336511e-18, 0.13043478260869565, 0.35738095238095224, 0.6428571428571429, 0.4465957446808511]","[0.30000000000000004, 0.5, 1.2000000000000002, 0.0, 0.0, 0.2, 0.0, 0.1, 0.0, 0.5]"
71423.0,Brian Orakpo,"[0.19999999999999987, 0.13043478260869565, 0.33333333333333326, 0.6428571428571429, 0.2978723404255319]","[0.2, 0.0, 0.0, 0.0, 0.0]"
2539320.0,Kenny Vaccaro,"[0.2068965517241378, 0.20028571428571412, 0.3333333333333333, 0.3103448275862069, -1.6383499495336511e-18, 0.13043478260869565, 0.5714285714285714, 0.6428571428571429, 0.4891489361702127]","[0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.9, 0.0, 0.8]"
2540013.0,Will Compton,[0.3431428571428571],[0.0]
