,name,reaction_rate,time_to_react
2555339.0,Kamalei Correa,"[0.754528301886793, 0.3998333333333332, 0.1348648648648649, 0.282051282051282, 0.42857142857142855, 0.5405405405405406, 0.4163888888888889, 0.3074358974358975]","[3.2, 0.30000000000000004, 0.0, 0.1, 0.6000000000000001, 0.7000000000000001, 0.0, 0.0]"
2558065.0,Adoree' Jackson,"[0.4774444444444454, 0.19249999999999984, 0.7833333333333333, 0.07717948717948715, 0.19999999999999987, 0.2975675675675675, 0.6153846153846154, 0.4163888888888889, 0.3074358974358975]","[1.2000000000000002, 0.7000000000000001, 0.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2560718.0,Rashaan Evans,"[0.7545283018867929, 0.5382692307692307, 0.1348648648648649, 0.5128205128205128, 0.6153846153846154]","[3.2, 0.0, 0.0, 0.1, 0.0]"
2540162.0,Logan Ryan,"[0.2499999999999999, 0.6666666666666666, 0.6710958904109589, 0.5382692307692307, 0.1348648648648649, 0.17948717948717946, 0.19999999999999987, 0.5128205128205128, 0.7176923076923077, 0.5894871794871794]","[0.7000000000000001, 0.6000000000000001, 0.1, 0.0, 0.0, 0.2, 0.0, 0.1, 0.0, 0.7000000000000001]"
2550613.0,Malcolm Butler,"[0.5752054794520548, 0.5382692307692307, 0.6412820512820512, 0.19999999999999987, 0.43270270270270267, 0.5128205128205128, 0.6153846153846154, 0.4163888888888889, 0.3074358974358975]","[0.0, 0.0, 1.3, 0.0, 0.5, 0.1, 0.0, 0.0, 0.0]"
2558005.0,Jayon Brown,"[0.6732653061224491, 0.4331666666666666, 0.8765753424657533, 0.5576923076923076, 0.30769230769230765, 0.6756756756756757, 0.5128205128205128, 0.6153846153846154, 0.6941666666666667]","[0.30000000000000004, 0.5, 1.3, 0.1, 0.7000000000000001, 0.7000000000000001, 0.1, 0.0, 0.5]"
2560784.0,Harold Landry,"[0.5213043478260869, 0.5382692307692307, 0.5128205128205128, 0.6153846153846154, 0.4163888888888889, 0.4356410256410257]","[0.30000000000000004, 0.0, 0.1, 0.0, 0.0, 0.30000000000000004]"
2561328.0,Sharif Finch,"[0.5909090909090909, 0.5382692307692307]","[0.9, 0.0]"
2552296.0,Kyle Emanuel,"[0.6458333333333336, 0.6416417910447761, 0.5185185185185185]","[1.3, 0.0, 0.0]"
2532870.0,Melvin Ingram,[0.8514814814814815],[2.3000000000000003]
2560826.0,Uchenna Nwosu,[0.4598000000000002],[0.1]
2559164.0,Michael Davis,[0.023809523809523624],[0.1]
4365.0,Brandon Carr,"[0.47342105263157863, 0.75, 0.8613846153846153, 0.48354838709677417, 0.3548387096774194, 0.5319148936170213, 0.8305084745762712, 0.5918367346938775, 0.6208620689655172, 0.7966101694915254, 0.7038888888888889]","[0.6000000000000001, 0.9, 2.0, 0.0, 0.0, 0.7000000000000001, 0.30000000000000004, 0.30000000000000004, 0.0, 0.0, 0.6000000000000001]"
2495775.0,Eric Weddle,"[0.4585416666666666, 0.39984615384615374, 0.48354838709677417, 0.3548387096774194, 0.6382978723404255, 0.7286440677966101, 0.4897959183673469, 0.5847169811320755, 0.6208620689655172, 0.7966101694915254, 0.6668518518518518, 0.7857142857142857]","[0.1, 0.30000000000000004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4, 0.0]"
2508107.0,Jimmy Smith,"[0.5125, 0.4375, 0.39984615384615374, 0.48354838709677417, 0.6808510638297872, 0.7286440677966101, 0.4897959183673469, 0.5847169811320755, 0.46296296296296285, 0.7857142857142857]","[1.6, 0.0, 0.30000000000000004, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0]"
2540164.0,Tony Jefferson,"[0.47619047619047616, 0.625, 0.5075384615384615, 0.48354838709677417, 0.3548387096774194, 0.1782142857142859, 0.40404255319148935, 0.8472881355932204, 0.693877551020408, 0.8490566037735849, 0.7241379310344828, 0.7966101694915254, 0.7857142857142857]","[0.1, 0.2, 0.7000000000000001, 0.0, 0.0, 0.2, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2543464.0,C.J. Mosley,"[0.6923076923076922, 0.916904761904762, 0.5229230769230768, 0.6129032258064516, 0.3548387096774194, 0.7286440677966101, 0.5847169811320755, 0.758793103448276, 0.7966101694915254, 0.46296296296296285, 0.7857142857142857]","[1.1, 1.6, 0.6000000000000001, 0.2, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0]"
2552279.0,Za'Darius Smith,"[0.5499999999999996, 0.40499999999999997, 0.4375, 0.4615384615384615, 0.33333333333333337, 0.42553191489361697, 0.7286440677966101, 0.5847169811320755, 0.6896551724137931, 0.7857142857142857]","[0.0, 0.1, 0.0, 0.5, 0.30000000000000004, 0.2, 0.0, 0.0, 0.0, 0.0]"
2555378.0,Tavon Young,"[0.7004999999999996, 0.3555263157894737, 0.4375, 0.7692307692307693, 0.48354838709677417, 0.40404255319148924, 0.5512244897959183, 0.5847169811320755, 0.6208620689655172, 0.7966101694915254]","[0.8, 0.1, 0.0, 0.0, 0.0, 0.5, 0.1, 0.0, 0.0, 0.0]"
2556642.0,Patrick Onwuasor,"[0.18421052631578902, 0.3838372093023256, 0.537037037037037, 0.8033928571428571]","[0.1, 0.1, 0.2, 0.0]"
2555505.0,Matt Judon,"[0.45566666666666655, 0.6363636363636362, 0.4585416666666666, 0.5692307692307691, 0.3548387096774194, 0.4897959183673469, 0.5847169811320755, 0.6208620689655172, 0.7966101694915254, 0.46296296296296285, 0.7857142857142857]","[0.0, 0.1, 0.1, 0.30000000000000004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2505660.0,Terrell Suggs,"[0.5227272727272727, 0.4375, 0.3548387096774194, 0.5529787234042554, 0.7286440677966101, 0.4897959183673469, 0.5847169811320755, 0.7966101694915254, 0.537037037037037]","[0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.2]"
2508004.0,Anthony Levine,"[0.5002272727272726, 0.4585416666666666, 0.5844615384615384, 0.762542372881356, 0.5847169811320755, 0.7966101694915254]","[0.30000000000000004, 0.1, 1.0, 0.30000000000000004, 0.0, 0.0]"
2533008.0,Demario Davis,"[0.36842105263157904, 0.03884615384615375, 0.21695652173913035, 0.36789473684210516, 0.5739344262295082, 0.5, 0.7647058823529411, 0.4345652173913044, 0.5966666666666667]","[0.4, 0.1, 0.0, 0.4, 0.5, 0.6000000000000001, 0.7000000000000001, 0.4, 0.1]"
2539277.0,Manti Te'o,"[0.11111111111111122, 0.534, 0.5529787234042554, 0.6296296296296297]","[0.1, 0.4, 0.0, 1.6]"
2539982.0,A.J. Klein,"[0.26086956521739124, 0.1047368421052631, 0.639344262295082, 0.59975, 0.7450980392156863, 0.3910869565217392, 0.5966666666666667]","[0.1, 0.0, 0.5, 0.30000000000000004, 1.0, 0.0, 0.1]"
2556735.0,Ken Crawley,"[0.12870967741935457, 0.26086956521739124, 0.06666666666666672, 0.1047368421052631, 0.574468085106383, 0.6666666666666666, 0.7540983606557379, 0.25, 0.4705882352941176, 0.6084782608695652, 0.5966666666666667]","[0.4, 0.1, 0.2, 0.0, 0.1, 0.0, 1.0, 0.0, 0.4, 0.1, 0.1]"
2558061.0,Marshon Lattimore,"[0.24120689655172423, 0.21695652173913035, 0.24209677419354858, 0.5529787234042554, 0.11111111111111095, 0.49196721311475405, 0.54975, 0.32586956521739135]","[0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.30000000000000004, 0.0]"
2558847.0,Marcus Williams,"[0.43434782608695643, 0.09999999999999994, 0.2272727272727274, 0.1047368421052631]","[0.5, 0.4, 0.1, 0.0]"
494261.0,Kurt Coleman,"[0.5529787234042554, 0.24092592592592585, 0.34975, 0.5490196078431371, 0.41304347826086957, 0.5966666666666667]","[0.0, 0.4, 0.30000000000000004, 0.1, 0.30000000000000004, 0.1]"
2552484.0,P.J. Williams,"[0.19322580645161272, 0.21695652173913035, 0.1047368421052631, 0.5529787234042554, 0.16666666666666663, 0.49196721311475405, 0.7256862745098037, 0.5966666666666667]","[0.4, 0.0, 0.0, 0.0, 0.2, 0.0, 0.5, 0.1]"
2557841.0,Tim Williams,[],[]
2560947.0,Kenny Young,"[0.3636363636363634, 0.5161290322580645, 0.5319148936170212, 0.7241379310344828]","[1.0, 0.4, 0.8, 0.4]"
2555530.0,Vonn Bell,"[0.4831034482758621, 0.1047368421052631, 0.31481481481481477, 0.49196721311475405, 0.4499999999999999, 0.5490196078431372, 0.32586956521739135, 0.5966666666666667]","[0.1, 0.0, 0.6000000000000001, 0.0, 0.4, 0.6000000000000001, 0.0, 0.1]"
496814.0,Albert McClellan,[],[]
2558163.0,Alex Anzalone,[0.5529787234042554],[0.0]
2555380.0,Cyrus Jones,[],[]
2495108.0,Prince Amukamara,"[0.5622916666666667, 0.6138636363636363, 0.5714285714285714, 0.46128205128205135, 0.5860344827586206, 0.7049180327868853, 0.7756896551724137, 0.6860784313725489, 0.06666666666666651, 0.5907575757575758, 0.59359375, 0.6034482758620688, 0.19999999999999993, 0.7435897435897435]","[0.1, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.30000000000000004, 0.7000000000000001]"
2532961.0,Danny Trevathan,"[0.5684482758620698, 0.4166666666666666, 0.6138636363636363, 0.6605357142857142, 0.46128205128205135, 0.6310526315789474, 0.48354838709677417, 0.6551724137931034, 0.639344262295082, 0.7756896551724137, 0.6860784313725489, 0.6362121212121212, 0.59359375, 0.6752499999999999]","[0.0, 1.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.4, 0.0, 0.0, 0.2, 0.0, 0.1]"
2543681.0,Kyle Fuller,"[0.3421052631578946, 0.31249999999999994, 0.6138636363636363, 0.3926785714285714, 0.5714285714285714, 0.33266666666666667, 0.48354838709677417, 0.758448275862069, 0.5573770491803278, 0.7841176470588235, 0.06666666666666651, 0.6816666666666666, 0.6034482758620688, 0.85025, 0.9358974358974359]","[0.0, 0.5, 0.0, 0.2, 0.0, 0.30000000000000004, 0.0, 0.5, 0.1, 0.30000000000000004, 0.0, 0.6000000000000001, 0.0, 0.30000000000000004, 2.5]"
2552385.0,Adrian Amos,"[0.04974999999999996, 0.4791666666666666, 0.6138636363636363, 0.7321428571428571, 0.5714285714285714, 0.46128205128205135, 0.1899999999999998, 0.48354838709677417, 0.8101724137931035, 0.6886885245901638, 0.7756896551724137, 0.6860784313725489, 0.06666666666666651, 0.5907575757575758, 0.6248437499999999, 0.6034482758620688, 0.10024999999999992, 0.8076923076923077]","[0.2, 1.0, 0.0, 1.3, 0.0, 0.0, 0.1, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.1]"
2553500.0,Bryce Callahan,"[0.5526315789473685, 0.7916666666666664, 0.6138636363636363, 0.8926785714285713, 0.5714285714285714, 0.7416129032258065, 0.5860344827586206, 0.7756896551724137, 0.6860784313725489, 0.06666666666666651, 0.6034482758620688, 0.8844871794871795]","[0.1, 0.0, 0.0, 0.0, 0.0, 0.8, 0.0, 0.0, 0.0, 0.0, 0.0, 1.8]"
2558176.0,Eddie Jackson,"[0.2857142857142866, 0.2499999999999997, 0.6590909090909091, 0.8926785714285713, 0.5954761904761904, 0.46128205128205135, 0.48354838709677417, 0.5860344827586206, 0.721311475409836, 0.7756896551724137, 0.8625490196078431, 0.06666666666666651, 0.5907575757575758, 0.59359375, 0.6034482758620688, 0.4, 0.8588461538461538]","[0.2, 0.6000000000000001, 0.1, 0.4, 0.1, 0.0, 0.0, 0.0, 0.7000000000000001, 0.0, 0.6000000000000001, 0.0, 0.0, 0.0, 0.0, 0.4, 0.1]"
2560877.0,Roquan Smith,"[0.8000000000000002, 0.46128205128205135, 0.06666666666666651, 0.605909090909091, 0.8332051282051282]","[0.1, 0.0, 0.0, 0.1, 0.30000000000000004]"
2555285.0,Leonard Floyd,"[0.39661764705882363, 0.8095238095238095, 0.46128205128205135, 0.48354838709677417, 0.5409836065573771, 0.7756896551724137, 0.06666666666666651, 0.6816666666666666, 0.62484375, 0.6034482758620688, 0.325]","[0.2, 0.7000000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.30000000000000004, 0.2, 0.0, 0.0]"
89756.0,Jason McCourty,"[0.15789473684210506, 0.72525, 0.8233333333333333, 0.5070422535211268, 0.629032258064516, 0.6831666666666666, 0.6910909090909091, 0.45631578947368406, 0.7758620689655172, 0.7717543859649122, 0.7301587301587301, 0.8383823529411766, 0.7014925373134329]","[0.2, 0.4, 1.5, 0.0, 0.0, 0.6000000000000001, 0.1, 0.4, 0.9, 0.0, 1.4000000000000001, 0.5, 0.0]"
494287.0,Devin McCourty,"[0.7722727272727273, 0.24999999999999956, 0.48717948717948717, 0.47524999999999995, 0.39196078431372544, 0.5774647887323944, 0.6937096774193549, 0.4725454545454545, 0.5165, 0.639344262295082, 0.5440350877192982, 0.6608928571428573, 0.7272727272727273, 0.5623437499999999, 0.7194736842105262, 0.534655172413793, 0.6271186440677966, 0.7717543859649122, 0.5714285714285714, 0.6470588235294118, 0.7014925373134329]","[0.0, 0.0, 0.8, 0.0, 0.1, 0.30000000000000004, 0.4, 0.5, 0.0, 0.1, 0.0, 0.0, 0.7000000000000001, 0.0, 0.5, 0.1, 0.1, 0.0, 0.2, 0.0, 0.0]"
2533057.0,Dont'a Hightower,"[0.3328571428571429, 0.38487179487179485, 0.47524999999999995, 0.6078431372549019, 0.6056338028169014, 0.7580645161290321, 0.6363636363636364, 0.6885245901639344, 0.6608928571428573, 0.765625, 0.5172413793103448, 0.47440677966101696, 0.7717543859649122]","[0.6000000000000001, 0.4, 0.0, 0.30000000000000004, 0.1, 0.2, 0.0, 0.2, 0.0, 0.8, 0.0, 0.0, 0.0]"
2533062.0,Stephon Gilmore,"[0.10473684210526331, 0.289473684210526, 0.38487179487179485, 0.47524999999999995, 0.4311764705882352, 0.8029577464788733, 0.629032258064516, 0.5454545454545454, 0.5165, 0.6231147540983606, 0.5440350877192982, 0.6608928571428573, 0.5638181818181818, 0.5623437499999999, 0.5440350877192981, 0.5172413793103448, 0.47440677966101696, 0.7717543859649122, 0.8095238095238095, 0.75, 0.7014925373134329]","[0.30000000000000004, 0.6000000000000001, 0.6000000000000001, 0.0, 0.2, 1.2000000000000002, 0.0, 0.7000000000000001, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.8, 0.0, 0.0, 0.0, 1.2000000000000002, 0.30000000000000004, 0.0]"
2543699.0,Kyle Van Noy,"[0.38487179487179485, 0.5098039215686274, 0.6198591549295774, 0.629032258064516, 0.7636363636363637, 0.5165, 0.5964912280701754, 0.6181818181818182, 0.6717187499999999, 0.7017543859649121, 0.5172413793103448, 0.47440677966101696, 0.7717543859649122, 0.7461904761904762]","[1.2000000000000002, 0.5, 0.6000000000000001, 0.0, 1.8, 0.0, 0.2, 0.2, 0.0, 1.2000000000000002, 0.0, 0.0, 0.0, 0.7000000000000001]"
2552255.0,Eric Rowe,"[0.38095238095238093, 0.39999999999999963, 0.5537500000000002, 0.5494366197183098, 0.629032258064516, 0.5270909090909092, 0.5165]","[0.8, 0.7000000000000001, 0.8, 0.0, 0.0, 0.2, 0.0]"
2556119.0,Elandon Roberts,"[0.2495000000000002, 0.029411764705881856, 0.3076923076923076, 0.39196078431372544, 0.647887323943662, 0.9090909090909091, 0.5998333333333332, 0.8214285714285714, 0.7717543859649122]","[0.4, 0.2, 0.4, 0.1, 0.30000000000000004, 2.0, 0.30000000000000004, 0.30000000000000004, 0.0]"
71251.0,Patrick Chung,"[0.7603999999999997, 0.6666666666666666, 0.7058823529411765, 0.6614516129032256, 0.7452727272727273, 0.6666666666666666, 0.8690163934426228, 0.5440350877192982, 0.7321428571428571, 0.70296875, 0.7719298245614034, 0.5863793103448276, 0.47440677966101696, 0.7717543859649122, 0.7936507936507936, 0.6470588235294118, 0.7014925373134329]","[0.4, 0.1, 0.6000000000000001, 0.2, 1.8, 0.6000000000000001, 1.1, 0.0, 0.30000000000000004, 0.6000000000000001, 0.7000000000000001, 0.4, 0.0, 0.0, 0.1, 0.0, 0.0]"
2560754.0,J.C. Jackson,"[0.2413793103448275, 0.6231147540983606, 0.6608928571428573, 0.5638181818181818, 0.734375, 0.5238095238095238, 0.6470588235294118]","[0.7000000000000001, 0.1, 0.0, 0.0, 0.6000000000000001, 0.1, 0.0]"
2541243.0,Duron Harmon,"[0.22539215686274494, 0.5440350877192982, 0.5638181818181818, 0.43859649122807004, 0.6379310344827587, 0.47440677966101696, 0.5238095238095238, 0.6470588235294118, 0.7014925373134329]","[0.0, 0.0, 0.0, 0.2, 0.0, 0.0, 0.1, 0.0, 0.0]"
494289.0,Sherrick McManis,[0.4111764705882352],[0.0]
2556571.0,Jonathan Jones,"[0.8392857142857144, 0.6231147540983606, 0.6317543859649123, 0.5638181818181818, 0.5935937499999999, 0.8071929824561402, 0.47440677966101696, 0.8089705882352942, 0.7014925373134329]","[0.1, 0.1, 0.2, 0.0, 0.2, 0.30000000000000004, 0.0, 0.1, 0.0]"
2537931.0,Josh Gordon,"[0.3508771929824563, 0.7014925373134329]","[0.4, 0.0]"
2539240.0,Micah Hyde,"[0.3707407407407405, 0.6458823529411765, 0.5414583333333334, 0.23076923076923078, 0.6767647058823529, 0.36585365853658536]","[0.5, 0.30000000000000004, 0.0, 0.0, 0.1, 0.0]"
2539290.0,Jordan Poyer,"[0.75, 0.5414583333333334, 0.23076923076923078, 0.6767647058823529, 0.6097560975609756]","[0.8, 0.0, 0.0, 0.1, 0.7000000000000001]"
2543851.0,Phillip Gaines,"[0.7291666666666666, 0.23076923076923078]","[0.5, 0.0]"
2557867.0,Tre'Davious White,"[0.34374999999999967, 0.5414583333333334, 0.7058823529411765, 0.4636585365853658]","[0.1, 0.0, 0.1, 0.30000000000000004]"
2557969.0,Matt Milano,"[0.22222222222222182, 0.45999999999999985, 0.625, 0.680277777777778, 0.23076923076923078, 0.6767647058823529, 0.4636585365853658]","[0.4, 0.4, 0.30000000000000004, 3.1, 0.0, 0.1, 0.2]"
2560713.0,Tremaine Edmunds,"[0.6, 0.6875, 0.3636363636363638, 0.23076923076923078, 0.6767647058823529, 0.5609756097560976]","[0.30000000000000004, 0.5, 2.8000000000000003, 0.0, 0.1, 0.8]"
238227.0,Mike Mitchell,"[0.11138888888888883, 0.2857142857142857, 0.33333333333333326, 0.5197999999999999, 0.2333333333333332, 0.2762068965517241, 0.2003333333333333, 0.3633333333333334, 0.4141379310344828, 0.3235294117647058, 0.26086956521739124]","[0.2, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.2, 0.0]"
2543811.0,Pierre Desir,"[0.16666666666666663, 0.2333333333333332, 0.2762068965517241, 0.2003333333333333, 0.3633333333333334, 0.24172413793103445, 0.8529411764705882, 0.13043478260869565, 0.08852941176470586]","[0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0]"
2558060.0,Malik Hooker,"[0.5280555555555553, 0.2857142857142857, 0.37074074074074076, 0.5197999999999999, 0.2333333333333332, 0.5210416666666666, 0.2762068965517241, 0.3333333333333333, 0.3633333333333334, 0.24172413793103445, 0.2647058823529412, 0.13043478260869565]","[1.2000000000000002, 0.0, 0.5, 0.0, 0.0, 0.7000000000000001, 0.0, 0.30000000000000004, 0.0, 0.0, 0.1, 0.0]"
2558851.0,Anthony Walker,"[0.75, 0.2857142857142857, 0.18518518518518517, 0.5925925925925926, 0.7, 0.3333333333333333, 0.696969696969697, 0.24172413793103445, 0.35294117647058815, 0.28973684210526285]","[0.9, 0.0, 0.0, 1.0, 0.0, 0.30000000000000004, 0.0, 0.0, 0.0, 1.5]"
