,name,reaction_rate,time_to_react
2533057.0,Dont'a Hightower,"[0.6658333333333334, -0.00045454545454540624, 0.5997142857142856, 0.7775925925925926, 0.7703278688524591, 0.08291666666666671, 0.047619047619047616, 0.29592592592592587, 0.32432432432432434, 0.24137931034482757, 0.6052631578947368]","[0.0, 0.1, 0.0, 0.2, 0.6000000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1]"
2533062.0,Stephon Gilmore,"[0.5645652173913042, 0.7727272727272727, 0.5997142857142856, 0.7405555555555556, 0.6721311475409836, 0.08291666666666671, 0.5111111111111111, 0.47666666666666657, 0.29592592592592587, 0.5405405405405406, 0.24137931034482757, 0.5588235294117647, 0.09090909090909091, 0.5717857142857142, 0.3663333333333333, 0.59375]","[0.0, 0.9, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6000000000000001, 0.0, 0.4, 0.4, 0.1, 0.0, 0.0, 0.0, 0.0]"
2543699.0,Kyle Van Noy,"[0.3406818181818181, 0.7405555555555556, 0.5111111111111111, 0.047619047619047616, 0.29592592592592587, 0.4594594594594595, 0.09090909090909091, 0.6330000000000001, 0.5717857142857142, 0.3663333333333333, 0.59375, 0.351081081081081]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2556119.0,Elandon Roberts,"[0.3406818181818181, 0.5997142857142856, 0.047619047619047616, 0.22166666666666668, 0.49999999999999994, 0.59375, 0.3781081081081081, 0.48756097560975614, -0.00041666666666680547, 0.6052631578947368]","[0.0, 0.0, 0.0, 0.4, 0.30000000000000004, 0.0, 0.1, 1.0, 0.1, 0.1]"
2556571.0,Jonathan Jones,"[0.7405555555555556, 0.6721311475409836, 0.20791666666666675, 0.5111111111111111, 0.29592592592592587, 0.32432432432432434, 0.5175862068965518, 0.5588235294117647, 0.5454545454545454, 0.6330000000000001, 0.5717857142857142, 0.6996666666666668, 0.59375, 0.6483783783783783]","[0.0, 0.0, 0.30000000000000004, 0.0, 0.0, 0.0, 0.5, 0.1, 0.7000000000000001, 0.0, 0.0, 0.5, 0.0, 0.1]"
2541243.0,Duron Harmon,"[0.7405555555555556, 0.6721311475409836, 0.08291666666666671, 0.5111111111111111, 0.04761904761904757, 0.29592592592592587, 0.32432432432432434, 0.10379310344827583, 0.5588235294117647, 0.09090909090909091, 0.6330000000000001, 0.5717857142857142, 0.3663333333333333, 0.59375, 0.5132432432432432, 0.2705405405405405, 0.47826086956521746, -0.00041666666666680547]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4, 0.0, 0.30000000000000004, 0.1]"
2533016.0,Najee Goode,"[0.0625, 0.28947368421052627, 0.6060606060606061, 0.076923076923077, 0.10379310344827583, 0.4054054054054053, 0.3793103448275862, 0.5999999999999998, 0.3055555555555556]","[0.0, 0.0, 0.0, 0.1, 0.0, 0.2, 0.0, 0.0, 0.1]"
2556394.0,Chris Milton,"[0.8446153846153847, 0.297027027027027, 0.3793103448275862, 0.6661904761904759, 0.2780555555555555]","[0.6000000000000001, 0.2, 0.0, 1.7000000000000002, 0.0]"
2539280.0,John Simon,[0.2380952380952379],[0.0]
2561131.0,George Odum,[0.3567857142857142],[0.0]
2556429.0,Matthias Farley,"[0.21052631578947367, 0.4997058823529411, 0.6060606060606061, 0.10379310344827583, 0.5291176470588235, 0.24297297297297293, 0.41344827586206895, 0.2780555555555555]","[0.4, 0.8, 0.0, 0.0, 0.0, 0.1, 0.1, 0.0]"
2556542.0,Nicholas Grigsby,"[0.3783783783783782, 0.6759459459459459, 0.704318181818182, 0.04166666666666652]","[0.9, 0.9, 0.1, 0.1]"
2560754.0,J.C. Jackson,"[0.2705405405405405, -0.00041666666666680547]","[0.0, 0.1]"
2561157.0,Keion Crossen,"[0.11428571428571413, 0.2705405405405405, 0.3943421052631581, -0.00041666666666680547]","[0.2, 0.0, 0.1, 0.1]"
2506268.0,Lorenzo Alexander,[],[]
2539290.0,Jordan Poyer,[],[]
2553562.0,Dean Marlowe,"[0.11500000000000049, 0.09677419354838683]","[0.2, 0.2]"
2557867.0,Tre'Davious White,[0.5408108108108106],[0.7000000000000001]
2559208.0,Ryan Lewis,"[0.5700000000000004, 0.548064516129032]","[0.30000000000000004, 0.5]"
2560713.0,Tremaine Edmunds,"[0.6089062500000001, 0.34374999999999967]","[0.8, 0.9]"
2560766.0,Taron Johnson,[],[]
2557969.0,Matt Milano,"[0.7113461538461539, 0.2499999999999997]","[1.3, 0.30000000000000004]"
71423.0,Brian Orakpo,[],[]
494277.0,Kendrick Lewis,"[0.2696153846153846, 0.00035714285714265857]","[0.0, 0.0]"
496828.0,Derrick Morgan,"[0.31250000000000006, 0.00035714285714265857]","[0.4, 0.0]"
2541539.0,Daren Bates,[0.2506249999999999],[0.2]
2550613.0,Malcolm Butler,"[0.6562500000000001, 0.2696153846153846]","[0.8, 0.0]"
2555158.0,Kevin Byard,[0.2696153846153846],[0.0]
2558005.0,Jayon Brown,[],[]
2558065.0,Adoree' Jackson,"[0.49999999999999994, 0.23891304347826062]","[0.7000000000000001, 0.4]"
2560784.0,Harold Landry,[],[]
2540162.0,Logan Ryan,"[0.6842105263157893, 0.2696153846153846, 0.3849999999999998]","[0.6000000000000001, 0.0, 0.4]"
2560718.0,Rashaan Evans,[0.33333333333333326],[0.5]
2543851.0,Phillip Gaines,[],[]
2555339.0,Kamalei Correa,[],[]
2540013.0,Will Compton,[0.022954545454545047],[0.1]
2505708.0,Mike Adams,"[0.10578947368421056, 0.365609756097561, 0.6288571428571428, 0.22259259259259256, 0.5885294117647059, 0.48185185185185175, 0.37474999999999964, 0.20049999999999996]","[0.1, 0.0, 0.1, 0.0, 0.1, 0.1, 1.6, 0.0]"
2533056.0,Luke Kuechly,"[0.3428571428571428, 0.3902439024390244, 0.3703703703703705, 0.5885294117647059, 0.48185185185185175, 0.45161290322580644, 0.3505]","[1.0, 0.1, 0.1, 0.1, 0.1, 0.2, 0.1]"
2540152.0,Eric Reid,"[0.06249999999999993, 0.8282857142857143, 0.6288571428571428, 0.3333333333333333, 0.5885294117647059, 0.48185185185185175, 0.35483870967741943, 0.20049999999999996]","[0.1, 1.5, 0.1, 0.1, 0.1, 0.1, 0.30000000000000004, 0.0]"
2552447.0,Shaq Thompson,"[0.3997142857142857, 0.365609756097561, 0.6288571428571428, 0.22259259259259256, 0.5885294117647059, 0.6454838709677421, 0.20049999999999996]","[0.1, 0.0, 0.1, 0.0, 0.1, 0.30000000000000004, 0.0]"
2553441.0,David Mayo,[],[]
2560753.0,Donte Jackson,"[0.028285714285714192, 0.6288571428571428, 0.22259259259259256, 0.48185185185185175, 0.25838709677419364]","[0.0, 0.1, 0.0, 0.1, 0.1]"
80668.0,Captain Munnerlyn,"[0.22828571428571423, 0.365609756097561, 0.8571428571428571, 0.7781481481481484, 0.5885294117647059, 0.48185185185185175, 0.2903225806451613, 0.65]","[0.5, 0.0, 0.6000000000000001, 0.7000000000000001, 0.1, 0.1, 0.5, 0.30000000000000004]"
2555175.0,James Bradberry,"[0.39971428571428574, 0.365609756097561, 0.6288571428571428, 0.5885294117647059, 0.48185185185185175, 0.35483870967741943, 0.727272727272727, 0.20049999999999996]","[0.6000000000000001, 0.0, 0.1, 0.1, 0.1, 0.30000000000000004, 0.30000000000000004, 0.0]"
71197.0,Connor Barwin,[],[]
2532875.0,Janoris Jenkins,"[0.4471052631578948, 0.40567567567567564, 0.10714285714285708, 0.4321621621621622, 0.5833333333333334]","[0.0, 0.0, 0.2, 0.6000000000000001, 1.1]"
2539338.0,B.W. Webb,"[0.40567567567567564, 0.42647058823529405, 0.32107142857142845, 0.10499999999999989, 0.11083333333333337, 0.3613888888888888]","[0.0, 0.5, 0.6000000000000001, 0.30000000000000004, 0.0, 0.1]"
2540143.0,Alec Ogletree,"[0.6313157894736843, 0.40567567567567564, 0.3874193548387098, 0.3783783783783783, 0.23657894736842092, 0.5552777777777779, 0.7222222222222221]","[0.5, 0.0, 0.9, 0.4, 0.6000000000000001, 0.6000000000000001, 0.1]"
2541792.0,Ray-Ray Armstrong,"[0.4471052631578948, 0.40567567567567564, 0.1891891891891892, 0.6576315789473682, 0.38861111111111113]","[0.0, 0.0, 0.0, 0.0, 0.5]"
2543738.0,Kareem Martin,"[0.4471052631578948, 0.5000000000000001, 0.14249999999999985, 0.5526315789473681]","[0.0, 0.0, 0.2, 0.1]"
2552454.0,Landon Collins,"[0.7628947368421053, 0.40567567567567564, 0.46428571428571414, 0.1891891891891892, 0.7892105263157895, 0.36111111111111105, 0.611111111111111]","[0.8, 0.0, 0.6000000000000001, 0.0, 0.0, 0.5, 0.5]"
2553822.0,Curtis Riley,"[0.4471052631578948, 0.40567567567567564, -1.5705442898575737e-16, 0.1891891891891892, 0.3155263157894737, 0.11083333333333337, 0.3888888888888888]","[0.0, 0.0, 0.1, 0.0, 0.8, 0.0, 0.1]"
2555277.0,Eli Apple,"[0.14249999999999985, 0.1891891891891892, -0.00026315789473693285, 0.11083333333333337]","[0.2, 0.0, 0.0, 0.0]"
2561015.0,Lorenzo Carter,"[0.09999999999999994, 0.40567567567567564, 0.35714285714285704, 0.35108108108108105, 0.11083333333333337]","[0.2, 0.0, 0.9, 0.30000000000000004, 0.0]"
2561093.0,Jermaine Carter,"[0.31034482758620685, 0.5185185185185185, 0.20049999999999996]","[0.8, 0.1, 0.0]"
2560775.0,Rashaan Gaulden,[0.6661111111111112],[0.7000000000000001]
2555522.0,B.J. Goodson,[0.3613888888888888],[0.1]
2535687.0,Michael Thomas,"[0.37484375, -1.5705442898575737e-16]","[0.30000000000000004, 0.1]"
2556512.0,Donte' Deayon,[],[]
2533058.0,Vontaze Burfict,"[0.3656097560975609, 0.375, 0.48717948717948717, 0.6067857142857144]","[1.1, 0.0, 0.0, 0.7000000000000001]"
2533060.0,Dre Kirkpatrick,"[0.8780487804878049, 0.375, 0.3335897435897435, 0.18518518518518517, 0.1935483870967742, 0.5641025641025641, 0.2857142857142857, 0.6388888888888888, 0.7446808510638298, 0.6153846153846154, 0.351081081081081]","[1.5, 0.0, 0.0, 0.0, 0.1, 0.2, 0.0, 0.30000000000000004, 0.30000000000000004, 0.1, 0.0]"
2539233.0,Shawn Williams,"[0.07317073170731699, 0.375, 0.3335897435897435, 0.18518518518518517, 0.5387179487179486, 0.2496428571428572, 0.6388888888888888, 0.3999999999999998, 0.3617021276595745, 0.6153846153846154, 0.5135135135135135]","[0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1, 0.1, 0.4]"
2543474.0,Darqueze Dennard,"[0.42052631578947364, 0.592962962962963, 0.3874193548387096, 0.7496428571428572, 0.5277777777777778, 0.050249999999999864, 0.6597872340425531, 0.6153846153846154, 0.43216216216216213]","[1.8, 0.9, 0.1, 0.8, 0.1, 0.0, 0.0, 0.1, 0.2]"
2556367.0,William Jackson,"[0.5294117647058822, 0.18891891891891877, 0.375, 0.59, 0.5387179487179486, 0.3925, 0.5277777777777778, 0.050249999999999864, 0.3617021276595745, 0.6153846153846154, 0.351081081081081]","[1.6, 0.6000000000000001, 0.0, 0.9, 0.1, 0.0, 0.1, 0.0, 0.1, 0.1, 0.0]"
2560970.0,Jessie Bates,"[0.5402702702702704, 0.375, 0.18518518518518517, 0.5264912280701753, 0.59, 0.5277777777777778, 0.050249999999999864, 0.3617021276595745, 0.6153846153846154]","[0.0, 0.0, 0.0, 2.0, 0.0, 0.1, 0.0, 0.1, 0.1]"
2543814.0,Preston Brown,"[0.6122580645161293, 0.375, 0.641025641025641, 0.18518518518518517, 0.5277777777777778, 0.050249999999999864]","[0.7000000000000001, 0.0, 0.7000000000000001, 0.0, 0.1, 0.0]"
496739.0,Reshad Jones,"[0.41379310344827575, 0.0769230769230773, 0.25641025641025633, 0.41379310344827575, 0.14676470588235285, 0.40886363636363643, 0.6458333333333334, 0.4634146341463415, 0.2792, 0.4857142857142857, 0.7102631578947368]","[0.8, 0.1, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.4, 0.1, 0.0]"
2539309.0,T.J. McDonald,"[0.31034482758620685, 0.5384615384615388, 0.41051282051282045, 0.5689655172413793, 0.14676470588235285, 0.6458333333333334, 0.4594594594594595, 0.4634146341463415, 0.368157894736842, 0.4857142857142857, 0.47368421052631576]","[0.30000000000000004, 0.1, 0.30000000000000004, 0.7000000000000001, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1, 0.4]"
2539935.0,Kiko Alonso,"[0.7230769230769235, 0.48717948717948717, 0.38205882352941173, 0.4997727272727273, 0.6458333333333334, 0.6213513513513512, 0.4634146341463415, 0.5186538461538462, 0.5260526315789473, 0.6576315789473682]","[0.7000000000000001, 0.7000000000000001, 0.7000000000000001, 0.2, 0.1, 0.0, 0.0, 0.8, 0.5, 0.4]"
2558070.0,Raekwon McMillan,"[0.5151515151515149, 0.5520689655172413, 0.1761764705882352, 0.4594594594594595, 0.8210714285714286, 0.6052631578947368, 0.6571428571428571, 0.6576315789473682]","[1.1, 0.4, 0.1, 0.0, 1.1, 0.7000000000000001, 0.4, 0.4]"
2559053.0,Torry McTyer,"[0.8336666666666687, 0.5128205128205128, 0.6249999999999998, 0.40886363636363643, 0.6458333333333334, 0.4594594594594595, 0.4634146341463415, 0.7770370370370372, 0.4997368421052631, 0.4857142857142857, 0.368157894736842]","[1.4000000000000001, 0.4, 0.1, 0.0, 0.1, 0.0, 0.0, 0.9, 0.0, 0.1, 0.0]"
2560725.0,Minkah Fitzpatrick,"[0.7001666666666665, 0.03740740740740715, 0.40886363636363643, 0.4594594594594595, 0.4613461538461538, 0.4857142857142857]","[1.6, 0.0, 0.0, 0.0, 0.8, 0.1]"
2560966.0,Jerome Baker,"[0.46633333333333304, 0.17275862068965572, 0.25641025641025633, 0.14676470588235285, 0.6815909090909091, 0.6458333333333334, 0.4634146341463415, 0.7892105263157895]","[0.6000000000000001, 0.7000000000000001, 0.0, 0.0, 0.7000000000000001, 0.1, 0.0, 1.0]"
2555539.0,Xavien Howard,"[0.25641025641025633, 0.14676470588235285, 0.8406818181818181, 0.7083333333333334, 0.6213513513513513, 0.4634146341463415, 0.6994999999999999, 0.368157894736842, 0.7142857142857143, 0.4471052631578947]","[0.0, 0.0, 1.0, 0.30000000000000004, 0.4, 0.0, 0.6000000000000001, 0.0, 0.1, 0.0]"
2555528.0,Nick Vigil,"[0.3335897435897435, 0.18518518518518517, 0.5387179487179486, 0.24999999999999986, 0.6808510638297872, 0.6153846153846154]","[0.0, 0.0, 0.1, 0.1, 0.5, 0.1]"
2552321.0,Stephone Anthony,[0.4077777777777778],[0.5]
2558982.0,Hardy Nickerson,"[0.616833333333333, 0.5387179487179486]","[0.8, 0.1]"
2555355.0,Clayton Fejedelem,[0.5710714285714287],[0.6000000000000001]
2558801.0,Jordan Evans,[0.27272727272727276],[0.4]
4365.0,Brandon Carr,"[0.31999999999999984, 0.15625, 0.375, 0.5757575757575758, 0.6, 0.6794871794871795, 0.6962025316455697, 0.6327848101265822, 0.8701298701298701, 0.574468085106383, 0.14705882352941163, 0.8673493975903616]","[0.2, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 1.9000000000000001, 0.0, 0.0, 0.6000000000000001]"
2495775.0,Eric Weddle,"[0.3660975609756097, 0.2068965517241378, 0.24039999999999992, 0.4207894736842105, 0.15624999999999997, 0.375, 0.5906818181818179, 0.5757575757575758, 0.4798666666666666, 0.662906976744186, 0.782051282051282, 0.6962025316455697, 0.6327848101265822, 0.5454545454545455, 0.574468085106383, 0.6617647058823529, 0.7590361445783133]","[0.0, 0.0, 0.1, 0.8, 0.0, 0.0, 0.5, 0.0, 0.0, 1.3, 0.4, 0.0, 0.0, 1.3, 0.0, 0.0, 0.0]"
2505660.0,Terrell Suggs,"[0.34782608695652145, 0.3660975609756097, 0.2068965517241378, 0.24039999999999992, 0.15763157894736834, 0.15625, 0.375, 0.4318181818181818, 0.6515151515151515, 0.5732, 0.7435897435897436, 0.6962025316455697, 0.6582278481012658, 0.7012987012987013, 0.574468085106383, 0.4852941176470588, 0.7590361445783133]","[0.4, 0.0, 0.0, 0.1, 0.1, 0.0, 0.0, 0.0, 0.4, 0.5, 0.0, 0.0, 0.2, 2.6, 0.0, 1.9000000000000001, 0.0]"
2540164.0,Tony Jefferson,"[0.2159459459459458, 0.3908695652173911, 0.48275862068965514, 0.5604, 0.13157894736842093, 0.6565625000000002, 0.7190624999999999, 0.27272727272727276, 0.803030303030303, 0.47674418604651164, 0.6924358974358974, 0.6962025316455697, 0.7468354430379747, 0.7792207792207793, 0.574468085106383, 0.7590361445783133]","[0.6000000000000001, 0.1, 0.4, 0.5, 0.0, 0.8, 0.8, 0.8, 0.9, 0.1, 0.1, 0.0, 0.0, 2.2, 0.0, 0.0]"
2543464.0,C.J. Mosley,"[0.5652173913043476, 0.8055555555555555, 0.3444827586206896, 0.24039999999999992, 0.13157894736842093, 0.5003124999999999, 0.375, 0.3863636363636363, 0.5757575757575758, 0.7465333333333333, 0.7093023255813954, 0.6962025316455697, 0.6960759493670885, 0.8051948051948052, 0.574468085106383, 0.5588235294117647, 0.7590361445783133]","[0.6000000000000001, 0.6000000000000001, 0.1, 0.1, 0.0, 0.8, 0.0, 0.0, 0.0, 1.1, 1.1, 0.0, 0.5, 1.1, 0.0, 2.0, 0.0]"
2555378.0,Tavon Young,"[0.21782608695652145, 0.21052631578947362, 0.15625, 0.375, 0.40886363636363626, 0.8, 0.6860465116279069, 0.6667948717948717, 0.6327848101265822, 0.6103896103896104, 0.574468085106383, 0.19117647058823528]","[0.2, 0.1, 0.0, 0.0, 0.1, 1.2000000000000002, 0.1, 0.0, 0.0, 0.2, 0.0, 0.2]"
2558067.0,Marlon Humphrey,"[0.5004166666666664, 0.35108108108108094, 0.24937499999999974, 0.620344827586207, 0.24039999999999992, 0.13157894736842093, 0.53125, 0.3181818181818183, 0.7465333333333335, 0.8227848101265823, 0.6624675324675324, 0.5147058823529411, 0.7950602409638555]","[1.0, 0.7000000000000001, 0.30000000000000004, 0.7000000000000001, 0.1, 0.0, 0.9, 1.3, 0.0, 0.30000000000000004, 1.7000000000000002, 1.4000000000000001, 0.2]"
2560947.0,Kenny Young,"[0.3333333333333332, 0.6973684210526316]","[0.5, 0.0]"
2539311.0,Jamie Collins,"[0.615384615384616, 0.5172413793103449, 0.2944117647058824, 0.8333333333333334, 0.6743023255813952, 0.9058823529411765, 0.8481012658227848, 0.6853932584269663, 0.3160526315789473, 0.6893243243243244, 0.8551315789473686, 0.7297297297297297, 0.7761842105263157, 0.25000000000000033]","[0.0, 0.2, 0.1, 0.7000000000000001, 0.1, 0.1, 0.0, 0.30000000000000004, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0]"
2543823.0,E.J. Gaines,"[0.48837209302325624, 0.6, 0.38235294117647056, 0.353235294117647, 0.35135135135135126, 0.33333333333333337, 0.6924358974358974, 0.36046511627906974, 0.6470588235294118, 0.6454430379746835, 0.5333333333333333, 0.7081944444444445, 0.3160526315789473, 0.5325974025974026, 0.8514864864864865, 0.9209210526315789, 0.25000000000000033, 0.8648648648648649]","[0.7000000000000001, 0.8, 0.2, 0.0, 0.0, 0.2, 0.0, 0.0, 0.1, 0.30000000000000004, 0.2, 0.0, 0.0, 3.3000000000000003, 0.8, 2.7, 0.0, 0.1]"
2550164.0,T.J. Carrie,"[0.1578947368421054, 0.2647058823529412, 0.7647058823529411, 0.35135135135135126, 0.8462820512820511, 0.4068604651162791, 0.7294117647058823, 0.5821518987341772, 0.5619101123595506, 0.7359722222222222, 0.763421052631579, 0.527027027027027, 0.6710526315789473, 0.8312987012987013, 0.47368421052631576, 0.5812162162162162]","[0.30000000000000004, 0.0, 0.2, 0.0, 0.7000000000000001, 0.30000000000000004, 0.1, 0.6000000000000001, 0.5, 0.0, 0.6000000000000001, 0.1, 0.0, 1.3, 2.0, 0.1]"
2552389.0,Damarious Randall,"[0.6732653061224493, 0.603448275862069, 0.7111111111111109, 0.2647058823529412, 0.353235294117647, 0.35135135135135126, 0.44472222222222224, 0.7051282051282051, 0.6394186046511625, 0.7058823529411765, 0.7215189873417721, 0.5842696629213482, 0.7999999999999999, 0.7359722222222224, 0.3160526315789473, 0.5675675675675675, 0.6972368421052632, 0.5975324675324676, 0.6082432432432432, 0.8684210526315788, 0.25000000000000033]","[0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.2, 0.0, 0.30000000000000004, 0.7000000000000001, 1.2000000000000002, 0.1, 0.30000000000000004, 0.0, 0.2, 0.2, 0.6000000000000001, 0.1, 2.7, 0.0]"
2555166.0,Joe Schobert,"[0.5098039215686281, 0.6551724137931034, 0.7553333333333332, 0.353235294117647, 0.8888888888888891, 0.8206410256410255, 0.5463953488372092, 0.7411764705882353, 0.7720253164556962, 0.5619101123595506, 0.6933333333333334, 0.8888888888888888, 0.3160526315789473, 0.6621621621621622, 0.7105263157894737, 0.7402597402597402, 0.7163513513513513, 0.6710526315789476, 0.25000000000000033, 0.8108108108108109]","[0.1, 0.2, 0.0, 0.0, 1.7000000000000002, 0.7000000000000001, 1.2000000000000002, 0.4, 0.0, 0.7000000000000001, 0.30000000000000004, 1.8, 0.0, 0.2, 0.2, 1.1, 0.6000000000000001, 1.8, 0.0, 0.7000000000000001]"
2560916.0,Denzel Ward,"[0.1834210526315792, 0.6246874999999997, 0.3553333333333333, 0.2647058823529412, 0.35135135135135126, 0.3333333333333335, 0.7435897435897436, 0.8719767441860464, 0.9058823529411765, 0.7848101265822784, 0.5168539325842695, 0.8666666666666667, 0.7081944444444446, 0.5526315789473685, 0.527027027027027, 0.6710526315789473, 0.8962337662337663, 0.6082432432432432, 0.36842105263157876, 0.554189189189189]","[0.30000000000000004, 1.1, 0.6000000000000001, 0.0, 0.0, 0.7000000000000001, 0.5, 0.0, 1.6, 1.5, 1.1, 0.7000000000000001, 0.2, 1.0, 0.1, 0.0, 2.0, 0.1, 1.5, 0.0]"
2508107.0,Jimmy Smith,"[0.08542857142857116, 0.2068965517241378, 0.7727272727272727, 0.4798666666666666, 0.5815116279069767, 0.6924358974358974, 0.574468085106383]","[0.2, 0.0, 1.1, 0.0, 0.6000000000000001, 0.2, 0.0]"
