,name,reaction_rate,time_to_react
2556934.0,Javien Elliott,[0.3333333333333333],[0.5]
2533060.0,Dre Kirkpatrick,"[0.5142857142857142, 0.09571428571428567, 0.7378571428571429, 0.46428571428571414, 0.4791666666666667, 0.6328571428571428, 0.09343750000000053, 0.0006249999999999302, 0.04949999999999995]","[0.8, 0.1, 0.30000000000000004, 1.2000000000000002, 0.1, 0.6000000000000001, 0.2, 0.0, 0.0]"
2539233.0,Shawn Williams,"[0.3972058823529415, 0.09571428571428567, 0.2857142857142857, 0.2, 0.6428571428571427]","[0.1, 0.1, 0.0, 0.0, 1.2000000000000002]"
2543814.0,Preston Brown,"[0.742878787878788, 0.20708333333333326, 0.33333333333333326, 0.6396000000000001, 0.21428571428571394, 0.39285714285714285, 0.6252083333333333]","[1.3, 0.30000000000000004, 0.1, 0.6000000000000001, 0.5, 0.1, 0.4]"
2555528.0,Nick Vigil,"[0.25925925925925963, 0.6661111111111114]","[0.1, 0.0]"
2556367.0,William Jackson,"[0.02729729729729723, 0.16499999999999979, 0.619047619047619, 0.2857142857142857, 0.2, -1.5878915246173472e-16, 0.6252083333333333, 0.46959183673469385, 0.0006249999999999302, 0.04949999999999995]","[0.1, 0.1, 0.4, 0.0, 0.0, 0.0, 0.30000000000000004, 0.0, 0.0, 0.0]"
2560970.0,Jessie Bates,"[0.848787878787879, 0.625, 0.09571428571428567, 0.4199999999999999, 0.6428571428571429, 0.4791666666666667, 0.18750000000000003, 0.09999999999999994]","[1.0, 0.0, 0.1, 0.6000000000000001, 0.2, 0.1, 0.1, 0.1]"
2533058.0,Vontaze Burfict,"[0.09571428571428567, 0.4, 0.1785714285714284, 0.03571428571428571, 0.5102040816326531, 0.18750000000000058, 0.0006249999999999302, 0.5495]","[0.1, 0.1, 0.5, 0.0, 0.0, 0.2, 0.0, 0.5]"
496733.0,Joe Haden,"[0.3548387096774194, 0.3333333333333333, 0.3327777777777777, 0.03740740740740737, 0.2065517241379309, 0.4594594594594595, 0.5148484848484848, 0.35714285714285715, 0.2857142857142857, 0.11499999999999987, 0.2857142857142857, 0.19047619047619038]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.1]"
2540221.0,Vince Williams,"[0.7097368421052632, 0.3327777777777777, 0.24958333333333327, 0.2962962962962963, 0.2755172413793103, 0.32432432432432434, 0.3633333333333334, 0.35714285714285715, 0.2857142857142857, 0.11499999999999987, 0.2857142857142857, 0.19047619047619038, 0.3703703703703703]","[0.0, 0.0, 0.0, 0.5, 0.1, 0.30000000000000004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0]"
2552289.0,Bud Dupree,"[0.2623684210526317, 0.19361111111111112, 0.3327777777777777, 0.24958333333333327, 0.18518518518518515, 0.2065517241379309, 0.297027027027027, 0.3633333333333334, 0.35714285714285715, 0.11499999999999987, 0.2857142857142857, 0.19047619047619038, 0.3703703703703703]","[0.30000000000000004, 0.5, 0.0, 0.0, 0.2, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0]"
2555344.0,Artie Burns,"[0.43624999999999997, 0.8561904761904762, 0.1256249999999999, 0.3327777777777777, 0.14851851851851858, 0.2065517241379309, 0.5945945945945946, 0.3633333333333334, 0.6666666666666666]","[1.0, 1.5, 0.2, 0.0, 0.2, 0.0, 1.3, 0.0, 0.6000000000000001]"
2555386.0,Sean Davis,"[0.3327777777777777, 0.2916666666666666, 0.03740740740740737, 0.2065517241379309, 0.7024324324324324, 0.3633333333333334, 0.35714285714285715, 0.2857142857142857, 0.11499999999999987, 0.2857142857142857, 0.19047619047619038, 0.407037037037037]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.1]"
2556559.0,Mike Hilton,"[0.4053124999999999, 0.24958333333333327, 0.2065517241379309, 0.3633333333333334, 0.35714285714285715, 0.2857142857142857, 0.2857142857142857, 0.19047619047619038, 0.3703703703703703]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0]"
2558064.0,T.J. Watt,"[0.0824999999999999, 0.36789473684210505, 0.24958333333333327, 0.3633333333333334, 0.35714285714285715, 0.2857142857142857, 0.19047619047619038, 0.3703703703703703]","[0.1, 0.6000000000000001, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0]"
2560712.0,Terrell Edmunds,"[0.05499999999999986, 0.3327777777777777, 0.24958333333333327, 0.11111111111111101, 0.2065517241379309, 0.4594594594594595, 0.4848484848484848, 0.35714285714285715, 0.2857142857142857, 0.11499999999999987, 0.2857142857142857, 0.19047619047619038, 0.2803124999999999, 0.3703703703703703]","[0.0, 0.0, 0.0, 0.2, 0.0, 0.4, 0.30000000000000004, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0]"
2541696.0,Jordan Dangerfield,[],[]
2552266.0,Anthony Chickillo,"[0.03740740740740737, 0.2065517241379309, 0.4321621621621622, 0.2857142857142857, 0.11499999999999987, 0.2857142857142857]","[0.0, 0.0, 0.8, 0.0, 0.0, 0.0]"
2558849.0,Cameron Sutton,"[0.5945945945945946, 0.35714285714285715, 0.3703703703703703]","[0.0, 0.0, 0.0]"
2539978.0,Jon Bostic,"[0.3327777777777777, 0.2916666666666666, 0.7407407407407406, 0.15384615384615372]","[0.0, 0.1, 0.8, 0.1]"
2507843.0,Vincent Rey,"[0.09571428571428567, 0.07178571428571427, 0.4791666666666667, 0.21875000000000033, 0.0006249999999999302]","[0.1, 0.1, 0.1, 0.2, 0.0]"
2532946.0,Coty Sensabaugh,"[0.03884615384615375, 0.24958333333333327, 0.2857142857142857, 0.4996153846153846, 0.2857142857142857, 0.3703703703703703]","[0.1, 0.0, 0.0, 0.7000000000000001, 0.0, 0.0]"
2543474.0,Darqueze Dennard,[],[]
2558801.0,Jordan Evans,"[0.29900000000000004, 0.2857142857142857, 0.2994999999999999]","[0.6000000000000001, 0.0, 0.5]"
2560745.0,Sam Hubbard,[0.11055555555555546],[0.1]
2558982.0,Hardy Nickerson,[0.3316666666666665],[0.2]
2555355.0,Clayton Fejedelem,"[0.4791666666666667, 0.46959183673469385, 0.0006249999999999302, 0.04949999999999995]","[0.1, 0.0, 0.0, 0.0]"
2558786.0,Brandon Wilson,[],[]
2556817.0,Tony McRae,[],[]
2560839.0,Darius Phillips,[0.635909090909091],[0.1]
2532861.0,Casey Hayward,"[0.11538461538461532, 0.6296296296296297, 0.7587931034482758, 0.421875, 0.36714285714285716, 0.42200000000000004, 0.48756097560975614, 0.37735849056603765, 0.5001923076923076, 0.17777777777777778, 0.6251785714285714, 0.4897959183673469, 0.5098039215686274, 0.11904761904761904, 0.3160526315789473, 0.5850943396226415]","[0.0, 0.0, 0.4, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.4, 0.0, 0.1, 0.1, 0.0, 0.0]"
2550842.0,Adrian Phillips,"[0.7222222222222222, 0.6725862068965517, 0.51546875, 0.6528571428571429, 0.5660377358490565, 0.5963461538461539, 0.3333333333333333, 0.5178571428571429, 0.4897959183673469, 0.5884313725490196, 0.35714285714285715, 0.3160526315789473]","[0.2, 0.1, 0.7000000000000001, 0.5, 0.9, 0.4, 0.4, 0.0, 0.0, 0.30000000000000004, 0.6000000000000001, 0.0]"
2552310.0,Denzel Perryman,"[-0.8678947368421027, 0.53125, 0.5306122448979592, 0.4664444444444444, 0.7073170731707317, 0.4152830188679245, 0.5535714285714286, 0.4897959183673469, 0.3160526315789473, 0.5850943396226415]","[0.4, 0.2, 0.6000000000000001, 0.2, 0.2, 0.1, 0.1, 0.0, 0.0, 0.0]"
2556828.0,Trevor Williams,"[0.6923076923076923, -0.7497499999999977, 0.6296296296296297, 0.6551724137931034, 0.75, 0.5178571428571429, 0.6078431372549019, 0.8573809523809525]","[0.0, 0.0, 0.0, 0.0, 0.8, 0.0, 0.30000000000000004, 0.0]"
2557927.0,Desmond King,"[0.30434782608695654, 0.7222222222222222, 0.36714285714285716, 0.42200000000000004, 0.7073170731707318, 0.37735849056603765, 0.17777777777777778, 0.5512244897959183, 0.7845098039215688, 0.5952380952380952, 0.3160526315789473]","[0.1, 0.4, 0.0, 0.0, 0.5, 0.0, 0.1, 0.0, 0.6000000000000001, 1.3, 0.0]"
2560760.0,Derwin James,"[0.5769230769230769, 0.6296296296296297, 0.6551724137931034, 0.19960000000000008, 0.40795918367346934, 0.42200000000000004, 0.48756097560975614, 0.37735849056603765, 0.5001923076923076, 0.17777777777777778, 0.5178571428571429, 0.4897959183673469, 0.5492156862745098, 0.3160526315789473, 0.6226415094339622]","[0.9, 0.0, 0.0, 0.30000000000000004, 0.1, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.2, 0.0, 0.2]"
2539311.0,Jamie Collins,"[0.7307692307692307, 0.6454838709677418, 0.5771153846153846, 0.5712499999999999, 0.5454545454545454, 0.3333333333333333, 0.9107142857142857, 0.3902439024390244]","[0.1, 0.9, 0.0, 2.0, 0.1, 0.0, 0.7000000000000001, 0.0]"
2543720.0,Christian Kirksey,"[0.25806451612903214, 0.678392857142857, 0.6000000000000001, 0.7089090909090908, 0.3333333333333333, 0.48196428571428573, 0.3902439024390244]","[0.0, 2.2, 1.6, 0.0, 0.0, 0.4, 0.0]"
2543823.0,E.J. Gaines,"[0.25806451612903214, 0.5192307692307693, 0.375, 0.2, 0.3333333333333333, 0.42857142857142855, 0.3902439024390244]","[0.0, 0.2, 1.3, 0.1, 0.0, 0.0, 0.0]"
2552389.0,Damarious Randall,"[0.04347826086956516, 0.19999999999999973, 0.44249999999999995, 0.4998214285714284, 0.35999999999999993, 0.4725454545454545, 0.3333333333333333, 0.5535714285714286, 0.6095121951219511]","[0.1, 0.30000000000000004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4, 0.2]"
2557980.0,Jabrill Peppers,"[0.732142857142857, 0.5270909090909092, 0.3333333333333333, 0.8391071428571429]","[0.0, 0.0, 0.0, 0.6000000000000001]"
2560916.0,Denzel Ward,"[0.5, 0.44249999999999995, 0.2169565217391305, 0.8749999999999998, 0.4801999999999999, 0.4725454545454545]","[0.1, 0.0, 0.6000000000000001, 0.0, 0.4, 0.0]"
2550164.0,T.J. Carrie,"[0.6538461538461537, 0.4199999999999999, 0.8181818181818182, 0.3333333333333333]","[0.8, 0.8, 0.2, 0.0]"
2555166.0,Joe Schobert,"[0.07178571428571383, 0.5386538461538461, 0.4998214285714286, 0.6, 0.5454545454545454, 0.3333333333333333, 0.5178571428571429, 0.5853658536585366]","[0.2, 0.1, 0.0, 1.1, 0.1, 0.0, 0.2, 0.1]"
2541958.0,Jahleel Addae,"[0.055555555555557926, 0.6296296296296297, 0.6725862068965517, 0.4842187499999999, 0.4444444444444444, 0.48756097560975614, 0.5001923076923076, 0.26666666666666666, 0.5178571428571429, 0.4897959183673469, 0.5294117647058822, 0.6192857142857142, 0.3160526315789473, 0.5850943396226415]","[0.1, 0.0, 0.1, 0.30000000000000004, 0.0, 0.0, 0.0, 0.2, 0.0, 0.0, 0.1, 1.5, 0.0, 0.0]"
2552296.0,Kyle Emanuel,"[0.45000000000000284, 0.5850943396226415]","[0.5, 0.0]"
2558182.0,Rayshawn Jenkins,"[0.40365384615384614, 0.6551724137931034, 0.5001923076923076, 0.26666666666666666, 0.11904761904761896]","[1.0, 0.0, 0.0, 0.2, 0.1]"
2559164.0,Michael Davis,"[0.8280000000000002, 0.7753061224489798, 0.5997777777777777, 0.48756097560975614, 0.7735849056603774]","[1.2000000000000002, 0.0, 0.5, 0.0, 0.2]"
2555540.0,Derrick Kindred,"[0.18729166666666677, 0.3902439024390244]","[0.0, 0.0]"
2560964.0,Genard Avery,"[0.761785714285715, 0.6402, 0.4725454545454545, 0.3333333333333333]","[0.1, 1.1, 0.0, 0.0]"
2560826.0,Uchenna Nwosu,[0.07615384615384682],[0.2]
496735.0,Kareem Jackson,"[0.543695652173913, 0.7979787234042554, 0.2857142857142857, 0.26923076923076916]","[0.1, 0.30000000000000004, 0.0, 0.1]"
2495251.0,Shareece Wright,"[0.613636363636364, 0.7659574468085106, 0.11138888888888886, 0.2857142857142857, 0.26923076923076916]","[0.0, 0.0, 0.0, 0.0, 0.1]"
2495872.0,Johnathan Joseph,"[0.5217391304347825, 0.7659574468085106, 0.5280555555555555, 0.3217857142857143]","[0.8, 0.0, 0.7000000000000001, 0.2]"
2533049.0,Whitney Mercilus,"[0.30434782608695643, 0.3611111111111112, 0.6789285714285713, 0.26923076923076916]","[0.0, 0.4, 0.0, 0.1]"
2540180.0,Tyrann Mathieu,"[0.34883720930232565, 0.19472222222222227, 0.2857142857142857, 0.26923076923076916]","[0.0, 0.2, 0.0, 0.1]"
2552490.0,Benardrick McKinney,"[0.26190476190476175, 0.8511702127659574, 0.44444444444444453, 0.35714285714285715, 0.26923076923076916]","[1.0, 0.5, 0.6000000000000001, 0.0, 0.1]"
2560714.0,Duke Ejiofor,"[0.4022826086956521, 0.2857142857142857, 0.26923076923076916]","[0.2, 0.0, 0.1]"
2560851.0,Justin Reid,"[0.5452272727272729, 0.2150000000000001, 0.3611111111111111, 0.26923076923076916]","[1.4000000000000001, 0.2, 0.5, 0.1]"
2558094.0,Zach Cunningham,"[0.4292857142857144, 0.13888888888888892, 0.2857142857142857, 0.26923076923076916]","[0.4, 0.1, 0.0, 0.1]"
2539240.0,Micah Hyde,"[0.5415277777777776, 0.2146428571428571, 0.4471052631578948, 0.39933333333333376]","[0.0, 0.0, 0.5, 0.0]"
2539290.0,Jordan Poyer,"[0.576923076923077, 0.2146428571428571, 0.13157894736842102]","[1.0, 0.0, 0.30000000000000004]"
2543851.0,Phillip Gaines,[0.2146428571428571],[0.0]
2557867.0,Tre'Davious White,"[0.1538461538461538, 0.0260526315789474]","[0.2, 0.0]"
2557969.0,Matt Milano,"[0.4499999999999999, 0.2676785714285717, 0.35714285714285715, 0.6052631578947368]","[0.5, 0.6000000000000001, 0.4, 1.3]"
2560766.0,Taron Johnson,"[0.11576923076923083, 0.691323529411765, 0.2146428571428571, 0.3155263157894737]","[0.1, 0.0, 0.0, 0.8]"
2506268.0,Lorenzo Alexander,"[0.7676785714285715, 0.10500000000000002]","[1.6, 0.2]"
2560713.0,Tremaine Edmunds,"[0.40000000000000013, 0.2146428571428571, 0.4471052631578948]","[0.1, 0.0, 0.0]"
2507817.0,Rafael Bush,[],[]
2495108.0,Prince Amukamara,"[0.6666666666666667, 0.5497500000000001, 0.7721052631578948, 0.2]","[1.2000000000000002, 0.0, 1.0, 0.0]"
2532961.0,Danny Trevathan,"[0.3039130434782611, 0.5497500000000001, 0.47368421052631576, 0.26086956521739096, 0.2, 0.13043478260869565, 0.5454545454545456]","[0.4, 0.0, 0.2, 0.4, 0.0, 0.0, 0.8]"
2543681.0,Kyle Fuller,"[0.5497500000000001, 0.43859649122807015, 0.44444444444444453, 0.3599999999999999, 0.2, 0.5135135135135135, 0.13043478260869565, 0.5454545454545456]","[0.0, 0.0, 0.6000000000000001, 0.1, 0.0, 0.0, 0.0, 0.8]"
2552385.0,Adrian Amos,"[0.014428571428571426, 0.38677419354838716, 0.5497500000000001, 0.6317543859649124, 0.7199999999999999, 0.7999999999999998, 0.5135135135135135, 0.13043478260869565, 0.5454545454545456]","[0.1, 0.0, 0.0, 0.9, 0.1, 0.8, 0.0, 0.0, 0.8]"
2553500.0,Bryce Callahan,"[0.44472222222222224, 0.5497500000000001, 0.4563157894736842, 0.2, 0.5135135135135135]","[0.7000000000000001, 0.0, 0.1, 0.0, 0.0]"
2558176.0,Eddie Jackson,"[0.014428571428571426, 0.26086956521739163, 0.21874999999999994, 0.5614035087719298, 0.2, 0.5135135135135135, 0.13043478260869565, 0.5454545454545456]","[0.1, 0.4, 0.30000000000000004, 0.5, 0.0, 0.0, 0.0, 0.8]"
2560877.0,Roquan Smith,"[0.5002777777777778, 0.2604347826086958, 0.6747500000000001, 0.6843859649122807, 0.615384615384616, 0.3749999999999997, 0.5135135135135135, 0.13043478260869565, 0.5454545454545456]","[0.8, 0.5, 0.30000000000000004, 0.8, 0.1, 0.2, 0.0, 0.0, 0.8]"
2555285.0,Leonard Floyd,"[0.5789473684210528, 0.5497500000000001, 0.2, 0.5135135135135135, 0.13043478260869565, 0.5454545454545456]","[0.1, 0.0, 0.0, 0.0, 0.0, 0.8]"
496739.0,Reshad Jones,"[0.4447222222222222, 0.634423076923077, 0.6875, 0.8285714285714286, 0.7183098591549297, 0.2178260869565217]","[1.4000000000000001, 0.0, 0.0, 0.6000000000000001, 0.0, 0.1]"
