,name,reaction_rate,time_to_react
2553657.0,Neville Hewitt,"[0.43749999999999994, 0.16708333333333317, 0.34210526315789475, 0.3003333333333333]","[0.1, 0.0, 0.0, 0.0]"
2555256.0,Jordan Jenkins,"[0.10344827586206896, 0.34210526315789475, 0.0776923076923076]","[0.0, 0.0, 0.0]"
2557979.0,Jamal Adams,"[0.40656249999999994, 0.23000000000000012, 0.1727586206896552, 0.5714285714285714, 0.34210526315789475, 0.0776923076923076, 0.3003333333333333, 0.6213513513513514]","[0.0, 0.2, 0.2, 0.2, 0.0, 0.0, 0.0, 0.30000000000000004]"
2543717.0,Jeremiah Attaochu,[0.08040000000000003],[0.1]
2561366.0,Frankie Luvu,"[0.3886111111111111, 0.45742857142857135, 0.36666666666666664, 0.6756756756756757]","[1.6, 0.1, 0.2, 0.5]"
2507817.0,Rafael Bush,"[0.5640322580645162, 0.10049999999999981, 0.5937499999999999, 0.34482758620689646]","[0.0, 0.1, 0.6000000000000001, 0.1]"
2539240.0,Micah Hyde,"[0.31218749999999995, 0.2613043478260869, 0.4336666666666666, 0.49964285714285717, 0.34482758620689646]","[0.5, 0.0, 0.0, 0.4, 0.1]"
2539290.0,Jordan Poyer,"[0.24145161290322578, 0.2608695652173912, 0.34343749999999995, 0.34782608695652173, 0.7669999999999998, 0.6067857142857144, 0.586206896551724]","[0.1, 0.0, 0.5, 0.2, 0.2, 0.30000000000000004, 0.4]"
2557867.0,Tre'Davious White,"[0.8207142857142858, 0.34782608695652173, 0.4336666666666666, 0.2496428571428572, 0.34482758620689646]","[0.0, 0.1, 0.0, 0.0, 0.1]"
2557969.0,Matt Milano,"[0.30391304347826087, 0.40593749999999995, 0.2613043478260869, 0.2496428571428572, 0.34482758620689646]","[0.6000000000000001, 0.0, 0.0, 0.0, 0.1]"
2560914.0,Levi Wallace,"[0.8437499999999999, 0.2613043478260869, 0.4336666666666666, 0.2496428571428572]","[0.9, 0.0, 0.0, 0.0]"
2506268.0,Lorenzo Alexander,"[0.2613043478260869, 0.4336666666666666, 0.2496428571428572]","[0.0, 0.0, 0.0]"
2560713.0,Tremaine Edmunds,"[0.5937499999999998, 0.2600000000000001, 0.2613043478260869, 0.4666666666666666, 0.34482758620689646]","[0.30000000000000004, 0.6000000000000001, 0.0, 0.1, 0.1]"
2543563.0,Kevin Pierre-Louis,"[0.6923076923076926, 0.10344827586206896, 0.45742857142857135, 0.0776923076923076, 0.4862162162162162]","[0.4, 0.0, 0.1, 0.0, 0.0]"
2559208.0,Ryan Lewis,[],[]
1302.0,Aqib Talib,"[0.5503333333333333, 0.08333333333333333, 0.42857142857142855, 0.4444444444444443, 0.08739130434782603, 0.37499999999999994, 0.5277777777777778, 0.38677419354838705]","[0.4, 0.0, 0.0, 0.1, 0.0, 0.5, 0.1, 0.0]"
2532789.0,Mark Barron,"[0.3465384615384614, 0.08333333333333333, 0.08739130434782603, 0.042083333333333285, 0.4444444444444444, 0.2592592592592593, -0.0003846153846153414, 0.38677419354838705]","[0.1, 0.0, 0.0, 0.1, 0.2, 0.30000000000000004, 0.0, 0.0]"
2540197.0,Nickell Robey-Coleman,"[0.15260869565217383, 0.08333333333333333, 0.42857142857142855, 0.042083333333333285, 0.5002777777777779, 0.03666666666666671, -0.0003846153846153414, 0.38677419354838705]","[0.4, 0.0, 0.0, 0.1, 0.1, 0.0, 0.0, 0.0]"
2543492.0,Lamarcus Joyner,"[0.06565217391304348, 0.3329166666666666, 0.42857142857142855, 0.05555555555555543, 0.08739130434782603, 0.042083333333333285, 0.1111111111111111, 0.11074074074074067, 0.30730769230769234, 0.38677419354838705]","[0.0, 0.0, 0.0, 0.1, 0.0, 0.1, 0.0, 0.0, 0.8, 0.0]"
2552488.0,Marcus Peters,"[0.08333333333333333, 0.05555555555555543, 0.08739130434782603, 0.042083333333333285, 0.1111111111111111, 0.03666666666666671, -0.0003846153846153414]","[0.0, 0.1, 0.0, 0.1, 0.0, 0.0, 0.0]"
2556593.0,Cory Littleton,"[0.5833333333333334, 0.05555555555555543, 0.6526086956521739, 0.03666666666666671, 0.11499999999999998, 0.38677419354838705]","[0.1, 0.1, 0.7000000000000001, 0.0, 0.30000000000000004, 0.0]"
2558183.0,John Johnson,"[0.05941176470588234, 0.05555555555555543, 0.08739130434782603, 0.41666666666666646, 0.6391666666666667, 0.11074074074074068, -0.0003846153846153414, 0.38677419354838705]","[0.2, 0.1, 0.0, 0.0, 0.2, 0.2, 0.0, 0.0]"
2495108.0,Prince Amukamara,"[0.0591176470588235, 0.5645161290322581, 0.375]","[0.0, 0.0, 0.1]"
2532961.0,Danny Trevathan,"[0.7320000000000004, 0.2061764705882353, 0.11764705882352938, 0.7420967741935484, 0.4729090909090909]","[0.7000000000000001, 0.1, 0.1, 1.4000000000000001, 0.0]"
2543681.0,Kyle Fuller,"[0.4992857142857145, 0.47058823529411764, 0.2650000000000001, 0.8851041666666669, 0.7580645161290323, 0.4729090909090909, 0.7680357142857144]","[0.6000000000000001, 0.9, 0.2, 0.0, 1.4000000000000001, 0.0, 1.3]"
2552385.0,Adrian Amos,"[0.0591176470588235, 0.8723404255319147, 0.8870967741935484, 0.4729090909090909, 0.6607142857142856]","[0.0, 0.0, 1.2000000000000002, 0.0, 0.1]"
2553500.0,Bryce Callahan,"[0.3564285714285716, 0.5585294117647058]","[0.6000000000000001, 0.2]"
2558176.0,Eddie Jackson,"[0.49875000000000014, 0.323235294117647, 0.47058823529411764, 0.8541666666666669, 0.7420967741935485, 0.4729090909090909, 0.375]","[0.8, 0.9, 1.3, 1.2000000000000002, 0.0, 0.0, 0.1]"
2560877.0,Roquan Smith,"[0.6100000000000001, 0.14078124999999997, 0.5588235294117647, 0.06733333333333331, 0.8725454545454546, 0.7903225806451613, 0.5454545454545454, 0.5894642857142858]","[0.4, 0.0, 0.1, 0.0, 0.0, 0.30000000000000004, 0.4, 1.1]"
2556277.0,Marqui Christian,[0.05555555555555543],[0.1]
2558830.0,Samson Ebukam,[0.05555555555555543],[0.1]
2555285.0,Leonard Floyd,"[0.23529411764705882, 0.4729090909090909, 0.6071428571428571]","[0.4, 0.0, 0.8]"
494289.0,Sherrick McManis,"[0.2647058823529413, 0.6614516129032257, 0.7456363636363637, 0.375]","[0.7000000000000001, 1.0, 1.0, 0.1]"
2560901.0,Kevin Toliver,[],[]
1037374.0,Sam Shields,[],[]
2530852.0,Jake McQuaide,[0.4659999999999999],[0.6000000000000001]
2535663.0,Johnny Hekker,[],[]
2552307.0,Bryce Hager,[0.33266666666666667],[0.30000000000000004]
2552320.0,Ramik Wilson,[],[]
2556374.0,Blake Countess,[],[]
2557889.0,Gerald Everett,[],[]
2559356.0,Dominique Hatfield,[0.3663333333333333],[0.6000000000000001]
2559934.0,Justin Lawler,[0.8125000000000002],[0.7000000000000001]
2560782.0,Micah Kiser,[0.21428571428571463],[0.2]
2543650.0,Aaron Lynch,[0.6545454545454545],[0.0]
2539311.0,Jamie Collins,"[0.030937500000000482, 0.5263157894736842, 0.5478571428571428, 0.8507462686567164, 0.557906976744186, 0.6511627906976745, 0.371860465116279, 0.4718867924528301, 0.21874999999999994, 0.56, 0.693709677419355, 0.5880392156862746, 0.7021276595744681, 0.8958333333333334, 0.38199999999999995, 0.4285714285714285, 0.1553333333333333, 0.5754545454545453, 0.6666666666666666, 0.673469387755102, 0.391086956521739]","[0.0, 0.0, 0.0, 0.1, 0.0, 0.1, 0.1, 0.0, 0.2, 0.0, 0.0, 0.1, 0.6000000000000001, 0.6000000000000001, 0.4, 0.30000000000000004, 0.30000000000000004, 0.0, 0.6000000000000001, 0.0, 0.0]"
2543637.0,Terrance Mitchell,"[0.35235294117647104, 0.31428571428571406, 0.5263157894736842, 0.5478571428571428, 0.7461194029850745, 0.6976744186046512, 0.6746511627906976, 0.6044186046511628, 0.5471698113207546, 0.3437499999999999, 0.56, 0.693709677419355, 0.5686274509803921, 0.4377083333333332, 0.6547272727272726, 0.4761904761904761, 0.559166666666667, 0.4239393939393942, 0.673469387755102, 0.7171739130434781]","[0.30000000000000004, 0.2, 0.0, 0.0, 0.0, 0.0, 0.5, 0.30000000000000004, 0.2, 0.4, 0.0, 0.0, 0.0, 0.4, 0.0, 0.30000000000000004, 0.0, 0.0, 0.0, 0.8]"
2552389.0,Damarious Randall,"[0.2347058823529415, 0.3124999999999998, 0.5263157894736842, 0.7461194029850745, 0.8369767441860464, 0.5348837209302325, 0.5813953488372093, 0.49056603773584895, 0.15656249999999985, 0.56, 0.693709677419355, 0.7252941176470589, 0.574468085106383, 0.6875, 0.29109090909090907, 0.3095238095238094, 0.20431818181818204, -0.00030303030303040625, 0.6296296296296297, 0.673469387755102, 0.391086956521739]","[0.30000000000000004, 0.6000000000000001, 0.0, 0.0, 0.7000000000000001, 0.0, 0.1, 0.0, 0.1, 0.0, 0.0, 0.2, 0.30000000000000004, 0.0, 0.2, 0.0, 0.1, 0.1, 0.1, 0.0, 0.0]"
2555166.0,Joe Schobert,"[0.06187500000000054, 0.7142857142857143, 0.5263157894736842, 0.5478571428571428, 0.8059701492537313, 0.5813953488372093, 0.7211627906976744, 0.3488372093023255, 0.4718867924528301, 0.25031249999999994, 0.56, 0.693709677419355, 0.5686274509803921, 0.6172340425531915, 0.6001818181818183, 0.4086363636363644, 0.36333333333333323, 0.6296296296296297, 0.673469387755102, 0.4130434782608695]","[0.2, 0.9, 0.0, 0.0, 0.0, 0.1, 0.4, 0.0, 0.0, 0.4, 0.0, 0.0, 0.0, 0.5, 0.1, 0.0, 0.9, 0.1, 0.0, 0.1]"
2556475.0,Briean Boddy-Calhoun,"[0.49944444444444497, 0.18518518518518493, 0.5263157894736842, 0.5478571428571428, 0.12499999999999976, 0.5348837209302325, 0.3488372093023255, 0.4718867924528301, 0.7743548387096774, 0.5686274509803921, 0.6460416666666666, 0.40476190476190477, -0.00030303030303040625, 0.4814814814814814, 0.673469387755102]","[0.7000000000000001, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 1.6, 0.2, 0.1, 0.0, 0.0]"
2557980.0,Jabrill Peppers,"[0.8571428571428571, 0.5478571428571428, 0.557906976744186, 0.6039622641509433, 0.12499999999999986, 0.56, 0.4893617021276595, 0.4583333333333333, 0.6181818181818182, 0.5002380952380951, -0.00030303030303040625, 0.4814814814814814, 0.673469387755102, 0.4130434782608695]","[1.0, 0.0, 0.0, 0.4, 0.0, 0.0, 0.0, 1.5, 0.0, 0.30000000000000004, 0.1, 0.0, 0.0, 0.1]"
2560964.0,Genard Avery,"[0.4814814814814814, 0.6313157894736843, 0.5478571428571428, 0.5348837209302325, 0.371860465116279, 0.5662264150943396, 0.12499999999999986, 0.56, 0.5686274509803921, 0.5833333333333331, 0.41836363636363627, 0.8097619047619049, 0.6851851851851852, 0.673469387755102, 0.391086956521739]","[0.6000000000000001, 0.30000000000000004, 0.0, 0.0, 0.1, 0.1, 0.0, 0.0, 0.0, 0.0, 0.1, 0.4, 0.7000000000000001, 0.0, 0.0]"
2550164.0,T.J. Carrie,"[0.5263157894736842, 0.6904761904761905, 0.557906976744186, 0.5348837209302325, 0.3488372093023255, 0.12499999999999986, 0.7202, 0.7096774193548387, 0.5686274509803921, 0.5319148936170213, 0.5002083333333333, 0.36363636363636365, 0.3095238095238094, -0.00030303030303040625, 0.4814814814814814, 0.391086956521739]","[0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.4, 0.1, 0.0, 0.1, 1.0, 0.4, 0.0, 0.1, 0.0, 0.0]"
2505708.0,Mike Adams,"[0.37864864864864806, 0.5438596491228069, 0.5959615384615385, 0.39235294117647057, 0.3798, 0.3336111111111111, 0.5769230769230769, 0.3269230769230769, 0.18781249999999997, 0.36039999999999994, 0.47058823529411764]","[1.2000000000000002, 1.4000000000000001, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2506352.0,Thomas Davis,"[0.6859999999999993, 0.5927777777777777, 0.5959615384615385, 0.5686274509803921, 0.5798000000000001, 0.5769230769230769, 0.8271153846153846, 0.36039999999999994]","[1.3, 1.2000000000000002, 0.0, 0.8, 0.5, 0.0, 2.0, 0.0]"
2533056.0,Luke Kuechly,"[0.444444444444444, 0.5959615384615385, 0.6113888888888889, 0.4358974358974358, 0.5769230769230769, 0.18781249999999997, 0.36039999999999994, 0.803921568627451]","[0.4, 0.0, 0.8, 0.1, 0.0, 0.0, 0.0, 0.1]"
2540152.0,Eric Reid,"[0.7502777777777772, 0.5959615384615385, 0.3137254901960784, 0.47980000000000006, 0.361111111111111, 0.48717948717948717, 0.5, 0.18781249999999997, 0.72, 0.7058823529411765]","[1.5, 0.0, 0.1, 0.30000000000000004, 0.2, 0.30000000000000004, 0.4, 0.0, 0.6000000000000001, 0.7000000000000001]"
2552447.0,Shaq Thompson,"[0.2424242424242417, 0.3336111111111111, 0.3846153846153845, 0.6732692307692307, 0.36039999999999994, 0.47058823529411764]","[0.8, 0.0, 0.0, 0.9, 0.0, 0.0]"
2555175.0,James Bradberry,"[0.5118604651162788, 0.6249999999999992, 0.7115384615384616, 0.7058823529411765, 0.43979999999999997, 0.41666666666666663, 0.3846153846153845, 0.5769230769230769, 0.5192307692307693, 0.18781249999999997, 0.36039999999999994, 0.529607843137255]","[0.0, 1.8, 0.1, 0.4, 0.2, 0.2, 0.0, 0.0, 0.5, 0.0, 0.0, 0.2]"
2555540.0,Derrick Kindred,"[0.6597872340425531, 0.6621249999999999]","[0.5, 0.0]"
80668.0,Captain Munnerlyn,"[0.6140350877192982, 0.7845098039215685, 0.6, 0.3846153846153845, 0.5769230769230769, 0.53125]","[0.5, 0.1, 0.6000000000000001, 0.0, 0.0, 0.7000000000000001]"
2560753.0,Donte Jackson,"[0.7691346153846153, 0.5959615384615385, 0.3137254901960784, 0.5599999999999999, 0.7502777777777777, 0.5128205128205128, 0.5769230769230769, 0.3463461538461538, 0.34406249999999994, 0.47058823529411764]","[1.8, 0.0, 0.1, 0.4, 0.0, 0.1, 0.0, 0.1, 0.4, 0.0]"
2560775.0,Rashaan Gaulden,[0.550249999999999],[1.0]
80431.0,Clay Matthews,"[0.2, 0.3196, 0.5833333333333334, 0.6497499999999999, 0.273030303030303, 0.02941176470588222, 0.351081081081081, 0.576060606060606, 0.4579166666666666, 0.6153846153846154, 0.46633333333333327, 0.3125]","[0.0, 0.0, 0.30000000000000004, 0.0, 0.5, 0.0, 0.0, 0.8, 0.0, 0.5, 0.0, 0.0]"
2506789.0,Tramon Williams,"[0.2, 0.5717857142857142, 0.15960000000000005, 0.4169444444444444, 0.6497499999999999, 0.0003448275862068581, 0.1518181818181817, 0.21242424242424238, 0.176470588235294, 0.351081081081081, 0.1891891891891892, 0.19999999999999993, 0.24242424242424243, 0.5412500000000001, 0.46128205128205124, 0.5806451612903226, 0.4444444444444444, 0.48621621621621625, 0.46633333333333327, 0.37500000000000006]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.2, 0.2, 0.4, 0.0, 0.0, 0.4, 0.1, 0.1, 0.1, 0.0, 0.0, 0.30000000000000004, 0.0, 0.0]"
2555160.0,Antonio Morrison,[],[]
2555161.0,Blake Martinez,"[0.5505, 0.5717857142857142, 0.15960000000000005, 0.48185185185185175, 0.4169444444444444, 0.6497499999999999, 0.44862068965517227, 0.09090909090909091, 0.2124242424242424, 0.20617647058823516, 0.351081081081081, 0.4056756756756756, 0.22828571428571426, 0.3639393939393939, 0.4579166666666666, 0.41, 0.8061290322580644, 0.6213513513513514, 0.46633333333333327, 0.3125]","[0.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.1, 0.5, 0.5, 0.0, 0.5, 0.4, 0.0, 0.0, 0.1, 0.0, 0.4, 0.0, 0.0]"
2555340.0,Kyler Fackrell,"[0.2, 0.5717857142857142, 0.15960000000000005, 0.6497499999999999, 0.3103448275862069, 0.09090909090909091, 0.05911764705882339, 0.351081081081081, 0.1891891891891892, 0.028285714285714216, 0.2124242424242424, 0.4579166666666666, 0.4444444444444444, 0.40540540540540543]","[0.0, 0.0, 0.0, 0.0, 0.7000000000000001, 0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0]"
2558119.0,Josh Jones,"[0.5717857142857142, 0.15960000000000005, 0.4169444444444444, 0.6497499999999999, 0.0003448275862068581, 0.15151515151515146, 0.02941176470588222, 0.351081081081081, 0.4867567567567567, 0.3639393939393939, 0.4579166666666666, 0.38435897435897426, 0.5806451612903226, 0.6944444444444444, 0.40540540540540543, 0.46633333333333327, 0.3125]","[0.0, 0.0, 0.0, 0.0, 0.2, 0.2, 0.0, 0.0, 0.5, 0.4, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0]"
2560755.0,Josh Jackson,"[0.5717857142857142, 0.4, 0.4169444444444444, 0.6497499999999999, 0.20689655172413782, 0.5806451612903226, 0.4444444444444444, 0.6213513513513514, 0.46633333333333327, 0.3125]","[0.0, 0.30000000000000004, 0.0, 0.0, 0.7000000000000001, 0.0, 0.0, 0.30000000000000004, 0.0, 0.0]"
2560982.0,Tony Brown,"[0.5717857142857142, 0.15960000000000005, 0.6497499999999999, 0.5862068965517239, 0.6555172413793106, 0.06090909090909088, 0.02941176470588222, 0.351081081081081, 0.1891891891891892, 0.7425714285714287, 0.6060606060606061, 0.4579166666666666, 0.7435897435897436, 0.5806451612903226, 0.4444444444444444, 0.4594594594594595, 0.6330000000000001]","[0.0, 0.0, 0.0, 0.8, 0.1, 0.0, 0.0, 0.0, 0.0, 0.2, 0.7000000000000001, 0.0, 1.0, 0.0, 0.0, 0.1, 0.30000000000000004]"
2556480.0,Kentrell Brice,"[0.5717857142857142, 0.2396, 0.4169444444444444, 0.6497499999999999, 0.0003448275862068581, 0.12121212121212108, 0.06090909090909088, 0.3532352941176469, 0.4054054054054053, 0.114, 0.2124242424242424, 0.6407692307692308, 0.5806451612903226, 0.4444444444444444, 0.40540540540540543, 0.46633333333333327, 0.37500000000000006]","[0.0, 0.1, 0.0, 0.0, 0.2, 0.0, 0.0, 0.9, 0.1, 0.4, 0.0, 0.8, 0.0, 0.0, 0.0, 0.0, 0.1]"
2560952.0,Jaire Alexander,"[0.6071428571428571, 0.37500000000000006, 0.5558333333333333, 0.0003448275862068581, 0.18181818181818177, 0.588529411764706, 0.7297297297297297, 2.4781763942525816e-18, 0.4579166666666666, 0.38435897435897426, 0.5806451612903226, 0.4444444444444444, 0.40540540540540543, 0.3125]","[0.0, 0.6000000000000001, 0.0, 0.2, 0.30000000000000004, 0.7000000000000001, 0.2, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2539334.0,Desmond Trufant,"[0.6896551724137934, 0.6380851063829787, 0.7435897435897436, 0.3663333333333333, 0.08794117647058827, 0.7142857142857142, 0.09974999999999992, 0.7045454545454546, 0.16666666666666666, 0.1534615384615385, 0.3548387096774194, 0.37254901960784315, 0.568409090909091, 0.34482758620689646]","[0.4, 0.0, 1.1, 0.0, 0.0, 0.1, 0.0, 0.5, 0.1, 0.0, 0.0, 0.0, 0.7000000000000001, 0.1]"
