,name,reaction_rate,time_to_react
2543869.0,Devon Kennard,"[0.18750000000000006, 0.21428571428571427, 0.05882352941176463, 0.5357142857142857, 0.06599999999999992, 0.595531914893617, 0.5714285714285714, 0.5077777777777778, 0.4883720930232558]","[0.30000000000000004, 0.0, 0.1, 0.9, 0.0, 0.1, 0.0, 0.4, 0.0]"
2543872.0,Nevin Lawson,"[0.2124242424242423, 0.21428571428571427, 0.10714285714285714, 0.06599999999999992, 0.4897959183673469, 0.574468085106383, 0.7321428571428571, 0.5077777777777778, 0.658780487804878]","[0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.30000000000000004, 0.1]"
2550572.0,Christian Jones,"[0.3939393939393939, 0.21428571428571427, 0.10714285714285714, 0.5918367346938775, 0.5714285714285714, 0.7619047619047619, 0.4883720930232558, 0.1951219512195121]","[1.0, 0.0, 0.0, 0.30000000000000004, 0.0, 1.0, 0.0, 0.0]"
2552262.0,Quandre Diggs,"[0.25000000000000006, 0.21428571428571427, 0.10714285714285714, 0.06599999999999992, 0.4897959183673469, 0.574468085106383, 0.5714285714285714, 0.6188888888888888, 0.4883720930232558, 0.1951219512195121]","[0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7000000000000001, 0.0, 0.0]"
2557855.0,Jarrad Davis,"[0.46875, 0.27833333333333327, 0.06599999999999992, 0.7346938775510204, 0.6170212765957447, 0.5714285714285714, 0.5714285714285714, 0.4883720930232558, 0.4390243902439023]","[0.7000000000000001, 0.2, 0.0, 0.1, 0.1, 0.0, 0.5, 0.0, 0.30000000000000004]"
2561527.0,Mike Ford,"[0.18750000000000006, 0.42857142857142855, 0.4897959183673469, 0.574468085106383, 0.4444444444444444, 0.4883720930232558, 0.6341463414634146]","[0.30000000000000004, 0.2, 0.0, 0.0, 0.0, 0.0, 1.1]"
2559287.0,Isaiah Irving,"[0.39214285714285707, 0.5306122448979591]","[0.0, 1.3]"
2556641.0,Romeo Okwara,"[0.4897959183673469, 0.6380851063829787, 0.4883720930232558]","[0.0, 0.30000000000000004, 0.0]"
2535609.0,DeShawn Shead,[0.06599999999999992],[0.0]
2560913.0,Tracy Walker,[],[]
2560901.0,Kevin Toliver,"[0.7999999999999996, 0.5002083333333333, 0.2980851063829786]","[1.4000000000000001, 0.0, 0.0]"
2555288.0,Nick Kwiatkoski,[],[]
2560724.0,Kylie Fitts,[0.3917857142857143],[0.6000000000000001]
2495281.0,Mason Foster,"[0.5172413793103446, 0.45, 0.5111111111111111, 0.6224444444444444, 0.7446808510638296, 0.7314634146341463, 0.5238095238095238, 0.4444444444444444, 0.5294117647058824]","[0.30000000000000004, 0.0, 0.0, 0.4, 0.30000000000000004, 1.1, 0.2, 0.2, 0.0]"
2532804.0,Zach Brown,"[0.9090909090909086, 0.4997368421052632, 0.45, 0.3406382978723403, 0.4526190476190476, 0.6388888888888888]","[0.2, 0.2, 0.0, 0.4, 0.1, 0.7000000000000001]"
2532920.0,Josh Norman,"[0.7336666666666666, 0.24999999999999994, 0.5260526315789474, 0.45, 0.7557777777777778, 0.46688888888888885, 0.5534042553191489, 0.3902439024390244, 0.4526190476190476]","[1.4000000000000001, 0.2, 0.4, 0.0, 0.5, 0.0, 0.7000000000000001, 0.2, 0.1]"
2539943.0,D.J. Swearinger,"[0.2596296296296295, 0.6822727272727273, 0.14949999999999997, 0.6313157894736843, 0.47475000000000006, 0.5111111111111111, 0.46688888888888885, 0.19170212765957434, 0.414390243902439, 0.4526190476190476, 0.361111111111111, 0.5294117647058824]","[0.5, 1.0, 0.2, 0.2, 0.1, 0.0, 0.0, 0.0, 0.2, 0.1, 0.0, 0.0]"
2543470.0,Ha Ha Clinton-Dix,"[1.1336666666666666, -2.3418766925686897e-18, 0.42105263157894735, 0.45, 0.5111111111111111, 0.6666666666666666, 0.425531914893617, 0.5363414634146342, 0.4526190476190476, 0.361111111111111, 0.5294117647058824]","[1.4000000000000001, 0.1, 0.0, 0.0, 0.0, 0.4, 0.5, 0.5, 0.1, 0.0, 0.0]"
2552276.0,Preston Smith,"[0.7336666666666667, -2.3418766925686897e-18, 0.42105263157894735, 0.45, 0.5111111111111111, 0.46688888888888885, 0.5319148936170213, 0.3902439024390244, 0.361111111111111, 0.5294117647058824]","[1.4000000000000001, 0.1, 0.0, 0.0, 0.0, 0.0, 0.7000000000000001, 0.2, 0.0, 0.0]"
2553796.0,Quinton Dunbar,"[-2.3418766925686897e-18, 0.42105263157894735, 0.5111111111111111, 0.6666666666666666, 0.2342553191489361, 0.365609756097561, 0.4761904761904761, 0.5294117647058824]","[0.1, 0.0, 0.0, 0.4, 0.2, 0.0, 0.1, 0.0]"
2558136.0,Fabian Moreau,"[0.34482758620689635, 0.3034782608695653, 0.42105263157894735, 0.8888888888888888, 0.46688888888888885, 0.6095121951219513, 0.4526190476190476, 0.5294117647058824]","[0.6000000000000001, 0.4, 0.0, 0.8, 0.0, 0.7000000000000001, 0.1, 0.0]"
2495190.0,Ryan Kerrigan,"[-2.3418766925686897e-18, 0.5786842105263158, 0.45, 0.6382978723404255, 0.4526190476190476, 0.7222222222222222, 0.5294117647058824]","[0.1, 0.1, 0.0, 1.0, 0.1, 1.0, 0.0]"
2557880.0,Josh Harvey-Clemons,"[0.03666666666666649, 0.5111111111111111, 0.365609756097561, 0.5294117647058824]","[0.1, 0.0, 0.0, 0.0]"
2561003.0,Shaun Dion Hamilton,"[0.31473684210526304, -2.3418766925686897e-18]","[0.4, 0.1]"
2556614.0,Cassanova McKinzy,[0.46688888888888885],[0.0]
2557853.0,Ryan Anderson,[0.14777777777777754],[0.4]
2541832.0,Jeff Heath,"[0.6481481481481481, 0.3831914893617021, 0.7657446808510638, 0.6153846153846154, 0.1616129032258065, 0.1782142857142856, 0.6754054054054055, 0.2916666666666666, 0.37142857142857144, 0.3703703703703703, 0.24324324324324315, 0.4117647058823529, 0.25, 0.5125641025641025]","[0.6000000000000001, 0.4, 0.6000000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6000000000000001]"
2552568.0,Byron Jones,"[0.5187037037037037, 0.5534042553191489, 0.5106382978723404, 0.6153846153846154, 0.1616129032258064, 0.1782142857142856, 0.4051351351351352, 0.24324324324324315, 0.25, 0.3843589743589742]","[0.1, 0.6000000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4]"
2555310.0,Jaylon Smith,"[0.3327777777777779, 0.6296296296296297, 0.4042553191489361, 0.574468085106383, 0.7435897435897436, 0.14285714285714274, 0.1616129032258064, 0.1782142857142856, 0.5135135135135135, 0.2916666666666666, 0.37142857142857144, 0.3703703703703703, 0.5678378378378376, 0.4411764705882352, 0.25, 0.6923076923076922]","[0.5, 0.4, 0.30000000000000004, 0.2, 0.4, 0.1, 0.0, 0.0, 0.30000000000000004, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.9]"
2557840.0,Chidobe Awuzie,"[0.49958333333333327, 0.5, 0.2768085106382978, 0.5106382978723404, 0.6153846153846154, 0.7741935483870969, 0.7024324324324325, 0.2916666666666666, 0.37142857142857144, 0.3703703703703703, 0.5405405405405405, 0.4117647058823529, 0.25, 0.1535897435897435]","[0.1, 0.0, 0.1, 0.0, 0.0, 1.5, 0.0, 0.0, 0.0, 0.0, 0.6000000000000001, 0.0, 0.0, 0.0]"
2558159.0,Xavier Woods,"[0.05823529411764718, 0.375, 0.08249999999999952, 0.5, 0.2768085106382978, 0.595531914893617, 0.6153846153846154, 0.6129032258064516, 0.1616129032258064, 0.49964285714285694, 0.4051351351351352, 0.2916666666666666, 0.37142857142857144, 0.3703703703703703, 0.5945945945945946, 0.4117647058823529, 0.25, 0.2817948717948717]","[0.2, 0.5, 0.30000000000000004, 0.0, 0.1, 0.30000000000000004, 0.0, 1.2000000000000002, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 1.1, 0.0, 0.0, 0.30000000000000004]"
2560908.0,Leighton Vander Esch,"[0.68, 0.12499999999999956, 0.5555555555555556, 0.6412820512820512, 0.21428571428571416, 0.375, 0.5142857142857142, 0.3703703703703703, 0.5297058823529411]","[0.7000000000000001, 0.30000000000000004, 0.30000000000000004, 0.1, 0.1, 0.1, 0.4, 0.0, 0.30000000000000004]"
2555531.0,Anthony Brown,"[0.39285714285714274, 0.2768085106382978, 0.574468085106383, 0.1782142857142856, 0.4051351351351352, 0.2916666666666666, 0.37142857142857144, 0.4811111111111111, 0.3516216216216216, 0.6767647058823529, 0.4170833333333334, 0.4099999999999999]","[0.30000000000000004, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.1, 0.4, 0.1, 0.9]"
2553710.0,Deshazor Everett,[0.0721428571428576],[0.2]
2552686.0,Damien Wilson,"[0.5966129032258066, 0.1616129032258064]","[0.1, 0.0]"
2539653.0,Robert Alford,"[0.48762499999999986, 0.6938775510204082, 0.4375, 0.5399999999999999, 0.6304347826086956, 0.08542857142857146, -0.3548387096774214, 0.5229545454545454, 0.5128205128205128, 0.6938775510204082]","[0.0, 1.4000000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0]"
2552392.0,Jordan Richards,"[0.32653061224489793, 0.3428571428571428, 0.5128205128205128]","[0.2, 0.2, 0.1]"
2555255.0,De'Vondre Campbell,"[0.6304347826086956, 0.34285714285714286, -0.3548387096774214, 0.5229545454545454, 0.6938775510204082]","[0.0, 0.6000000000000001, 0.0, 0.0, 0.0]"
2557967.0,Duke Riley,"[0.14285714285714246, 0.3564285714285714, 0.74, 0.6304347826086956, 0.514, 0.18718749999999806, 0.5229545454545454]","[0.30000000000000004, 0.30000000000000004, 0.9, 0.0, 0.8, 0.1, 0.0]"
2558184.0,Damontae Kazee,"[0.588235294117647, 0.5405405405405406, 0.7346938775510204, 0.4375, 0.5399999999999999, 0.6304347826086956, 0.08542857142857146, -0.3548387096774214, 0.5229545454545454, 0.5128205128205128, 0.7753061224489797]","[1.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0]"
2561132.0,Foye Oluokun,"[0.32730769230769197, 0.7959183673469388, 0.5833333333333334, 0.28093749999999795, 0.5229545454545454, 0.6938775510204082]","[0.1, 0.6000000000000001, 0.5, 0.2, 0.0, 0.0]"
2539334.0,Desmond Trufant,"[0.67475, 0.5508163265306123, 0.4375, 0.5599999999999999, 0.22828571428571431, 0.7045454545454546, 0.5128205128205128, 0.6938775510204082]","[0.8, 1.5, 0.0, 0.1, 0.30000000000000004, 0.7000000000000001, 0.1, 0.0]"
2552301.0,Vic Beasley,"[0.5405405405405406, 0.5712244897959183, 0.4791666666666667, 0.7, 0.6304347826086956, 0.6938775510204082]","[0.0, 1.6, 0.1, 0.9, 0.0, 0.0]"
2556445.0,Brian Poole,"[0.8993333333333334, 0.473157894736842, 0.4888888888888887, 0.4375, 0.8, 0.6304347826086956, 0.5128205128205128]","[0.1, 0.1, 0.8, 0.0, 0.0, 0.0, 0.1]"
2556443.0,Sharrod Neasman,"[0.5280555555555553, 0.7306410256410257, 0.4375, 0.5399999999999999, 0.6304347826086956, -0.3548387096774214, 0.6938775510204082]","[0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0]"
2533008.0,Demario Davis,"[0.38709677419354827, 0.6923076923076923, -3.154042683594195e-19, 0.4523809523809522, 0.14238095238095233, 0.6442222222222221, 0.4880487804878048, 0.5482258064516129, 0.3191489361702128, 0.6180000000000002, 0.9639285714285715, 0.5911363636363636, 0.6226415094339622, 0.5714285714285714, 0.8, 0.42880952380952386, 0.4249999999999998, 0.33910714285714283, 0.46534883720930226, 0.2192682926829268, 0.6326530612244898, 0.39974999999999994, 0.6904761904761905, 0.782608695652174]","[0.4, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.30000000000000004, 0.9, 1.4000000000000001, 0.2, 1.1, 0.5, 0.1, 0.1, 0.2, 0.0, 0.1, 0.1, 0.2, 0.0, 0.0, 0.6000000000000001, 0.1]"
2539982.0,A.J. Klein,"[0.38461538461538464, -0.0003846153846153419, -3.154042683594195e-19, 0.6904761904761905, 0.5161290322580645, 0.6543636363636364, -0.14814814814814814, 0.5229545454545454, 0.5096226415094339]","[0.30000000000000004, 0.1, 0.0, 0.0, 0.1, 1.8, 0.0, 0.6000000000000001, 0.0]"
2552484.0,P.J. Williams,"[0.5495, -0.0003846153846153419, 0.5004545454545456, 0.4523809523809522, 0.5997777777777779, 0.7073170731707317, 0.5096226415094339, 0.5801999999999999, 0.35714285714285715, 0.4784782608695652, 0.4511764705882352, 0.5752499999999999, 0.46534883720930226, 0.6326530612244898, 0.39974999999999994, 0.5]","[0.1, 0.1, 0.7000000000000001, 0.0, 0.0, 0.4, 0.0, 0.0, 0.0, 1.1, 0.0, 0.4, 0.1, 0.0, 0.0, 0.0]"
2555530.0,Vonn Bell,"[-0.0003846153846153419, -3.154042683594195e-19, 0.4523809523809522, 0.14238095238095233, 0.5997777777777779, 0.4880487804878048, 0.42171875000000003, -0.14814814814814814, 0.3181818181818182, 0.7735849056603774, 0.5714285714285714, 0.652391304347826, 0.6274509803921567, 0.5752499999999999, 0.375, 0.46534883720930226, 0.2192682926829268, 0.6528571428571429, 0.39974999999999994, 0.5, 0.8043478260869565]","[0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1, 0.0, 0.1, 0.6000000000000001, 0.1, 1.1, 0.1, 0.0, 0.0, 0.1, 0.0, 0.1, 0.0, 0.0, 0.1]"
2558061.0,Marshon Lattimore,"[0.23000000000000012, 0.16722222222222205, -0.0003846153846153419, 0.4523809523809522, 0.14238095238095233, 0.5997777777777779, 0.5365853658536586, 0.4838709677419355, 0.32709090909090915, -0.14814814814814814, 0.818409090909091, 0.5096226415094339, 0.5714285714285714, 0.5801999999999999, 0.35714285714285715, 0.2610869565217391, 0.6666666666666666, 0.4249999999999998, 0.5535714285714285, 0.46534883720930226, 0.14634146341463414, 0.6326530612244898, 0.39974999999999994, 0.5, 0.782608695652174]","[0.2, 0.2, 0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.2, 0.0, 1.1, 0.0, 0.1, 0.0, 0.0, 0.30000000000000004, 0.1, 0.0, 0.9, 0.1, 0.0, 0.0, 0.0, 0.0, 0.1]"
2558847.0,Marcus Williams,"[0.7350000000000001, 0.2064705882352941, -0.0003846153846153419, -3.154042683594195e-19, 0.5238095238095238, 0.14238095238095233, 0.5997777777777779, 0.4880487804878048, 0.5645161290322581, 0.40540540540540543, 0.38163636363636366, -0.14814814814814814, 0.4545454545454545, 0.5096226415094339, 0.5714285714285714, 0.62, 0.35714285714285715, 0.2391304347826087, 0.4511764705882352, 0.5499999999999999, 0.33910714285714283, 0.46534883720930226, 0.14634146341463414, 0.6326530612244898, 0.39974999999999994, 0.5, 0.782608695652174]","[1.4000000000000001, 0.1, 0.1, 0.0, 0.2, 0.0, 0.0, 0.0, 0.30000000000000004, 0.4, 0.5, 0.0, 0.4, 0.0, 0.1, 0.1, 0.0, 0.2, 0.0, 0.4, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.1]"
2555277.0,Eli Apple,"[0.4996428571428573, -3.154042683594195e-19, 0.14238095238095233, 0.5997777777777779, 0.561219512195122, 0.7580645161290323, 0.8002500000000001, 0.5634545454545455, 0.9306896551724125, 0.5714285714285714, 0.7402, 0.35714285714285715, 0.6304347826086955, 0.4511764705882352, 0.30339285714285713, 0.3656097560975609, 0.5, 0.782608695652174]","[0.4, 0.0, 0.0, 0.0, 0.2, 0.8, 1.9000000000000001, 1.0, 0.4, 0.1, 0.1, 0.0, 1.2000000000000002, 0.0, 0.0, 0.30000000000000004, 0.30000000000000004, 0.1]"
2558163.0,Alex Anzalone,"[0.6875000000000001, -3.154042683594195e-19, 0.14238095238095233, 0.5096226415094339, 0.5714285714285714, 0.5801999999999999, 0.35714285714285715, 0.5652173913043478, 0.4511764705882352, 0.5999999999999999, 0.6248214285714286, 0.48837209302325574, 0.14634146341463414, 0.7346938775510204, 0.5954761904761904, 0.782608695652174]","[0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 1.1, 0.0, 0.4, 0.0, 0.1, 0.0, 0.30000000000000004, 0.2, 0.1]"
494261.0,Kurt Coleman,"[0.4838709677419355, 0.4725454545454546, 0.6365909090909091]","[0.0, 0.8, 0.6000000000000001]"
2495136.0,Bruce Carter,"[0.7433333333333334, 0.7346938775510204, 0.6153846153846153]","[0.4, 1.2000000000000002, 0.30000000000000004]"
2533542.0,Josh Robinson,[0.5457575757575758],[1.2000000000000002]
4365.0,Brandon Carr,"[0.7498076923076921, 0.00038461538461534173, 0.6385542168674698, 0.8434939759036143, 0.387258064516129, 0.6580263157894737, 0.7242528735632183, 0.6296296296296297, 0.8803260869565217]","[0.7000000000000001, 0.0, 0.6000000000000001, 0.8, 0.30000000000000004, 0.0, 0.1, 0.4, 1.3]"
2495775.0,Eric Weddle,"[0.4448148148148146, 0.4000000000000001, 0.00038461538461534173, 0.632183908045977, 0.6385542168674698, 0.45573529411764707, 0.6627710843373493, 0.3548387096774194, 0.6580263157894737, 0.8620689655172413, 0.555432098765432, 0.782608695652174]","[0.4, 0.30000000000000004, 0.0, 0.2, 0.6000000000000001, 0.0, 0.0, 0.1, 0.0, 0.7000000000000001, 0.0, 0.0]"
2505660.0,Terrell Suggs,"[0.35516129032258065, 0.7357471264367815, 0.6385542168674698, 0.45573529411764707, 0.6627710843373493, 0.387258064516129, 0.6580263157894737, 0.555432098765432, 0.7282608695652174]","[0.7000000000000001, 0.8, 0.6000000000000001, 0.0, 0.0, 0.1, 0.0, 0.0, 0.5]"
2508107.0,Jimmy Smith,"[0.26961538461538465, 0.5288505747126436, 0.6385542168674698, 0.45573529411764707, 0.3548387096774194, 0.6580263157894737, 0.7242528735632183, 0.555432098765432, 0.6413043478260869]","[0.5, 0.0, 0.6000000000000001, 0.0, 0.1, 0.0, 0.1, 0.0, 0.0]"
2540164.0,Tony Jefferson,"[0.42346153846153833, 0.00038461538461534173, 0.8620689655172413]","[0.0, 0.0, 0.30000000000000004]"
2543464.0,C.J. Mosley,"[0.580967741935484, 0.2307692307692308, 0.48275862068965514, 0.7012643678160918, 0.6385542168674698, 0.45573529411764707, 0.6627710843373493, 0.3548387096774194, 0.6580263157894737, 0.8391954022988505, 0.7035802469135802, 0.9020652173913043]","[0.7000000000000001, 0.5, 1.0, 0.1, 0.6000000000000001, 0.0, 0.0, 0.1, 0.0, 0.2, 1.3, 0.0]"
2556642.0,Patrick Onwuasor,"[0.41967741935483877, 0.13724137931034489, 0.00038461538461534173, 0.45573529411764707, 0.6627710843373493, 0.6614516129032258, 0.6580263157894737, 0.8275862068965517, 0.6171604938271605]","[0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.30000000000000004]"
2558067.0,Marlon Humphrey,"[0.3870967741935484, 0.8390804597701149, 0.6385542168674698, 0.5733823529411763, 0.6627710843373493, 0.9193548387096774, 0.7631578947368421, 0.7242528735632183, 0.75]","[1.0, 0.1, 0.6000000000000001, 0.8, 0.0, 1.4000000000000001, 0.6000000000000001, 0.1, 0.6000000000000001]"
2555505.0,Matt Judon,"[0.8390804597701149, 0.6385542168674698, 0.6973684210526315]","[1.0, 0.6000000000000001, 0.2]"
2560947.0,Kenny Young,[0.6385542168674698],[0.6000000000000001]
2495153.0,Marcus Gilchrist,"[0.4594594594594595, 0.4784782608695652, 0.7142857142857144, 0.689, 0.8505747126436781, 0.5949367088607594, 0.8413414634146341, 0.61, 0.848953488372093]","[0.0, 0.9, 0.2, 0.2, 0.9, 0.0, 0.8, 0.2, 0.1]"
2507167.0,Reggie Nelson,"[0.40954545454545493, 0.5714285714285714, 0.848953488372093]","[0.7000000000000001, 0.2, 0.1]"
2532986.0,Tahir Whitehead,"[0.4615384615384618, 0.5945945945945945, 0.5871739130434782, 0.6857142857142857, 0.8223333333333332, 0.6835443037974683, 0.8536585365853658, 0.5591525423728814, 0.848953488372093]","[0.6000000000000001, 0.4, 1.2000000000000002, 0.9, 0.0, 0.30000000000000004, 0.0, 0.0, 0.1]"
2555394.0,Daryl Worley,"[0.6860000000000003, 0.5217391304347825, 0.8666666666666667, 0.7126436781609196, 0.5949367088607594, 0.7926829268292683, 0.5591525423728814]","[1.7000000000000002, 1.2000000000000002, 0.0, 0.0, 0.0, 0.9, 0.0]"
2559054.0,Nicholas Morrow,"[0.9234615384615387, 0.7075609756097562, 0.7173913043478259, 0.8144285714285714, 0.7222222222222222, 0.7814942528735631, 0.848953488372093]","[0.0, 0.7000000000000001, 1.1, 0.4, 0.4, 0.0, 0.1]"
2560819.0,Nick Nelson,"[0.29980000000000023, 0.8381081081081084, 0.49999999999999983, 0.930919540229885, 0.5949367088607594, 0.7437804878048779, 0.848953488372093]","[0.4, 1.5, 1.5, 0.9, 0.0, 0.5, 0.1]"
2555294.0,Shilique Calhoun,"[0.6944444444444445, 0.7391304347826085, 0.61, 0.848953488372093]","[1.8, 1.9000000000000001, 0.30000000000000004, 0.1]"
2555342.0,Karl Joseph,"[0.562625, 0.7222222222222221, 0.7240229885057471, 0.6582278481012658, 0.7071951219512195, 0.5591525423728814]","[1.0, 0.0, 0.1, 0.30000000000000004, 0.0, 0.0]"
2558062.0,Gareon Conley,"[0.6192857142857143, 0.37513888888888863, 0.5428571428571428, 0.5778888888888888, 0.7126436781609196, 0.8986075949367088, 0.6341463414634146, 0.5591525423728814, 0.848953488372093]","[1.1, 1.9000000000000001, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.1]"
2541200.0,Rashaan Melvin,"[0.4784782608695651, 0.7715714285714285]","[1.1, 0.6000000000000001]"
2560986.0,Jason Cabinda,"[0.49999999999999983, 0.6216216216216216, 0.5591525423728814]","[0.0, 3.0, 0.0]"
2552279.0,Za'Darius Smith,"[0.4000000000000001, 0.00038461538461534173, 0.2068965517241378, 0.7816091954022989, 0.6175, 0.6627710843373493, 0.825978260869565]","[0.30000000000000004, 0.0, 0.0, 1.0, 0.5, 0.0, 1.0]"
2558248.0,Chuck Clark,"[0.6999999999999997, 0.5292647058823529, 0.7349397590361445, 0.5485483870967741, 0.8391954022988505, 0.6541975308641975, 0.7064130434782608]","[1.4000000000000001, 0.4, 0.30000000000000004, 0.0, 0.1, 0.4, 0.1]"
2508004.0,Anthony Levine,"[0.10714285714285716, 0.7357471264367815, 0.6520652173913043]","[0.0, 0.9, 0.1]"
2558166.0,Tyus Bowser,"[0.07444444444444447, 0.7471264367816092, 0.6541975308641975]","[0.1, 0.2, 0.5]"
2557972.0,Marquel Lee,[0.4325675675675674],[2.1]
2539240.0,Micah Hyde,"[0.7497222222222222, -1.6263032587282567e-19, 0.5003124999999999, 0.1875, -0.0002941176470589237, 0.2857142857142857, 0.5454545454545454]","[1.5, 0.0, 0.6000000000000001, 0.30000000000000004, 0.1, 0.0, 0.0]"
2539290.0,Jordan Poyer,"[0.20066666666666663, 0.13861111111111113, -1.6263032587282567e-19, 0.09406250000000002, 0.37500000000000006, -0.0002941176470589237, 0.3217857142857143, 0.5454545454545454]","[0.30000000000000004, 0.0, 0.0, 0.1, 0.7000000000000001, 0.1, 0.1, 0.0]"
2557867.0,Tre'Davious White,"[0.2775000000000001, 0.03156249999999999, 0.12499999999999994, 0.28125, -0.0002941176470589237, 0.2857142857142857, 0.5454545454545454]","[0.30000000000000004, 0.1, 0.1, 0.7000000000000001, 0.1, 0.0, 0.0]"
2557969.0,Matt Milano,"[0.13861111111111113, -1.6263032587282567e-19, 0.3125, 0.43749999999999994, -0.0002941176470589237, 0.75, 0.5454545454545454]","[0.0, 0.0, 0.0, 0.9, 0.1, 0.6000000000000001, 0.0]"
2560713.0,Tremaine Edmunds,"[0.31863636363636366, 0.6388888888888888, 0.03156249999999999, 0.4375, -0.0002941176470589237, 0.2857142857142857]","[0.5, 1.2000000000000002, 0.1, 1.0, 0.1, 0.0]"
