,name,reaction_rate,time_to_react
2558847.0,Marcus Williams,"[0.3333333333333333, 0.7882692307692308, 0.42372881355932196, 0.7333333333333333, 0.6472058823529413, 0.6099999999999999, 0.5535714285714286, 0.7222222222222222, 0.7017543859649122, 0.42019999999999996]","[0.0, 0.0, 0.6000000000000001, 0.6000000000000001, 0.2, 0.0, 1.2000000000000002, 0.0, 0.1, 0.1]"
2552392.0,Jordan Richards,"[0.28571428571428564, 0.2560465116279069, 0.5087719298245614, 0.8461538461538461, 0.23076923076923078, 0.4617307692307691, 0.6333333333333333, 0.7420967741935484]","[0.5, 0.5, 0.2, 0.9, 0.0, 0.0, 0.0, 0.0]"
494261.0,Kurt Coleman,"[0.5084745762711864, 0.4444444444444444, 0.5588235294117647, 0.4466071428571428]","[0.8, 0.0, 0.30000000000000004, 1.6]"
2558163.0,Alex Anzalone,"[0.6913235294117647, 0.5]","[1.1, 1.1]"
2508084.0,Patrick Robinson,[],[]
2561132.0,Foye Oluokun,[0.5552777777777778],[0.2]
2560830.0,Isaiah Oliver,"[0.42785714285714277, 0.5]","[0.2, 0.0]"
2556735.0,Ken Crawley,"[0.09999999999999998, 0.7998333333333334, 0.7882692307692308, 0.288135593220339, 0.4444444444444444, 0.6099999999999999, 0.7678571428571429, 0.7222222222222222, 0.7017543859649122, 0.42019999999999996]","[0.9, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9000000000000001, 0.0, 0.1, 0.1]"
494307.0,Darian Stewart,"[0.7619047619047619, 0.38423076923076915, 0.37037037037037035, 0.34285714285714275, 0.16666666666666666, 0.4548484848484848, 0.20617647058823524, 0.3076923076923077, 0.41439024390243917, 0.45, 0.5175862068965517]","[1.6, 0.0, 0.6000000000000001, 0.0, 0.1, 0.30000000000000004, 0.30000000000000004, 0.0, 0.2, 0.0, 0.0]"
2495202.0,Von Miller,"[0.7105263157894736, 0.6574285714285714, 0.16666666666666666, 0.3076923076923077, 0.4499999999999999, 0.61, 0.5175862068965517]","[0.1, 0.0, 0.1, 0.0, 0.1, 0.30000000000000004, 0.0]"
2507917.0,Tramaine Brock,"[0.3193055555555555, 5.13992141030165e-19]","[1.1, 0.1]"
2530510.0,Chris Harris,"[0.5789473684210525, 0.38423076923076915, 0.4857142857142856, 0.16666666666666666, 0.2727272727272726, 0.08823529411764706, 0.31682926829268293, 0.42499999999999993, 0.5121951219512195, 0.5175862068965517]","[1.7000000000000002, 0.0, 0.4, 0.1, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0]"
2543505.0,Bradley Roby,"[0.5681818181818182, 0.38423076923076915, 0.44333333333333347, 0.34285714285714275, 0.6764705882352942, 0.3076923076923077, 0.2436585365853659]","[0.7000000000000001, 0.0, 0.7000000000000001, 0.0, 0.9, 0.0, 0.1]"
2550930.0,Todd Davis,"[0.6923076923076923, 0.38423076923076915, 0.4414705882352941, 0.5175862068965517]","[0.0, 0.0, 0.5, 0.0]"
2555550.0,Justin Simmons,"[0.775, 0.38423076923076915, 0.4433333333333336, 0.3333333333333333, 0.8184848484848484, 0.411764705882353, 0.3076923076923077, 0.21951219512195122, 0.60025, 0.49999999999999994, 0.5175862068965517]","[1.6, 0.0, 0.7000000000000001, 0.30000000000000004, 0.8, 0.0, 0.0, 0.0, 0.0, 0.7000000000000001, 0.0]"
2560763.0,Josey Jewell,"[0.48484848484848475, 0.5175862068965517]","[0.4, 0.0]"
2540164.0,Tony Jefferson,[],[]
2495775.0,Eric Weddle,"[0.4838709677419354, 0.20833333333333326, 0.2920833333333333, 0.21875, 0.7297297297297297, 0.36789473684210516, 0.37142857142857144, 0.043478260869565216, 0.10526315789473673]","[0.0, 0.1, 0.0, 0.1, 0.1, 0.0, 0.30000000000000004, 0.0, 0.1]"
2505660.0,Terrell Suggs,"[0.12903225806451604, 0.2916666666666666, 0.375, 0.21875, 0.36789473684210516]","[0.2, 0.1, 0.2, 0.1, 0.0]"
2508004.0,Anthony Levine,"[0.40593749999999995, 1.1752500000000003, 0.20833333333333326, 0.2920833333333333, 0.36789473684210516, 0.3425714285714286]","[0.9, 0.9, 0.1, 0.0, 0.0, 0.2]"
2552279.0,Za'Darius Smith,"[0.40593749999999995, 0.33388888888888907, 0.20833333333333326, 0.2920833333333333, 0.36789473684210516, 0.37142857142857144, 0.043478260869565216, 0.10526315789473673]","[0.9, 0.30000000000000004, 0.1, 0.0, 0.0, 0.2, 0.0, 0.1]"
2555378.0,Tavon Young,"[0.06419354838709666, 0.4166666666666666, 0.2920833333333333, 0.21875, 0.36789473684210516, 0.22857142857142856, 0.043478260869565216, 0.10526315789473673]","[0.0, 0.30000000000000004, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1]"
2555505.0,Matt Judon,"[0.4684375, 0.2920833333333333, 0.42809523809523825, 0.4594594594594595, 0.28571428571428575, 0.043478260869565216, 0.10526315789473673]","[0.5, 0.0, 0.7000000000000001, 0.30000000000000004, 0.2, 0.0, 0.1]"
2558067.0,Marlon Humphrey,"[0.20833333333333326, 0.2920833333333333, 0.21875, 0.4594594594594595, 0.36789473684210516, 0.22857142857142856, 0.3908695652173914]","[0.1, 0.0, 0.1, 0.30000000000000004, 0.0, 0.0, 0.4]"
2560947.0,Kenny Young,"[0.3124999999999999, 0.7619047619047618, 0.6451612903225806, 0.2920833333333333, 0.1414285714285717, 0.8000000000000002, 0.22857142857142856]","[0.1, 1.9000000000000001, 1.1, 0.0, 0.30000000000000004, 0.2, 0.0]"
4365.0,Brandon Carr,"[0.20833333333333326, 0.22525000000000026, 0.32432432432432434, 0.657142857142857, 0.043478260869565216, 0.10526315789473673]","[0.1, 0.6000000000000001, 0.1, 0.9, 0.0, 0.1]"
2557841.0,Tim Williams,"[0.20833333333333326, 0.2503125, 0.36789473684210516, 0.10526315789473673]","[0.1, 0.1, 0.0, 0.1]"
2532898.0,Brandon Marshall,"[0.30347826086956503, 0.4857142857142856, 0.16666666666666666, 0.35897435897435903, 0.41439024390243906, 0.5499999999999999, 0.5365853658536586]","[0.4, 0.4, 0.1, 0.2, 0.30000000000000004, 0.4, 0.1]"
2550541.0,Shaquil Barrett,"[0.18625000000000017, 0.16666666666666666, 0.47058823529411764, 0.06249999999999992]","[0.2, 0.1, 0.8, 0.2]"
2556278.0,Will Parks,"[0.4988888888888891, 0.6285714285714286, 0.16666666666666666, 0.2727272727272726, 0.08823529411764706, 0.3076923076923077, 0.4387804878048781, 0.4499999999999999]","[0.7000000000000001, 0.0, 0.1, 0.0, 0.0, 0.0, 0.4, 0.1]"
2556642.0,Patrick Onwuasor,"[0.21875, 0.29522727272727317, 0.6756756756756757, 0.36789473684210516, 0.043478260869565216, 0.10526315789473673]","[0.1, 0.4, 0.5, 0.0, 0.0, 0.1]"
2560946.0,Isaac Yiadom,"[0.34285714285714275, 0.16666666666666666, 0.08823529411764706, 0.7946153846153846, 0.5607317073170731, 0.42499999999999993]","[0.0, 0.1, 0.0, 1.0, 1.3, 0.0]"
2558990.0,Patrick Ricard,"[0.32142857142857156, 0.49937500000000007]","[0.5, 0.8]"
2539937.0,Shamarko Thomas,[],[]
496814.0,Albert McClellan,"[0.21357142857142883, 0.21875, 0.32432432432432434]","[0.30000000000000004, 0.1, 0.1]"
2558166.0,Tyus Bowser,[],[]
2558248.0,Chuck Clark,"[0.53, 0.10526315789473673]","[0.2, 0.1]"
2533060.0,Dre Kirkpatrick,"[0.6666666666666666, 0.8160526315789474, 0.7714285714285715, 0.575, 0.2496874999999999, -1.5878915246173472e-16, 0.2780555555555555, 0.6192857142857143]","[0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.4, 0.0]"
2539233.0,Shawn Williams,"[0.26315789473684204, 0.5161290322580645, 0.7714285714285715, 0.575, 0.2496874999999999, 0.10714285714285708, 0.7222222222222224, 0.6192857142857143, 0.34406249999999994]","[0.0, 0.2, 0.0, 0.1, 0.0, 0.2, 0.30000000000000004, 0.0, 0.0]"
2555528.0,Nick Vigil,"[0.277777777777778, 0.45161290322580633, 0.7714285714285715, 0.575, 0.40593749999999995, 0.1785714285714284, 0.34406249999999994]","[0.30000000000000004, 0.1, 0.0, 0.1, 0.4, 0.5, 0.6000000000000001]"
2556367.0,William Jackson,"[0.45161290322580633, 0.6875, 0.32178571428571423, 0.25, 0.6192857142857143, 0.5628124999999999]","[0.1, 1.0, 0.7000000000000001, 0.1, 0.0, 0.1]"
2558801.0,Jordan Evans,"[0.26529411764705924, 0.45161290322580633, 0.575, 0.3571428571428571, 0.6192857142857143, 0.0625]","[0.2, 0.1, 0.1, 0.5, 0.0, 0.1]"
2560970.0,Jessie Bates,"[0.39499999999999996, 0.45161290322580633, 0.7714285714285715, 0.575, 0.3124999999999999, -1.5878915246173472e-16, 0.5558333333333333, 0.6192857142857143, 0.21875]","[0.1, 0.1, 0.0, 0.1, 0.0, 0.0, 0.9, 0.0, 0.30000000000000004]"
80668.0,Captain Munnerlyn,"[0.6250000000000003, 0.5581395348837208, 0.6820454545454545, 0.4691836734693878, 0.41935483870967744, 0.40567567567567564, 0.4867567567567567, 0.24242424242424243, 0.6598, 0.2616666666666666, 0.48860465116279067, 0.4772727272727272, 0.711111111111111, 0.42524999999999996]","[1.2000000000000002, 0.4, 0.1, 0.0, 0.1, 0.0, 0.1, 0.1, 0.9, 0.1, 0.0, 0.0, 1.1, 0.1]"
2499257.0,Colin Jones,"[0.7311538461538464, 0.586206896551724, 0.6134090909090909, 0.24242424242424243, 0.6744186046511628, 0.421315789473684, 0.5197999999999999, 0.4691836734693878, 0.41935483870967744, 0.40567567567567564, 0.4867567567567567, 0.40024999999999994, 0.3399999999999999]","[0.6000000000000001, 0.8, 0.0, 0.2, 0.7000000000000001, 0.5, 0.2, 0.0, 0.1, 0.0, 0.1, 0.0, 0.2]"
2505708.0,Mike Adams,"[0.2272727272727276, 0.0003448275862068581, 0.6134090909090909, 0.15151515151515138, 0.15815789473684203, 0.00030303030303013585, 0.47980000000000006, 0.7045454545454546, 0.4691836734693878, 0.41935483870967744, 0.40567567567567564, 0.4867567567567567, 0.40024999999999994, 0.24242424242424243, 0.3, 0.4239393939393939, 0.2142857142857142, 0.5348837209302326, 0.4772727272727272, 0.3333333333333333, 0.42524999999999996]","[0.30000000000000004, 0.2, 0.0, 0.2, 0.0, 0.0, 0.0, 0.1, 0.0, 0.1, 0.0, 0.1, 0.0, 0.1, 0.0, 0.0, 0.0, 0.2, 0.0, 0.1, 0.1]"
2533056.0,Luke Kuechly,"[0.6670833333333337, 0.1379310344827586, 0.7497727272727274, 0.6060606060606063, 0.6744186046511628, 0.3947368421052631, 0.2124242424242423, 0.47980000000000006, 0.6820454545454545, 0.4669999999999999, 0.4691836734693878, 0.41935483870967744, 0.40567567567567564, 0.4867567567567567, 0.42499999999999993, 0.4548484848484848, 0.37979999999999997, 0.4239393939393939, 0.4523809523809523, 0.48860465116279067, 0.3333333333333333, 0.42524999999999996]","[1.2000000000000002, 0.30000000000000004, 0.30000000000000004, 0.0, 1.4000000000000001, 0.6000000000000001, 0.2, 0.0, 0.1, 0.0, 0.0, 0.1, 0.0, 0.1, 0.0, 0.4, 0.4, 0.0, 0.5, 0.0, 0.1, 0.1]"
2552447.0,Shaq Thompson,"[0.4545454545454548, 0.6134090909090909, 0.787878787878788, 0.3255813953488371, 0.00030303030303013585, 0.47980000000000006, 0.6820454545454545, 0.4669999999999999, 0.41935483870967744, 0.77525, 0.8184848484848484, 0.3399999999999999, 0.4239393939393939, 0.2142857142857142, 0.4772727272727272, 0.3333333333333333]","[0.7000000000000001, 0.0, 1.7000000000000002, 0.1, 0.0, 0.0, 0.1, 0.0, 0.1, 0.7000000000000001, 0.5, 0.2, 0.0, 0.0, 0.0, 0.1]"
2560753.0,Donte Jackson,"[0.6134090909090909, 0.09090909090909086, 0.7444186046511626, 0.6844736842105262, 0.5757575757575756, 0.47980000000000006, 0.4691836734693878, 0.41935483870967744, 0.6486486486486487, 0.8108108108108109, 0.24242424242424243, 0.45424242424242417, 0.6664285714285715, 0.48860465116279067, 0.4772727272727272, 0.42524999999999996]","[0.0, 0.2, 1.1, 0.0, 0.8, 0.0, 0.0, 0.1, 0.8, 0.9, 0.1, 0.1, 1.0, 0.0, 0.0, 0.1]"
2553441.0,David Mayo,"[0.043695652173912865, 0.23710526315789474, 0.47980000000000006, 0.4669999999999999, 0.40024999999999994, 0.4239393939393939]","[0.1, 0.4, 0.0, 0.0, 0.0, 0.0]"
2555175.0,James Bradberry,"[0.2916666666666665, 0.6134090909090909, 0.48484848484848464, 0.34906976744186036, 0.07894736842105263, 0.00030303030303013585, 0.6820454545454545, 0.4669999999999999, 0.6732653061224488, 0.40567567567567564, 0.4867567567567567, 0.5, 0.24242424242424238, 0.3, 0.4239393939393939, 0.2142857142857142, 0.7674418604651163, 0.4772727272727272, 0.3333333333333333, 0.42524999999999996]","[0.5, 0.0, 0.1, 0.1, 0.0, 0.0, 0.1, 0.0, 0.6000000000000001, 0.0, 0.1, 0.1, 0.1, 0.0, 0.0, 0.0, 1.2000000000000002, 0.0, 0.1, 0.1]"
2543474.0,Darqueze Dennard,"[0.1467647058823535, 0.45161290322580633, 0.7714285714285715, 0.575, 0.2496874999999999, 0.5, 0.6192857142857143, 0.6565624999999999]","[0.2, 0.1, 0.0, 0.1, 0.0, 0.5, 0.0, 1.6]"
2558982.0,Hardy Nickerson,"[0.5575714285714284, 0.7714285714285715, 0.5558333333333335]","[0.2, 0.0, 0.7000000000000001]"
2560775.0,Rashaan Gaulden,"[0.12121212121212105, 0.6820454545454545, 0.48860465116279067, 0.4772727272727272, 0.6, 0.42524999999999996]","[0.4, 0.1, 0.0, 0.0, 0.9, 0.1]"
2561093.0,Jermaine Carter,[],[]
2532875.0,Janoris Jenkins,"[0.3874193548387096, 0.19966666666666655, 0.15410256410256395, 0.48096153846153844, 0.10810810810810806, 0.11428571428571421]","[0.1, 0.0, 0.0, 0.0, 0.2, 0.2]"
2539338.0,B.W. Webb,"[0.4051351351351352, 0.49968749999999995, 0.3874193548387096, 0.19966666666666655, 0.7424242424242424, 0.5900000000000001, 0.7115384615384616, 0.10810810810810806]","[0.0, 0.0, 0.1, 0.0, 0.1, 0.0, 0.7000000000000001, 0.2]"
2540143.0,Alec Ogletree,"[0.04208333333333333, 0.7837837837837837, 0.49968749999999995, 0.3874193548387096, 0.6, 0.7424242424242424, 0.15410256410256395, 0.5675675675675674, 0.28571428571428564]","[0.30000000000000004, 0.7000000000000001, 0.0, 0.1, 0.7000000000000001, 0.1, 0.0, 1.2000000000000002, 0.9]"
2541792.0,Ray-Ray Armstrong,"[0.49968749999999995, 0.7424242424242424, 0.3335897435897435, 0.48096153846153844, 0.1891891891891892, 0.2857142857142856]","[0.0, 0.1, 0.1, 0.0, 0.6000000000000001, 0.2]"
2543738.0,Kareem Martin,"[0.4051351351351352, 0.49968749999999995, 0.3874193548387096, 0.19966666666666655, 0.7424242424242424, 0.4358974358974358, 0.1891891891891892, 0.19999999999999987]","[0.0, 0.0, 0.1, 0.0, 0.1, 0.1, 0.30000000000000004, 0.5]"
