,name,reaction_rate,time_to_react
494307.0,Darian Stewart,"[0.375, 0.15625, 0.11499999999999987, 0.1304347826086957, 0.11400000000000003, 0.6885245901639344, 0.5428571428571427, 0.6901408450704225, 0.5714285714285714, 0.6314035087719299, 0.4666666666666667, 0.7101449275362319, 0.7532876712328767, 0.5693055555555556, 0.6117910447761195, 0.6376811594202898, 0.7427142857142857, 0.6875, 0.7428571428571429, 0.6867164179104477, 0.6999999999999998, 0.7462686567164178]","[0.0, 0.0, 0.0, 0.1, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.1, 0.0, 0.1, 0.5, 0.1, 1.3]"
2495202.0,Von Miller,"[0.375, 0.3125, 0.11499999999999987, 0.1304347826086957, 0.11400000000000003, 0.6885245901639344, 0.6314035087719299, 0.55, 0.7101449275362319, 0.7532876712328767, 0.6109722222222222, 0.7162686567164178, 0.6875, 0.656865671641791, 0.671641791044776]","[0.0, 0.30000000000000004, 0.0, 0.1, 0.0, 0.1, 0.0, 0.30000000000000004, 0.0, 0.0, 0.2, 0.1, 0.0, 0.2, 1.1]"
2530510.0,Chris Harris,[0.375],[0.0]
2543505.0,Bradley Roby,"[0.1553125000000001, 0.7497916666666667, 0.11499999999999987, 0.08652173913043483, 0.39971428571428574, 0.6885245901639344, 0.3429999999999999, 0.6901408450704225, 0.5714285714285714, 0.6314035087719299, 0.4666666666666667, 0.7101449275362319, 0.7532876712328767, 0.7359722222222221, 0.6567164179104478, 0.2857142857142857, 0.7428571428571429, 0.5522388059701493, 0.3798, 0.9253731343283581]","[0.2, 0.2, 0.0, 0.0, 0.5, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.2, 0.1, 0.1, 0.0, 1.6]"
2550930.0,Todd Davis,"[0.45812500000000006, 0.15625, 0.2688461538461538, 0.08652173913043483, 0.11400000000000003, 0.6885245901639344, 0.7571428571428571, 0.6314035087719299, 0.5833333333333334, 0.7101449275362319, 0.7532876712328767, 0.7081944444444446, 0.37681159420289845, 0.8427142857142859, 0.6875, 0.7428571428571429, 0.6797999999999998]","[0.30000000000000004, 0.0, 0.1, 0.0, 0.0, 0.1, 0.30000000000000004, 0.0, 0.5, 0.0, 0.0, 0.7000000000000001, 1.0, 0.0, 0.0, 0.1, 1.1]"
2560763.0,Josey Jewell,[],[]
2555550.0,Justin Simmons,"[0.8999999999999998, 0.5622916666666667, 0.1878125, 0.11499999999999987, 0.3429999999999999, 0.6901408450704225, 0.5714285714285714, 0.8114492753623189, 0.7532876712328767, 0.5693055555555556, 0.8207462686567163, 0.8694202898550725, 0.5, 0.6875, 0.7428571428571429, 0.6120895522388059, 0.5798000000000001, 0.910597014925373]","[0.8, 0.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9, 2.5, 1.2000000000000002, 0.0, 0.1, 0.0, 0.4, 2.6]"
2560946.0,Isaac Yiadom,"[0.30025, 0.5000000000000001, 0.1304347826086957, 0.6885245901639344, 0.6428571428571428, 0.8167605633802817, 0.5714285714285714, 0.7015789473684211, 0.8668333333333335, 0.7101449275362319, 0.7532876712328767, 0.5693055555555556, 0.7610447761194029, 0.6085507246376811, 0.5428571428571427, 0.6875, 0.7428571428571429, 0.7910447761194029, 0.3798, 0.6417910447761193]","[0.4, 0.7000000000000001, 0.0, 0.1, 0.4, 0.9, 0.0, 0.30000000000000004, 1.0, 0.0, 0.0, 0.0, 0.8, 0.1, 0.0, 0.0, 0.1, 1.4000000000000001, 0.0, 1.0]"
2556278.0,Will Parks,"[0.711923076923077, 0.6885245901639344, 0.3715714285714285, 0.7322535211267605, 0.5714285714285714, 0.8245614035087719, 0.8114492753623188, 0.4927536231884058, 0.4000000000000001, 0.7428571428571429, 0.3798, 0.537462686567164]","[0.0, 0.1, 0.1, 0.0, 0.0, 0.0, 0.1, 1.0, 0.2, 0.1, 0.0, 0.6000000000000001]"
2559200.0,Joe Jones,"[0.4234615384615385, 0.11499999999999987, 0.43434782608695643, 0.4835, 0.6268656716417911, 0.6875, 0.6867164179104477]","[0.1, 0.0, 0.4, 0.1, 0.1, 0.0, 0.1]"
2555528.0,Nick Vigil,"[0.11111111111111097, 0.6825396825396826, 0.5604545454545454, 0.5129487179487179, 0.6893243243243243, 0.7536231884057971]","[0.2, 0.0, 0.0, 0.30000000000000004, 0.1, 2.6]"
2555345.0,Su'a Cravens,"[0.6885245901639344, 0.6287142857142856, 0.6901408450704225, 0.6982539682539682, 0.6314035087719299, 0.6109722222222221, 0.47811594202898544, 0.5714285714285713, 0.7428571428571429, 0.47980000000000006, 0.8359701492537314]","[0.1, 0.0, 0.0, 0.0, 0.0, 0.30000000000000004, 0.0, 0.0, 0.1, 0.0, 1.9000000000000001]"
2558982.0,Hardy Nickerson,"[0.41274999999999906, 0.37695652173913036]","[1.1, 0.0]"
71441.0,Glover Quin,"[0.13793103448275862, 0.5121951219512195, 0.04949999999999995, 0.03571428571428571, 0.4854285714285714]","[0.0, 0.0, 0.0, 0.0, 0.0]"
2540288.0,Darius Slay,"[0.20388888888888873, 0.13793103448275862, 0.5121951219512195, 0.04949999999999995, 0.14249999999999988, 0.3217857142857144, 0.4854285714285714]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.4, 0.0]"
2543869.0,Devon Kennard,"[0.43999999999999984, 0.13793103448275862, 0.658780487804878]","[0.8, 0.0, 0.4]"
2543872.0,Nevin Lawson,"[0.37406249999999985, 0.84, 0.13793103448275862, 0.5121951219512195, 0.6754054054054054, 0.04949999999999995, 0.75]","[0.4, 1.0, 0.0, 0.0, 0.0, 0.0, 1.1]"
2550572.0,Christian Jones,"[0.13793103448275862, 0.5121951219512195, 0.4854285714285714]","[0.0, 0.0, 0.0]"
2552262.0,Quandre Diggs,"[0.13793103448275862, 0.6754054054054054, 0.04949999999999995, 0.14249999999999988, 0.03571428571428571, 0.4854285714285714]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2557855.0,Jarrad Davis,"[0.36736842105263184, 0.5121951219512195, 0.04949999999999995, 0.6067857142857143, 0.03571428571428571, 0.4854285714285714]","[0.1, 0.0, 0.0, 0.6000000000000001, 0.0, 0.0]"
2535609.0,DeShawn Shead,"[0.6153846153846153, 0.6754054054054054, 0.14249999999999988, 0.03571428571428571]","[0.2, 0.0, 0.0, 0.0]"
2556641.0,Romeo Okwara,"[0.4583333333333333, 0.5121951219512195, 0.14249999999999988, 0.5142857142857142]","[0.5, 0.0, 0.0, 0.1]"
2560913.0,Tracy Walker,"[0.4282142857142856, 0.6789285714285714]","[0.30000000000000004, 0.2]"
2561527.0,Mike Ford,"[0.13793103448275862, 0.5121951219512195, 0.04949999999999995, 0.14249999999999988, 0.4854285714285714]","[0.0, 0.0, 0.0, 0.0, 0.0]"
1302.0,Aqib Talib,"[0.6329999999999999, 0.7116949152542373, 0.7777777777777777, 0.6361363636363637, 0.48957446808510635]","[1.2000000000000002, 0.8, 0.1, 0.0, 0.0]"
2532789.0,Mark Barron,"[0.7644117647058823, 0.6112962962962961, 0.8406818181818182, 0.5121951219512195, 0.5945945945945946]","[0.1, 0.0, 0.5, 0.0, 0.1]"
2540197.0,Nickell Robey-Coleman,"[0.43333333333333346, 0.6361363636363637, 0.6808510638297871, 0.6124489795918366, 0.1003333333333333]","[1.4000000000000001, 0.0, 0.5, 0.1, 0.0]"
2543492.0,Lamarcus Joyner,"[0.5145714285714286, 0.6438983050847457, 0.49999999999999994, 0.6361363636363637, 0.48957446808510635, 0.5121951219512195, 0.6326530612244897, 0.26086956521739124, 0.5945945945945946, 0.6666666666666665]","[1.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.1, 0.0, 0.1, 0.0]"
2552488.0,Marcus Peters,"[0.2424242424242425, 0.47440677966101696, 0.3705555555555555, 0.6361363636363637, 0.48957446808510635, 0.5121951219512195, 0.6124489795918366, 0.26086956521739124, 0.6756756756756757]","[0.1, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.1]"
2558183.0,John Johnson,"[0.8331666666666669, 0.5353571428571431, 0.4166666666666668, 0.49999999999999994, 0.466, 0.7275757575757577, 0.8780487804878049, 0.6124489795918366, 0.5869565217391302, 0.5945945945945946, 0.46666666666666656]","[1.6, 0.0, 0.9, 0.4, 0.6000000000000001, 0.1, 0.8, 0.1, 0.1, 0.1, 0.0]"
2556277.0,Marqui Christian,"[0.3995999999999997, 0.5106382978723404, 0.39250000000000007, 0.6124489795918366, 0.33333333333333354, 0.6304347826086957, 0.1003333333333333]","[0.0, 0.2, 0.5, 0.1, 0.4, 0.1, 0.0]"
2556593.0,Cory Littleton,"[0.890652173913044, 0.6060606060606061, 0.5740740740740741, 0.6361363636363637, 0.48957446808510635, 0.7073170731707317, 0.6124489795918366, 0.33333333333333354, 0.30434782608695643, 0.5945945945945946]","[1.5, 1.8, 0.6000000000000001, 0.0, 0.0, 0.5, 0.1, 0.4, 0.0, 0.1]"
2558830.0,Samson Ebukam,"[0.04761904761904779, 0.16666666666666666, 0.5531914893617021, 0.15423076923076914, 0.6326530612244897, 0.7176086956521739, 0.1003333333333333]","[0.0, 0.2, 0.2, 0.2, 0.1, 1.3, 0.0]"
2553722.0,Matt Longacre,[0.3831666666666666],[0.9]
2552494.0,Eli Harold,"[0.04949999999999995, 0.14249999999999988, 0.14321428571428577, 0.4854285714285714]","[0.0, 0.0, 0.2, 0.0]"
2553536.0,Troy Hill,"[0.4333333333333334, 0.5121951219512195, 0.5945945945945946, 0.23333333333333334]","[0.7000000000000001, 0.0, 0.1, 0.4]"
1037374.0,Sam Shields,"[0.9350000000000002, 0.1003333333333333]","[0.6000000000000001, 0.0]"
2557924.0,Jalen Reeves-Maybin,[],[]
2495504.0,Patrick Peterson,"[0.3477173913043476, 0.46575342465753417, 0.3463461538461538, 0.1891891891891892, 0.56, 0.24466666666666662, 0.02828571428571419, 0.6249999999999999, 0.5238095238095238, 0.4897959183673469, 0.1509433962264149, 0.075, 0.16666666666666666, 0.5999999999999999, 0.5813953488372091, 0.6864705882352939, 0.510204081632653, 0.5094339622641509, 0.19269230769230766, 0.5454545454545454, 0.08652173913043483]","[0.2, 0.4, 0.7000000000000001, 0.1, 0.5, 0.0, 0.0, 1.1, 0.0, 0.0, 0.5, 0.1, 0.0, 0.0, 1.7000000000000002, 1.5, 0.0, 0.6000000000000001, 0.5, 0.5, 0.0]"
2495807.0,Antoine Bethea,"[0.11111111111111062, 0.4931506849315068, 0.40403846153846146, 0.5678378378378379, 0.74, 0.28911111111111104, 0.17114285714285704, 0.8, 0.5238095238095238, 0.35849056603773566, 0.3249999999999999, 0.3807142857142858, 0.3111111111111111, 0.5583720930232556, 0.7845098039215684, 0.510204081632653, 0.5660377358490566, 0.308076923076923, 0.3639393939393939, 0.08652173913043483]","[0.0, 0.8, 0.7000000000000001, 0.6000000000000001, 0.9, 0.1, 0.30000000000000004, 1.4000000000000001, 0.0, 0.2, 0.5, 0.4, 0.0, 1.4000000000000001, 2.1, 0.0, 0.30000000000000004, 0.5, 0.0, 0.0]"
2539293.0,Gerald Hodges,"[0.7204651162790702, 0.822054794520548, 0.6348076923076922, 0.4867567567567568, 0.7035937500000001, 0.56, 0.8002222222222224, 0.2857142857142857, 0.5238095238095238, 0.4897959183673469, 0.7358490566037739, 0.23785714285714282, 0.3333333333333333, 0.7845098039215688, 0.5473584905660377, 0.00038461538461533995, 0.3639393939393939, 0.30391304347826087]","[0.0, 2.4000000000000004, 1.3, 0.6000000000000001, 1.4000000000000001, 0.5, 0.0, 0.30000000000000004, 0.0, 0.0, 0.1, 0.2, 0.2, 1.2000000000000002, 0.8, 0.0, 0.0, 0.0]"
2540170.0,David Amerson,"[0.4893617021276593, 0.8494520547945206, 0.6924999999999998, 0.2962962962962961, 0.36, 0.6444444444444445, 0.05685714285714279, 0.32499999999999996, 0.5952380952380952, 0.5510204081632653, 0.842685185185185, 0.52525, 0.3111111111111111, 0.25604651162790687, 0.3529411764705881, 0.510204081632653, 0.7169811320754716, 0.00038461538461533995, 0.3639393939393939, 0.08652173913043483]","[0.5, 1.3, 0.6000000000000001, 0.6000000000000001, 0.0, 1.2000000000000002, 0.1, 0.30000000000000004, 0.2, 0.30000000000000004, 0.8, 1.3, 0.0, 0.4, 0.6000000000000001, 0.0, 1.4000000000000001, 0.0, 0.0, 0.0]"
2543830.0,Tre Boston,"[0.04627906976744162, 0.7945205479452054, 0.3846153846153845, 0.24324324324324315, 0.37037037037037024, 0.36, 0.3333333333333333, 0.14285714285714282, 0.375, 0.5238095238095238, 0.4897959183673469, 0.9435849056603774, 0.27525000000000005, 0.16666666666666666, 0.3111111111111111, 0.3953488372093023, 0.510204081632653, 0.5850943396226415, 0.00038461538461533995, 0.3639393939393939, 0.08652173913043483]","[0.2, 0.1, 0.7000000000000001, 0.2, 0.6000000000000001, 0.0, 0.30000000000000004, 0.2, 0.4, 0.0, 0.0, 0.9, 0.6000000000000001, 0.0, 0.0, 0.2, 0.0, 0.7000000000000001, 0.0, 0.0, 0.0]"
2558009.0,Budda Baker,"[0.7952272727272728, 0.3783783783783783, 0.55, 0.5238095238095238, 0.4897959183673469, 0.25, 0.714047619047619, 0.32581395348837205, 0.5490196078431371, 0.5308163265306123, 0.43333333333333324, 0.00038461538461533995, 0.3639393939393939]","[0.0, 0.6000000000000001, 0.7000000000000001, 0.0, 0.0, 0.1, 1.3, 0.6000000000000001, 1.2000000000000002, 0.2, 0.5, 0.0, 0.0]"
2557887.0,Haason Reddick,"[0.3288571428571428, 0.519230769230769, 0.5945945945945945, 0.2857142857142857, 0.65025, 0.5099999999999999, 0.4718867924528302, 0.425, 0.16666666666666666, 0.3111111111111111, 0.48860465116279067, 0.5296078431372547, 0.510204081632653, 0.3039130434782608]","[0.6000000000000001, 1.1, 0.5, 0.4, 1.4000000000000001, 0.2, 0.30000000000000004, 0.6000000000000001, 0.0, 0.0, 0.1, 0.4, 0.0, 0.4]"
80431.0,Clay Matthews,"[0.3783783783783783, 0.12458333333333338, 0.47619047619047616]","[0.0, 0.0, 0.0]"
2506789.0,Tramon Williams,"[0.3783783783783783, 0.12458333333333338, 0.47619047619047616, 0.6603773584905659]","[0.0, 0.0, 0.0, 1.3]"
2552605.0,Ibraheim Campbell,"[0.12458333333333338, 0.47619047619047616]","[0.0, 0.0]"
2555161.0,Blake Martinez,"[0.4862162162162162, 0.12458333333333338, 0.7383333333333334, 0.7497222222222224]","[0.30000000000000004, 0.0, 0.1, 1.6]"
2555340.0,Kyler Fackrell,"[0.3783783783783783, 0.12458333333333338, 0.5002380952380951, 0.7026562500000003]","[0.0, 0.0, 0.0, 2.6]"
2558119.0,Josh Jones,"[0.3733333333333333, 0.3783783783783783, 0.41625, 0.47619047619047616, 0.5326666666666668]","[0.2, 0.0, 0.4, 0.0, 2.4000000000000004]"
2560755.0,Josh Jackson,"[0.040416666666666566, 0.3783783783783783, 0.7734523809523811]","[0.0, 0.0, 0.6000000000000001]"
2560982.0,Tony Brown,[0.1414285714285717],[0.30000000000000004]
2560952.0,Jaire Alexander,"[0.12458333333333338, 0.47619047619047616, 0.5154838709677422]","[0.0, 0.0, 2.5]"
2555160.0,Antonio Morrison,[],[]
2556537.0,Reggie Gilbert,[0.0995],[0.0]
2532878.0,Leonard Johnson,"[0.3079487179487178, 0.4802, 0.711111111111111]","[0.5, 0.30000000000000004, 1.0]"
2560984.0,Oren Burks,[],[]
2532928.0,Eddie Pleasant,[0.4663333333333336],[2.4000000000000004]
2552273.0,Markus Golden,[0.7836666666666668],[0.9]
2539311.0,Jamie Collins,"[0.29411764705882343, 0.11400000000000003, 0.34146341463414626, 0.10344827586206896, 0.16666666666666666, 0.8126041666666666, 0.5, 0.8833333333333333, 0.8564285714285714, 0.4, 0.31552631578947365]","[0.0, 0.0, 1.1, 0.0, 0.0, 0.4, 0.1, 1.6, 1.7000000000000002, 0.1, 0.4]"
2550164.0,T.J. Carrie,"[0.09756097560975602, 0.16666666666666666, 0.8921621621621623, 0.8229166666666665, 0.5, 0.39942857142857147, 0.6, 0.4736842105263157]","[0.2, 0.0, 1.5, 0.1, 0.1, 0.1, 0.30000000000000004, 1.2000000000000002]"
2552389.0,Damarious Randall,"[0.29411764705882343, 0.3425714285714285, 0.5121951219512195, 0.1727586206896552, 0.16666666666666666, 0.6354166666666666, 0.5, 0.36683333333333323, 0.39333333333333353, 0.4, 0.02631578947368421]","[0.0, 0.4, 0.9, 0.2, 0.0, 0.30000000000000004, 0.1, 0.0, 0.30000000000000004, 0.1, 0.0]"
2555166.0,Joe Schobert,"[0.4402941176470586, 0.29411764705882343, 0.2285714285714285, 0.21951219512195114, 0.10344827586206896, 0.16666666666666666, 0.1724137931034483, 0.8541666666666666, 0.5833333333333334, 0.6501666666666666, 0.7572727272727272, 0.4804, 0.13131578947368422]","[0.1, 0.0, 0.0, 0.30000000000000004, 0.0, 0.0, 0.2, 1.3, 0.30000000000000004, 0.8, 1.0, 0.1, 0.1]"
2557980.0,Jabrill Peppers,"[0.7135714285714286, 0.11400000000000003, 0.5166666666666666, 0.6833333333333332, 0.4801923076923076, 0.07894736842105268]","[0.4, 0.0, 0.1, 0.9, 1.2000000000000002, 0.2]"
2560916.0,Denzel Ward,"[0.14285714285714288, 0.3714285714285713, 0.5652173913043473, 0.10344827586206896, 0.16666666666666666]","[0.2, 0.1, 0.8, 0.0, 0.0]"
2556475.0,Briean Boddy-Calhoun,"[0.08852941176470566, 0.6854285714285715, 0.6458333333333333, 0.5, 0.43333333333333324, 0.7961111111111111]","[0.1, 0.4, 0.9, 0.1, 0.2, 1.6]"
2560964.0,Genard Avery,"[0.5714285714285714, 0.7395833333333334, 0.5668333333333333, 0.5166666666666665, 0.2894736842105262]","[0.2, 0.9, 0.30000000000000004, 0.6000000000000001, 0.2]"
2558289.0,Tanner Vallejo,"[0.441470588235294, 0.5175862068965518, 0.16666666666666666, 0.4]","[0.2, 0.8, 0.0, 0.1]"
2555540.0,Derrick Kindred,"[0.483333333333333, 0.10344827586206896, 0.4]","[1.1, 0.0, 0.1]"
496735.0,Kareem Jackson,"[0.6881250000000001, -0.0005882352941177138, 0.45346666666666663, 0.2424242424242424, 0.03666666666666671, 0.27303030303030296]","[0.7000000000000001, 0.1, 0.4, 0.30000000000000004, 0.0, 0.1]"
2495872.0,Johnathan Joseph,[-0.0005882352941177138],[0.1]
2533049.0,Whitney Mercilus,[],[]
2540180.0,Tyrann Mathieu,"[-0.0005882352941177138, 0.6921153846153845, 0.12090909090909081, 0.14814814814814806, 0.3333333333333332]","[0.1, 0.30000000000000004, 0.0, 0.1, 0.1]"
2552490.0,Benardrick McKinney,"[-0.0005882352941177138, 0.6587804878048777, 0.03666666666666671]","[0.1, 1.8, 0.0]"
2560851.0,Justin Reid,"[0.27303030303030235, 0.15121212121212113, 0.03666666666666671, 0.27303030303030296]","[0.7000000000000001, 0.1, 0.0, 0.1]"
2558094.0,Zach Cunningham,"[1.0771794871794869, 0.12090909090909081, 0.03666666666666671]","[2.2, 0.0, 0.0]"
2543851.0,Phillip Gaines,"[0.6458333333333333, 0.36683333333333323, 0.4408823529411763, 0.02631578947368421]","[0.5, 0.0, 1.0, 0.0]"
2495251.0,Shareece Wright,"[0.45652173913043465, 0.5959615384615384, 0.12090909090909081, 0.7403703703703705, 0.3333333333333331, 5.13992141030165e-19, 0.41487804878048773, 0.40476190476190466]","[0.1, 0.1, 0.0, 0.0, 0.1, 0.1, 0.1, 0.9]"
2543874.0,Andre Hal,"[0.6629069767441853, 0.27303030303030296, 0.3126249999999998, 5.13992141030165e-19, 0.41487804878048773, 0.023809523809523597]","[0.5, 0.1, 0.9, 0.1, 0.1, 0.0]"
2543501.0,Aaron Colvin,"[0.6057575757575756, 0.27303030303030296, 0.45819444444444435, 0.11074074074074071, 0.41487804878048773, 0.4764285714285713]","[0.5, 0.1, 0.0, 0.30000000000000004, 0.1, 0.9]"
2543456.0,Jadeveon Clowney,[0.6834210526315792],[0.8]
