,name,reaction_rate,time_to_react
2539311.0,Jamie Collins,"[0.1951219512195121, 0.3333333333333333, 0.12151515151515145, 0.5181481481481481, -4.4156597570318725e-18, 0.15384615384615385, 0.6785714285714285, 0.2857142857142857, 0.7142857142857143, -4.4156597570318725e-18, 0.45161290322580633]","[0.0, 0.0, 0.2, 0.2, 0.0, 0.0, 0.30000000000000004, 0.0, 0.4, 0.0, 0.1]"
2543637.0,Terrance Mitchell,"[0.22185185185185188, 0.4996153846153846, 0.2857142857142857, 0.2857142857142857, 0.12039999999999995, 0.13043478260869565, 0.2857142857142857, -4.4156597570318725e-18]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0]"
2550164.0,T.J. Carrie,"[0.1951219512195121, 0.3333333333333333, -1.347301899675325e-16, 0.22185185185185188, -4.4156597570318725e-18, 0.15384615384615385, 0.2857142857142857, 0.4495000000000001, 0.12039999999999995, 0.13043478260869565, 0.2857142857142857, 0.45161290322580633]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4, 0.0, 0.0, 0.1, 0.1]"
2552389.0,Damarious Randall,"[0.3656097560975609, 0.3333333333333333, 0.5454545454545454, 0.22185185185185188, -4.4156597570318725e-18, 0.15384615384615385, 0.2857142857142857, 0.2857142857142857, 0.12039999999999995, 0.13043478260869565, 0.2857142857142857, -4.4156597570318725e-18, 0.45161290322580633]","[0.6000000000000001, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.1]"
2556475.0,Briean Boddy-Calhoun,"[0.3746874999999999, 0.3333333333333333, -1.347301899675325e-16, 0.2857142857142857, 0.2857142857142857, 0.10473684210526331, 0.6000000000000001, 0.13043478260869565, 0.2857142857142857, -4.4156597570318725e-18, 0.7741935483870968]","[0.9, 0.0, 0.0, 0.0, 0.0, 0.1, 0.1, 0.0, 0.1, 0.0, 0.7000000000000001]"
2557980.0,Jabrill Peppers,"[0.6105555555555556, 0.3333333333333333, -1.347301899675325e-16, 0.2857142857142857, 0.12039999999999995, 0.43478260869565216, 0.2857142857142857, -4.4156597570318725e-18, 0.71]","[0.5, 0.0, 0.0, 0.0, 0.0, 0.1, 0.1, 0.0, 0.6000000000000001]"
2560964.0,Genard Avery,"[0.34343749999999984, 0.3333333333333333, 0.36393939393939384, 0.30730769230769234, 0.2857142857142857, 0.2857142857142857, 0.13043478260869565, -4.4156597570318725e-18, 0.5161290322580645]","[0.6000000000000001, 0.0, 0.7000000000000001, 0.4, 0.0, 0.0, 0.0, 0.0, 0.1]"
494307.0,Darian Stewart,"[0.07370370370370356, 0.039599999999999864, 0.40624999999999994, 0.4543181818181817, 0.25925925925925924, 0.37074074074074065, 0.7307692307692307]","[0.1, 0.0, 0.4, 0.9, 0.0, 0.0, 0.2]"
2495202.0,Von Miller,"[0.15959999999999996, 0.15625, 0.25925925925925924, 0.37074074074074065, 0.6153846153846154]","[0.1, 0.0, 0.0, 0.0, 0.0]"
2507917.0,Tramaine Brock,"[0.3595999999999999, 0.21875000000000006, 0.2727272727272727, 0.5925925925925926, 0.37074074074074065, 0.6153846153846154]","[0.0, 0.1, 0.30000000000000004, 0.0, 0.0, 0.0]"
2532898.0,Brandon Marshall,"[0.5257894736842107, 0.039599999999999864, 0.15625, 0.6153846153846154]","[0.8, 0.0, 0.0, 0.0]"
2543505.0,Bradley Roby,"[0.8085714285714286, 0.039599999999999864, 0.21875000000000006, 0.25925925925925924]","[1.3, 0.0, 0.1, 0.0]"
2550930.0,Todd Davis,"[0.29522727272727267, 0.25925925925925924, 0.37074074074074065, 0.6153846153846154]","[0.0, 0.0, 0.0, 0.0]"
2556278.0,Will Parks,"[0.15656250000000052, 0.19999999999999996, 0.3125, 0.6153846153846154]","[0.2, 0.4, 0.30000000000000004, 0.0]"
2555550.0,Justin Simmons,"[0.2727272727272727, 0.37074074074074065]","[0.2, 0.0]"
2559293.0,Dymonte Thomas,"[0.08794117647058874, 0.039599999999999864, 0.15625, 0.6153846153846154]","[0.2, 0.0, 0.0, 0.0]"
2555166.0,Joe Schobert,"[0.28093749999999984, 0.3333333333333333, -1.347301899675325e-16, 0.22185185185185188, -4.4156597570318725e-18, 0.15384615384615385, 0.2857142857142857, 0.2857142857142857, 0.12039999999999995, 0.13043478260869565, 0.2857142857142857, -4.4156597570318725e-18, 0.45161290322580633]","[0.7000000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.1]"
2555540.0,Derrick Kindred,"[-4.4156597570318725e-18, 0.15384615384615385]","[0.0, 0.0]"
2558289.0,Tanner Vallejo,"[0.6368181818181817, 0.24040000000000006]","[1.2000000000000002, 0.2]"
2560743.0,Jeff Holland,"[0.4796000000000003, 0.38636363636363635]","[0.7000000000000001, 0.2]"
2560763.0,Josey Jewell,"[0.20791666666666678, 0.25925925925925924, 0.7037037037037037]","[0.30000000000000004, 0.0, 0.4]"
2495504.0,Patrick Peterson,"[0.13300000000000003, 0.33333333333333326, 0.46488372093023245, 0.5737704918032787, 0.9333333333333346, 0.3681578947368421, 0.7753061224489795, 0.35577777777777775, 0.26829268292682934, 0.1428571428571428, 0.5882352941176471]","[0.0, 0.0, 0.0, 0.0, 1.7000000000000002, 0.6000000000000001, 1.2000000000000002, 0.0, 0.1, 0.2, 0.1]"
2495807.0,Antoine Bethea,"[0.13300000000000003, 0.3888888888888888, 0.46488372093023245, 0.5737704918032787, 0.6590909090909104, 0.28947368421052627, 0.6034482758620688, 0.532258064516129, 0.52525, 0.36714285714285716, 0.5113333333333332, 0.8048780487804879, 0.5997142857142856, 0.6767647058823529]","[0.0, 0.2, 0.0, 0.0, 1.5, 0.2, 0.2, 0.1, 0.7000000000000001, 0.9, 0.2, 0.9, 0.9, 0.2]"
2539293.0,Gerald Hodges,"[0.7330000000000001, 0.5737704918032787, 0.6614516129032257, 0.5000000000000001, 0.8161224489795919, 0.6]","[0.0, 0.0, 0.8, 0.7000000000000001, 0.0, 0.7000000000000001]"
2543830.0,Tre Boston,"[0.44444444444444486, 0.47000000000000003, 0.6666666666666666, 0.18781250000000083, 0.46488372093023245, 0.5737704918032787, 0.6279069767441872, 0.21052631578947367, 0.5689655172413793, 0.8387096774193549, 0.2, 0.5510204081632653, 0.3777777777777777, 0.5368292682926831, 0.5714285714285711, 0.5882352941176471]","[0.7000000000000001, 1.5, 0.7000000000000001, 0.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7000000000000001, 0.0, 0.1, 0.1, 1.0, 0.0, 0.1]"
2557887.0,Haason Reddick,"[0.2777777777777776, 0.46488372093023245, 0.7377049180327869, 0.5689655172413793, 0.5001612903225806, 0.2, 0.4897959183673469, 0.4002222222222222, 0.5853658536585366, 0.39971428571428563, 0.5882352941176471]","[0.4, 0.0, 0.9, 0.0, 0.0, 0.0, 0.9, 0.1, 1.6, 0.0, 0.1]"
2558009.0,Budda Baker,"[0.1878125000000006, 0.5901639344262295, 0.5700000000000002, 0.21052631578947367, 0.6379310344827587, 0.9033870967741935, 0.3, 0.43902439024390244]","[0.4, 0.2, 0.1, 0.0, 0.2, 1.2000000000000002, 0.30000000000000004, 0.4]"
2540170.0,David Amerson,[0.4402941176470589],[1.5]
2539334.0,Desmond Trufant,"[0.5555555555555555, 0.15886363636363632, 0.23833333333333329, 0.3155263157894737, 0.5535714285714286, 0.6363636363636364, 0.6034482758620688, 0.3888888888888889, -0.0005263157894737451]","[0.6000000000000001, 0.1, 0.0, 0.0, 0.1, 0.7000000000000001, 1.0, 0.0, 0.0]"
2539653.0,Robert Alford,"[0.5224999999999999, 0.23833333333333329, 0.3155263157894737, 0.5535714285714286]","[0.1, 0.0, 0.0, 0.1]"
2555162.0,Deion Jones,"[0.34826086956521723, 0.5454545454545454, 0.38095238095238104, 0.3155263157894737, 0.5894642857142858, 0.6727272727272727, 0.6205172413793101, 0.6113888888888889]","[0.5, 0.4, 0.0, 0.0, 0.1, 0.4, 0.6000000000000001, 0.5]"
2558184.0,Damontae Kazee,"[0.3214285714285713, 0.09634615384615391, 0.4581944444444443, 0.23833333333333329, 0.3155263157894737, 0.4910909090909093, 0.5535714285714286, 0.5818181818181818, 0.29293103448275853, 0.3888888888888889, -0.0005263157894737451]","[0.0, 0.0, 1.0, 0.0, 0.0, 0.1, 0.1, 0.1, 0.0, 0.0, 0.0]"
2561132.0,Foye Oluokun,"[0.17391304347826067, 0.3157894736842104]","[0.4, 0.5]"
2552301.0,Vic Beasley,"[0.44407407407407395, 0.23833333333333329, 0.5535714285714286, 0.7456363636363637, 0.47250000000000003, -0.0005263157894737451]","[0.5, 0.0, 0.1, 0.8, 0.2, 0.0]"
2552392.0,Jordan Richards,"[0.17839285714285708, 0.509090909090909, 0.47250000000000003]","[0.0, 0.0, 0.2]"
2555255.0,De'Vondre Campbell,"[0.4998148148148147, 0.4088636363636365, 0.3155263157894737, 0.5535714285714286, 0.7092727272727274, 0.7758620689655171, 0.5558333333333333]","[0.7000000000000001, 0.5, 0.0, 0.1, 0.0, 0.7000000000000001, 0.0]"
2556445.0,Brian Poole,"[0.19230769230769218, 0.40540540540540515, 0.5954761904761904, 0.5535714285714286, 0.8545454545454545, 0.3274137931034482, 0.5558333333333333]","[0.30000000000000004, 1.1, 0.7000000000000001, 0.1, 0.8, 0.2, 0.5]"
2556443.0,Sharrod Neasman,"[0.4994117647058824, 0.35738095238095235, 0.7368421052631579, 0.7758620689655172, -0.0005263157894737451]","[0.8, 0.2, 0.0, 0.0, 0.0]"
2556371.0,Brandon Williams,"[0.11111111111111097, 0.5625000000000007, 0.6974418604651162, 0.8051219512195124, 0.21052631578947367, 0.5689655172413793, 0.5001612903225806, 0.575, 0.10183673469387748, 0.44444444444444436, 0.4880487804878048, 0.5997142857142853, 0.5882352941176471]","[0.2, 1.0, 0.1, 0.7000000000000001, 0.0, 0.0, 0.0, 1.6, 0.0, 0.2, 1.6, 0.5, 0.1]"
2543769.0,Deone Bucannon,"[0.18781250000000083, 0.46488372093023245, 0.9545454545454543, 0.21052631578947367, 0.5689655172413793, 0.5142857142857141, 0.5882352941176471]","[0.4, 0.0, 1.5, 0.0, 0.0, 1.0, 0.1]"
2557967.0,Duke Riley,"[0.6540384615384613, -0.0005263157894737451]","[1.4000000000000001, 0.0]"
2560830.0,Isaiah Oliver,"[0.9997499999999999, -0.0005263157894737451]","[0.5, 0.0]"
2541431.0,Kemal Ishmael,[],[]
4365.0,Brandon Carr,"[0.5583720930232557, 0.47916666666666674, 0.07730769230769227, 0.0344827586206895]","[0.1, 0.30000000000000004, 0.0, 0.0]"
2495775.0,Eric Weddle,"[0.5583720930232557, 0.4166666666666667, 0.058235294117646996, 0.3846153846153845, 0.13793103448275856, 0.41176470588235303, 0.33333333333333326]","[0.1, 0.4, 0.0, 0.4, 0.30000000000000004, 0.4, 0.1]"
2505660.0,Terrell Suggs,"[0.37500000000000006, 0.058235294117646996, 0.07730769230769227]","[0.1, 0.0, 0.0]"
2508107.0,Jimmy Smith,"[0.058235294117646996, 0.33333333333333326]","[0.0, 0.1]"
2540164.0,Tony Jefferson,"[0.5583720930232557, 0.3333333333333333, 0.058235294117646996, 0.4619230769230771, 0.06896551724137918, 0.41176470588235303, 0.33333333333333326]","[0.1, 0.0, 0.0, 0.0, 0.0, 0.4, 0.1]"
2543464.0,C.J. Mosley,"[0.09999999999999987, 0.5583720930232557, 0.47916666666666674, 0.058235294117646996, 0.3846153846153845, 0.69, 0.41176470588235303, 0.4766666666666667]","[0.0, 0.1, 0.30000000000000004, 0.0, 0.1, 0.2, 0.4, 0.30000000000000004]"
2552279.0,Za'Darius Smith,"[0.41176470588235303, 0.33333333333333326]","[0.4, 0.1]"
2556642.0,Patrick Onwuasor,"[0.5583720930232557, 0.3333333333333333, 0.6551724137931034, 0.41176470588235303]","[0.1, 0.0, 0.2, 0.4]"
2506861.0,Brent Grimes,"[0.6724137931034482, 0.325, 0.19966666666666655, 0.3333333333333333, 0.7560975609756098, 0.7372727272727272]","[1.2000000000000002, 0.0, 0.5, 0.5, 0.8, 0.0]"
2552259.0,Josh Shaw,"[0.15307692307692314, 0.6003333333333333, 0.5851219512195124]","[0.1, 0.9, 0.1]"
2555552.0,Ryan Smith,"[0.21052631578947356, 0.6898275862068964, 0.7574747474747474]","[0.0, 0.8, 0.0]"
2556456.0,Andrew Adams,"[0.7760344827586205, 0.325, 0.6996666666666667, 0.5336666666666667, 0.3902439024390244]","[0.9, 0.0, 0.7000000000000001, 0.5, 0.8]"
2556934.0,Javien Elliott,[0.16666666666666666],[0.0]
2560930.0,Jordan Whitehead,"[0.5518965517241379, 0.325, 0.03299999999999989, 0.26699999999999996]","[1.4000000000000001, 0.0, 0.0, 0.30000000000000004]"
2508004.0,Anthony Levine,[],[]
2555505.0,Matt Judon,"[0.5583720930232557, 0.35437500000000005, 0.25041666666666673, 0.23076923076923067, 0.6210344827586207, 0.41176470588235303]","[0.1, 0.1, 0.5, 0.0, 0.9, 0.4]"
2558067.0,Marlon Humphrey,"[0.6746511627906976, 0.3333333333333333, 0.058235294117646996, 0.07730769230769227, 0.69, 0.41176470588235303, 0.33333333333333326]","[0.1, 0.0, 0.0, 0.0, 1.1, 0.4, 0.1]"
2532828.0,Lavonte David,"[0.4999999999999998, 0.7586206896551723, 0.825, 0.16666666666666669, 0.6582926829268295, 0.7372727272727272]","[0.1, 0.30000000000000004, 0.2, 0.0, 0.0, 0.0]"
2555307.0,Devante Bond,[],[]
2558923.0,Riley Bullough,"[0.08739130434782572, 0.7586206896551724, 0.7, 0.3333333333333331, 0.6829268292682927, 0.2169565217391305]","[0.0, 2.1, 0.0, 0.0, 1.1, 0.30000000000000004]"
2561039.0,Carlton Davis,"[0.03299999999999989, 0.16666666666666666, 0.6095121951219513]","[0.0, 0.0, 1.0]"
2560947.0,Kenny Young,[0.33333333333333326],[0.1]
2555378.0,Tavon Young,"[0.08695652173913052, 0.0344827586206895, 0.7058823529411766, 0.5714285714285714]","[0.1, 0.0, 1.4000000000000001, 0.30000000000000004]"
2558166.0,Tyus Bowser,[0.2980701754385965],[0.9]
2556567.0,Isaiah Johnson,[0.07960000000000003],[0.2]
71441.0,Glover Quin,"[0.1428571428571427, 0.5005555555555555, 0.14214285714285707]","[0.0, 0.1, 0.0]"
2540288.0,Darius Slay,[0.38944444444444454],[0.1]
2543869.0,Devon Kennard,"[0.1428571428571427, 0.38944444444444454, 0.2258064516129033]","[0.0, 0.1, 0.6000000000000001]"
2543872.0,Nevin Lawson,"[0.1428571428571427, 0.38944444444444454]","[0.0, 0.1]"
2550572.0,Christian Jones,"[0.038846153846153836, 0.1428571428571427, 0.38944444444444454, 0.3870967741935485]","[0.1, 0.0, 0.1, 0.7000000000000001]"
2552262.0,Quandre Diggs,"[0.1428571428571427, 0.6672222222222222, 0.3737499999999996]","[0.0, 0.0, 0.2]"
2556641.0,Romeo Okwara,"[0.0412499999999999, 0.1428571428571427, 0.38944444444444454, 0.06451612903225812]","[0.1, 0.0, 0.1, 0.1]"
2561527.0,Mike Ford,"[0.599, 0.1428571428571427, 0.38384615384615384, 0.38944444444444454]","[0.5, 0.0, 0.4, 0.1]"
2552494.0,Eli Harold,[0.37375],[1.0]
2557855.0,Jarrad Davis,"[0.1428571428571427, 0.3866129032258065]","[0.0, 0.8]"
2506268.0,Lorenzo Alexander,"[0.16666666666666685, 0.48936170212765956, 0.24937499999999993, 0.5945945945945946]","[0.30000000000000004, 0.8, 0.0, 0.30000000000000004]"
2539240.0,Micah Hyde,"[0.33291666666666647, 0.24937499999999993, 0.5678378378378378]","[0.0, 0.0, 0.2]"
2539290.0,Jordan Poyer,"[0.16666666666666685, 0.26666666666666666, 0.24937499999999993, 0.43270270270270267]","[0.1, 0.30000000000000004, 0.0, 0.0]"
2557867.0,Tre'Davious White,"[0.2596296296296292, 0.7495000000000002, 0.24937499999999993, 0.43270270270270267]","[0.4, 0.7000000000000001, 0.0, 0.0]"
2560713.0,Tremaine Edmunds,"[0.7889473684210527, 0.2494444444444446, 0.24937499999999993]","[0.7000000000000001, 0.30000000000000004, 0.0]"
2560914.0,Levi Wallace,"[0.7272727272727271, 0.6004999999999998, 0.6486486486486488]","[0.0, 1.0, 0.6000000000000001]"
2507817.0,Rafael Bush,"[0.3524074074074071, 0.24937499999999993, 0.7297297297297297]","[0.6000000000000001, 0.0, 1.1]"
2543503.0,Trent Murphy,[0.23738095238095244],[0.0]
2560913.0,Tracy Walker,[],[]
2561107.0,Corey Thompson,[0.6666666666666665],[0.1]
2535609.0,DeShawn Shead,[],[]
2534830.0,Tavon Wilson,[],[]
80431.0,Clay Matthews,"[0.49009999999999965, 0.6774193548387096, 0.4724999999999999, 0.45454545454545453, 0.1935483870967742, 0.5710714285714286]","[0.8, 0.6000000000000001, 0.0, 0.0, 0.0, 0.0]"
2506789.0,Tramon Williams,"[0.5959615384615383, 0.8611111111111112, 0.45177419354838705, 0.4724999999999999, 0.5092727272727272, 0.1935483870967742, 0.5710714285714286, 0.5280555555555555, 0.4999999999999999]","[0.1, 0.1, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.1]"
2532928.0,Eddie Pleasant,"[0.5769230769230765, 0.7084722222222222, 0.8365454545454545, 0.1935483870967742, 0.5710714285714286, 0.5555555555555556]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.1]"
2543571.0,Bashaud Breeland,"[0.3331372549019605, 0.7084722222222222, 0.45177419354838705, 0.4724999999999999, 0.6181818181818182, 0.1935483870967742, 0.5710714285714286]","[0.30000000000000004, 0.0, 0.0, 0.0, 0.7000000000000001, 0.0, 0.0]"
