nflId,name,YACNTR,Missed Opps,weeks
2557924,Jalen Reeves-Maybin,4.58,0,[4]
2552494,Eli Harold,1.22,0,[4]
2560913,Tracy Walker,0,0,[4]
2555536,Kavon Frazier,13.78,0,[4]
2557955,Teez Tabor,3.81,1,[4]
80431,Clay Matthews,9.26,0,[4]
2506789,Tramon Williams,32.03,1,[4]
2543470,Ha Ha Clinton-Dix,26.72,0,[4]
2555161,Blake Martinez,36.61,0,[4]
2556480,Kentrell Brice,17.54,0,[4]
2560755,Josh Jackson,27.91,0,[4]
2560952,Jaire Alexander,18.73,0,[4]
2539240,Micah Hyde,18.78,0,[4]
2539290,Jordan Poyer,93.65,0,[4]
2557867,Tre'Davious White,37.28,0,[4]
2559208,Ryan Lewis,36.68,0,[4]
2560713,Tremaine Edmunds,85.81,0,[4]
2560766,Taron Johnson,51.84,0,[4]
2557969,Matt Milano,55.08,0,[4]
2507817,Rafael Bush,44.29,1,[4]
2552697,Jermaine Whitehead,22.36,0,[4]
2555340,Kyler Fackrell,8.8,0,[4]
2556537,Reggie Gilbert,7.56,0,[4]
2506268,Lorenzo Alexander,18.31,0,[4]
2507644,Ramon Humber,29.17,0,[4]
2556652,Lafayette Pitts,9.6,0,[4]
2560818,Siran Neal,0.08,0,[4]
2533048,Nick Perry,20.03,0,[4]
2555160,Antonio Morrison,0.21,0,[4]
2560984,Oren Burks,10.75,0,[4]
2534567,Korey Toomer,1.25,0,[4]
2560982,Tony Brown,5.74,0,[4]
496735,Kareem Jackson,73.52,2,[4]
2495872,Johnathan Joseph,72.16,1,[4]
2533049,Whitney Mercilus,51.4,0,[4]
2540180,Tyrann Mathieu,46.22,0,[4]
2543501,Aaron Colvin,69.45,0,[4]
2552490,Benardrick McKinney,52.53,0,[4]
2558094,Zach Cunningham,66.43,2,[4]
2495251,Shareece Wright,19.77,2,[4]
2560714,Duke Ejiofor,24.79,0,[4]
2560851,Justin Reid,15.96,1,[4]
2543811,Pierre Desir,47.01,0,[4]
2552386,Clayton Geathers,30.37,0,[4]
2558060,Malik Hooker,37.75,0,[4]
2558108,Nate Hairston,31.05,0,[4]
2558851,Anthony Walker,53.63,0,[4]
2560789,Darius Leonard,21.51,0,[4]
2556429,Matthias Farley,22.79,0,[4]
2558976,Kenny Moore,6.58,0,[4]
2533016,Najee Goode,0,0,[4]
2556394,Chris Milton,19.64,0,[4]
2556673,Brennan Scarlett,6.7,0,[4]
2532877,Trumaine Johnson,98.35,0,[4]
2543597,Avery Williamson,143.61,0,[4]
2555256,Jordan Jenkins,90.59,0,[4]
2555322,Darron Lee,131.61,0,[4]
2557979,Jamal Adams,109.42,0,[4]
2557995,Marcus Maye,72.34,0,[4]
2495343,Buster Skrine,116.16,0,[4]
2533059,Morris Claiborne,66.03,2,[4]
2541864,Josh Martin,31.05,0,[4]
494259,Barry Church,37.25,0,[4]
2532848,Tashaun Gipson,46.63,0,[4]
2541162,A.J. Bouye,37.04,0,[4]
2550659,Tyler Patmon,48.54,2,[4]
2555280,Jalen Ramsey,54.3,1,[4]
2555329,Myles Jack,43.47,0,[4]
2543711,Telvin Smith,29.69,0,[4]
2553353,Darryl Roberts,29.36,0,[4]
2540219,J.J. Wilcox,1.53,0,[4]
2560758,Leon Jacobs,2.35,0,[4]
2539662,Lerentee McCray,0,0,[4]
2543563,Kevin Pierre-Louis,11.76,0,[4]
71251,Patrick Chung,34.05,0,[4]
89756,Jason McCourty,33.06,0,[4]
494287,Devin McCourty,26.46,1,[4]
2533057,Dont'a Hightower,22.13,0,[4]
2533062,Stephon Gilmore,15.08,0,[4]
2543699,Kyle Van Noy,20.41,0,[4]
2556571,Jonathan Jones,37.36,1,[4]
2556119,Elandon Roberts,19.28,0,[4]
2541243,Duron Harmon,1.41,0,[4]
2539309,T.J. McDonald,127.86,0,[4]
2552434,Bobby McCain,36.26,0,[4]
2555539,Xavien Howard,134.7,3,[4]
2558070,Raekwon McMillan,71.61,0,[4]
2559058,Maurice Smith,77.73,2,[4]
2560725,Minkah Fitzpatrick,151.57,2,[4]
2539935,Kiko Alonso,138.24,0,[4]
2560966,Jerome Baker,71.76,1,[4]
2559053,Torry McTyer,99.73,1,[4]
2560754,J.C. Jackson,8.99,0,[4]
2543724,Walt Aikens,2.69,0,[4]
2556542,Nicholas Grigsby,9.63,0,[4]
2555380,Cyrus Jones,3.47,0,[4]
2495613,Corey Graham,108.5,1,[4]
2532800,Nigel Bradham,70.36,0,[4]
2552315,Jordan Hicks,103.4,1,[4]
2552689,Ronald Darby,102.83,0,[4]
2555383,Jalen Mills,74.68,1,[4]
2556363,Kamu Grugier-Hill,34.47,0,[4]
79848,Malcolm Jenkins,77.23,1,[4]
2557958,Sidney Jones,73.71,0,[4]
2560795,Avonte Maddox,16.84,0,[4]
2354,Wesley Woodyard,2.31,0,[4]
71423,Brian Orakpo,21.68,0,[4]
496828,Derrick Morgan,10.6,0,[4]
2539320,Kenny Vaccaro,36.35,1,[4]
2550613,Malcolm Butler,68.23,2,[4]
2555158,Kevin Byard,69.27,0,[4]
2558005,Jayon Brown,66.06,1,[4]
2558065,Adoree' Jackson,35.05,0,[4]
2540162,Logan Ryan,67.24,0,[4]
2555339,Kamalei Correa,10.15,0,[4]
2560718,Rashaan Evans,67.25,1,[4]
494277,Kendrick Lewis,43.69,0,[4]
2560784,Harold Landry,27.63,0,[4]
2541539,Daren Bates,0,0,[4]
2540013,Will Compton,11.48,0,[4]
2555551,LeShaun Sims,0.82,0,[4]
2561328,Sharif Finch,2.5,0,[4]
2558175,Nate Gerry,0,0,[4]
2561033,Dane Cruikshank,0,0,[4]
2495807,Antoine Bethea,43.95,0,[4]
2530491,Josh Bynes,54.27,0,[4]
2539932,Jamar Taylor,4.71,0,[4]
2543830,Tre Boston,37.48,0,[4]
2543855,Bene' Benwikere,31.67,0,[4]
2558009,Budda Baker,47.53,0,[4]
2495504,Patrick Peterson,35.53,1,[4]
2543769,Deone Bucannon,24.98,0,[4]
2508080,Earl Thomas,35.4,0,[4]
2532890,Mychal Kendricks,33.92,0,[4]
2532966,Bobby Wagner,43.68,1,[4]
2553637,Justin Coleman,3.7,0,[4]
2558259,Shaquill Griffin,32.64,0,[4]
2560728,Tre Flowers,33.45,0,[4]
2539243,Bradley McDougald,31.56,0,[4]
2540140,Barkevious Mingo,36.45,0,[4]
2557881,Tedric Thompson,0.95,0,[4]
2557887,Haason Reddick,0.9,0,[4]
2558077,Delano Hill,3.96,0,[4]
2539311,Jamie Collins,50.34,0,[4]
2543720,Christian Kirksey,114.28,1,[4]
2552389,Damarious Randall,91.22,0,[4]
2555166,Joe Schobert,100.07,0,[4]
2557980,Jabrill Peppers,28.92,0,[4]
2560916,Denzel Ward,69.28,0,[4]
2543637,Terrance Mitchell,15.73,0,[4]
2555540,Derrick Kindred,55.62,0,[4]
2495153,Marcus Gilchrist,57.16,1,[4]
2507167,Reggie Nelson,59.61,0,[4]
2532986,Tahir Whitehead,80.32,0,[4]
2536032,Emmanuel Lamur,17.04,0,[4]
2557972,Marquel Lee,52.71,0,[4]
2558062,Gareon Conley,36.76,0,[4]
2541200,Rashaan Melvin,54.96,0,[4]
2495617,Leon Hall,78.34,1,[4]
2506353,Derrick Johnson,29.48,0,[4]
306,Dominique Rodgers-Cromartie,34.92,1,[4]
2555568,Erik Harris,47.96,0,[4]
2550164,T.J. Carrie,49.16,0,[4]
2560964,Genard Avery,47.69,0,[4]
2532871,Bruce Irvin,18.51,0,[4]
2543823,E.J. Gaines,33.69,0,[4]
2556475,Briean Boddy-Calhoun,49.71,1,[4]
2532861,Casey Hayward,76.32,1,[4]
2541958,Jahleel Addae,74.37,0,[4]
2550842,Adrian Phillips,5.96,1,[4]
2556148,Jatavis Brown,45.26,2,[4]
2556828,Trevor Williams,95.27,2,[4]
2557927,Desmond King,27.61,0,[4]
2560760,Derwin James,79.11,2,[4]
2560826,Uchenna Nwosu,2.4,0,[4]
2543680,Antone Exum,27.12,1,[4]
2543741,Jimmie Ward,31.17,1,[4]
2550654,K'Waun Williams,44.28,0,[4]
2557837,Reuben Foster,24.85,1,[4]
2558157,Ahkello Witherspoon,22.28,1,[4]
2560850,D.J. Reed,26.47,0,[4]
2560917,Fred Warner,39.89,1,[4]
2499278,Malcolm Smith,12.89,0,[4]
2552296,Kyle Emanuel,65.19,0,[4]
2552310,Denzel Perryman,100.01,0,[4]
2558971,Greg Mabin,5.49,0,[4]
2532875,Janoris Jenkins,61.17,2,[4]
2539338,B.W. Webb,69.18,1,[4]
2540143,Alec Ogletree,69.51,1,[4]
2541792,Ray-Ray Armstrong,63.64,1,[4]
2543738,Kareem Martin,38,0,[4]
2552454,Landon Collins,41.03,1,[4]
2553822,Curtis Riley,37.23,0,[4]
2556512,Donte' Deayon,63.35,1,[4]
2561015,Lorenzo Carter,18.08,0,[4]
494261,Kurt Coleman,7.64,0,[4]
2533008,Demario Davis,65.14,0,[4]
2539982,A.J. Klein,48.63,1,[4]
2556735,Ken Crawley,59.72,0,[4]
2558061,Marshon Lattimore,74.33,1,[4]
2558847,Marcus Williams,50.47,0,[4]
2555530,Vonn Bell,87.29,1,[4]
2558163,Alex Anzalone,55.82,0,[4]
2552484,P.J. Williams,55.94,0,[4]
71197,Connor Barwin,26.6,0,[4]
2535687,Michael Thomas,12,0,[4]
2533459,Nate Stupar,0,0,[4]
2541944,Russell Shepard,0,0,[4]
2557952,Wayne Gallman,0,0,[4]
2560815,Kam Moore,0,0,[4]
2561017,Sean Chandler,0.09,0,[4]
2561317,Jawill Davis,0,0,[4]
2561318,Tae Davis,0,0,[4]
2555522,B.J. Goodson,0.51,0,[4]
2532431,Craig Robertson,40.91,0,[4]
496733,Joe Haden,102.56,3,[4]
2539978,Jon Bostic,61.94,2,[4]
2540221,Vince Williams,96.58,0,[4]
2552289,Bud Dupree,70.88,0,[4]
2555344,Artie Burns,31.15,0,[4]
2555386,Sean Davis,61.67,1,[4]
2558064,T.J. Watt,70.97,0,[4]
2558849,Cameron Sutton,42.71,0,[4]
2560712,Terrell Edmunds,36.04,0,[4]
4365,Brandon Carr,58.76,0,[4]
2495775,Eric Weddle,60.87,1,[4]
2505660,Terrell Suggs,47.06,0,[4]
2540164,Tony Jefferson,80.88,1,[4]
2543464,C.J. Mosley,102.3,1,[4]
2552279,Za'Darius Smith,36.37,0,[4]
2555378,Tavon Young,69.28,0,[4]
2558067,Marlon Humphrey,65.15,0,[4]
2560947,Kenny Young,29.4,0,[4]
2508004,Anthony Levine,45.12,1,[4]
2555505,Matt Judon,35.88,0,[4]
2532946,Coty Sensabaugh,47.16,0,[4]
2557841,Tim Williams,28.18,0,[4]
2557862,Chris Wormley,0,0,[4]
2556642,Patrick Onwuasor,0.57,0,[4]
2558166,Tyus Bowser,34.89,0,[4]
2543643,Nat Berhe,3.04,1,[4]
2552266,Anthony Chickillo,12.96,0,[4]
2535613,L.J. Fort,0,0,[4]
2558248,Chuck Clark,5.55,0,[4]
2495493,Justin Houston,26.73,0,[4]
2530794,Ron Parker,43.92,1,[4]
2543592,Anthony Hitchens,43.38,0,[4]
2552265,Steven Nelson,54,1,[4]
2555169,Reggie Ragland,21.63,0,[4]
2555173,Eric Murray,45.41,0,[4]
2555349,Kendall Fuller,50.47,0,[4]
2307,Orlando Scandrick,30.4,0,[4]
2560921,Armani Watts,11.54,0,[4]
494307,Darian Stewart,56.88,0,[4]
2495202,Von Miller,21.47,0,[4]
2506345,Adam Jones,30.94,0,[4]
2530510,Chris Harris,59.84,2,[4]
2532898,Brandon Marshall,52.67,0,[4]
2543505,Bradley Roby,35.26,1,[4]
2550930,Todd Davis,40.93,0,[4]
2555550,Justin Simmons,64.47,0,[4]
2560763,Josey Jewell,20.77,0,[4]
2550541,Shaquil Barrett,37.27,0,[4]
2556775,Terrance Smith,6.02,0,[4]
2556278,Will Parks,9.95,1,[4]
2560827,Dorian O'Daniel,0,0,[4]
2560881,Breeland Speaks,20.88,0,[4]
