nflId,name,YACNTR,Missed Opps,weeks
2558070,Raekwon McMillan,2.92,0,[13]
2560725,Minkah Fitzpatrick,29.44,0,[13]
2539935,Kiko Alonso,42.24,0,[13]
2560966,Jerome Baker,43.1,0,[13]
2507817,Rafael Bush,5.72,1,[13]
2559053,Torry McTyer,0,0,[13]
2532875,Janoris Jenkins,5.52,1,[13]
2535687,Michael Thomas,39.57,1,[13]
2539338,B.W. Webb,31.36,0,[13]
2540143,Alec Ogletree,31.86,2,[13]
2543738,Kareem Martin,40.04,0,[13]
2552454,Landon Collins,20.54,0,[13]
2553822,Curtis Riley,21.2,0,[13]
2561001,Grant Haley,37.44,1,[13]
71197,Connor Barwin,32.94,0,[13]
2533534,Olivier Vernon,29.87,0,[13]
2561318,Tae Davis,3.5,0,[13]
2495108,Prince Amukamara,23.5,0,[13]
2532961,Danny Trevathan,30.07,1,[13]
2543681,Kyle Fuller,18.9,0,[13]
2552385,Adrian Amos,21.94,0,[13]
2553500,Bryce Callahan,8.73,0,[13]
2558176,Eddie Jackson,28.02,1,[13]
2543650,Aaron Lynch,0,0,[13]
2560877,Roquan Smith,8.97,0,[13]
2561017,Sean Chandler,6.81,0,[13]
2558097,Ukeme Eligwe,2.53,0,[13]
2555285,Leonard Floyd,8.24,0,[13]
2560901,Kevin Toliver,10.59,0,[13]
2555381,DeAndre Houston-Carson,1.25,0,[13]
2552427,Tony Lippett,21.58,0,[13]
496733,Joe Haden,52.34,1,[13]
2532946,Coty Sensabaugh,51.28,0,[13]
2539978,Jon Bostic,5.28,0,[13]
2540221,Vince Williams,32.73,0,[13]
2552289,Bud Dupree,57.66,2,[13]
2558064,T.J. Watt,59,1,[13]
2560712,Terrell Edmunds,35.39,0,[13]
2555386,Sean Davis,41.01,0,[13]
2556559,Mike Hilton,55.76,0,[13]
2535613,L.J. Fort,58.65,2,[13]
2560956,Marcus Allen,14.85,0,[13]
2541958,Jahleel Addae,35.66,2,[13]
2552296,Kyle Emanuel,7.44,0,[13]
2556148,Jatavis Brown,68.91,2,[13]
2559164,Michael Davis,24.73,0,[13]
2560760,Derwin James,32.18,0,[13]
2560826,Uchenna Nwosu,6.3,0,[13]
2550842,Adrian Phillips,40.83,1,[13]
2557927,Desmond King,61.17,3,[13]
2532861,Casey Hayward,27.49,0,[13]
2552266,Anthony Chickillo,1.95,0,[13]
2560950,Ola Adeniyi,1.23,0,[13]
2552313,Hayes Pullard,1.95,0,[13]
2556828,Trevor Williams,4.35,0,[13]
80668,Captain Munnerlyn,73.38,3,[13]
2505708,Mike Adams,59.29,1,[13]
2506352,Thomas Davis,58.98,1,[13]
2533056,Luke Kuechly,72.55,0,[13]
2540152,Eric Reid,57.71,0,[13]
2555175,James Bradberry,79.48,2,[13]
2560753,Donte Jackson,14.4,0,[13]
2532828,Lavonte David,71.62,0,[13]
2550565,Adarius Taylor,64.47,0,[13]
2555552,Ryan Smith,37.11,1,[13]
2556833,De'Vante Harris,55.4,2,[13]
2556934,Javien Elliott,54.73,1,[13]
2557945,Justin Evans,9.96,0,[13]
2552447,Shaq Thompson,0.19,0,[13]
2556567,Isaiah Johnson,49.85,0,[13]
2540159,Kevin Minter,3.43,0,[13]
2560930,Jordan Whitehead,61.18,0,[13]
2556456,Andrew Adams,23.79,0,[13]
2558171,Corn Elder,0.56,0,[13]
2552259,Josh Shaw,2.62,0,[13]
2495153,Marcus Gilchrist,52.05,1,[13]
2532986,Tahir Whitehead,70.3,1,[13]
2555342,Karl Joseph,35.07,0,[13]
2555394,Daryl Worley,46.06,0,[13]
2558062,Gareon Conley,42.52,1,[13]
2559054,Nicholas Morrow,47.88,0,[13]
2307,Orlando Scandrick,36.92,1,[13]
2495493,Justin Houston,43.1,0,[13]
2530794,Ron Parker,53.85,0,[13]
2543592,Anthony Hitchens,42.79,1,[13]
2552265,Steven Nelson,50.23,3,[13]
2555173,Eric Murray,12.95,0,[13]
2555349,Kendall Fuller,44.69,2,[13]
2560827,Dorian O'Daniel,17.82,0,[13]
2550257,Daniel Sorensen,9.78,0,[13]
2557972,Marquel Lee,0,0,[13]
2560986,Jason Cabinda,0,0,[13]
2555169,Reggie Ragland,11.72,0,[13]
2541200,Rashaan Melvin,21.14,0,[13]
2555294,Shilique Calhoun,15.06,0,[13]
2560819,Nick Nelson,38.09,0,[13]
2507167,Reggie Nelson,18.13,0,[13]
2555568,Erik Harris,0,0,[13]
2560881,Breeland Speaks,0,0,[13]
2561383,Ben Niemann,0,0,[13]
2543494,Dee Ford,1.5,0,[13]
2354,Wesley Woodyard,16.72,0,[13]
496828,Derrick Morgan,35.79,0,[13]
2539320,Kenny Vaccaro,5.58,0,[13]
2540162,Logan Ryan,31.94,0,[13]
2550613,Malcolm Butler,2.29,0,[13]
2555158,Kevin Byard,25.51,0,[13]
2558005,Jayon Brown,16.47,0,[13]
2558065,Adoree' Jackson,41.03,0,[13]
71423,Brian Orakpo,15.47,0,[13]
2532877,Trumaine Johnson,58.56,1,[13]
2533059,Morris Claiborne,53.74,0,[13]
2543597,Avery Williamson,59.23,1,[13]
2553353,Darryl Roberts,53.14,1,[13]
2555256,Jordan Jenkins,37.54,0,[13]
2555322,Darron Lee,44.73,0,[13]
2557979,Jamal Adams,41.42,1,[13]
2561366,Frankie Luvu,20.63,0,[13]
2495343,Buster Skrine,45.07,1,[13]
2555546,Rashard Robinson,0.34,0,[13]
2560718,Rashaan Evans,22.64,0,[13]
2561328,Sharif Finch,9.78,0,[13]
2560784,Harold Landry,22.36,0,[13]
2555551,LeShaun Sims,3.54,0,[13]
2543563,Kevin Pierre-Louis,1.05,0,[13]
2558165,Tarell Basham,0,0,[13]
71251,Patrick Chung,41.38,0,[13]
89756,Jason McCourty,36.1,1,[13]
494287,Devin McCourty,48.85,3,[13]
2533057,Dont'a Hightower,33.25,0,[13]
2541243,Duron Harmon,12.44,0,[13]
2543699,Kyle Van Noy,25.26,1,[13]
2558189,Obi Melifonwu,9.3,0,[13]
2560754,J.C. Jackson,22.49,1,[13]
2532948,Harrison Smith,74.68,0,[13]
2540155,Xavier Rhodes,29.9,0,[13]
2543459,Anthony Barr,126.72,0,[13]
2552312,Eric Kendricks,85.02,2,[13]
2552448,Trae Waynes,49.49,0,[13]
2553655,Anthony Harris,57.04,0,[13]
2508007,Marcus Sherels,45.11,1,[13]
2533062,Stephon Gilmore,28.41,2,[13]
2556119,Elandon Roberts,25.36,0,[13]
2555177,Mackensie Alexander,78.38,0,[13]
2558033,Ben Gedeon,11.08,0,[13]
2560741,Holton Hill,52.55,0,[13]
2539280,John Simon,9.54,0,[13]
2555156,Jayron Kearse,21.55,0,[13]
2532966,Bobby Wagner,156.54,0,[13]
2553637,Justin Coleman,69.23,0,[13]
2557881,Tedric Thompson,149.92,0,[13]
2558077,Delano Hill,71.15,1,[13]
2558259,Shaquill Griffin,129.21,0,[13]
2560728,Tre Flowers,75.25,0,[13]
2539243,Bradley McDougald,179.37,1,[13]
2540140,Barkevious Mingo,87.82,1,[13]
2558925,Austin Calitro,99.63,0,[13]
2495507,Richard Sherman,47.45,1,[13]
2550654,K'Waun Williams,25.04,1,[13]
2552391,Jaquiski Tartt,20.57,0,[13]
2558157,Ahkello Witherspoon,56.92,2,[13]
2560917,Fred Warner,81.92,0,[13]
2561006,Marcell Harris,36.25,0,[13]
496961,Dekoda Watson,0,0,[13]
2499278,Malcolm Smith,34.8,1,[13]
2552684,Mark Nzeocha,21.22,0,[13]
2553456,Akeem King,0,0,[13]
2543680,Antone Exum,20.05,0,[13]
2495190,Ryan Kerrigan,86.71,0,[13]
2495281,Mason Foster,95.4,0,[13]
2532804,Zach Brown,81.53,0,[13]
2532920,Josh Norman,68.15,0,[13]
2539943,D.J. Swearinger,98.12,1,[13]
2543470,Ha Ha Clinton-Dix,80.56,0,[13]
2552276,Preston Smith,38.69,0,[13]
2558136,Fabian Moreau,83.19,0,[13]
2560886,Greg Stroman,72.28,0,[13]
2495201,Pernell McPhee,33.99,0,[13]
2557853,Ryan Anderson,0.06,0,[13]
79848,Malcolm Jenkins,37.16,0,[13]
2495613,Corey Graham,33.66,0,[13]
2532800,Nigel Bradham,49.49,0,[13]
2556587,Cre'von LeBlanc,18.84,0,[13]
2557958,Sidney Jones,43.6,1,[13]
2558168,Rasul Douglas,19.61,0,[13]
2559260,Tre Sullivan,24.16,0,[13]
2556363,Kamu Grugier-Hill,21.52,1,[13]
2558175,Nate Gerry,10.15,0,[13]
2561644,Adonis Alexander,3.62,0,[13]
2560764,Danny Johnson,5.02,0,[13]
