nflId,name,YACNTR,Missed Opps,weeks
2556587,Cre'von LeBlanc,72.74,0,[5]
2558821,Jamal Agnew,8.1,0,[5]
2560913,Tracy Walker,7.43,0,[5]
2307,Orlando Scandrick,51.62,0,[5]
2495493,Justin Houston,0,0,[5]
2530794,Ron Parker,43.47,0,[5]
2543592,Anthony Hitchens,84.2,2,[5]
2552265,Steven Nelson,23.19,0,[5]
2555173,Eric Murray,0,0,[5]
2555349,Kendall Fuller,45.51,1,[5]
2556775,Terrance Smith,35.81,0,[5]
494259,Barry Church,92.09,0,[5]
2532848,Tashaun Gipson,62.69,0,[5]
2543711,Telvin Smith,62.5,1,[5]
2550659,Tyler Patmon,83.34,0,[5]
2555280,Jalen Ramsey,62.95,0,[5]
2555329,Myles Jack,93.24,1,[5]
2541162,A.J. Bouye,91.08,1,[5]
2560758,Leon Jacobs,0,0,[5]
2561008,Ronnie Harrison,0,0,[5]
2560808,Quenton Meeks,3.28,0,[5]
2555169,Reggie Ragland,12.65,0,[5]
2560921,Armani Watts,5.81,1,[5]
2560881,Breeland Speaks,44.5,0,[5]
2555542,Jordan Lucas,25.65,0,[5]
2556711,Jarrod Wilson,14.52,0,[5]
2560827,Dorian O'Daniel,3.07,0,[5]
2539662,Lerentee McCray,0.18,0,[5]
2495343,Buster Skrine,7.18,0,[5]
2533059,Morris Claiborne,69.84,1,[5]
2543597,Avery Williamson,115.55,0,[5]
2553353,Darryl Roberts,96.46,0,[5]
2555322,Darron Lee,131.42,0,[5]
2557979,Jamal Adams,98.36,0,[5]
2557995,Marcus Maye,122.37,0,[5]
2555256,Jordan Jenkins,52.79,0,[5]
494307,Darian Stewart,42.43,1,[5]
2495202,Von Miller,49.31,0,[5]
2530510,Chris Harris,40.9,2,[5]
2532898,Brandon Marshall,36.64,0,[5]
2543505,Bradley Roby,44,2,[5]
2550930,Todd Davis,20.41,0,[5]
2555550,Justin Simmons,10.57,0,[5]
2550541,Shaquil Barrett,0,0,[5]
2561366,Frankie Luvu,34.42,0,[5]
2560822,Parry Nickerson,94.24,0,[5]
2506345,Adam Jones,15.46,0,[5]
2556278,Will Parks,25.55,0,[5]
2560763,Josey Jewell,7.02,0,[5]
2560946,Isaac Yiadom,16.25,0,[5]
2561020,Bradley Chubb,6.4,0,[5]
2539334,Desmond Trufant,45.09,0,[5]
2539653,Robert Alford,47.88,0,[5]
2552392,Jordan Richards,46.06,0,[5]
2555255,De'Vondre Campbell,65.85,0,[5]
2557967,Duke Riley,68.26,1,[5]
2558184,Damontae Kazee,61.23,0,[5]
496733,Joe Haden,87.02,2,[5]
2539978,Jon Bostic,60.65,0,[5]
2552289,Bud Dupree,40.93,0,[5]
2555171,Tyler Matakevich,47.68,0,[5]
2555344,Artie Burns,62.86,0,[5]
2555386,Sean Davis,54.26,1,[5]
2560712,Terrell Edmunds,47,0,[5]
2535613,L.J. Fort,40.88,0,[5]
2556559,Mike Hilton,87.92,0,[5]
2558064,T.J. Watt,68.1,0,[5]
2558849,Cameron Sutton,38.25,1,[5]
2552266,Anthony Chickillo,48.99,0,[5]
2552301,Vic Beasley,32.28,0,[5]
2556445,Brian Poole,44.48,0,[5]
2495136,Bruce Carter,13.13,0,[5]
2532946,Coty Sensabaugh,6.72,0,[5]
2556443,Sharrod Neasman,26.36,1,[5]
2560830,Isaiah Oliver,20.36,0,[5]
2561132,Foye Oluokun,9.96,0,[5]
2560897,Matthew Thomas,5.19,0,[5]
2495153,Marcus Gilchrist,96.68,1,[5]
2507167,Reggie Nelson,79.47,0,[5]
2532986,Tahir Whitehead,116.7,1,[5]
2536032,Emmanuel Lamur,17.89,1,[5]
2557972,Marquel Lee,102.28,1,[5]
2558062,Gareon Conley,0,0,[5]
2532861,Casey Hayward,64.55,0,[5]
2541958,Jahleel Addae,60.7,0,[5]
2552296,Kyle Emanuel,3.19,0,[5]
2552310,Denzel Perryman,47.85,0,[5]
2556148,Jatavis Brown,27.58,0,[5]
2560760,Derwin James,57.59,0,[5]
2556828,Trevor Williams,32.3,0,[5]
2541200,Rashaan Melvin,49.7,0,[5]
2555394,Daryl Worley,95.83,0,[5]
2495617,Leon Hall,43.92,0,[5]
2506353,Derrick Johnson,8.83,0,[5]
2532871,Bruce Irvin,0,0,[5]
2557927,Desmond King,62.07,0,[5]
2550842,Adrian Phillips,65.15,0,[5]
306,Dominique Rodgers-Cromartie,36.93,0,[5]
2555568,Erik Harris,9.34,0,[5]
2559054,Nicholas Morrow,0,0,[5]
2559164,Michael Davis,32.07,0,[5]
2560826,Uchenna Nwosu,11.61,0,[5]
2558182,Rayshawn Jenkins,0,0,[5]
79848,Malcolm Jenkins,111.97,0,[5]
2532800,Nigel Bradham,109.89,1,[5]
2552315,Jordan Hicks,126.62,0,[5]
2552689,Ronald Darby,84.27,3,[5]
2555383,Jalen Mills,68.33,1,[5]
2556363,Kamu Grugier-Hill,23.59,0,[5]
2560795,Avonte Maddox,81.55,0,[5]
2557958,Sidney Jones,67.46,1,[5]
2525323,Andrew Sendejo,50.49,2,[5]
2532948,Harrison Smith,61.7,2,[5]
2540155,Xavier Rhodes,58.58,1,[5]
2543459,Anthony Barr,58.73,1,[5]
2552312,Eric Kendricks,40.71,1,[5]
2560746,Mike Hughes,60.35,1,[5]
2555156,Jayron Kearse,6.24,0,[5]
2495613,Corey Graham,1.28,0,[5]
2555177,Mackensie Alexander,63.26,0,[5]
2532869,George Iloka,2.1,0,[5]
2560741,Holton Hill,0,0,[5]
2558168,Rasul Douglas,6.48,1,[5]
2541741,LaRoy Reynolds,26.97,0,[5]
2558033,Ben Gedeon,0,0,[5]
2495504,Patrick Peterson,103.43,2,[5]
2495807,Antoine Bethea,124.74,1,[5]
2530491,Josh Bynes,107.65,0,[5]
2543830,Tre Boston,78.01,0,[5]
2543855,Bene' Benwikere,132.28,1,[5]
2557887,Haason Reddick,102.69,0,[5]
2558009,Budda Baker,145.12,2,[5]
2495507,Richard Sherman,45.59,1,[5]
2499278,Malcolm Smith,26.2,0,[5]
2552391,Jaquiski Tartt,50.06,0,[5]
2557837,Reuben Foster,44.67,1,[5]
2558857,Adrian Colbert,30.61,1,[5]
2560917,Fred Warner,57.89,1,[5]
2558157,Ahkello Witherspoon,7.08,0,[5]
2543769,Deone Bucannon,3.13,0,[5]
2539932,Jamar Taylor,1.34,0,[5]
2550654,K'Waun Williams,13.96,0,[5]
2558971,Greg Mabin,14.68,0,[5]
2532966,Bobby Wagner,113.31,0,[5]
2539243,Bradley McDougald,122.27,0,[5]
2540140,Barkevious Mingo,85.78,1,[5]
2553637,Justin Coleman,64.25,0,[5]
2558259,Shaquill Griffin,67.69,0,[5]
2560728,Tre Flowers,91.94,1,[5]
2532789,Mark Barron,18.08,0,[5]
2543492,Lamarcus Joyner,13.54,0,[5]
2552488,Marcus Peters,10.61,0,[5]
2553536,Troy Hill,1.3,1,[5]
2556593,Cory Littleton,6.35,0,[5]
2558183,John Johnson,2.19,1,[5]
2558830,Samson Ebukam,4.02,0,[5]
2557881,Tedric Thompson,95.61,2,[5]
2553722,Matt Longacre,8.15,0,[5]
2540197,Nickell Robey-Coleman,4.64,0,[5]
1037374,Sam Shields,3.73,0,[5]
2556277,Marqui Christian,0.23,1,[5]
2552320,Ramik Wilson,0,0,[5]
496735,Kareem Jackson,55.57,0,[5]
2495872,Johnathan Joseph,28.48,0,[5]
2533049,Whitney Mercilus,61.98,0,[5]
2540180,Tyrann Mathieu,60.37,0,[5]
2552490,Benardrick McKinney,39.93,1,[5]
2558094,Zach Cunningham,66.37,0,[5]
2560714,Duke Ejiofor,2.65,0,[5]
2560851,Justin Reid,16.1,0,[5]
2495251,Shareece Wright,73.32,0,[5]
2541832,Jeff Heath,117.37,0,[5]
2552568,Byron Jones,103.45,0,[5]
2555310,Jaylon Smith,119.95,0,[5]
2555531,Anthony Brown,90.73,1,[5]
2558159,Xavier Woods,86.65,0,[5]
2560908,Leighton Vander Esch,80.7,0,[5]
2552686,Damien Wilson,0.82,0,[5]
2557840,Chidobe Awuzie,56.27,0,[5]
2557920,Jourdan Lewis,63.2,0,[5]
2550262,Joe Thomas,9.84,0,[5]
2533008,Demario Davis,25.67,1,[5]
2539982,A.J. Klein,22.36,0,[5]
2555530,Vonn Bell,43.48,0,[5]
2556735,Ken Crawley,48.26,2,[5]
2558061,Marshon Lattimore,0,0,[5]
2558847,Marcus Williams,26.4,0,[5]
2495190,Ryan Kerrigan,57.38,0,[5]
2495281,Mason Foster,133.01,1,[5]
2532804,Zach Brown,122.45,1,[5]
2532920,Josh Norman,60.41,1,[5]
2539943,D.J. Swearinger,117.58,1,[5]
2552276,Preston Smith,97.76,0,[5]
2553710,Deshazor Everett,27.01,0,[5]
2558133,Montae Nicholson,94.76,1,[5]
2552484,P.J. Williams,22.96,0,[5]
494261,Kurt Coleman,34.95,1,[5]
2558163,Alex Anzalone,10.06,0,[5]
2553796,Quinton Dunbar,52.75,1,[5]
2558136,Fabian Moreau,81.78,1,[5]
2495201,Pernell McPhee,4.2,0,[5]
2557853,Ryan Anderson,3.6,0,[5]
2532431,Craig Robertson,28.04,1,[5]
2559181,Justin Hardee,39.07,0,[5]
2557880,Josh Harvey-Clemons,2.15,0,[5]
2560886,Greg Stroman,17.49,0,[5]
