nflId,name,YACNTR,Missed Opps,weeks
2506268,Lorenzo Alexander,27.34,0,[2]
2539240,Micah Hyde,47.92,2,[2]
2539290,Jordan Poyer,53.64,1,[2]
2543851,Phillip Gaines,27.04,0,[2]
2557867,Tre'Davious White,78.08,1,[2]
2557969,Matt Milano,74.64,0,[2]
2560713,Tremaine Edmunds,55.27,0,[2]
2532861,Casey Hayward,80.4,0,[2]
2541958,Jahleel Addae,50.72,1,[2]
2552296,Kyle Emanuel,28.34,0,[2]
2552310,Denzel Perryman,66.7,0,[2]
2556828,Trevor Williams,61.34,1,[2]
2560760,Derwin James,79.05,0,[2]
2560928,Kyzir White,29.55,0,[2]
2507644,Ramon Humber,6.58,0,[2]
2507817,Rafael Bush,54.57,0,[2]
2550842,Adrian Phillips,37.41,0,[2]
2556148,Jatavis Brown,13.93,2,[2]
2557927,Desmond King,59.99,0,[2]
2558182,Rayshawn Jenkins,0,0,[2]
2560826,Uchenna Nwosu,38.11,0,[2]
2556652,Lafayette Pitts,33.12,3,[2]
2560818,Siran Neal,0,0,[2]
2525323,Andrew Sendejo,59.74,0,[2]
2532948,Harrison Smith,29.45,0,[2]
2540155,Xavier Rhodes,56.15,2,[2]
2543459,Anthony Barr,61.03,0,[2]
2552312,Eric Kendricks,55.53,0,[2]
2552448,Trae Waynes,35.96,0,[2]
2555177,Mackensie Alexander,26.19,0,[2]
80431,Clay Matthews,80.37,0,[2]
2506789,Tramon Williams,97.14,2,[2]
2533048,Nick Perry,62.93,0,[2]
2543470,Ha Ha Clinton-Dix,96.78,2,[2]
2555160,Antonio Morrison,9.86,0,[2]
2555161,Blake Martinez,88.46,0,[2]
2556480,Kentrell Brice,111.97,2,[2]
2557996,Kevin King,19.18,0,[2]
2534567,Korey Toomer,1.39,0,[2]
2560952,Jaire Alexander,73.9,1,[2]
2556537,Reggie Gilbert,12.8,0,[2]
2555340,Kyler Fackrell,0.27,0,[2]
2560755,Josh Jackson,60.26,0,[2]
2552697,Jermaine Whitehead,30.68,0,[2]
2495170,Davon House,10.02,0,[2]
2560746,Mike Hughes,30.35,0,[2]
2555156,Jayron Kearse,0,0,[2]
494261,Kurt Coleman,8.95,0,[2]
2533008,Demario Davis,30.65,1,[2]
2539277,Manti Te'o,16.57,1,[2]
2539982,A.J. Klein,32.97,0,[2]
2556735,Ken Crawley,47.85,1,[2]
2558061,Marshon Lattimore,40.28,0,[2]
2558847,Marcus Williams,32.21,0,[2]
2539311,Jamie Collins,70.6,0,[2]
2543637,Terrance Mitchell,62.66,0,[2]
2550164,T.J. Carrie,59.68,0,[2]
2552389,Damarious Randall,21.97,0,[2]
2555166,Joe Schobert,70.16,0,[2]
2557980,Jabrill Peppers,32.79,1,[2]
2560916,Denzel Ward,65.33,1,[2]
2560964,Genard Avery,42.77,0,[2]
2508084,Patrick Robinson,59.09,1,[2]
2555530,Vonn Bell,42.23,2,[2]
2555540,Derrick Kindred,18.79,1,[2]
2556489,James Burgess,37.01,0,[2]
2558163,Alex Anzalone,29.23,0,[2]
2556475,Briean Boddy-Calhoun,9.32,0,[2]
2552484,P.J. Williams,4.84,1,[2]
2495343,Buster Skrine,51.26,1,[2]
2532877,Trumaine Johnson,49.49,0,[2]
2533059,Morris Claiborne,53.94,0,[2]
2540219,J.J. Wilcox,0,0,[2]
2543597,Avery Williamson,56.14,0,[2]
2555322,Darron Lee,53.52,0,[2]
2556617,Doug Middleton,47.45,0,[2]
2557979,Jamal Adams,38.59,0,[2]
2539309,T.J. McDonald,92.57,0,[2]
2539935,Kiko Alonso,90.06,0,[2]
2552434,Bobby McCain,60.79,0,[2]
2555539,Xavien Howard,58.48,2,[2]
2558070,Raekwon McMillan,96.62,2,[2]
2560725,Minkah Fitzpatrick,55.7,1,[2]
2555256,Jordan Jenkins,29.66,0,[2]
2560966,Jerome Baker,3.11,0,[2]
2561366,Frankie Luvu,33.43,0,[2]
2553657,Neville Hewitt,0,0,[2]
2559043,Chase Allen,0,0,[2]
2495493,Justin Houston,119.25,0,[2]
2530794,Ron Parker,116.23,0,[2]
2543592,Anthony Hitchens,166.61,3,[2]
2555169,Reggie Ragland,53.17,0,[2]
2555173,Eric Murray,127.44,0,[2]
2556775,Terrance Smith,69.21,0,[2]
2560881,Breeland Speaks,25.77,0,[2]
496727,Morgan Burnett,37.21,0,[2]
2539978,Jon Bostic,17.73,0,[2]
2540221,Vince Williams,30.47,0,[2]
2552289,Bud Dupree,46.11,0,[2]
2555386,Sean Davis,63.11,0,[2]
2558064,T.J. Watt,60.04,0,[2]
2558849,Cameron Sutton,12.28,0,[2]
2307,Orlando Scandrick,104.1,0,[2]
2552265,Steven Nelson,129.32,3,[2]
2555349,Kendall Fuller,161.6,2,[2]
2560921,Armani Watts,20.6,0,[2]
2555344,Artie Burns,29.46,0,[2]
2556559,Mike Hilton,34.63,0,[2]
2532946,Coty Sensabaugh,24.14,0,[2]
2560712,Terrell Edmunds,33.69,0,[2]
2552266,Anthony Chickillo,8.62,0,[2]
2561103,Tremon Smith,6.92,0,[2]
2558185,Tanoh Kpassagnon,3.2,0,[2]
79848,Malcolm Jenkins,120.49,1,[2]
2532800,Nigel Bradham,128.38,0,[2]
2534832,Rodney McLeod,124.01,0,[2]
2552315,Jordan Hicks,63.67,0,[2]
2552689,Ronald Darby,105.08,1,[2]
2556363,Kamu Grugier-Hill,40.12,0,[2]
2495272,Chris Conte,22.64,0,[2]
2532828,Lavonte David,113.1,0,[2]
2552592,Kwon Alexander,108.59,0,[2]
2555552,Ryan Smith,73.39,1,[2]
2557945,Justin Evans,62.4,1,[2]
2560884,M.J. Stewart,64.41,0,[2]
2561039,Carlton Davis,112.94,2,[2]
2555383,Jalen Mills,82.48,0,[2]
2557958,Sidney Jones,76.58,0,[2]
2550565,Adarius Taylor,7.93,0,[2]
2495613,Corey Graham,5.4,0,[2]
2560930,Jordan Whitehead,56.08,0,[2]
2550605,Marcus Williams,0,0,[2]
2543468,Mike Evans,2.35,0,[2]
2354,Wesley Woodyard,33.02,1,[2]
71423,Brian Orakpo,3.75,0,[2]
496828,Derrick Morgan,19.12,0,[2]
2539320,Kenny Vaccaro,28.16,2,[2]
2540013,Will Compton,8.34,0,[2]
2540162,Logan Ryan,37.92,1,[2]
2555158,Kevin Byard,18.48,0,[2]
2558065,Adoree' Jackson,22.4,1,[2]
1037347,Joe Webb,45.83,0,[2]
2495251,Shareece Wright,47.87,0,[2]
2535693,Johnson Bademosi,39.25,0,[2]
2543600,Alfred Blue,45.83,0,[2]
2552730,Brian Peters,41.9,0,[2]
2555234,Tyler Ervin,34.59,0,[2]
2559152,Dylan Cole,45.17,0,[2]
2560759,Natrell Jamerson,39.25,0,[2]
2560774,Peter Kalambayi,40.14,0,[2]
2561344,Buddy Howell,41.03,0,[2]
2561538,A.J. Moore,23.89,0,[2]
2550613,Malcolm Butler,16.1,0,[2]
2558005,Jayon Brown,14.11,0,[2]
496735,Kareem Jackson,57.32,0,[2]
2495872,Johnathan Joseph,62.01,0,[2]
2533049,Whitney Mercilus,58.57,0,[2]
2540180,Tyrann Mathieu,59.16,0,[2]
2552490,Benardrick McKinney,66.6,0,[2]
2556673,Brennan Scarlett,35.4,0,[2]
2560851,Justin Reid,61.19,0,[2]
2543501,Aaron Colvin,31.67,0,[2]
2558094,Zach Cunningham,31.01,1,[2]
2560784,Harold Landry,6.49,0,[2]
2560714,Duke Ejiofor,0,0,[2]
2555339,Kamalei Correa,0.18,0,[2]
2561328,Sharif Finch,2.38,0,[2]
2555551,LeShaun Sims,0,0,[2]
2561033,Dane Cruikshank,0,0,[2]
2495190,Ryan Kerrigan,26.2,0,[2]
2495281,Mason Foster,54.38,0,[2]
2532804,Zach Brown,23.26,1,[2]
2532920,Josh Norman,36.8,0,[2]
2539943,D.J. Swearinger,40.61,1,[2]
2553796,Quinton Dunbar,47.16,0,[2]
2558133,Montae Nicholson,14.22,0,[2]
2558136,Fabian Moreau,36.83,1,[2]
2552276,Preston Smith,38.38,0,[2]
2495201,Pernell McPhee,1.87,0,[2]
2557853,Ryan Anderson,7.51,0,[2]
2557880,Josh Harvey-Clemons,17.95,1,[2]
2543811,Pierre Desir,40.63,0,[2]
2552386,Clayton Geathers,37.06,0,[2]
2558060,Malik Hooker,19.64,0,[2]
2558108,Nate Hairston,47.28,1,[2]
2558851,Anthony Walker,5.2,0,[2]
2558976,Kenny Moore,44.34,0,[2]
2556429,Matthias Farley,10.24,0,[2]
2560789,Darius Leonard,56.36,1,[2]
2561155,Zaire Franklin,0,0,[2]
2533016,Najee Goode,14.91,0,[2]
2560816,Skai Moore,19.06,0,[2]
2557961,Quincy Wilson,0.42,0,[2]
2495504,Patrick Peterson,74.99,2,[2]
2495807,Antoine Bethea,76.92,0,[2]
2530491,Josh Bynes,67.23,1,[2]
2539932,Jamar Taylor,28.21,2,[2]
2543830,Tre Boston,45.71,0,[2]
2558009,Budda Baker,37.03,2,[2]
2543769,Deone Bucannon,9.14,0,[2]
2543855,Bene' Benwikere,17.75,0,[2]
1302,Aqib Talib,7.5,1,[2]
2540197,Nickell Robey-Coleman,28.97,0,[2]
2543492,Lamarcus Joyner,9.92,0,[2]
2552488,Marcus Peters,16.49,1,[2]
2556277,Marqui Christian,16.97,0,[2]
2556593,Cory Littleton,16.62,0,[2]
2558830,Samson Ebukam,13.52,0,[2]
2552320,Ramik Wilson,7.38,0,[2]
2553722,Matt Longacre,7.41,0,[2]
2558183,John Johnson,2.41,0,[2]
2539293,Gerald Hodges,29.87,1,[2]
2543487,Dominique Easley,28.56,0,[2]
2557887,Haason Reddick,0,0,[2]
1037374,Sam Shields,9.21,0,[2]
2552307,Bryce Hager,15.04,0,[2]
2553536,Troy Hill,4.25,0,[2]
2556374,Blake Countess,10.45,0,[2]
2553545,Isaiah Johnson,14.43,0,[2]
2495507,Richard Sherman,82.79,0,[2]
2552391,Jaquiski Tartt,98.34,1,[2]
2552684,Mark Nzeocha,12.97,0,[2]
2558121,Elijah Lee,115.61,2,[2]
2558157,Ahkello Witherspoon,61.63,1,[2]
2558857,Adrian Colbert,84.41,0,[2]
2560917,Fred Warner,118.95,0,[2]
2550654,K'Waun Williams,45.58,1,[2]
71441,Glover Quin,57.25,1,[2]
2540288,Darius Slay,46.66,2,[2]
2543869,Devon Kennard,33.94,0,[2]
2550572,Christian Jones,37.38,0,[2]
2552262,Quandre Diggs,52.25,0,[2]
2556641,Romeo Okwara,5.04,0,[2]
2557855,Jarrad Davis,47.21,0,[2]
2552494,Eli Harold,6.01,0,[2]
2557955,Teez Tabor,27.98,1,[2]
2534830,Tavon Wilson,25.8,0,[2]
2558821,Jamal Agnew,16.56,0,[2]
2543872,Nevin Lawson,12.37,0,[2]
2543741,Jimmie Ward,11,0,[2]
2557924,Jalen Reeves-Maybin,2.03,0,[2]
2560913,Trey Walker,0,0,[2]
2543680,Antone Exum,0.52,0,[2]
494307,Darian Stewart,37.17,0,[2]
2495202,Von Miller,40.46,0,[2]
2506345,Adam Jones,23.24,0,[2]
2530510,Chris Harris,58.53,1,[2]
2532898,Brandon Marshall,49.17,0,[2]
2543505,Bradley Roby,26.8,1,[2]
2550930,Todd Davis,32.22,0,[2]
2550541,Shaquil Barrett,18.62,0,[2]
2555550,Justin Simmons,39.99,1,[2]
2495617,Leon Hall,57.54,0,[2]
2506353,Derrick Johnson,36.68,0,[2]
2507167,Reggie Nelson,25.96,1,[2]
2532986,Tahir Whitehead,27.07,0,[2]
2541200,Rashaan Melvin,37.05,2,[2]
2558062,Gareon Conley,14.05,0,[2]
2495153,Marcus Gilchrist,38.39,0,[2]
2532871,Bruce Irvin,0,0,[2]
2555568,Erik Harris,8.81,0,[2]
2536032,Emmanuel Lamur,0.17,0,[2]
2555342,Karl Joseph,0,0,[2]
2557972,Marquel Lee,3.03,0,[2]
2560763,Josey Jewell,3.35,0,[2]
2507917,Tramaine Brock,9.08,0,[2]
2556278,Will Parks,8.36,0,[2]
494259,Barry Church,61,0,[2]
2532848,Tashaun Gipson,96.26,0,[2]
2541162,A.J. Bouye,94.25,0,[2]
2543711,Telvin Smith,74.49,1,[2]
2555280,Jalen Ramsey,45.18,0,[2]
2561008,Ronnie Harrison,23.64,0,[2]
2555329,Myles Jack,77.71,0,[2]
71251,Patrick Chung,29.18,1,[2]
494287,Devin McCourty,98.53,0,[2]
2533062,Stephon Gilmore,133.17,0,[2]
2552255,Eric Rowe,1.08,0,[2]
2556571,Jonathan Jones,108.11,2,[2]
2561143,Ja'Whaun Bentley,17.84,0,[2]
2533057,Dont'a Hightower,106.33,0,[2]
2543699,Kyle Van Noy,130.08,0,[2]
2541243,Duron Harmon,69.78,0,[2]
2552271,Geneo Grissom,21.01,0,[2]
2556119,Elandon Roberts,20.61,0,[2]
2539237,D.J. Hayden,59.14,0,[2]
89756,Jason McCourty,83.55,0,[2]
2556711,Jarrod Wilson,0,0,[2]
2539662,Lerentee McCray,0,0,[2]
2555421,Yannick Ngakoue,0,0,[2]
2532875,Janoris Jenkins,41.89,0,[2]
2539338,B.W. Webb,8.25,0,[2]
2540143,Alec Ogletree,30.34,0,[2]
2543738,Kareem Martin,17.87,0,[2]
2552454,Landon Collins,40.15,1,[2]
2553822,Curtis Riley,7.74,0,[2]
2555522,B.J. Goodson,22.22,0,[2]
71197,Connor Barwin,32.62,0,[2]
2555277,Eli Apple,18.56,0,[2]
496937,Sean Lee,35.91,0,[2]
2541832,Jeff Heath,52.7,1,[2]
2552568,Byron Jones,77.63,2,[2]
2552686,Damien Wilson,13.84,0,[2]
2555310,Jaylon Smith,55.49,1,[2]
2555536,Kavon Frazier,67.13,0,[2]
2557840,Chidobe Awuzie,62.97,0,[2]
2555531,Anthony Brown,56.44,1,[2]
2550262,Joe Thomas,21.96,0,[2]
2561015,Lorenzo Carter,5.59,0,[2]
2535687,Michael Thomas,1.59,0,[2]
2541792,Ray-Ray Armstrong,6.45,0,[2]
2560908,Leighton Vander Esch,38.6,1,[2]
2556512,Donte' Deayon,8.81,0,[2]
2552605,Ibraheim Campbell,0,0,[2]
2495108,Prince Amukamara,1.85,0,[2]
2532961,Danny Trevathan,31.55,2,[2]
2552385,Adrian Amos,15.71,0,[2]
2553500,Bryce Callahan,22.45,0,[2]
2555285,Leonard Floyd,9.62,0,[2]
2558176,Eddie Jackson,2.04,1,[2]
2560877,Roquan Smith,22.88,0,[2]
2495101,Sam Acho,7.56,0,[2]
2543681,Kyle Fuller,26.44,1,[2]
2508080,Earl Thomas,33.4,0,[2]
2539243,Bradley McDougald,35.46,0,[2]
2553456,Akeem King,16.26,0,[2]
2553637,Justin Coleman,7.66,0,[2]
2557881,Tedric Thompson,5.02,0,[2]
2558259,Shaquill Griffin,39.45,0,[2]
2532890,Mychal Kendricks,18.15,0,[2]
2540140,Barkevious Mingo,39.6,1,[2]
2558925,Austin Calitro,33.86,0,[2]
2552629,Frank Clark,0,0,[2]
494289,Sherrick McManis,3.82,0,[2]
2555288,Nick Kwiatkoski,0.26,0,[2]
