nflId,name,YACNTR,Missed Opps,weeks
2506789,Tramon Williams,59.78,0,[15]
2532928,Eddie Pleasant,58.54,0,[15]
2543571,Bashaud Breeland,31.63,0,[15]
2555161,Blake Martinez,73.19,0,[15]
2555340,Kyler Fackrell,43.82,0,[15]
2558119,Josh Jones,50.44,0,[15]
2560755,Josh Jackson,21.86,1,[15]
2560952,Jaire Alexander,69.77,0,[15]
494289,Sherrick McManis,63.25,0,[15]
2495108,Prince Amukamara,28.07,0,[15]
2532961,Danny Trevathan,70.98,0,[15]
2543681,Kyle Fuller,62.6,0,[15]
2552385,Adrian Amos,43.13,0,[15]
2555285,Leonard Floyd,25.57,1,[15]
2560877,Roquan Smith,69.22,1,[15]
2558176,Eddie Jackson,27.51,0,[15]
2560982,Tony Brown,1.68,0,[15]
2556480,Kentrell Brice,22.08,0,[15]
2556537,Reggie Gilbert,7.19,0,[15]
2555160,Antonio Morrison,5.3,0,[15]
2555381,DeAndre Houston-Carson,0,0,[15]
2559287,Isaiah Irving,3.31,0,[15]
2560901,Kevin Toliver,9.15,0,[15]
2555155,Deon Bush,0.41,0,[15]
2533060,Dre Kirkpatrick,27.37,1,[15]
2539233,Shawn Williams,59.12,0,[15]
2543474,Darqueze Dennard,47.58,1,[15]
2555528,Nick Vigil,39.49,1,[15]
2556367,William Jackson,63.01,1,[15]
2558982,Hardy Nickerson,68.44,1,[15]
2560970,Jessie Bates,59.12,0,[15]
2558801,Jordan Evans,0,0,[15]
2495153,Marcus Gilchrist,36.35,0,[15]
2541200,Rashaan Melvin,24.7,0,[15]
2555342,Karl Joseph,40.85,2,[15]
2557972,Marquel Lee,2.05,0,[15]
2558062,Gareon Conley,13.21,0,[15]
2560986,Jason Cabinda,6.75,0,[15]
2532986,Tahir Whitehead,49.97,1,[15]
2559054,Nicholas Morrow,13.49,0,[15]
2560819,Nick Nelson,40.94,0,[15]
2558786,Brandon Wilson,10.18,0,[15]
2560762,Malik Jefferson,0,0,[15]
2555394,Daryl Worley,30.77,0,[15]
2555568,Erik Harris,2.9,0,[15]
2507843,Vincent Rey,17.07,0,[15]
2555355,Clayton Fejedelem,0.01,0,[15]
2543811,Pierre Desir,53.76,1,[15]
2552386,Clayton Geathers,17.88,0,[15]
2558060,Malik Hooker,27.38,0,[15]
2558851,Anthony Walker,33.83,0,[15]
2558976,Kenny Moore,48.12,0,[15]
2561149,Matthew Adams,12.47,0,[15]
2557961,Quincy Wilson,41.94,0,[15]
2560789,Darius Leonard,34.79,0,[15]
2561131,George Odum,15.85,0,[15]
2541832,Jeff Heath,23.17,0,[15]
2552568,Byron Jones,27.75,0,[15]
2555310,Jaylon Smith,28.2,0,[15]
2555531,Anthony Brown,34.92,0,[15]
2557840,Chidobe Awuzie,24.32,0,[15]
2558159,Xavier Woods,32.91,0,[15]
2560908,Leighton Vander Esch,40.76,1,[15]
2552686,Damien Wilson,0.22,0,[15]
496937,Sean Lee,5.86,0,[15]
2558108,Nate Hairston,12.18,0,[15]
2495190,Ryan Kerrigan,31.37,0,[15]
2495281,Mason Foster,31.89,0,[15]
2532920,Josh Norman,28.9,1,[15]
2539943,D.J. Swearinger,16.78,0,[15]
2543470,Ha Ha Clinton-Dix,19.76,0,[15]
2552276,Preston Smith,15.18,0,[15]
2557880,Josh Harvey-Clemons,0.18,0,[15]
2558136,Fabian Moreau,21.34,0,[15]
2558858,Joshua Holsey,13.1,0,[15]
2495201,Pernell McPhee,0.15,0,[15]
2561003,Shaun Dion Hamilton,8.65,0,[15]
2532848,Tashaun Gipson,11.83,0,[15]
2539237,D.J. Hayden,2.85,0,[15]
2541162,A.J. Bouye,9.64,0,[15]
2543711,Telvin Smith,14.86,0,[15]
2555280,Jalen Ramsey,15.08,0,[15]
2555329,Myles Jack,16.4,0,[15]
2556711,Jarrod Wilson,4.57,0,[15]
2532804,Zach Brown,18.18,0,[15]
2561042,Nick DeLuca,5.3,1,[15]
2541135,Cody Davis,7.22,0,[15]
2560764,Danny Johnson,10.47,1,[15]
496739,Reshad Jones,42.91,0,[15]
2539309,T.J. McDonald,16.87,0,[15]
2539935,Kiko Alonso,59.21,0,[15]
2552434,Bobby McCain,46.03,0,[15]
2558070,Raekwon McMillan,45.64,0,[15]
2560966,Jerome Baker,17.22,0,[15]
2560725,Minkah Fitzpatrick,35.88,0,[15]
2559053,Torry McTyer,5.21,0,[15]
2495485,Robert Quinn,0,0,[15]
2543724,Walt Aikens,18.85,1,[15]
2532948,Harrison Smith,7.64,0,[15]
2540155,Xavier Rhodes,21.61,0,[15]
2543459,Anthony Barr,22.55,0,[15]
2552312,Eric Kendricks,12.61,0,[15]
2552448,Trae Waynes,5.42,1,[15]
2553655,Anthony Harris,3.24,0,[15]
2555177,Mackensie Alexander,20.54,0,[15]
2558033,Ben Gedeon,2.59,0,[15]
2559012,Eric Wilson,3.38,0,[15]
2560741,Holton Hill,9.18,0,[15]
2532875,Janoris Jenkins,6.36,1,[15]
2533534,Olivier Vernon,16.96,0,[15]
2535687,Michael Thomas,8.56,0,[15]
2540143,Alec Ogletree,0.86,0,[15]
2553822,Curtis Riley,2.39,1,[15]
2555522,B.J. Goodson,12.5,1,[15]
2561001,Grant Haley,13.76,0,[15]
2539338,B.W. Webb,7.02,0,[15]
2543738,Kareem Martin,0.82,0,[15]
2561318,Tae Davis,0.75,0,[15]
2550365,Kenny Ladler,0,0,[15]
2561015,Lorenzo Carter,0,0,[15]
2561017,Sean Chandler,0.17,1,[15]
496828,Derrick Morgan,30.72,0,[15]
2539320,Kenny Vaccaro,9.07,0,[15]
2540162,Logan Ryan,21.67,1,[15]
2550613,Malcolm Butler,13.69,0,[15]
2555158,Kevin Byard,26.62,0,[15]
2558005,Jayon Brown,13.28,0,[15]
2558065,Adoree' Jackson,37.4,1,[15]
2560718,Rashaan Evans,10.39,0,[15]
2354,Wesley Woodyard,40.21,0,[15]
2560784,Harold Landry,15.59,0,[15]
494277,Kendrick Lewis,35.97,1,[15]
2555339,Kamalei Correa,7.92,0,[15]
2561328,Sharif Finch,6.2,0,[15]
2555551,LeShaun Sims,7.68,0,[15]
2532966,Bobby Wagner,84.55,1,[15]
2539243,Bradley McDougald,35.91,0,[15]
2540140,Barkevious Mingo,60.49,0,[15]
2557881,Tedric Thompson,56.95,1,[15]
2558259,Shaquill Griffin,68.28,2,[15]
2558925,Austin Calitro,60.15,1,[15]
2560728,Tre Flowers,64.5,0,[15]
2495507,Richard Sherman,41.77,0,[15]
2543680,Antone Exum,33.7,1,[15]
2558121,Elijah Lee,59.36,2,[15]
2558157,Ahkello Witherspoon,12.01,1,[15]
2560917,Fred Warner,60.45,2,[15]
2561006,Marcell Harris,42.69,0,[15]
2552684,Mark Nzeocha,19.98,0,[15]
2560850,D.J. Reed,26.79,0,[15]
2561117,Tarvarius Moore,36.77,0,[15]
2553456,Akeem King,3.89,0,[15]
2553637,Justin Coleman,4.92,0,[15]
2558077,Delano Hill,68.1,0,[15]
2558274,Shalom Luani,10.46,0,[15]
2499278,Malcolm Smith,0,0,[15]
71251,Patrick Chung,32.11,0,[15]
89756,Jason McCourty,18.61,2,[15]
494287,Devin McCourty,19.83,0,[15]
2533057,Dont'a Hightower,32.85,0,[15]
2533062,Stephon Gilmore,10.49,0,[15]
2543699,Kyle Van Noy,42.45,0,[15]
2560754,J.C. Jackson,35.1,0,[15]
2541243,Duron Harmon,19.89,1,[15]
2556571,Jonathan Jones,19.49,0,[15]
496733,Joe Haden,47.55,0,[15]
2539978,Jon Bostic,9.46,0,[15]
2540221,Vince Williams,30.53,0,[15]
2552289,Bud Dupree,39.29,0,[15]
2555386,Sean Davis,18.41,1,[15]
2558064,T.J. Watt,42.86,0,[15]
2560712,Terrell Edmunds,57.06,1,[15]
496727,Morgan Burnett,46.79,0,[15]
2555344,Artie Burns,35.03,0,[15]
2558849,Cameron Sutton,24.2,0,[15]
2532946,Coty Sensabaugh,12.15,0,[15]
2556559,Mike Hilton,14.68,0,[15]
2556119,Elandon Roberts,4.68,0,[15]
2561157,Keion Crossen,7.7,0,[15]
2552266,Anthony Chickillo,6.44,0,[15]
1302,Aqib Talib,43.44,1,[15]
2532789,Mark Barron,28.53,0,[15]
2540197,Nickell Robey-Coleman,60.48,2,[15]
2543492,Lamarcus Joyner,31.68,1,[15]
2552488,Marcus Peters,24.5,1,[15]
2558183,John Johnson,39.82,0,[15]
2556277,Marqui Christian,12.02,0,[15]
2558830,Samson Ebukam,39.63,0,[15]
2495613,Corey Graham,45.8,0,[15]
2532800,Nigel Bradham,85.3,1,[15]
2556363,Kamu Grugier-Hill,12.01,0,[15]
2556587,Cre'von LeBlanc,63.85,3,[15]
2558168,Rasul Douglas,67.67,0,[15]
2560795,Avonte Maddox,69.94,1,[15]
79848,Malcolm Jenkins,79.03,1,[15]
2558175,Nate Gerry,26.3,0,[15]
2556593,Cory Littleton,46.39,0,[15]
2559260,Tre Sullivan,19.1,0,[15]
2552320,Ramik Wilson,3.83,0,[15]
2533008,Demario Davis,70.18,0,[15]
2539982,A.J. Klein,37.21,0,[15]
2552484,P.J. Williams,33.86,0,[15]
2555277,Eli Apple,24.83,0,[15]
2555530,Vonn Bell,24.29,0,[15]
2558061,Marshon Lattimore,65.47,1,[15]
2558847,Marcus Williams,16.02,0,[15]
2558163,Alex Anzalone,61.02,0,[15]
80668,Captain Munnerlyn,19.07,2,[15]
2505708,Mike Adams,31.43,0,[15]
2506352,Thomas Davis,24.88,2,[15]
2540152,Eric Reid,19.64,0,[15]
2555175,James Bradberry,34.48,0,[15]
2560753,Donte Jackson,23.44,0,[15]
2533056,Luke Kuechly,35.89,1,[15]
2552447,Shaq Thompson,12.4,0,[15]
494261,Kurt Coleman,30.74,0,[15]
