nflId,name,YACNTR,Missed Opps,weeks
2560819,Nick Nelson,67.43,0,[17]
2561383,Ben Niemann,0,0,[17]
2530794,Ron Parker,2.96,0,[17]
2561585,Dallin Leavitt,44.97,0,[17]
2557972,Marquel Lee,9.17,0,[17]
2560986,Jason Cabinda,2.16,0,[17]
2495108,Prince Amukamara,4.6,0,[17]
2532961,Danny Trevathan,12.67,0,[17]
2552385,Adrian Amos,5.39,0,[17]
2555155,Deon Bush,19.59,0,[17]
2555285,Leonard Floyd,15.11,0,[17]
2560877,Roquan Smith,13.23,0,[17]
494289,Sherrick McManis,29.21,0,[17]
2543681,Kyle Fuller,12.78,0,[17]
2532948,Harrison Smith,0.1,0,[17]
2543459,Anthony Barr,6.57,0,[17]
2552448,Trae Waynes,6.86,0,[17]
2553655,Anthony Harris,6.02,0,[17]
2555177,Mackensie Alexander,9.91,0,[17]
2559012,Eric Wilson,5.24,0,[17]
2560741,Holton Hill,1.27,0,[17]
2555381,DeAndre Houston-Carson,17.79,0,[17]
2559287,Isaiah Irving,25.78,0,[17]
2555288,Nick Kwiatkoski,17.42,0,[17]
2550605,Marcus Williams,16.56,1,[17]
2560750,Joel Iyiegbuniwe,7.31,0,[17]
2560901,Kevin Toliver,21.93,0,[17]
2560724,Kylie Fitts,13.82,0,[17]
2495343,Buster Skrine,65.35,1,[17]
2540287,Rontez Miles,34.61,0,[17]
2543597,Avery Williamson,66.07,0,[17]
2553657,Neville Hewitt,50.43,0,[17]
2555546,Rashard Robinson,45.04,1,[17]
2557979,Jamal Adams,50.52,1,[17]
2561366,Frankie Luvu,21.94,0,[17]
2555256,Jordan Jenkins,41.13,0,[17]
2558819,Derrick Jones,6.68,0,[17]
71251,Patrick Chung,27.24,1,[17]
89756,Jason McCourty,15.22,1,[17]
494287,Devin McCourty,5.49,0,[17]
2533057,Dont'a Hightower,24.02,1,[17]
2533062,Stephon Gilmore,18.27,1,[17]
2541243,Duron Harmon,26.21,1,[17]
2543699,Kyle Van Noy,12.24,0,[17]
2560822,Parry Nickerson,0,0,[17]
2560754,J.C. Jackson,24.03,0,[17]
2556119,Elandon Roberts,4.39,1,[17]
2539280,John Simon,4.02,0,[17]
2556571,Jonathan Jones,13.33,0,[17]
2561157,Keion Crossen,19.33,0,[17]
496814,Albert McClellan,8,1,[17]
494261,Kurt Coleman,57.85,1,[17]
2533008,Demario Davis,47.11,1,[17]
2539982,A.J. Klein,57.09,0,[17]
2555277,Eli Apple,42.79,0,[17]
2558061,Marshon Lattimore,32.76,0,[17]
2558163,Alex Anzalone,36.29,0,[17]
2558847,Marcus Williams,27.99,0,[17]
2552484,P.J. Williams,17.45,2,[17]
2555530,Vonn Bell,37.68,0,[17]
2505708,Mike Adams,3.78,0,[17]
2533056,Luke Kuechly,3.15,0,[17]
2560753,Donte Jackson,29.37,0,[17]
80668,Captain Munnerlyn,0,0,[17]
2556735,Ken Crawley,37.38,0,[17]
2532431,Craig Robertson,29.87,1,[17]
2539277,Manti Te'o,19.63,0,[17]
2541192,Chris Banjo,4.66,1,[17]
2559181,Justin Hardee,0.24,0,[17]
2560875,Andre Smith,2.2,0,[17]
2561009,Marquis Haynes,0,0,[17]
2499257,Colin Jones,6.4,0,[17]
2541832,Jeff Heath,119.04,2,[17]
2552568,Byron Jones,45.36,1,[17]
2555310,Jaylon Smith,87.13,0,[17]
2555531,Anthony Brown,79.72,0,[17]
2557840,Chidobe Awuzie,123.52,1,[17]
2558159,Xavier Woods,71.9,0,[17]
2560908,Leighton Vander Esch,55.52,0,[17]
2552686,Damien Wilson,13.57,0,[17]
2532875,Janoris Jenkins,67.51,1,[17]
2533534,Olivier Vernon,28.13,0,[17]
2535687,Michael Thomas,75.22,0,[17]
2553822,Curtis Riley,37.92,1,[17]
2555522,B.J. Goodson,45.91,0,[17]
2561001,Grant Haley,26.07,1,[17]
2561015,Lorenzo Carter,57.09,0,[17]
2561318,Tae Davis,60.45,0,[17]
2539338,B.W. Webb,63.16,0,[17]
2543738,Kareem Martin,15.6,0,[17]
496937,Sean Lee,20.41,1,[17]
2550262,Joe Thomas,10.32,0,[17]
71197,Connor Barwin,0,0,[17]
2561017,Sean Chandler,43.36,1,[17]
2533459,Nate Stupar,0,0,[17]
2550365,Kenny Ladler,28.23,0,[17]
2552427,Tony Lippett,8.71,0,[17]
2557920,Jourdan Lewis,0,0,[17]
2539233,Shawn Williams,100.54,1,[17]
2555528,Nick Vigil,102.6,0,[17]
2555547,KeiVarae Russell,81.19,0,[17]
2556367,William Jackson,72.93,0,[17]
2558786,Brandon Wilson,0,0,[17]
2560839,Darius Phillips,0,0,[17]
2560970,Jessie Bates,63.67,0,[17]
2543474,Darqueze Dennard,76.37,0,[17]
2550647,Kasim Edebali,3.78,0,[17]
496727,Morgan Burnett,18.78,0,[17]
496733,Joe Haden,23.83,0,[17]
2532946,Coty Sensabaugh,1.54,0,[17]
2535613,L.J. Fort,17.03,0,[17]
2541696,Jordan Dangerfield,2.58,0,[17]
2552289,Bud Dupree,8.13,0,[17]
2558064,T.J. Watt,13.87,0,[17]
2560712,Terrell Edmunds,14.07,0,[17]
2507843,Vincent Rey,15.1,0,[17]
2558982,Hardy Nickerson,58.58,0,[17]
2556559,Mike Hilton,4.83,1,[17]
2555355,Clayton Fejedelem,2.32,0,[17]
2552266,Anthony Chickillo,8.8,0,[17]
2558849,Cameron Sutton,0,0,[17]
2506861,Brent Grimes,77.6,5,[17]
2532828,Lavonte David,76.11,2,[17]
2550565,Adarius Taylor,31.51,0,[17]
2556456,Andrew Adams,57.94,0,[17]
2556934,Javien Elliott,39.31,0,[17]
2560930,Jordan Whitehead,26.6,1,[17]
2561039,Carlton Davis,6.07,1,[17]
2555307,Devante Bond,6.23,0,[17]
2539334,Desmond Trufant,32.25,0,[17]
2539653,Robert Alford,21.04,1,[17]
2552301,Vic Beasley,26.02,0,[17]
2555162,Deion Jones,27.03,1,[17]
2555255,De'Vondre Campbell,47.7,2,[17]
2556443,Sharrod Neasman,18.94,0,[17]
2556445,Brian Poole,50.2,0,[17]
2558184,Damontae Kazee,48.3,1,[17]
2561132,Foye Oluokun,37.55,0,[17]
2556567,Isaiah Johnson,41.12,2,[17]
2552392,Jordan Richards,24.63,0,[17]
2560830,Isaiah Oliver,0,0,[17]
2555552,Ryan Smith,39.8,0,[17]
2556833,De'Vante Harris,0,0,[17]
238227,Mike Mitchell,0.17,0,[17]
2540219,J.J. Wilcox,6.04,0,[17]
2543811,Pierre Desir,44.32,0,[17]
2557961,Quincy Wilson,11.96,0,[17]
2558060,Malik Hooker,9.28,0,[17]
2558976,Kenny Moore,51.2,1,[17]
2560789,Darius Leonard,44.58,0,[17]
2354,Wesley Woodyard,80,1,[17]
496828,Derrick Morgan,74.08,0,[17]
2539320,Kenny Vaccaro,71.09,1,[17]
2550613,Malcolm Butler,60.43,1,[17]
2555158,Kevin Byard,74.73,1,[17]
2555551,LeShaun Sims,51.72,0,[17]
2558065,Adoree' Jackson,36.62,0,[17]
2560784,Harold Landry,52.34,0,[17]
2560718,Rashaan Evans,42.86,0,[17]
2558005,Jayon Brown,33.65,0,[17]
2561328,Sharif Finch,15,0,[17]
2558851,Anthony Walker,39.02,0,[17]
2561131,George Odum,30.77,0,[17]
2555339,Kamalei Correa,11.9,0,[17]
2561149,Matthew Adams,6.56,0,[17]
2561155,Zaire Franklin,1.69,0,[17]
2495190,Ryan Kerrigan,71.16,0,[17]
2495281,Mason Foster,91.98,0,[17]
2532920,Josh Norman,52.24,0,[17]
2543470,Ha Ha Clinton-Dix,72.92,0,[17]
2552276,Preston Smith,61.16,0,[17]
2553710,Deshazor Everett,84.45,0,[17]
2558136,Fabian Moreau,66.84,0,[17]
2560886,Greg Stroman,23.91,0,[17]
2561003,Shaun Dion Hamilton,55.5,0,[17]
79848,Malcolm Jenkins,14.39,0,[17]
2495613,Corey Graham,3.9,0,[17]
2532800,Nigel Bradham,12.24,1,[17]
2552315,Jordan Hicks,0,0,[17]
2556587,Cre'von LeBlanc,14.51,0,[17]
2560795,Avonte Maddox,4.47,0,[17]
2495201,Pernell McPhee,23.83,0,[17]
2532804,Zach Brown,15.02,0,[17]
2558168,Rasul Douglas,9.04,0,[17]
2559260,Tre Sullivan,3.14,0,[17]
2553687,Zach Vigil,0,0,[17]
2561394,Jeremy Reaves,0,0,[17]
2506467,Darren Sproles,0,0,[17]
2541741,LaRoy Reynolds,0,0,[17]
2556363,Kamu Grugier-Hill,0,0,[17]
2556550,Josh Hawkins,0.07,0,[17]
2558175,Nate Gerry,0,0,[17]
2559141,B.J. Bello,0.34,0,[17]
2532861,Casey Hayward,18.74,2,[17]
2541958,Jahleel Addae,7.68,1,[17]
2550842,Adrian Phillips,20.17,0,[17]
2556148,Jatavis Brown,0.01,0,[17]
2558182,Rayshawn Jenkins,15.32,0,[17]
2559164,Michael Davis,11.37,0,[17]
2560760,Derwin James,30.88,0,[17]
494307,Darian Stewart,48.77,0,[17]
2495202,Von Miller,26.71,0,[17]
2507917,Tramaine Brock,48.7,0,[17]
2543505,Bradley Roby,24.89,0,[17]
2550930,Todd Davis,19.18,0,[17]
2555550,Justin Simmons,17.31,0,[17]
2550541,Shaquil Barrett,19.02,0,[17]
2560763,Josey Jewell,4.55,0,[17]
2560946,Isaac Yiadom,23.99,0,[17]
2532898,Brandon Marshall,32.45,0,[17]
2556278,Will Parks,18.48,0,[17]
2560743,Jeff Holland,0,0,[17]
2560826,Uchenna Nwosu,10.05,0,[17]
2552313,Hayes Pullard,26.73,0,[17]
2557927,Desmond King,33.47,2,[17]
2552296,Kyle Emanuel,2.96,0,[17]
1302,Aqib Talib,42.46,1,[17]
2532789,Mark Barron,41.14,0,[17]
2552488,Marcus Peters,21.23,0,[17]
2556374,Blake Countess,5.49,0,[17]
2556593,Cory Littleton,48.06,1,[17]
2558183,John Johnson,53.19,0,[17]
2495507,Richard Sherman,31.07,0,[17]
2543680,Antone Exum,59.37,0,[17]
2550654,K'Waun Williams,34.05,1,[17]
2558121,Elijah Lee,72.95,1,[17]
2560917,Fred Warner,74.2,0,[17]
2561006,Marcell Harris,61.29,0,[17]
2558830,Samson Ebukam,25.19,0,[17]
2540197,Nickell Robey-Coleman,9.92,1,[17]
2561117,Tarvarius Moore,40,1,[17]
2556277,Marqui Christian,46.98,0,[17]
2560850,D.J. Reed,26.8,0,[17]
2499278,Malcolm Smith,0,0,[17]
2558971,Greg Mabin,15.99,0,[17]
2556655,Tyvis Powell,20.11,0,[17]
2553722,Matt Longacre,37.87,0,[17]
1037374,Sam Shields,53.77,0,[17]
2552307,Bryce Hager,51.98,0,[17]
2553536,Troy Hill,12.53,1,[17]
2552320,Ramik Wilson,31.36,1,[17]
2559934,Justin Lawler,51.9,0,[17]
2561469,Darious Williams,26.63,0,[17]
2495504,Patrick Peterson,31.05,1,[17]
2495807,Antoine Bethea,10.35,0,[17]
2540170,David Amerson,15.42,0,[17]
2543769,Deone Bucannon,19.73,0,[17]
2543830,Tre Boston,17.26,0,[17]
2557887,Haason Reddick,23.76,0,[17]
2532966,Bobby Wagner,28.58,1,[17]
2539243,Bradley McDougald,14.12,0,[17]
2553456,Akeem King,11.1,0,[17]
2553637,Justin Coleman,25.87,0,[17]
2558077,Delano Hill,9.56,0,[17]
2558259,Shaquill Griffin,0.37,0,[17]
2560728,Tre Flowers,10.57,0,[17]
2539293,Gerald Hodges,6.39,0,[17]
2558009,Budda Baker,23.39,1,[17]
2495252,K.J. Wright,17.63,0,[17]
2540140,Barkevious Mingo,0.45,0,[17]
2534846,Neiko Thorpe,0.75,0,[17]
